,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s,5s,5s,5s
9360.24,0.0027127,0.0025113,0.0025489,0.0023988,0.0023708,0.0023368,2.4486e-05,7.7261e-05,7.2383e-05,0.00054025,0.00053887,0.00062689,0.00074481,0.00052752,0.00056775,7.0101e-05,6.9982e-05,8.075e-05,0.00011644,8.3099e-05,8.9304e-05,8.5812e-06,7.2453e-06,7.7677e-06
9373.84,0.0027036,0.0025011,0.0025389,0.002393,0.0023636,0.0023296,2.4097e-05,7.7029e-05,7.1962e-05,0.00053612,0.00053645,0.0006242,0.0007413,0.0005254,0.00056574,6.9569e-05,6.9663e-05,8.0397e-05,0.00011588,8.2757e-05,8.8979e-05,1.0733e-05,7.216e-06,7.7394e-06
9387.45,0.0026947,0.002491,0.0025291,0.0023875,0.0023567,0.0023228,2.3712e-05,7.6793e-05,7.1539e-05,0.00053204,0.00053406,0.00062155,0.00073789,0.00052335,0.0005638,6.9044e-05,6.9348e-05,8.005e-05,0.00011534,8.2426e-05,8.8666e-05,1.2987e-05,7.1849e-06,7.712e-06
9401.05,0.0026858,0.002481,0.0025193,0.0023823,0.0023501,0.0023162,2.3333e-05,7.6554e-05,7.1115e-05,0.00052799,0.0005317,0.00061891,0.00073457,0.00052136,0.00056192,6.8523e-05,6.9036e-05,7.9704e-05,0.00011481,8.2106e-05,8.8364e-05,1.484e-05,7.1525e-06,7.6856e-06
9414.66,0.0026768,0.002471,0.0025094,0.0023773,0.0023437,0.0023099,2.2958e-05,7.6315e-05,7.0692e-05,0.00052396,0.00052932,0.00061625,0.00073132,0.00051944,0.00056011,6.8005e-05,6.8723e-05,7.9357e-05,0.00011429,8.1794e-05,8.8071e-05,1.5808e-05,7.1194e-06,7.66e-06
9428.26,0.0026676,0.0024607,0.0024994,0.0023725,0.0023375,0.0023037,2.2587e-05,7.6078e-05,7.0273e-05,0.00051993,0.00052691,0.00061356,0.00072814,0.00051756,0.00055834,6.7488e-05,6.8406e-05,7.9006e-05,0.00011378,8.149e-05,8.7785e-05,1.5614e-05,7.0864e-06,7.6351e-06
9441.87,0.0026582,0.0024503,0.0024891,0.0023678,0.0023313,0.0022976,2.2219e-05,7.5847e-05,6.986e-05,0.00051589,0.00052447,0.00061082,0.00072498,0.0005157,0.00055659,6.697e-05,6.8084e-05,7.8647e-05,0.00011328,8.119e-05,8.7503e-05,1.4306e-05,7.0545e-06,7.6104e-06
9455.47,0.0026483,0.0024395,0.0024785,0.002363,0.0023252,0.0022915,2.1853e-05,7.5621e-05,6.9454e-05,0.00051183,0.00052195,0.00060799,0.0007218,0.00051383,0.00055484,6.6449e-05,6.7753e-05,7.8278e-05,0.00011277,8.0888e-05,8.7218e-05,1.2235e-05,7.0243e-06,7.5856e-06
9469.08,0.0026377,0.002428,0.0024672,0.0023579,0.0023187,0.0022851,2.1486e-05,7.5403e-05,6.9055e-05,0.00050768,0.0005193,0.00060501,0.00071853,0.00051189,0.00055301,6.5916e-05,6.7405e-05,7.7889e-05,0.00011225,8.0576e-05,8.6923e-05,9.9058e-06,6.9956e-06,7.5598e-06
9482.68,0.0026245,0.0024142,0.0024534,0.0023515,0.0023109,0.0022774,2.111e-05,7.5185e-05,6.8657e-05,0.00050317,0.00051615,0.00060143,0.00071487,0.00050968,0.00055088,6.5335e-05,6.6991e-05,7.7423e-05,0.00011167,8.022e-05,8.6581e-05,7.7942e-06,6.9657e-06,7.5299e-06
9496.29,0.0026165,0.0024051,0.0024446,0.0023458,0.0023038,0.0022704,2.0744e-05,7.5013e-05,6.8302e-05,0.00049943,0.00051402,0.00059904,0.00071143,0.00050764,0.00054892,6.4856e-05,6.671e-05,7.711e-05,0.00011113,7.9892e-05,8.6266e-05,6.2217e-06,6.9406e-06,7.5025e-06
9509.89,0.0026186,0.0024053,0.0024451,0.0023474,0.0023038,0.0022703,2.0443e-05,7.4829e-05,6.7943e-05,0.00049725,0.00051385,0.00059894,0.00071017,0.00050715,0.00054865,6.4582e-05,6.6684e-05,7.7091e-05,0.00011092,7.9807e-05,8.6216e-05,5.3324e-06,6.9385e-06,7.4979e-06
9523.5,0.0026066,0.0023925,0.0024325,0.002341,0.002296,0.0022626,2.0074e-05,7.4629e-05,6.7565e-05,0.00049297,0.00051095,0.00059565,0.00070651,0.00050495,0.00054652,6.403e-05,6.6304e-05,7.6663e-05,0.00011034,7.9453e-05,8.5874e-05,5.1108e-06,6.9139e-06,7.4681e-06
9537.1,0.0025966,0.0023817,0.0024218,0.0023352,0.0022888,0.0022555,1.9714e-05,7.4435e-05,6.7193e-05,0.000489,0.00050846,0.00059282,0.00070304,0.0005029,0.00054454,6.3518e-05,6.5975e-05,7.6294e-05,0.00010979,7.9122e-05,8.5556e-05,5.5699e-06,6.8909e-06,7.4403e-06
9550.71,0.0025873,0.0023715,0.0024118,0.0023295,0.0022818,0.0022485,1.9359e-05,7.4239e-05,6.6822e-05,0.00048514,0.00050611,0.00059016,0.00069963,0.00050087,0.0005426,6.3021e-05,6.5666e-05,7.5947e-05,0.00010924,7.8797e-05,8.5244e-05,6.696e-06,6.8671e-06,7.4131e-06
9564.31,0.0025784,0.0023617,0.0024022,0.002324,0.0022749,0.0022417,1.9006e-05,7.404e-05,6.6449e-05,0.00048136,0.00050385,0.0005876,0.00069624,0.00049888,0.00054069,6.2532e-05,6.5368e-05,7.5613e-05,0.00010871,7.8476e-05,8.4936e-05,8.4191e-06,6.8416e-06,7.3862e-06
9577.92,0.0025699,0.0023522,0.0023928,0.0023186,0.0022681,0.002235,1.8658e-05,7.3835e-05,6.6073e-05,0.00047763,0.00050165,0.00058512,0.0006929,0.00049692,0.00053881,6.2051e-05,6.5079e-05,7.5288e-05,0.00010818,7.8161e-05,8.4634e-05,1.0529e-05,6.814e-06,7.3599e-06
9591.52,0.0025615,0.0023428,0.0023837,0.0023134,0.0022615,0.0022284,1.8315e-05,7.3625e-05,6.5693e-05,0.00047395,0.0004995,0.00058268,0.00068963,0.00049501,0.00053699,6.1574e-05,6.4796e-05,7.4969e-05,0.00010766,7.7854e-05,8.434e-05,1.2645e-05,6.7846e-06,7.3342e-06
9605.13,0.0025532,0.0023336,0.0023746,0.0023085,0.0022551,0.0022221,1.7975e-05,7.3409e-05,6.5311e-05,0.00047029,0.00049737,0.00058026,0.00068642,0.00049316,0.00053522,6.1101e-05,6.4515e-05,7.4652e-05,0.00010715,7.7555e-05,8.4055e-05,1.428e-05,6.7539e-06,7.3093e-06
9618.73,0.0025449,0.0023243,0.0023655,0.0023038,0.002249,0.0022161,1.7641e-05,7.3191e-05,6.4927e-05,0.00046666,0.00049523,0.00057783,0.0006833,0.00049136,0.0005335,6.063e-05,6.4234e-05,7.4335e-05,0.00010665,7.7265e-05,8.3779e-05,1.5005e-05,6.7228e-06,7.2852e-06
9632.34,0.0025363,0.0023148,0.0023562,0.0022993,0.0022431,0.0022102,1.7311e-05,7.297e-05,6.4543e-05,0.00046302,0.00049307,0.00057537,0.00068023,0.00048961,0.00053184,6.0159e-05,6.3949e-05,7.4014e-05,0.00010616,7.6983e-05,8.3511e-05,1.4613e-05,6.6922e-06,7.2618e-06
9645.94,0.0025274,0.002305,0.0023467,0.002295,0.0022373,0.0022045,1.6985e-05,7.2749e-05,6.4161e-05,0.00045937,0.00049085,0.00057283,0.00067722,0.0004879,0.00053022,5.9686e-05,6.3657e-05,7.3683e-05,0.00010568,7.6707e-05,8.325e-05,1.3208e-05,6.663e-06,7.239e-06
9659.55,0.0025177,0.0022945,0.0023363,0.0022907,0.0022315,0.0021988,1.6663e-05,7.2523e-05,6.3776e-05,0.00045564,0.00048848,0.00057012,0.00067422,0.0004862,0.00052862,5.9202e-05,6.3345e-05,7.333e-05,0.00010521,7.6433e-05,8.299e-05,1.1159e-05,6.6357e-06,7.2164e-06
9673.15,0.0025048,0.0022812,0.0023231,0.002286,0.0022255,0.0021929,1.634e-05,7.2263e-05,6.3363e-05,0.0004515,0.00048551,0.00056671,0.00067112,0.00048444,0.00052693,5.8665e-05,6.2956e-05,7.2886e-05,0.00010472,7.6149e-05,8.2719e-05,8.9481e-06,6.6098e-06,7.1927e-06
9686.76,0.0024968,0.0022723,0.0023143,0.002281,0.0022191,0.0021865,1.6019e-05,7.2137e-05,6.3065e-05,0.00044808,0.00048347,0.00056439,0.00066792,0.0004826,0.00052517,5.8223e-05,6.2688e-05,7.2582e-05,0.00010421,7.5853e-05,8.2435e-05,7.0063e-06,6.5855e-06,7.1679e-06
9700.36,0.0024996,0.0022732,0.0023157,0.002279,0.0022155,0.002183,1.5721e-05,7.2065e-05,6.2817e-05,0.00044611,0.00048353,0.0005645,0.00066559,0.00048139,0.00052409,5.7974e-05,6.2692e-05,7.2591e-05,0.00010383,7.5656e-05,8.2259e-05,5.6064e-06,6.5719e-06,7.1525e-06
9713.97,0.0024885,0.0022615,0.0023041,0.0022743,0.0022094,0.002177,1.5407e-05,7.1852e-05,6.2448e-05,0.00044229,0.00048092,0.0005615,0.00066247,0.00047962,0.00052239,5.748e-05,6.235e-05,7.2201e-05,0.00010334,7.5371e-05,8.1985e-05,4.8323e-06,6.5522e-06,7.1286e-06
9727.57,0.0024789,0.0022511,0.0022939,0.0022695,0.0022032,0.0021708,1.5096e-05,7.1665e-05,6.2103e-05,0.00043868,0.00047861,0.00055883,0.00065934,0.00047784,0.00052068,5.7016e-05,6.2045e-05,7.1854e-05,0.00010284,7.5085e-05,8.1711e-05,4.6995e-06,6.5332e-06,7.1047e-06
9741.18,0.0024698,0.0022413,0.0022843,0.0022646,0.0021969,0.0021646,1.4788e-05,7.1487e-05,6.1765e-05,0.00043516,0.0004764,0.00055629,0.00065618,0.00047604,0.00051895,5.6563e-05,6.1755e-05,7.1523e-05,0.00010234,7.4796e-05,8.1432e-05,5.1991e-06,6.5134e-06,7.0804e-06
9754.78,0.0024611,0.0022318,0.0022749,0.0022596,0.0021904,0.0021583,1.4482e-05,7.131e-05,6.1431e-05,0.0004317,0.00047428,0.00055385,0.00065299,0.00047423,0.00051719,5.612e-05,6.1476e-05,7.1204e-05,0.00010184,7.4504e-05,8.115e-05,6.3209e-06,6.492e-06,7.0557e-06
9768.39,0.0024527,0.0022226,0.0022659,0.0022545,0.0021839,0.0021519,1.4179e-05,7.1132e-05,6.1096e-05,0.00042829,0.00047222,0.00055147,0.00064978,0.0004724,0.00051543,5.5683e-05,6.1205e-05,7.0894e-05,0.00010133,7.421e-05,8.0866e-05,7.9958e-06,6.4686e-06,7.031e-06
9781.99,0.0024446,0.0022137,0.0022572,0.0022494,0.0021775,0.0021455,1.388e-05,7.0949e-05,6.0759e-05,0.00042493,0.00047022,0.00054917,0.00064658,0.00047058,0.00051366,5.5253e-05,6.0942e-05,7.0593e-05,0.00010082,7.3918e-05,8.0583e-05,1.0019e-05,6.4428e-06,7.0063e-06
9795.6,0.0024367,0.002205,0.0022487,0.0022445,0.0021711,0.0021392,1.3585e-05,7.076e-05,6.0418e-05,0.0004216,0.00046827,0.00054691,0.00064341,0.00046879,0.00051193,5.4828e-05,6.0685e-05,7.0299e-05,0.00010032,7.363e-05,8.0304e-05,1.2022e-05,6.4151e-06,6.982e-06
9809.2,0.002429,0.0021964,0.0022403,0.0022397,0.0021649,0.0021331,1.3294e-05,7.0563e-05,6.0072e-05,0.00041831,0.00046635,0.00054469,0.0006403,0.00046703,0.00051023,5.4406e-05,6.0432e-05,7.0009e-05,9.9828e-05,7.3348e-05,8.0032e-05,1.3547e-05,6.386e-06,6.9582e-06
9822.81,0.0024212,0.0021878,0.0022319,0.0022351,0.0021589,0.0021272,1.3008e-05,7.0359e-05,5.9722e-05,0.00041503,0.00046443,0.00054247,0.00063725,0.00046533,0.00050859,5.3988e-05,6.018e-05,6.9719e-05,9.9346e-05,7.3074e-05,7.9768e-05,1.4195e-05,6.3566e-06,6.9352e-06
9836.41,0.0024133,0.0021791,0.0022234,0.0022308,0.0021531,0.0021215,1.2727e-05,7.0146e-05,5.9366e-05,0.00041176,0.0004625,0.00054023,0.00063427,0.00046368,0.000507,5.3568e-05,5.9926e-05,6.9427e-05,9.8874e-05,7.2808e-05,7.9513e-05,1.3784e-05,6.3277e-06,6.9129e-06
9850.02,0.0024049,0.00217,0.0022144,0.0022266,0.0021475,0.002116,1.245e-05,6.9916e-05,5.8998e-05,0.00040843,0.00046048,0.00053788,0.00063135,0.00046208,0.00050547,5.3142e-05,5.966e-05,6.9121e-05,9.8413e-05,7.2551e-05,7.9266e-05,1.2419e-05,6.3004e-06,6.8914e-06
9863.62,0.0023945,0.002159,0.0022037,0.0022227,0.0021421,0.0021107,1.2178e-05,6.9612e-05,5.8571e-05,0.00040484,0.00045809,0.0005351,0.00062849,0.00046052,0.00050398,5.268e-05,5.9346e-05,6.8758e-05,9.796e-05,7.2299e-05,7.9025e-05,1.0455e-05,6.2753e-06,6.8704e-06
9877.23,0.0023863,0.0021501,0.0021949,0.0022191,0.002137,0.0021056,1.1911e-05,6.95e-05,5.8302e-05,0.00040171,0.00045611,0.0005328,0.00062571,0.00045902,0.00050256,5.2277e-05,5.9086e-05,6.8459e-05,9.7521e-05,7.2059e-05,7.8796e-05,8.3495e-06,6.2533e-06,6.8504e-06
9890.83,0.0023867,0.0021489,0.002194,0.0022152,0.0021317,0.0021004,1.1648e-05,6.9578e-05,5.819e-05,0.0003997,0.00045578,0.00053241,0.00062287,0.00045748,0.00050108,5.2021e-05,5.9039e-05,6.8405e-05,9.7071e-05,7.1811e-05,7.8558e-05,6.5011e-06,6.233e-06,6.8297e-06
9904.44,0.0023769,0.0021386,0.0021839,0.0022113,0.0021264,0.0020952,1.1387e-05,6.9333e-05,5.7815e-05,0.0003963,0.00045353,0.00052979,0.00062004,0.00045595,0.00049962,5.1582e-05,5.8744e-05,6.8063e-05,9.6624e-05,7.1565e-05,7.8323e-05,5.1575e-06,6.2149e-06,6.8091e-06
9918.04,0.002368,0.0021291,0.0021746,0.0022074,0.002121,0.0020899,1.1129e-05,6.9138e-05,5.7482e-05,0.00039306,0.00045145,0.00052736,0.00061719,0.00045441,0.00049813,5.1162e-05,5.8471e-05,6.7748e-05,9.6173e-05,7.1316e-05,7.8084e-05,4.4078e-06,6.1982e-06,6.7883e-06
9931.65,0.0023594,0.0021198,0.0021655,0.0022032,0.0021154,0.0020844,1.0875e-05,6.8961e-05,5.7166e-05,0.00038988,0.00044943,0.000525,0.00061429,0.00045283,0.00049661,5.075e-05,5.8205e-05,6.744e-05,9.5715e-05,7.1063e-05,7.784e-05,4.255e-06,6.1816e-06,6.767e-06
9945.25,0.002351,0.0021108,0.0021566,0.0021989,0.0021096,0.0020787,1.0623e-05,6.8794e-05,5.6858e-05,0.00038673,0.00044745,0.00052268,0.00061134,0.00045122,0.00049505,5.0342e-05,5.7945e-05,6.7138e-05,9.5249e-05,7.0804e-05,7.7588e-05,4.6897e-06,6.1643e-06,6.7451e-06
9958.86,0.0023427,0.0021019,0.0021479,0.0021944,0.0021037,0.0020729,1.0374e-05,6.8632e-05,5.6555e-05,0.00038363,0.00044551,0.00052041,0.00060833,0.00044957,0.00049344,4.9939e-05,5.7691e-05,6.6843e-05,9.4776e-05,7.0539e-05,7.7331e-05,5.706e-06,6.1453e-06,6.7226e-06
9972.46,0.0023347,0.0020932,0.0021394,0.0021897,0.0020976,0.0020669,1.0129e-05,6.8469e-05,5.6254e-05,0.00038056,0.00044363,0.0005182,0.00060529,0.00044789,0.00049181,4.9541e-05,5.7443e-05,6.6554e-05,9.4296e-05,7.027e-05,7.7068e-05,7.2512e-06,6.124e-06,6.6997e-06
9986.07,0.002327,0.0020848,0.0021312,0.0021849,0.0020914,0.0020608,9.8873e-06,6.8305e-05,5.5951e-05,0.00037752,0.00044179,0.00051604,0.00060223,0.0004462,0.00049015,4.9147e-05,5.7202e-05,6.6273e-05,9.3813e-05,6.9999e-05,7.6803e-05,9.1492e-06,6.1003e-06,6.6766e-06
9999.67,0.0023195,0.0020766,0.0021231,0.0021801,0.0020852,0.0020547,9.6496e-06,6.8134e-05,5.5645e-05,0.00037452,0.00044001,0.00051394,0.00059916,0.00044451,0.00048849,4.8758e-05,5.6967e-05,6.5999e-05,9.333e-05,6.9728e-05,7.6537e-05,1.107e-05,6.0745e-06,6.6534e-06
