,1s,1s,1s,2p,2p,2p,2s,2s,2s
9033.72,0.00030158,0.00024287,0.00025026,5.2531e-06,1.2613e-06,6.6093e-07,9.0811e-06,1.3402e-05,1.6897e-05
9047.32,0.00030083,0.00024168,0.00024912,4.9811e-06,1.2657e-06,6.5713e-07,8.9798e-06,1.3341e-05,1.6816e-05
9060.93,0.00030008,0.00024049,0.00024798,4.6988e-06,1.27e-06,6.5336e-07,8.8796e-06,1.328e-05,1.6736e-05
9074.53,0.00029934,0.0002393,0.00024685,4.4165e-06,1.2741e-06,6.496e-07,8.7808e-06,1.3219e-05,1.6656e-05
9088.14,0.00029861,0.00023813,0.00024573,4.1437e-06,1.2779e-06,6.458e-07,8.6835e-06,1.316e-05,1.6577e-05
9101.74,0.00029787,0.00023697,0.00024461,3.8885e-06,1.2812e-06,6.4184e-07,8.5874e-06,1.31e-05,1.6499e-05
9115.35,0.00029699,0.00023569,0.00024338,3.6522e-06,1.2824e-06,6.3692e-07,8.4882e-06,1.3035e-05,1.6413e-05
9128.95,0.00029703,0.00023514,0.00024291,3.4816e-06,1.2931e-06,6.3703e-07,8.4165e-06,1.301e-05,1.6378e-05
9142.56,0.00029618,0.0002339,0.00024172,3.3101e-06,1.2934e-06,6.3187e-07,8.3204e-06,1.2947e-05,1.6294e-05
9156.16,0.00029553,0.00023282,0.00024069,3.183e-06,1.2956e-06,6.2783e-07,8.2309e-06,1.2893e-05,1.6222e-05
9169.77,0.00029491,0.00023176,0.00023969,3.0945e-06,1.2981e-06,6.2395e-07,8.1431e-06,1.284e-05,1.6151e-05
9183.37,0.00029429,0.00023071,0.00023869,3.0437e-06,1.3006e-06,6.2015e-07,8.0562e-06,1.2788e-05,1.6081e-05
9196.98,0.00029365,0.00022965,0.00023769,3.029e-06,1.3031e-06,6.1643e-07,7.9696e-06,1.2735e-05,1.6011e-05
9210.58,0.00029299,0.00022858,0.00023667,3.0478e-06,1.3058e-06,6.1279e-07,7.8832e-06,1.2682e-05,1.5939e-05
9224.19,0.0002923,0.00022749,0.00023564,3.0968e-06,1.3086e-06,6.0923e-07,7.7966e-06,1.2628e-05,1.5867e-05
9237.79,0.00029159,0.00022638,0.00023459,3.1719e-06,1.3116e-06,6.0575e-07,7.71e-06,1.2573e-05,1.5793e-05
9251.4,0.00029085,0.00022527,0.00023352,3.2679e-06,1.3148e-06,6.0234e-07,7.6234e-06,1.2518e-05,1.5718e-05
9265.0,0.0002901,0.00022414,0.00023245,3.3785e-06,1.3181e-06,5.9896e-07,7.5368e-06,1.2462e-05,1.5643e-05
9278.61,0.00028931,0.00022299,0.00023135,3.4966e-06,1.3215e-06,5.956e-07,7.4499e-06,1.2404e-05,1.5567e-05
9292.21,0.00028841,0.00022176,0.00023018,3.6138e-06,1.3249e-06,5.9215e-07,7.3609e-06,1.2343e-05,1.5485e-05
9305.82,0.0002879,0.00022084,0.00022931,3.7238e-06,1.3282e-06,5.8868e-07,7.2822e-06,1.2299e-05,1.5424e-05
9319.42,0.00028799,0.00022037,0.00022892,3.8289e-06,1.334e-06,5.8635e-07,7.2188e-06,1.228e-05,1.5395e-05
9333.03,0.00028707,0.00021914,0.00022775,3.8977e-06,1.3372e-06,5.8276e-07,7.1309e-06,1.2219e-05,1.5313e-05
9346.63,0.00028638,0.00021809,0.00022675,3.9381e-06,1.3408e-06,5.7932e-07,7.0491e-06,1.2167e-05,1.5243e-05
9360.24,0.00028574,0.00021708,0.0002258,3.9437e-06,1.3444e-06,5.759e-07,6.9694e-06,1.2119e-05,1.5176e-05
9373.84,0.00028513,0.0002161,0.00022487,3.911e-06,1.3481e-06,5.7249e-07,6.8909e-06,1.2072e-05,1.5112e-05
9387.45,0.00028452,0.00021512,0.00022396,3.8388e-06,1.3517e-06,5.6911e-07,6.8133e-06,1.2025e-05,1.5047e-05
9401.05,0.0002839,0.00021414,0.00022304,3.7285e-06,1.3553e-06,5.6577e-07,6.7362e-06,1.1978e-05,1.4983e-05
9414.66,0.00028326,0.00021315,0.0002221,3.5834e-06,1.3589e-06,5.6248e-07,6.6594e-06,1.193e-05,1.4918e-05
9428.26,0.00028259,0.00021214,0.00022115,3.4088e-06,1.3626e-06,5.5927e-07,6.5828e-06,1.1882e-05,1.4851e-05
9441.87,0.00028188,0.00021111,0.00022018,3.2114e-06,1.3663e-06,5.5612e-07,6.5063e-06,1.1832e-05,1.4783e-05
9455.47,0.00028113,0.00021005,0.00021917,2.999e-06,1.3699e-06,5.5305e-07,6.4297e-06,1.1781e-05,1.4713e-05
9469.08,0.0002803,0.00020893,0.0002181,2.7794e-06,1.3735e-06,5.5003e-07,6.3523e-06,1.1727e-05,1.4639e-05
9482.68,0.00027917,0.0002076,0.00021681,2.5603e-06,1.377e-06,5.4703e-07,6.2694e-06,1.1661e-05,1.455e-05
9496.29,0.00027868,0.00020675,0.00021603,2.3493e-06,1.3801e-06,5.4401e-07,6.2019e-06,1.1621e-05,1.4494e-05
9509.89,0.00027918,0.00020663,0.00021601,2.1554e-06,1.3835e-06,5.4126e-07,6.1571e-06,1.1624e-05,1.4491e-05
9523.5,0.00027821,0.00020544,0.00021486,1.9779e-06,1.3864e-06,5.3829e-07,6.0807e-06,1.1565e-05,1.4411e-05
9537.1,0.00027746,0.0002044,0.00021388,1.8234e-06,1.3889e-06,5.3532e-07,6.0101e-06,1.1516e-05,1.4343e-05
9550.71,0.00027678,0.00020343,0.00021296,1.6939e-06,1.3912e-06,5.3231e-07,5.9421e-06,1.147e-05,1.4279e-05
9564.31,0.00027615,0.00020249,0.00021209,1.5905e-06,1.3932e-06,5.2929e-07,5.8758e-06,1.1426e-05,1.4218e-05
9577.92,0.00027554,0.00020158,0.00021123,1.5132e-06,1.395e-06,5.2625e-07,5.8108e-06,1.1384e-05,1.4158e-05
9591.52,0.00027494,0.00020067,0.00021039,1.4615e-06,1.3966e-06,5.2321e-07,5.7468e-06,1.1342e-05,1.4099e-05
9605.13,0.00027434,0.00019977,0.00020954,1.4341e-06,1.3982e-06,5.2019e-07,5.6832e-06,1.13e-05,1.4041e-05
9618.73,0.00027371,0.00019886,0.00020869,1.4294e-06,1.3998e-06,5.172e-07,5.6199e-06,1.1258e-05,1.3981e-05
9632.34,0.00027306,0.00019792,0.00020781,1.4454e-06,1.4014e-06,5.1426e-07,5.5565e-06,1.1215e-05,1.392e-05
9645.94,0.00027234,0.00019695,0.0002069,1.4797e-06,1.4032e-06,5.1138e-07,5.4925e-06,1.1169e-05,1.3857e-05
9659.55,0.00027153,0.00019591,0.00020591,1.5294e-06,1.4051e-06,5.0856e-07,5.4269e-06,1.112e-05,1.3788e-05
9673.15,0.0002703,0.00019458,0.00020462,1.591e-06,1.4071e-06,5.0574e-07,5.3537e-06,1.1054e-05,1.37e-05
9686.76,0.00026975,0.00019375,0.00020385,1.6609e-06,1.4101e-06,5.0323e-07,5.2945e-06,1.1017e-05,1.3646e-05
9700.36,0.00027046,0.00019382,0.00020403,1.7347e-06,1.4128e-06,5.0065e-07,5.2602e-06,1.1031e-05,1.3656e-05
9713.97,0.00026949,0.00019268,0.00020294,1.8065e-06,1.4154e-06,4.9798e-07,5.1933e-06,1.0976e-05,1.3581e-05
9727.57,0.0002687,0.00019169,0.00020199,1.8715e-06,1.4181e-06,4.9533e-07,5.1304e-06,1.093e-05,1.3515e-05
9741.18,0.00026798,0.00019074,0.0002011,1.9244e-06,1.4209e-06,4.9268e-07,5.0694e-06,1.0886e-05,1.3454e-05
9754.78,0.0002673,0.00018984,0.00020026,1.9603e-06,1.4236e-06,4.9001e-07,5.0097e-06,1.0845e-05,1.3395e-05
9768.39,0.00026666,0.00018896,0.00019944,1.975e-06,1.4263e-06,4.8732e-07,4.9511e-06,1.0805e-05,1.3338e-05
9781.99,0.00026605,0.0001881,0.00019864,1.9655e-06,1.4288e-06,4.8459e-07,4.8936e-06,1.0766e-05,1.3283e-05
9795.6,0.00026545,0.00018726,0.00019786,1.9301e-06,1.4313e-06,4.8185e-07,4.8369e-06,1.0729e-05,1.3229e-05
9809.2,0.00026486,0.00018643,0.00019709,1.8687e-06,1.4336e-06,4.791e-07,4.7808e-06,1.0692e-05,1.3175e-05
9822.81,0.00026425,0.00018559,0.00019631,1.7831e-06,1.4359e-06,4.7635e-07,4.7251e-06,1.0654e-05,1.3121e-05
9836.41,0.0002636,0.00018473,0.00019551,1.6761e-06,1.438e-06,4.7362e-07,4.6695e-06,1.0616e-05,1.3066e-05
9850.02,0.00026288,0.00018382,0.00019465,1.552e-06,1.44e-06,4.7087e-07,4.6132e-06,1.0574e-05,1.3007e-05
9863.62,0.00026185,0.0001827,0.00019357,1.4156e-06,1.4411e-06,4.6794e-07,4.5523e-06,1.0521e-05,1.2933e-05
9877.23,0.00026119,0.00018184,0.00019277,1.2745e-06,1.4447e-06,4.6586e-07,4.4987e-06,1.0483e-05,1.2877e-05
9890.83,0.0002617,0.0001818,0.00019284,1.1327e-06,1.4491e-06,4.6406e-07,4.4657e-06,1.0491e-05,1.288e-05
9904.44,0.00026078,0.00018078,0.00019186,9.9402e-07,1.4506e-06,4.6144e-07,4.4092e-06,1.0443e-05,1.2812e-05
9918.04,0.00026,0.00017984,0.00019098,8.6446e-07,1.4524e-06,4.5899e-07,4.3557e-06,1.0401e-05,1.2752e-05
9931.65,0.00025925,0.00017894,0.00019013,7.4726e-07,1.4541e-06,4.5659e-07,4.3038e-06,1.036e-05,1.2694e-05
9945.25,0.00025854,0.00017807,0.00018931,6.4469e-07,1.4557e-06,4.542e-07,4.2531e-06,1.0321e-05,1.2637e-05
9958.86,0.00025785,0.00017722,0.00018852,5.5797e-07,1.457e-06,4.5181e-07,4.2036e-06,1.0283e-05,1.2582e-05
9972.46,0.0002572,0.0001764,0.00018775,4.8735e-07,1.458e-06,4.494e-07,4.1553e-06,1.0247e-05,1.2529e-05
9986.07,0.00025657,0.00017559,0.00018701,4.3233e-07,1.4587e-06,4.4695e-07,4.1081e-06,1.0212e-05,1.2478e-05
9999.67,0.00025596,0.00017481,0.00018628,3.9188e-07,1.4591e-06,4.4448e-07,4.0618e-06,1.0178e-05,1.2428e-05
