,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s
4911.4,0.0076539,0.0079607,0.0080459,0.0058245,0.0056991,0.005777,0.00026968,0.00019158,0.00021311,0.0022797,0.0019534,0.0018745,0.0015167,0.0014842,0.0014205,3.8965e-05,3.4035e-05,3.2573e-05,0.00014319,0.00014136,0.00013487
4925.01,0.0075946,0.0079044,0.007989,0.0057917,0.0056709,0.0057487,0.00026581,0.00018904,0.00021072,0.0022635,0.001937,0.0018594,0.0015091,0.0014753,0.001412,3.8582e-05,3.3747e-05,3.2306e-05,0.00014193,0.00014049,0.00013404
4938.61,0.0075361,0.0078488,0.0079328,0.005759,0.0056428,0.0057205,0.00026209,0.00018652,0.00020834,0.0022474,0.0019208,0.0018444,0.0015015,0.0014665,0.0014036,3.8485e-05,3.3462e-05,3.2041e-05,0.00014085,0.00013963,0.00013321
4952.22,0.0074781,0.0077937,0.0078771,0.0057258,0.0056142,0.0056917,0.00025845,0.00018399,0.00020592,0.0022315,0.0019048,0.0018296,0.0014938,0.0014576,0.001395,3.861e-05,3.3179e-05,3.178e-05,0.00013999,0.00013877,0.00013238
4965.82,0.0074218,0.00774,0.0078229,0.0056977,0.0055905,0.0056679,0.00025537,0.00018179,0.00020389,0.002216,0.0018892,0.0018152,0.0014875,0.00145,0.0013877,3.8827e-05,3.2904e-05,3.1525e-05,0.00013949,0.00013802,0.00013166
4979.43,0.0073648,0.0076858,0.007768,0.0056652,0.0055625,0.0056398,0.00025196,0.0001793,0.0002015,0.0022004,0.0018735,0.0018007,0.0014799,0.0014413,0.0013794,3.8964e-05,3.2624e-05,3.1269e-05,0.00013911,0.00013717,0.00013084
4993.03,0.0073084,0.007632,0.0077137,0.005634,0.0055358,0.0056129,0.00024876,0.00017691,0.00019923,0.0021849,0.0018579,0.0017863,0.0014728,0.001433,0.0013713,3.8891e-05,3.2346e-05,3.1015e-05,0.00013894,0.00013636,0.00013006
5006.64,0.0072524,0.0075785,0.0076596,0.0056032,0.0055094,0.0055863,0.00024568,0.00017458,0.00019701,0.0021694,0.0018425,0.0017721,0.0014657,0.0014247,0.0013634,3.8543e-05,3.207e-05,3.0762e-05,0.00013887,0.00013555,0.00012928
5020.24,0.0071967,0.0075253,0.0076058,0.0055725,0.0054831,0.0055599,0.00024269,0.00017228,0.00019482,0.002154,0.0018271,0.0017579,0.0014586,0.0014165,0.0013555,3.7951e-05,3.1796e-05,3.0512e-05,0.00013883,0.00013474,0.00012851
5033.85,0.0071415,0.0074725,0.0075523,0.0055418,0.0054568,0.0055334,0.00023975,0.00017003,0.00019268,0.0021388,0.0018119,0.0017438,0.0014516,0.0014083,0.0013477,3.7228e-05,3.1526e-05,3.0264e-05,0.00013873,0.00013393,0.00012774
5047.45,0.0070868,0.0074201,0.0074994,0.0055111,0.0054305,0.0055069,0.00023686,0.00016781,0.00019056,0.0021236,0.0017968,0.0017299,0.0014446,0.0014001,0.0013398,3.6527e-05,3.126e-05,3.0018e-05,0.00013848,0.00013313,0.00012697
5061.06,0.0070327,0.0073684,0.007447,0.0054804,0.0054041,0.0054803,0.00023398,0.00016562,0.00018848,0.0021087,0.0017819,0.0017162,0.0014375,0.0013919,0.001332,3.5991e-05,3.0998e-05,2.9775e-05,0.00013803,0.00013232,0.0001262
5074.66,0.0069793,0.0073173,0.0073952,0.0054495,0.0053776,0.0054536,0.00023109,0.00016345,0.00018642,0.0020939,0.0017672,0.0017026,0.0014304,0.0013837,0.0013241,3.5708e-05,3.0739e-05,2.9536e-05,0.00013735,0.00013151,0.00012544
5088.27,0.0069264,0.0072666,0.0073439,0.0054173,0.0053497,0.0054255,0.00022814,0.00016128,0.00018434,0.0020792,0.0017526,0.0016891,0.001423,0.0013752,0.0013159,3.5681e-05,3.0483e-05,2.9298e-05,0.0001364,0.00013068,0.00012464
5101.87,0.006876,0.0072183,0.0072951,0.0053947,0.0053312,0.0054069,0.00022542,0.00015934,0.00018251,0.0020652,0.0017387,0.0016763,0.0014181,0.001369,0.0013101,3.5843e-05,3.0238e-05,2.9072e-05,0.0001355,0.00013007,0.00012406
5115.48,0.0068241,0.0071686,0.0072446,0.0053622,0.005303,0.0053785,0.00022234,0.00015719,0.00018044,0.0020508,0.0017244,0.0016631,0.0014106,0.0013604,0.0013019,3.6041e-05,2.9984e-05,2.8839e-05,0.00013422,0.00012923,0.00012326
5129.08,0.0067732,0.0071197,0.0071951,0.0053326,0.0052776,0.0053528,0.00021929,0.00015513,0.00017847,0.0020366,0.0017103,0.0016502,0.0014038,0.0013526,0.0012943,3.6139e-05,2.9735e-05,2.8611e-05,0.00013294,0.00012846,0.00012253
5142.69,0.0067226,0.0070711,0.0071459,0.0053035,0.0052528,0.0053277,0.0002162,0.0001531,0.00017652,0.0020225,0.0016964,0.0016373,0.0013972,0.0013449,0.001287,3.6023e-05,2.9486e-05,2.8385e-05,0.0001317,0.00012771,0.00012181
5156.29,0.0066724,0.0070228,0.0070969,0.0052748,0.0052282,0.005303,0.00021307,0.00015111,0.0001746,0.0020085,0.0016825,0.0016246,0.0013907,0.0013373,0.0012797,3.5649e-05,2.924e-05,2.816e-05,0.00013057,0.00012696,0.0001211
5169.9,0.0066224,0.0069747,0.0070482,0.0052463,0.0052039,0.0052784,0.00020989,0.00014915,0.00017272,0.0019946,0.0016688,0.0016119,0.0013843,0.0013297,0.0012725,3.5061e-05,2.8996e-05,2.7936e-05,0.0001296,0.00012623,0.00012039
5183.5,0.0065727,0.0069268,0.0069996,0.0052179,0.0051795,0.0052538,0.00020668,0.00014723,0.00017087,0.0019806,0.0016551,0.0015993,0.0013778,0.0013222,0.0012653,3.4371e-05,2.8754e-05,2.7715e-05,0.00012883,0.0001255,0.00011969
5197.11,0.0065234,0.0068792,0.0069514,0.0051893,0.0051551,0.0052291,0.00020344,0.00014534,0.00016904,0.0019668,0.0016415,0.0015868,0.0013713,0.0013147,0.0012581,3.3722e-05,2.8515e-05,2.7494e-05,0.00012828,0.00012477,0.00011899
5210.71,0.0064745,0.006832,0.0069035,0.0051606,0.0051304,0.0052041,0.00020017,0.00014347,0.00016724,0.0019531,0.0016281,0.0015744,0.0013648,0.0013071,0.0012508,3.324e-05,2.8279e-05,2.7276e-05,0.00012793,0.00012403,0.00011828
5224.32,0.0064256,0.0067847,0.0068555,0.0051306,0.0051045,0.0051779,0.00019688,0.00014163,0.00016546,0.0019393,0.0016146,0.001562,0.001358,0.0012992,0.0012433,3.2994e-05,2.8044e-05,2.7058e-05,0.00012772,0.00012326,0.00011755
5237.92,0.0063779,0.0067386,0.0068088,0.0051001,0.005078,0.0051511,0.00019356,0.00013979,0.00016368,0.0019259,0.0016015,0.0015499,0.001351,0.0012912,0.0012357,3.2986e-05,2.7814e-05,2.6845e-05,0.00012761,0.00012248,0.00011681
5251.53,0.006334,0.0066963,0.0067659,0.0050794,0.0050612,0.0051341,0.00019039,0.00013807,0.00016201,0.0019136,0.0015893,0.0015387,0.0013465,0.0012856,0.0012304,3.3153e-05,2.76e-05,2.6649e-05,0.00012777,0.00012194,0.00011629
5265.13,0.0062874,0.0066513,0.0067201,0.0050509,0.0050367,0.0051094,0.00018714,0.0001363,0.00016029,0.0019005,0.0015765,0.0015269,0.0013401,0.0012781,0.0012233,3.3337e-05,2.7374e-05,2.6441e-05,0.0001277,0.00012121,0.00011559
5278.74,0.0062416,0.0066069,0.0066751,0.0050234,0.0050131,0.0050854,0.00018393,0.00013456,0.00015859,0.0018875,0.0015639,0.0015153,0.0013338,0.0012709,0.0012164,3.3423e-05,2.715e-05,2.6237e-05,0.00012753,0.0001205,0.00011492
5292.34,0.0061962,0.0065629,0.0066304,0.0049963,0.0049899,0.005062,0.00018078,0.00013285,0.00015691,0.0018747,0.0015514,0.0015037,0.0013277,0.0012638,0.0012096,3.3309e-05,2.6928e-05,2.6035e-05,0.00012721,0.0001198,0.00011426
5305.95,0.0061511,0.0065192,0.006586,0.0049696,0.0049671,0.0050389,0.0001777,0.00013116,0.00015525,0.0018619,0.001539,0.0014923,0.0013217,0.0012568,0.0012029,3.2959e-05,2.6708e-05,2.5834e-05,0.0001267,0.00011911,0.00011361
5319.55,0.0061062,0.0064755,0.0065417,0.0049431,0.0049445,0.005016,0.0001747,0.0001295,0.00015361,0.0018492,0.0015266,0.0014809,0.0013158,0.0012498,0.0011963,3.2415e-05,2.6489e-05,2.5634e-05,0.00012599,0.00011843,0.00011297
5333.16,0.0060614,0.006432,0.0064975,0.0049167,0.0049219,0.0049931,0.0001718,0.00012786,0.00015201,0.0018365,0.0015143,0.0014696,0.0013099,0.0012429,0.0011897,3.1779e-05,2.6272e-05,2.5435e-05,0.00012508,0.00011775,0.00011233
5346.76,0.0060168,0.0063886,0.0064534,0.0048903,0.0048992,0.0049701,0.00016901,0.00012626,0.00015042,0.0018238,0.0015021,0.0014583,0.0013039,0.0012359,0.0011831,3.1181e-05,2.6057e-05,2.5237e-05,0.00012403,0.00011707,0.00011168
5360.37,0.005972,0.0063449,0.006409,0.0048632,0.0048759,0.0049465,0.00016632,0.00012468,0.00014886,0.001811,0.0014898,0.001447,0.0012978,0.0012289,0.0011763,3.0733e-05,2.5843e-05,2.5038e-05,0.00012288,0.00011638,0.00011103
5373.97,0.0059283,0.0063022,0.0063656,0.0048359,0.0048524,0.0049226,0.00016374,0.00012313,0.00014733,0.0017985,0.0014777,0.0014359,0.0012916,0.0012217,0.0011695,3.0509e-05,2.5633e-05,2.4844e-05,0.00012171,0.00011569,0.00011037
5387.58,0.0058902,0.0062655,0.0063283,0.004815,0.0048352,0.0049052,0.0001613,0.00012161,0.00014582,0.0017877,0.0014671,0.0014262,0.0012871,0.0012162,0.0011643,3.0532e-05,2.5448e-05,2.4674e-05,0.00012077,0.00011515,0.00010986
5401.18,0.0058467,0.0062229,0.006285,0.0047878,0.0048117,0.0048813,0.00015894,0.0001201,0.00014432,0.0017752,0.0014552,0.0014152,0.0012809,0.0012091,0.0011575,3.0675e-05,2.5238e-05,2.4481e-05,0.00011978,0.00011446,0.0001092
5414.79,0.0058046,0.0061818,0.0062432,0.0047616,0.0047892,0.0048585,0.00015668,0.0001186,0.00014283,0.0017632,0.0014436,0.0014045,0.001275,0.0012023,0.001151,3.0865e-05,2.5035e-05,2.4294e-05,0.000119,0.0001138,0.00010857
5428.39,0.0057633,0.0061414,0.0062021,0.0047359,0.0047671,0.0048361,0.00015452,0.00011713,0.00014136,0.0017513,0.0014322,0.0013941,0.0012693,0.0011955,0.0011447,3.0974e-05,2.4834e-05,2.411e-05,0.00011842,0.00011315,0.00010795
5442.0,0.0057224,0.0061014,0.0061615,0.0047106,0.0047455,0.0048141,0.00015245,0.00011567,0.0001399,0.0017396,0.001421,0.0013837,0.0012636,0.0011889,0.0011384,3.0904e-05,2.4635e-05,2.3929e-05,0.00011804,0.00011252,0.00010735
5455.6,0.0056819,0.0060618,0.0061211,0.0046857,0.0047242,0.0047924,0.00015047,0.00011423,0.00013846,0.0017279,0.0014098,0.0013735,0.001258,0.0011824,0.0011322,3.0615e-05,2.4437e-05,2.3749e-05,0.00011785,0.00011189,0.00010675
5469.21,0.0056415,0.0060222,0.0060809,0.0046611,0.0047031,0.0047711,0.00014856,0.00011281,0.00013704,0.0017163,0.0013987,0.0013633,0.0012525,0.001176,0.0011261,3.0136e-05,2.4241e-05,2.357e-05,0.0001178,0.00011127,0.00010616
5482.81,0.0056013,0.0059827,0.0060406,0.0046367,0.0046822,0.0047498,0.00014673,0.00011141,0.00013563,0.0017046,0.0013876,0.0013531,0.0012471,0.0011697,0.0011201,2.9554e-05,2.4046e-05,2.3392e-05,0.00011782,0.00011065,0.00010557
5496.42,0.0055608,0.0059429,0.0060001,0.0046122,0.0046613,0.0047285,0.00014494,0.00011004,0.00013425,0.0016929,0.0013765,0.0013428,0.0012416,0.0011633,0.001114,2.8985e-05,2.3851e-05,2.3213e-05,0.00011785,0.00011003,0.00010499
5510.02,0.0055184,0.0059009,0.0059574,0.0045868,0.0046393,0.0047061,0.0001432,0.00010867,0.00013288,0.0016806,0.001365,0.0013321,0.0012358,0.0011567,0.0011078,2.853e-05,2.365e-05,2.3026e-05,0.00011779,0.00010938,0.00010438
5523.63,0.0054903,0.0058742,0.0059302,0.0045675,0.0046235,0.0046901,0.00014156,0.00010738,0.00013159,0.0016726,0.0013569,0.0013249,0.0012318,0.0011516,0.001103,2.8344e-05,2.3508e-05,2.2898e-05,0.00011777,0.00010889,0.00010391
5537.23,0.0054469,0.005831,0.0058862,0.0045414,0.0046008,0.004667,0.00013986,0.00010605,0.00013025,0.0016599,0.0013451,0.0013139,0.0012258,0.0011448,0.0010965,2.8286e-05,2.3303e-05,2.2707e-05,0.0001174,0.00010823,0.00010329
5550.84,0.0054078,0.0057924,0.0058469,0.0045169,0.0045797,0.0046455,0.00013818,0.00010476,0.00012895,0.0016485,0.0013344,0.0013041,0.0012203,0.0011385,0.0010905,2.8407e-05,2.3116e-05,2.2534e-05,0.00011689,0.0001076,0.00010271
5564.44,0.0053697,0.0057548,0.0058086,0.0044927,0.0045589,0.0046243,0.00013651,0.00010348,0.00012766,0.0016374,0.0013239,0.0012944,0.0012149,0.0011322,0.0010845,2.8595e-05,2.2932e-05,2.2365e-05,0.00011619,0.00010699,0.00010213
5578.05,0.0053323,0.0057179,0.005771,0.0044688,0.0045383,0.0046033,0.00013482,0.00010221,0.00012638,0.0016265,0.0013136,0.001285,0.0012095,0.001126,0.0010787,2.8734e-05,2.275e-05,2.2199e-05,0.00011534,0.00010639,0.00010156
5591.65,0.0052955,0.0056814,0.0057339,0.0044451,0.004518,0.0045826,0.00013311,0.00010096,0.00012511,0.0016157,0.0013034,0.0012756,0.0012042,0.0011198,0.0010729,2.8726e-05,2.2571e-05,2.2036e-05,0.00011437,0.00010579,0.000101
5605.26,0.005259,0.0056453,0.0056972,0.0044218,0.004498,0.0045623,0.00013137,9.9726e-05,0.00012385,0.001605,0.0012934,0.0012664,0.001199,0.0011138,0.0010671,2.8519e-05,2.2393e-05,2.1874e-05,0.00011335,0.0001052,0.00010045
5618.86,0.0052227,0.0056094,0.0056606,0.0043989,0.0044783,0.0045422,0.00012961,9.8504e-05,0.00012261,0.0015943,0.0012834,0.0012572,0.0011939,0.0011078,0.0010615,2.812e-05,2.2216e-05,2.1713e-05,0.00011234,0.00010462,9.9901e-05
5632.47,0.0051865,0.0055735,0.005624,0.0043762,0.0044589,0.0045224,0.00012781,9.7298e-05,0.00012138,0.0015837,0.0012734,0.001248,0.0011889,0.0011019,0.0010559,2.7595e-05,2.2041e-05,2.1553e-05,0.0001114,0.00010405,9.9363e-05
5646.07,0.0051499,0.0055371,0.0055869,0.0043537,0.0044396,0.0045027,0.00012599,9.6105e-05,0.00012016,0.0015729,0.0012634,0.0012388,0.0011838,0.0010961,0.0010504,2.7045e-05,2.1864e-05,2.1391e-05,0.00011057,0.00010349,9.8828e-05
5659.68,0.0051133,0.0055007,0.0055497,0.004331,0.0044201,0.0044828,0.00012415,9.4944e-05,0.00011897,0.0015621,0.0012533,0.0012295,0.0011788,0.0010902,0.0010448,2.658e-05,2.1689e-05,2.1229e-05,0.0001099,0.00010292,9.8291e-05
5673.28,0.005084,0.005472,0.0055204,0.0043098,0.0044021,0.0044644,0.00012235,9.3847e-05,0.00011786,0.0015535,0.001245,0.001222,0.0011741,0.0010847,0.0010396,2.6315e-05,2.1545e-05,2.1098e-05,0.00010945,0.00010239,9.7789e-05
5686.89,0.0050472,0.0054352,0.005483,0.0042873,0.0043828,0.0044447,0.00012045,9.2705e-05,0.00011669,0.0015425,0.001235,0.0012127,0.0011691,0.0010789,0.0010341,2.6206e-05,2.137e-05,2.0935e-05,0.00010914,0.00010183,9.7258e-05
5700.49,0.005012,0.0054,0.0054471,0.004265,0.0043635,0.004425,0.00011856,9.1593e-05,0.00011554,0.0015321,0.0012253,0.0012038,0.0011641,0.0010731,0.0010287,2.6274e-05,2.1201e-05,2.0779e-05,0.00010899,0.00010127,9.673e-05
5714.1,0.0049775,0.0053656,0.005412,0.0042426,0.0043443,0.0044054,0.00011666,9.0499e-05,0.00011442,0.0015218,0.0012158,0.0011951,0.0011591,0.0010673,0.0010232,2.6439e-05,2.1035e-05,2.0627e-05,0.00010896,0.00010072,9.6203e-05
5727.7,0.0049436,0.0053317,0.0053774,0.0042204,0.0043251,0.0043857,0.00011476,8.9421e-05,0.0001133,0.0015117,0.0012065,0.0011865,0.0011541,0.0010615,0.0010178,2.6601e-05,2.0871e-05,2.0476e-05,0.00010899,0.00010016,9.5678e-05
5741.31,0.0049102,0.0052983,0.0053434,0.0041983,0.004306,0.0043663,0.00011286,8.8356e-05,0.0001122,0.0015018,0.0011973,0.001178,0.0011491,0.0010558,0.0010124,2.666e-05,2.0708e-05,2.0328e-05,0.00010903,9.9606e-05,9.5158e-05
5754.91,0.0048772,0.0052653,0.0053097,0.0041764,0.0042872,0.004347,0.00011097,8.7303e-05,0.0001111,0.0014919,0.0011882,0.0011696,0.0011442,0.0010502,0.0010071,2.6549e-05,2.0547e-05,2.0182e-05,0.00010902,9.9058e-05,9.4644e-05
5768.52,0.0048446,0.0052327,0.0052764,0.0041549,0.0042686,0.004328,0.0001091,8.6261e-05,0.00011001,0.0014821,0.0011792,0.0011614,0.0011394,0.0010446,0.0010018,2.6249e-05,2.0388e-05,2.0037e-05,0.00010891,9.8516e-05,9.4136e-05
5782.12,0.0048121,0.0052001,0.0052432,0.0041337,0.0042504,0.0043093,0.00010726,8.5229e-05,0.00010893,0.0014724,0.0011702,0.0011531,0.0011347,0.0010391,0.00099663,2.5801e-05,2.0229e-05,1.9893e-05,0.00010865,9.7981e-05,9.3637e-05
5795.73,0.0047793,0.0051671,0.0052095,0.0041127,0.0042324,0.0042909,0.00010544,8.4199e-05,0.00010784,0.0014625,0.0011612,0.0011448,0.00113,0.0010337,0.00099152,2.5284e-05,2.0071e-05,1.9747e-05,0.00010823,9.7454e-05,9.3145e-05
5809.33,0.004746,0.0051335,0.0051753,0.0040921,0.0042147,0.0042728,0.00010369,8.3197e-05,0.00010678,0.0014525,0.001152,0.0011364,0.0011254,0.0010284,0.00098649,2.4796e-05,1.9911e-05,1.96e-05,0.00010764,9.6933e-05,9.266e-05
5822.94,0.0047187,0.0051064,0.0051475,0.0040715,0.004197,0.0042546,0.00010208,8.2304e-05,0.00010587,0.0014443,0.0011443,0.0011294,0.0011208,0.001023,0.00098148,2.446e-05,1.9777e-05,1.9478e-05,0.0001069,9.6415e-05,9.2176e-05
5836.54,0.0046863,0.0050738,0.0051142,0.004051,0.0041793,0.0042366,0.00010042,8.1325e-05,0.00010483,0.0014345,0.0011354,0.0011212,0.0011163,0.0010177,0.00097649,2.427e-05,1.9622e-05,1.9334e-05,0.00010605,9.5901e-05,9.1695e-05
5850.15,0.0046547,0.0050418,0.0050816,0.0040305,0.0041617,0.0042185,9.8838e-05,8.0375e-05,0.00010382,0.0014249,0.0011267,0.0011131,0.0011117,0.0010124,0.00097151,2.4258e-05,1.9471e-05,1.9194e-05,0.00010512,9.5387e-05,9.1214e-05
5863.75,0.0046234,0.0050102,0.0050493,0.0040099,0.0041439,0.0042003,9.7322e-05,7.9443e-05,0.00010283,0.0014154,0.0011181,0.0011052,0.0011071,0.0010071,0.00096651,2.4378e-05,1.932e-05,1.9055e-05,0.00010418,9.4874e-05,9.0733e-05
5877.36,0.0045926,0.004979,0.0050175,0.0039894,0.0041261,0.004182,9.5873e-05,7.8525e-05,0.00010186,0.001406,0.0011096,0.0010974,0.0011025,0.0010018,0.00096151,2.4547e-05,1.9171e-05,1.8919e-05,0.00010329,9.4362e-05,9.0251e-05
5890.96,0.0045622,0.0049483,0.0049861,0.0039688,0.0041083,0.0041637,9.4489e-05,7.762e-05,0.00010089,0.0013968,0.0011012,0.0010897,0.0010978,0.00099651,0.00095651,2.4669e-05,1.9024e-05,1.8784e-05,0.00010249,9.3851e-05,8.9769e-05
5904.57,0.0045323,0.004918,0.0049552,0.0039483,0.0040905,0.0041455,9.3168e-05,7.6725e-05,9.9934e-05,0.0013877,0.001093,0.0010821,0.0010932,0.00099123,0.00095154,2.4664e-05,1.8878e-05,1.8651e-05,0.00010183,9.3343e-05,8.9291e-05
5918.17,0.0045028,0.0048881,0.0049246,0.003928,0.0040729,0.0041274,9.1908e-05,7.5837e-05,9.8982e-05,0.0013786,0.0010848,0.0010746,0.0010887,0.00098599,0.00094661,2.4488e-05,1.8733e-05,1.852e-05,0.00010134,9.2839e-05,8.8816e-05
5931.78,0.0044736,0.0048585,0.0048944,0.0039079,0.0040555,0.0041096,9.0705e-05,7.4955e-05,9.8032e-05,0.0013697,0.0010767,0.0010671,0.0010841,0.0009808,0.00094173,2.4147e-05,1.8591e-05,1.839e-05,0.00010101,9.2341e-05,8.8346e-05
5945.38,0.0044444,0.0048288,0.0048641,0.0038878,0.004038,0.0040917,8.954e-05,7.4062e-05,9.7061e-05,0.0013607,0.0010687,0.0010597,0.0010796,0.00097563,0.00093687,2.3692e-05,1.8448e-05,1.826e-05,0.00010084,9.1844e-05,8.7878e-05
5958.99,0.0044149,0.0047987,0.0048333,0.0038688,0.0040216,0.0040748,8.8441e-05,7.3187e-05,9.6107e-05,0.0013516,0.0010605,0.0010522,0.0010754,0.00097071,0.00093225,2.3208e-05,1.8306e-05,1.8129e-05,0.00010081,9.137e-05,8.7433e-05
5972.59,0.0043886,0.0047721,0.0048061,0.0038503,0.0040058,0.0040586,8.7516e-05,7.2457e-05,9.5353e-05,0.0013435,0.0010532,0.0010455,0.0010713,0.00096593,0.00092777,2.2803e-05,1.8178e-05,1.8011e-05,0.00010087,9.0909e-05,8.7002e-05
5986.2,0.00436,0.0047429,0.0047763,0.0038312,0.0039892,0.0040415,8.6515e-05,7.161e-05,9.443e-05,0.0013347,0.0010453,0.0010382,0.001067,0.00096099,0.00092313,2.2519e-05,1.804e-05,1.7884e-05,0.00010094,9.0431e-05,8.6555e-05
5999.8,0.0043316,0.0047139,0.0047467,0.0038122,0.0039728,0.0040247,8.5565e-05,7.0788e-05,9.3537e-05,0.0013259,0.0010374,0.001031,0.0010627,0.0009561,0.00091854,2.2404e-05,1.7904e-05,1.7758e-05,0.00010098,8.9957e-05,8.6113e-05
6013.41,0.0043034,0.0046851,0.0047172,0.0037933,0.0039565,0.0040078,8.4652e-05,6.9982e-05,9.2662e-05,0.0013172,0.0010296,0.0010238,0.0010585,0.00095121,0.00091396,2.2443e-05,1.7769e-05,1.7632e-05,0.00010095,8.9484e-05,8.5672e-05
6027.01,0.0042755,0.0046564,0.0046879,0.0037744,0.00394,0.0039909,8.3766e-05,6.919e-05,9.1802e-05,0.0013085,0.0010219,0.0010167,0.0010542,0.00094633,0.00090937,2.2584e-05,1.7634e-05,1.7508e-05,0.00010079,8.9009e-05,8.5231e-05
6040.62,0.0042478,0.004628,0.0046589,0.0037554,0.0039235,0.0039739,8.2899e-05,6.8409e-05,9.0954e-05,0.0012999,0.0010143,0.0010097,0.00105,0.00094143,0.00090477,2.2744e-05,1.75e-05,1.7385e-05,0.00010048,8.8533e-05,8.4788e-05
6054.22,0.0042205,0.0046,0.0046303,0.0037363,0.0039069,0.0039568,8.2044e-05,6.7639e-05,9.0116e-05,0.0012914,0.0010067,0.0010027,0.0010456,0.00093651,0.00090017,2.2838e-05,1.7367e-05,1.7264e-05,0.00010001,8.8056e-05,8.4345e-05
6067.83,0.0041936,0.0045724,0.0046021,0.0037172,0.0038902,0.0039397,8.1193e-05,6.6876e-05,8.9284e-05,0.001283,0.00099928,0.00099584,0.0010413,0.0009316,0.00089555,2.28e-05,1.7235e-05,1.7144e-05,9.9384e-05,8.7579e-05,8.3902e-05
6081.43,0.0041671,0.0045451,0.0045742,0.0036981,0.0038735,0.0039225,8.0338e-05,6.6118e-05,8.8454e-05,0.0012747,0.00099193,0.00098907,0.001037,0.00092667,0.00089093,2.26e-05,1.7106e-05,1.7026e-05,9.8632e-05,8.7101e-05,8.3458e-05
6095.04,0.0041409,0.0045182,0.0045466,0.0036785,0.0038562,0.0039047,7.9461e-05,6.535e-05,8.7607e-05,0.0012665,0.00098465,0.00098237,0.0010325,0.00092161,0.00088619,2.2255e-05,1.6977e-05,1.6909e-05,9.7777e-05,8.6613e-05,8.3003e-05
6108.64,0.004115,0.0044915,0.0045193,0.0036602,0.0038402,0.0038882,7.8583e-05,6.459e-05,8.6762e-05,0.0012583,0.00097744,0.00097575,0.0010283,0.00091689,0.00088176,2.1823e-05,1.6851e-05,1.6793e-05,9.6918e-05,8.6157e-05,8.2577e-05
6122.25,0.00409,0.0044656,0.0044929,0.0036453,0.0038278,0.0038754,7.782e-05,6.3963e-05,8.6099e-05,0.0012504,0.0009705,0.00096935,0.0010251,0.00091302,0.00087815,2.1388e-05,1.6729e-05,1.6681e-05,9.6159e-05,8.5782e-05,8.2229e-05
6135.85,0.0040645,0.0044393,0.004466,0.0036269,0.0038117,0.0038588,7.6926e-05,6.3229e-05,8.5283e-05,0.0012424,0.00096341,0.00096283,0.001021,0.00090828,0.00087372,2.1023e-05,1.6606e-05,1.6568e-05,9.537e-05,8.5326e-05,8.1803e-05
6149.46,0.0040391,0.004413,0.0044391,0.0036092,0.0037962,0.0038428,7.6031e-05,6.2516e-05,8.4491e-05,0.0012343,0.00095637,0.00095634,0.0010169,0.00090369,0.00086942,2.0791e-05,1.6484e-05,1.6454e-05,9.47e-05,8.4886e-05,8.139e-05
6163.06,0.0040138,0.0043868,0.0044123,0.0035916,0.0037809,0.0038271,7.5127e-05,6.1817e-05,8.3714e-05,0.0012263,0.00094935,0.00094987,0.001013,0.00089916,0.00086519,2.0716e-05,1.6362e-05,1.6341e-05,9.417e-05,8.4452e-05,8.0983e-05
6176.67,0.0039886,0.0043606,0.0043855,0.0035742,0.0037657,0.0038114,7.4212e-05,6.1131e-05,8.2951e-05,0.0012183,0.00094236,0.00094342,0.001009,0.00089466,0.00086097,2.0778e-05,1.624e-05,1.6229e-05,9.379e-05,8.402e-05,8.0578e-05
6190.27,0.0039634,0.0043345,0.0043588,0.0035567,0.0037505,0.0037957,7.3287e-05,6.0458e-05,8.22e-05,0.0012103,0.00093541,0.000937,0.0010051,0.00089015,0.00085676,2.0923e-05,1.6119e-05,1.6117e-05,9.3558e-05,8.3588e-05,8.0174e-05
6203.88,0.0039385,0.0043086,0.0043323,0.0035392,0.0037351,0.0037798,7.235e-05,5.9796e-05,8.1461e-05,0.0012024,0.00092851,0.00093063,0.0010011,0.00088562,0.00085253,2.1075e-05,1.5998e-05,1.6006e-05,9.3455e-05,8.3154e-05,7.9767e-05
6217.48,0.0039139,0.0042829,0.004306,0.0035216,0.0037196,0.0037638,7.1403e-05,5.9144e-05,8.073e-05,0.0011945,0.00092168,0.00092432,0.00099705,0.00088107,0.00084826,2.1157e-05,1.5878e-05,1.5896e-05,9.3449e-05,8.2716e-05,7.9358e-05
6231.09,0.0038895,0.0042575,0.00428,0.0035037,0.0037038,0.0037475,7.0445e-05,5.8499e-05,8.0006e-05,0.0011867,0.00091492,0.00091809,0.00099294,0.00087645,0.00084394,2.111e-05,1.5759e-05,1.5787e-05,9.3497e-05,8.2273e-05,7.8944e-05
6244.69,0.0038654,0.0042322,0.0042542,0.003485,0.0036871,0.0037303,6.947e-05,5.7855e-05,7.9278e-05,0.0011789,0.00090821,0.00091189,0.00098858,0.00087163,0.00083943,2.0911e-05,1.5641e-05,1.568e-05,9.3534e-05,8.1809e-05,7.8512e-05
