,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5p,5p,5p,5s,5s,5s
7863.69,0.0091559,0.0090074,0.0091472,0.0047223,0.0044646,0.0044808,0.00089541,0.0014539,0.001452,0.0035709,0.0038487,0.0041152,0.0021485,0.0018187,0.0019281,0.00030254,0.00031169,0.00030676,0.00096562,0.00099076,0.001014,0.00054966,0.00050779,0.00051768,8.6252e-05,8.7981e-05,8.9457e-05,7.9949e-05,7.4983e-05,7.5925e-05
7877.29,0.0091264,0.0089784,0.0091182,0.004713,0.0044553,0.0044717,0.00088871,0.0014458,0.0014429,0.0035485,0.0038332,0.0040987,0.0021387,0.0018128,0.0019224,0.00030053,0.00030967,0.00030475,0.00096057,0.00098648,0.0010097,0.0005474,0.00050604,0.000516,8.5799e-05,8.7596e-05,8.9069e-05,7.9624e-05,7.4721e-05,7.5672e-05
7890.9,0.0090971,0.0089493,0.0090892,0.0047085,0.0044504,0.004467,0.00088385,0.0014407,0.0014368,0.0035267,0.0038179,0.0040824,0.0021309,0.0018087,0.0019186,0.00029914,0.00030828,0.00030337,0.00095561,0.00098224,0.0010054,0.00054569,0.0005048,0.00051483,8.5351e-05,8.7215e-05,8.8685e-05,7.9379e-05,7.4534e-05,7.5495e-05
7904.5,0.0090667,0.0089194,0.0090594,0.0046966,0.0044386,0.0044554,0.00087707,0.0014323,0.0014276,0.0035041,0.0038021,0.0040657,0.0021199,0.0018018,0.0019119,0.00029709,0.00030621,0.00030131,0.00095048,0.00097788,0.001001,0.00054314,0.00050278,0.00051286,8.4891e-05,8.6823e-05,8.8289e-05,7.9013e-05,7.4233e-05,7.5202e-05
7918.11,0.0090364,0.0088896,0.0090297,0.0046863,0.0044283,0.0044452,0.00087058,0.0014243,0.0014187,0.0034817,0.0037864,0.004049,0.0021096,0.0017955,0.0019058,0.00029512,0.00030423,0.00029934,0.0009454,0.00097355,0.00099656,0.00054078,0.00050094,0.00051107,8.4438e-05,8.6434e-05,8.7896e-05,7.8672e-05,7.3957e-05,7.4934e-05
7931.71,0.0090059,0.0088595,0.0089996,0.0046764,0.0044183,0.0044354,0.00086422,0.0014165,0.00141,0.0034593,0.0037706,0.0040322,0.0020996,0.0017895,0.0018998,0.00029319,0.00030228,0.0002974,0.00094032,0.0009692,0.00099214,0.00053847,0.00049914,0.00050933,8.3991e-05,8.6043e-05,8.7502e-05,7.834e-05,7.3688e-05,7.4674e-05
7945.32,0.0089749,0.0088289,0.0089692,0.0046665,0.0044084,0.0044257,0.00085796,0.0014087,0.0014013,0.0034368,0.0037547,0.0040153,0.0020895,0.0017834,0.001894,0.00029128,0.00030035,0.00029548,0.00093521,0.00096483,0.00098769,0.00053617,0.00049736,0.0005076,8.3549e-05,8.565e-05,8.7104e-05,7.801e-05,7.3422e-05,7.4416e-05
7958.92,0.0089435,0.0087979,0.0089382,0.0046566,0.0043985,0.0044159,0.0008518,0.0014011,0.0013928,0.0034144,0.0037387,0.0039983,0.0020795,0.0017774,0.0018881,0.00028941,0.00029846,0.0002936,0.00093007,0.00096041,0.00098321,0.00053387,0.00049558,0.00050587,8.3111e-05,8.5254e-05,8.6704e-05,7.768e-05,7.3155e-05,7.4157e-05
7972.53,0.0089117,0.0087666,0.0089069,0.0046464,0.0043883,0.0044059,0.00084577,0.0013936,0.0013845,0.0033918,0.0037226,0.0039811,0.0020694,0.0017713,0.0018821,0.00028756,0.00029659,0.00029175,0.00092492,0.00095598,0.00097869,0.00053155,0.00049377,0.00050412,8.2676e-05,8.4855e-05,8.6301e-05,7.7346e-05,7.2885e-05,7.3895e-05
7986.13,0.0088797,0.0087351,0.0088755,0.0046359,0.0043778,0.0043956,0.00083987,0.0013863,0.0013763,0.0033693,0.0037064,0.0039638,0.0020591,0.001765,0.001876,0.00028575,0.00029476,0.00028992,0.00091976,0.00095154,0.00097417,0.0005292,0.00049194,0.00050233,8.2241e-05,8.4456e-05,8.5897e-05,7.7008e-05,7.2611e-05,7.3628e-05
7999.74,0.0088478,0.0087037,0.008844,0.004625,0.0043669,0.0043849,0.00083408,0.0013792,0.0013683,0.0033469,0.0036903,0.0039466,0.0020487,0.0017587,0.0018697,0.00028398,0.00029296,0.00028814,0.00091463,0.00094711,0.00096966,0.00052681,0.00049007,0.00050051,8.1806e-05,8.4059e-05,8.5495e-05,7.6664e-05,7.2332e-05,7.3356e-05
8013.34,0.008816,0.0086723,0.0088127,0.0046135,0.0043555,0.0043737,0.00082839,0.0013721,0.0013603,0.0033247,0.0036743,0.0039295,0.0020381,0.0017521,0.0018633,0.00028223,0.00029119,0.00028637,0.00090952,0.0009427,0.00096518,0.00052437,0.00048816,0.00049864,8.137e-05,8.3663e-05,8.5095e-05,7.6313e-05,7.2046e-05,7.3077e-05
8026.95,0.0087842,0.0086411,0.0087815,0.0046013,0.0043433,0.0043617,0.00082277,0.0013651,0.0013524,0.0033024,0.0036583,0.0039124,0.0020272,0.0017453,0.0018565,0.00028049,0.00028943,0.00028462,0.00090443,0.00093831,0.0009607,0.00052183,0.00048616,0.00049668,8.0928e-05,8.3269e-05,8.4696e-05,7.5948e-05,7.1747e-05,7.2785e-05
8040.55,0.0087504,0.0086079,0.0087483,0.0045849,0.0043273,0.0043458,0.00081707,0.0013579,0.0013444,0.0032794,0.0036415,0.0038945,0.0020145,0.0017369,0.0018481,0.00027873,0.00028763,0.00028284,0.00089912,0.00093371,0.00095601,0.00051885,0.00048373,0.00049429,8.046e-05,8.2856e-05,8.4278e-05,7.5518e-05,7.1386e-05,7.243e-05
8054.16,0.0087244,0.0085824,0.0087229,0.0045757,0.0043181,0.0043368,0.00081136,0.0013506,0.0013363,0.0032594,0.003628,0.00388,0.002005,0.0017313,0.0018426,0.00027694,0.00028582,0.00028103,0.00089465,0.00092996,0.00095219,0.00051669,0.00048208,0.00049268,8.0061e-05,8.2519e-05,8.3937e-05,7.5208e-05,7.1138e-05,7.2189e-05
8067.76,0.0087017,0.0085598,0.0087005,0.004578,0.0043196,0.0043385,0.00080669,0.0013449,0.0013297,0.0032415,0.003616,0.0038672,0.0020005,0.0017301,0.0018418,0.00027548,0.00028435,0.00027957,0.00089063,0.00092661,0.00094877,0.00051582,0.00048162,0.0004923,7.9698e-05,8.2217e-05,8.3631e-05,7.5085e-05,7.1068e-05,7.2129e-05
8081.37,0.0086719,0.0085305,0.0086712,0.0045658,0.0043075,0.0043266,0.0008012,0.0013378,0.0013218,0.0032203,0.003601,0.0038511,0.0019897,0.0017233,0.0018351,0.00027376,0.00028259,0.00027782,0.00088579,0.00092247,0.00094455,0.00051332,0.00047966,0.00049037,7.9263e-05,8.1845e-05,8.3254e-05,7.4727e-05,7.0775e-05,7.1842e-05
8094.97,0.0086431,0.0085022,0.008643,0.0045552,0.004297,0.0043162,0.00079576,0.0013308,0.001314,0.0031996,0.0035865,0.0038355,0.0019796,0.0017172,0.0018291,0.00027204,0.00028084,0.00027608,0.00088109,0.00091846,0.00094046,0.00051102,0.00047787,0.00048862,7.8843e-05,8.1485e-05,8.289e-05,7.4396e-05,7.0507e-05,7.1581e-05
8108.58,0.0086146,0.0084742,0.008615,0.0045453,0.004287,0.0043065,0.00079037,0.0013238,0.0013061,0.0031792,0.0035721,0.0038201,0.0019698,0.0017114,0.0018233,0.00027033,0.0002791,0.00027435,0.00087644,0.00091449,0.00093641,0.00050879,0.00047616,0.00048695,7.8432e-05,8.1128e-05,8.2528e-05,7.4077e-05,7.0252e-05,7.1331e-05
8122.18,0.0085859,0.008446,0.0085868,0.0045357,0.0042775,0.0042971,0.00078502,0.0013168,0.0012983,0.0031588,0.0035577,0.0038046,0.0019603,0.0017058,0.0018178,0.00026862,0.00027736,0.00027262,0.00087179,0.00091051,0.00093235,0.00050662,0.00047449,0.00048532,7.8029e-05,8.0772e-05,8.2166e-05,7.3766e-05,7.0002e-05,7.1088e-05
8135.79,0.0085569,0.0084174,0.0085583,0.0045263,0.004268,0.0042878,0.00077974,0.0013098,0.0012905,0.0031384,0.0035432,0.003789,0.0019508,0.0017002,0.0018123,0.00026693,0.00027563,0.0002709,0.00086712,0.00090651,0.00092826,0.00050446,0.00047284,0.00048371,7.763e-05,8.0412e-05,8.1801e-05,7.3457e-05,6.9756e-05,7.0848e-05
8149.39,0.0085273,0.0083883,0.0085292,0.0045168,0.0042585,0.0042785,0.00077453,0.0013029,0.0012828,0.0031179,0.0035285,0.0037732,0.0019413,0.0016946,0.0018068,0.00026525,0.00027392,0.0002692,0.00086242,0.00090247,0.00092413,0.00050231,0.00047119,0.0004821,7.7235e-05,8.0049e-05,8.1433e-05,7.3149e-05,6.9509e-05,7.0608e-05
8163.0,0.0084972,0.0083587,0.0084996,0.0045071,0.0042488,0.0042689,0.00076942,0.0012961,0.0012752,0.0030973,0.0035137,0.0037572,0.0019317,0.0016889,0.0018012,0.0002636,0.00027224,0.00026753,0.00085769,0.00089839,0.00091995,0.00050013,0.00046952,0.00048047,7.684e-05,7.9683e-05,8.1061e-05,7.2838e-05,6.926e-05,7.0364e-05
8176.6,0.0084667,0.0083286,0.0084695,0.004497,0.0042387,0.004259,0.00076442,0.0012895,0.0012678,0.0030767,0.0034986,0.003741,0.001922,0.0016831,0.0017954,0.00026198,0.00027058,0.00026588,0.00085293,0.00089426,0.00091574,0.00049792,0.00046781,0.0004788,7.6443e-05,7.9313e-05,8.0685e-05,7.2521e-05,6.9005e-05,7.0115e-05
8190.21,0.0084355,0.008298,0.0084389,0.0044862,0.0042279,0.0042484,0.00075953,0.0012829,0.0012605,0.0030559,0.0034834,0.0037246,0.001912,0.001677,0.0017894,0.0002604,0.00026896,0.00026426,0.00084812,0.00089009,0.00091146,0.00049564,0.00046604,0.00047707,7.6039e-05,7.8938e-05,8.0305e-05,7.2195e-05,6.8741e-05,6.9857e-05
8203.81,0.0084031,0.008266,0.0084069,0.004474,0.0042158,0.0042365,0.00075474,0.0012765,0.0012533,0.0030347,0.0034677,0.0037077,0.0019015,0.0016705,0.0017829,0.00025883,0.00026736,0.00026267,0.0008432,0.00088578,0.00090706,0.0004932,0.00046413,0.00047518,7.562e-05,7.8552e-05,7.9913e-05,7.1847e-05,6.8455e-05,6.9576e-05
8217.42,0.0083606,0.0082243,0.008365,0.0044531,0.0041956,0.0042164,0.00074996,0.0012702,0.0012461,0.0030099,0.0034478,0.0036863,0.0018873,0.0016607,0.0017729,0.00025728,0.00026576,0.00026109,0.00083727,0.00088043,0.00090158,0.00048983,0.00046133,0.00047239,7.5105e-05,7.8073e-05,7.9426e-05,7.1361e-05,6.8039e-05,6.9163e-05
8231.02,0.0083708,0.0082343,0.0083757,0.0044728,0.0042136,0.0042347,0.00074561,0.0012642,0.0012394,0.0030045,0.0034498,0.0036883,0.0018903,0.0016661,0.0017791,0.00025582,0.00026428,0.00025961,0.00083668,0.00088065,0.00090181,0.00049092,0.00046274,0.0004739,7.5062e-05,7.8089e-05,7.9442e-05,7.1528e-05,6.8244e-05,6.938e-05
8244.63,0.0083296,0.0081938,0.008335,0.0044528,0.0041942,0.0042154,0.00074096,0.0012579,0.0012324,0.0029803,0.0034306,0.0036675,0.0018765,0.0016567,0.0017694,0.0002543,0.00026271,0.00025805,0.00083092,0.00087545,0.00089648,0.00048765,0.00046003,0.0004712,7.455e-05,7.7623e-05,7.8969e-05,7.1058e-05,6.7842e-05,6.8981e-05
8258.23,0.0082994,0.0081642,0.0083053,0.0044406,0.0041821,0.0042035,0.00073641,0.0012517,0.0012254,0.0029603,0.0034159,0.0036517,0.0018661,0.0016503,0.0017629,0.00025279,0.00026116,0.00025651,0.00082628,0.00087143,0.00089236,0.00048524,0.00045815,0.00046934,7.4137e-05,7.7262e-05,7.8602e-05,7.0715e-05,6.7561e-05,6.8704e-05
8271.84,0.0082713,0.0081366,0.0082778,0.0044298,0.0041714,0.0041929,0.00073189,0.0012455,0.0012184,0.002941,0.0034022,0.0036368,0.0018563,0.0016443,0.001757,0.00025128,0.00025961,0.00025497,0.00082186,0.00086764,0.00088847,0.000483,0.00045641,0.00046764,7.3742e-05,7.6922e-05,7.8255e-05,7.0396e-05,6.7302e-05,6.845e-05
8285.44,0.008244,0.0081098,0.008251,0.0044197,0.0041613,0.004183,0.00072738,0.0012393,0.0012114,0.0029222,0.0033888,0.0036223,0.0018468,0.0016387,0.0017514,0.00024977,0.00025806,0.00025342,0.00081755,0.00086394,0.00088468,0.00048084,0.00045476,0.00046601,7.336e-05,7.659e-05,7.7918e-05,7.009e-05,6.7055e-05,6.8208e-05
8299.05,0.0082171,0.0080834,0.0082246,0.0044101,0.0041518,0.0041736,0.00072288,0.001233,0.0012044,0.0029035,0.0033756,0.003608,0.0018375,0.0016333,0.001746,0.00024825,0.0002565,0.00025187,0.00081328,0.00086029,0.00088094,0.00047875,0.00045316,0.00046444,7.2987e-05,7.6262e-05,7.7584e-05,6.9792e-05,6.6816e-05,6.7974e-05
8312.65,0.0081902,0.0080569,0.0081982,0.0044009,0.0041425,0.0041646,0.0007184,0.0012266,0.0011973,0.002885,0.0033624,0.0035937,0.0018284,0.001628,0.0017407,0.00024674,0.00025493,0.00025032,0.00080903,0.00085665,0.0008772,0.00047669,0.0004516,0.00046291,7.262e-05,7.5935e-05,7.7251e-05,6.9501e-05,6.6584e-05,6.7746e-05
8326.26,0.0081629,0.0080301,0.0081714,0.0043919,0.0041335,0.0041557,0.00071395,0.0012203,0.0011902,0.0028665,0.0033492,0.0035792,0.0018195,0.0016228,0.0017356,0.00024522,0.00025337,0.00024877,0.00080477,0.00085299,0.00087344,0.00047467,0.00045007,0.00046141,7.2258e-05,7.5606e-05,7.6916e-05,6.9215e-05,6.6355e-05,6.7523e-05
8339.86,0.0081351,0.0080028,0.0081441,0.0043829,0.0041245,0.0041469,0.00070956,0.001214,0.0011832,0.0028478,0.0033357,0.0035646,0.0018105,0.0016176,0.0017304,0.00024372,0.00025183,0.00024723,0.00080047,0.00084928,0.00086964,0.00047266,0.00044855,0.00045992,7.1896e-05,7.5273e-05,7.6577e-05,6.8929e-05,6.6128e-05,6.73e-05
8353.47,0.0081065,0.0079747,0.0081161,0.0043737,0.0041153,0.0041378,0.00070523,0.0012078,0.0011763,0.0028291,0.003322,0.0035497,0.0018015,0.0016124,0.0017252,0.00024223,0.00025029,0.0002457,0.00079612,0.00084551,0.00086576,0.00047062,0.00044701,0.00045841,7.1531e-05,7.4934e-05,7.6232e-05,6.8642e-05,6.5898e-05,6.7075e-05
8367.07,0.0080768,0.0079455,0.0080868,0.004364,0.0041056,0.0041283,0.00070098,0.0012016,0.0011694,0.00281,0.0033078,0.0035343,0.0017923,0.001607,0.0017198,0.00024076,0.00024878,0.0002442,0.00079167,0.00084162,0.00086177,0.00046854,0.00044543,0.00045684,7.1157e-05,7.4586e-05,7.5877e-05,6.8347e-05,6.5661e-05,6.6842e-05
8380.68,0.0080446,0.0079139,0.0080551,0.0043529,0.0040946,0.0041175,0.00069679,0.0011955,0.0011626,0.0027902,0.0032927,0.0035179,0.0017826,0.0016011,0.0017139,0.00023931,0.00024728,0.0002427,0.000787,0.00083749,0.00085752,0.00046633,0.00044371,0.00045515,7.0757e-05,7.4216e-05,7.55e-05,6.8033e-05,6.5405e-05,6.659e-05
8394.28,0.0079948,0.0078648,0.0080056,0.0043329,0.0040753,0.0040983,0.00069239,0.0011891,0.0011555,0.0027648,0.0032703,0.0034938,0.0017693,0.001592,0.0017045,0.00023779,0.00024569,0.00024113,0.00078068,0.00083156,0.00085144,0.00046316,0.00044109,0.00045253,7.0204e-05,7.3686e-05,7.496e-05,6.7581e-05,6.5016e-05,6.6202e-05
8407.89,0.0080217,0.0078916,0.0080334,0.0043486,0.0040894,0.0041127,0.00068947,0.001185,0.0011507,0.0027646,0.0032794,0.0035031,0.0017705,0.001596,0.0017091,0.00023674,0.00024462,0.00024006,0.00078169,0.00083355,0.00085345,0.0004638,0.0004421,0.00045362,7.0304e-05,7.3857e-05,7.5133e-05,6.7684e-05,6.5162e-05,6.6359e-05
8421.49,0.0079786,0.0078492,0.0079907,0.0043319,0.0040732,0.0040966,0.00068533,0.0011789,0.0011438,0.0027414,0.0032599,0.003482,0.0017586,0.0015881,0.001701,0.00023529,0.00024312,0.00023856,0.00077601,0.00082832,0.00084808,0.00046101,0.00043983,0.00045135,6.9795e-05,7.339e-05,7.4657e-05,6.7285e-05,6.4824e-05,6.6023e-05
8435.1,0.007948,0.0078192,0.0079606,0.0043203,0.0040618,0.0040854,0.00068149,0.0011732,0.0011374,0.0027224,0.0032455,0.0034664,0.0017488,0.0015821,0.001695,0.00023393,0.0002417,0.00023716,0.00077156,0.00082439,0.00084404,0.00045876,0.00043808,0.00044962,6.9392e-05,7.3038e-05,7.4298e-05,6.6966e-05,6.4564e-05,6.5766e-05
8448.7,0.00792,0.0077917,0.0079331,0.0043097,0.0040512,0.004075,0.00067772,0.0011675,0.0011311,0.0027044,0.0032323,0.0034518,0.0017394,0.0015765,0.0016893,0.00023259,0.00024031,0.00023577,0.00076736,0.00082074,0.00084028,0.00045662,0.00043643,0.00044799,6.9008e-05,7.271e-05,7.3963e-05,6.6663e-05,6.4318e-05,6.5523e-05
8462.31,0.0078932,0.0077655,0.0079069,0.0042995,0.0040411,0.004065,0.00067398,0.0011619,0.0011248,0.0026868,0.0032195,0.0034379,0.0017302,0.001571,0.0016838,0.00023125,0.00023892,0.00023439,0.00076329,0.00081723,0.00083666,0.00045453,0.00043484,0.00044641,6.8637e-05,7.2394e-05,7.3641e-05,6.6368e-05,6.408e-05,6.5288e-05
8475.91,0.0078673,0.0077401,0.0078815,0.0042898,0.0040314,0.0040555,0.00067025,0.0011563,0.0011185,0.0026696,0.0032072,0.0034244,0.0017212,0.0015657,0.0016785,0.00022991,0.00023752,0.000233,0.00075932,0.00081381,0.00083314,0.0004525,0.00043329,0.00044488,6.8277e-05,7.2087e-05,7.3327e-05,6.608e-05,6.3849e-05,6.5061e-05
8489.52,0.0078418,0.0077151,0.0078566,0.0042804,0.0040221,0.0040463,0.00066653,0.0011506,0.0011122,0.0026526,0.003195,0.0034111,0.0017125,0.0015606,0.0016733,0.00022856,0.00023612,0.00023161,0.00075541,0.00081045,0.00082967,0.00045051,0.00043179,0.0004434,6.7927e-05,7.1785e-05,7.3018e-05,6.58e-05,6.3625e-05,6.484e-05
8503.12,0.0078165,0.0076903,0.0078318,0.0042714,0.0040131,0.0040375,0.00066281,0.0011449,0.0011058,0.0026358,0.003183,0.0033978,0.0017038,0.0015557,0.0016683,0.00022721,0.00023471,0.00023021,0.00075152,0.00080711,0.00082623,0.00044857,0.00043033,0.00044196,6.7585e-05,7.1485e-05,7.2712e-05,6.5526e-05,6.3407e-05,6.4625e-05
8516.73,0.007791,0.0076653,0.0078068,0.0042628,0.0040044,0.004029,0.00065909,0.0011391,0.0010993,0.002619,0.0031708,0.0033845,0.0016953,0.0015508,0.0016635,0.00022585,0.0002333,0.00022881,0.00074764,0.00080376,0.00082278,0.00044666,0.00042891,0.00044055,6.7249e-05,7.1184e-05,7.2404e-05,6.5257e-05,6.3194e-05,6.4416e-05
8530.33,0.0077649,0.0076397,0.0077812,0.0042542,0.0039959,0.0040206,0.00065539,0.0011333,0.0010929,0.0026022,0.0031585,0.003371,0.0016869,0.0015461,0.0016587,0.0002245,0.00023189,0.0002274,0.00074372,0.00080037,0.00081928,0.00044478,0.0004275,0.00043916,6.6913e-05,7.0879e-05,7.2092e-05,6.4992e-05,6.2984e-05,6.4209e-05
8543.94,0.0077378,0.0076131,0.0077546,0.0042456,0.0039872,0.0040122,0.0006517,0.0011275,0.0010865,0.002585,0.0031458,0.0033571,0.0016785,0.0015413,0.0016539,0.00022314,0.00023047,0.00022599,0.00073972,0.00079687,0.00081567,0.00044289,0.00042609,0.00043777,6.6571e-05,7.0566e-05,7.1772e-05,6.4725e-05,6.2773e-05,6.4001e-05
8557.54,0.0077081,0.007584,0.0077254,0.0042364,0.0039781,0.0040032,0.00064798,0.0011215,0.0010799,0.0025672,0.0031321,0.0033421,0.0016699,0.0015363,0.0016488,0.00022176,0.00022903,0.00022457,0.0007355,0.00079314,0.00081182,0.00044095,0.00042463,0.00043632,6.6209e-05,7.0231e-05,7.1429e-05,6.4451e-05,6.2555e-05,6.3786e-05
8571.15,0.0076639,0.0075404,0.0076815,0.0042235,0.0039655,0.0039907,0.00064368,0.0011146,0.0010724,0.0025449,0.0031125,0.0033209,0.0016599,0.00153,0.0016424,0.00022018,0.00022739,0.00022293,0.00072994,0.00078792,0.00080645,0.00043864,0.00042281,0.0004345,6.5723e-05,6.9765e-05,7.0953e-05,6.4122e-05,6.2283e-05,6.3516e-05
8584.75,0.007691,0.0075676,0.0077097,0.0042273,0.0039685,0.003994,0.00064303,0.0011139,0.0010708,0.002545,0.003122,0.0033304,0.0016564,0.0015298,0.0016424,0.00021984,0.00022701,0.00022255,0.00073101,0.00078997,0.00080852,0.00043805,0.00042265,0.0004344,6.5831e-05,6.9942e-05,7.1131e-05,6.4046e-05,6.2258e-05,6.3497e-05
8598.36,0.0076462,0.0075235,0.0076652,0.0042142,0.0039557,0.0039813,0.00063878,0.0011069,0.0010633,0.0025227,0.0031022,0.0033089,0.0016464,0.0015235,0.0016359,0.00021826,0.00022537,0.00022092,0.00072542,0.00078472,0.0008031,0.00043573,0.00042081,0.00043256,6.5332e-05,6.9472e-05,7.0651e-05,6.3715e-05,6.1984e-05,6.3225e-05
8611.96,0.007616,0.0074939,0.0076355,0.0042041,0.0039456,0.0039714,0.00063541,0.0011014,0.0010572,0.002505,0.0030884,0.0032938,0.0016375,0.0015182,0.0016306,0.00021698,0.00022403,0.00021958,0.00072121,0.00078096,0.00079922,0.00043371,0.00041927,0.00043103,6.4951e-05,6.9135e-05,7.0306e-05,6.3428e-05,6.1754e-05,6.2997e-05
8625.57,0.0075883,0.0074667,0.0076082,0.0041941,0.0039358,0.0039617,0.00063221,0.0010961,0.0010513,0.0024882,0.0030756,0.0032797,0.0016287,0.001513,0.0016253,0.00021575,0.00022274,0.0002183,0.00071724,0.00077746,0.0007956,0.00043172,0.00041776,0.00042952,6.4588e-05,6.8821e-05,6.9984e-05,6.3147e-05,6.1529e-05,6.2774e-05
8639.17,0.0075618,0.0074408,0.0075823,0.0041843,0.003926,0.0039521,0.0006291,0.001091,0.0010456,0.0024718,0.0030634,0.0032662,0.00162,0.0015079,0.0016201,0.00021455,0.00022147,0.00021705,0.00071339,0.00077409,0.00079212,0.00042975,0.00041627,0.00042803,6.4234e-05,6.8518e-05,6.9674e-05,6.2867e-05,6.1305e-05,6.2553e-05
8652.78,0.0075362,0.0074157,0.0075572,0.0041746,0.0039164,0.0039426,0.00062605,0.0010859,0.0010399,0.0024558,0.0030515,0.0032532,0.0016114,0.0015029,0.001615,0.00021336,0.00022022,0.0002158,0.00070964,0.00077082,0.00078874,0.0004278,0.00041478,0.00042656,6.389e-05,6.8225e-05,6.9373e-05,6.2589e-05,6.1084e-05,6.2334e-05
8666.38,0.0075114,0.0073915,0.007533,0.0041651,0.0039069,0.0039333,0.00062301,0.0010808,0.0010342,0.0024401,0.00304,0.0032405,0.0016028,0.0014979,0.0016099,0.00021217,0.00021896,0.00021456,0.00070597,0.00076764,0.00078545,0.00042587,0.00041333,0.00042511,6.3556e-05,6.7939e-05,6.908e-05,6.2316e-05,6.0867e-05,6.2118e-05
8679.99,0.0074872,0.0073678,0.0075093,0.0041559,0.0038978,0.0039243,0.00061997,0.0010757,0.0010284,0.0024246,0.0030288,0.003228,0.0015944,0.0014931,0.001605,0.00021097,0.00021771,0.0002133,0.00070237,0.00076453,0.00078222,0.00042398,0.00041191,0.0004237,6.3232e-05,6.7659e-05,6.8793e-05,6.2047e-05,6.0655e-05,6.1908e-05
8693.59,0.0074633,0.0073445,0.007486,0.004147,0.003889,0.0039157,0.00061693,0.0010705,0.0010227,0.0024093,0.0030177,0.0032157,0.0015862,0.0014884,0.0016002,0.00020977,0.00021644,0.00021204,0.00069882,0.00076146,0.00077904,0.00042214,0.00041053,0.00042233,6.2919e-05,6.7384e-05,6.851e-05,6.1785e-05,6.0449e-05,6.1704e-05
8707.2,0.0074395,0.0073212,0.0074627,0.0041385,0.0038805,0.0039074,0.00061386,0.0010652,0.0010168,0.0023942,0.0030067,0.0032035,0.0015782,0.0014838,0.0015956,0.00020855,0.00021515,0.00021077,0.00069529,0.0007584,0.00077587,0.00042033,0.00040919,0.00042099,6.2612e-05,6.7109e-05,6.8228e-05,6.1528e-05,6.0248e-05,6.1506e-05
8720.8,0.0074152,0.0072975,0.007439,0.0041303,0.0038723,0.0038993,0.00061075,0.0010598,0.0010109,0.002379,0.0029955,0.0031911,0.0015702,0.0014794,0.0015911,0.00020731,0.00021385,0.00020948,0.00069173,0.00075531,0.00077267,0.00041856,0.00040788,0.00041969,6.2307e-05,6.6831e-05,6.7942e-05,6.1277e-05,6.0053e-05,6.1312e-05
8734.41,0.0073896,0.0072724,0.0074139,0.0041223,0.0038642,0.0038914,0.00060755,0.0010542,0.0010047,0.0023634,0.0029838,0.0031782,0.0015624,0.001475,0.0015866,0.00020604,0.00021251,0.00020815,0.00068807,0.00075209,0.00076933,0.00041681,0.00040659,0.00041841,6.1995e-05,6.6542e-05,6.7646e-05,6.1028e-05,5.9861e-05,6.1122e-05
8748.01,0.007358,0.0072414,0.0073827,0.004114,0.003856,0.0038833,0.00060376,0.0010475,0.00099758,0.0023462,0.0029697,0.0031626,0.0015545,0.0014706,0.0015821,0.00020456,0.00021097,0.00020661,0.00068387,0.00074827,0.00076538,0.00041505,0.00040529,0.00041712,6.1635e-05,6.62e-05,6.7295e-05,6.0776e-05,5.9665e-05,6.0928e-05
8761.62,0.0073312,0.0072152,0.0073564,0.0041049,0.0038469,0.0038744,0.00060125,0.001043,0.00099251,0.0023305,0.0029576,0.0031493,0.0015463,0.0014659,0.0015773,0.00020351,0.00020985,0.0002055,0.00068014,0.00074496,0.00076195,0.00041321,0.00040391,0.00041574,6.1314e-05,6.5903e-05,6.699e-05,6.0513e-05,5.9459e-05,6.0723e-05
8775.22,0.0073291,0.0072134,0.007355,0.0040992,0.0038411,0.0038688,0.00060041,0.0010414,0.00099015,0.0023222,0.0029554,0.0031464,0.0015394,0.0014624,0.0015738,0.00020302,0.0002093,0.00020495,0.00067863,0.00074412,0.00076104,0.00041171,0.00040286,0.0004147,6.119e-05,6.5824e-05,6.6907e-05,6.03e-05,5.9302e-05,6.0569e-05
8788.83,0.0073008,0.0071857,0.0073273,0.0040908,0.0038326,0.0038605,0.00059731,0.0010358,0.00098405,0.0023062,0.0029428,0.0031324,0.0015315,0.001458,0.0015692,0.00020176,0.00020798,0.00020364,0.00067478,0.00074067,0.00075747,0.00040994,0.00040155,0.0004134,6.0851e-05,6.5515e-05,6.6589e-05,6.0047e-05,5.9106e-05,6.0375e-05
8802.43,0.0072744,0.0071598,0.0073013,0.0040821,0.003824,0.003852,0.00059453,0.0010307,0.00097844,0.0022908,0.0029309,0.0031192,0.0015236,0.0014534,0.0015646,0.0002006,0.00020675,0.00020242,0.0006711,0.00073741,0.00075408,0.00040816,0.00040022,0.00041207,6.0522e-05,6.5222e-05,6.6287e-05,5.9792e-05,5.8908e-05,6.0177e-05
8816.04,0.0072486,0.0071347,0.007276,0.0040731,0.0038151,0.0038433,0.0005919,0.0010259,0.00097305,0.0022757,0.0029193,0.0031063,0.0015156,0.0014489,0.0015599,0.00019949,0.00020557,0.00020125,0.00066751,0.00073422,0.00075077,0.00040635,0.00039887,0.00041072,6.0196e-05,6.4936e-05,6.5993e-05,5.9533e-05,5.8706e-05,5.9977e-05
