,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s,4s,4s,4s
5564.44,0.0058389,0.0058304,0.0059118,0.00042574,0.00052138,0.00058721,0.00142,0.0011838,0.0012742,6.142e-05,6.7022e-05,7.1138e-05,0.00019597,0.00017087,0.00017912,2.7951e-08,4.2247e-06,4.4091e-06
5578.05,0.0058142,0.0058059,0.0058872,0.00042061,0.00051718,0.00058241,0.001409,0.0011762,0.0012668,6.0763e-05,6.6454e-05,7.0538e-05,0.00019472,0.00016976,0.00017802,1.547e-07,4.2184e-06,4.3819e-06
5591.65,0.0057893,0.0057814,0.0058625,0.00041556,0.00051305,0.00057767,0.001398,0.0011687,0.0012593,6.0116e-05,6.5894e-05,6.9946e-05,0.00019345,0.00016864,0.00017692,2.2167e-06,4.2035e-06,4.3549e-06
5605.26,0.0057644,0.0057568,0.0058378,0.00041058,0.00050899,0.00057301,0.001387,0.0011612,0.0012519,5.9479e-05,6.5343e-05,6.9364e-05,0.00019216,0.00016753,0.00017583,7.7704e-06,4.1764e-06,4.3279e-06
5618.86,0.0057396,0.0057322,0.0058131,0.00040567,0.00050498,0.00056841,0.001376,0.0011538,0.0012445,5.885e-05,6.48e-05,6.879e-05,0.00019085,0.00016643,0.00017474,1.5205e-05,4.1372e-06,4.301e-06
5632.47,0.0057149,0.0057078,0.0057886,0.00040081,0.00050103,0.00056386,0.0013652,0.0011464,0.0012371,5.8229e-05,6.4264e-05,6.8222e-05,0.0001895,0.00016534,0.00017367,2.0184e-05,4.0897e-06,4.2744e-06
5646.07,0.0056903,0.0056835,0.0057641,0.00039599,0.00049709,0.00055933,0.0013544,0.0011391,0.0012298,5.7611e-05,6.373e-05,6.7657e-05,0.00018813,0.00016426,0.0001726,1.9287e-05,4.0402e-06,4.248e-06
5659.68,0.0056668,0.0056603,0.0057407,0.00039121,0.00049316,0.0005548,0.0013439,0.001132,0.0012228,5.6998e-05,6.3197e-05,6.7092e-05,0.00018675,0.00016321,0.00017156,1.3159e-05,3.996e-06,4.2225e-06
5673.28,0.005645,0.0056387,0.0057191,0.00038683,0.0004896,0.00055068,0.0013339,0.0011253,0.0012161,5.6433e-05,6.2712e-05,6.6576e-05,0.00018539,0.00016222,0.00017059,5.8879e-06,3.9628e-06,4.1983e-06
5686.89,0.0056212,0.0056151,0.0056953,0.00038213,0.00048573,0.0005462,0.0013234,0.0011183,0.0012091,5.5829e-05,6.2186e-05,6.6019e-05,0.00018393,0.00016117,0.00016955,1.3017e-06,3.9405e-06,4.1728e-06
5700.49,0.005598,0.0055922,0.0056722,0.00037755,0.00048193,0.00054181,0.0013131,0.0011114,0.0012022,5.5238e-05,6.1671e-05,6.5471e-05,0.00018246,0.00016015,0.00016854,2.1624e-08,3.9296e-06,4.1478e-06
5714.1,0.0055749,0.0055694,0.0056493,0.00037304,0.00047818,0.00053746,0.0013029,0.0011045,0.0011954,5.4654e-05,6.1161e-05,6.493e-05,0.00018097,0.00015914,0.00016754,7.1655e-08,3.9256e-06,4.1231e-06
5727.7,0.0055519,0.0055466,0.0056264,0.00036859,0.00047447,0.00053316,0.0012927,0.0010977,0.0011886,5.4078e-05,6.0658e-05,6.4394e-05,0.00017946,0.00015813,0.00016654,1.6751e-10,3.9222e-06,4.0984e-06
5741.31,0.0055287,0.0055236,0.0056033,0.0003642,0.00047081,0.00052891,0.0012825,0.0010909,0.0011817,5.351e-05,6.0161e-05,6.3865e-05,0.00017793,0.00015713,0.00016554,8.127e-07,3.913e-06,4.0738e-06
5754.91,0.0055053,0.0055005,0.00558,0.00035988,0.00046721,0.00052472,0.0012724,0.0010842,0.0011749,5.295e-05,5.9672e-05,6.3344e-05,0.0001764,0.00015613,0.00016455,4.5546e-06,3.8935e-06,4.0492e-06
5768.52,0.0054819,0.0054773,0.0055567,0.00035562,0.00046367,0.0005206,0.0012622,0.0010774,0.0011681,5.2398e-05,5.919e-05,6.283e-05,0.00017487,0.00015512,0.00016355,1.1215e-05,3.8624e-06,4.0245e-06
5782.12,0.0054583,0.0054539,0.0055331,0.00035141,0.00046018,0.00051653,0.0012521,0.0010706,0.0011613,5.1854e-05,5.8715e-05,6.2323e-05,0.00017335,0.00015412,0.00016255,1.7569e-05,3.8215e-06,3.9999e-06
5795.73,0.0054339,0.0054298,0.0055088,0.00034723,0.00045673,0.00051249,0.0012418,0.0010637,0.0011543,5.1314e-05,5.8245e-05,6.1822e-05,0.00017183,0.00015311,0.00016154,1.9513e-05,3.7753e-06,3.9748e-06
5809.33,0.0054109,0.005407,0.0054859,0.00034308,0.00045329,0.00050848,0.0012319,0.0010571,0.0011477,5.0779e-05,5.7777e-05,6.1322e-05,0.00017037,0.00015214,0.00016057,1.5701e-05,3.7314e-06,3.9507e-06
5822.94,0.0053934,0.0053898,0.0054686,0.00033925,0.00045003,0.00050465,0.0012233,0.0010516,0.0011422,5.0274e-05,5.7332e-05,6.0846e-05,0.00016913,0.00015132,0.00015976,8.7578e-06,3.6983e-06,3.9309e-06
5836.54,0.0053703,0.0053669,0.0054456,0.00033522,0.00044668,0.00050072,0.0012135,0.0010451,0.0011356,4.9752e-05,5.6875e-05,6.0357e-05,0.00016775,0.00015036,0.0001588,2.8658e-06,3.6718e-06,3.907e-06
5850.15,0.0053482,0.005345,0.0054235,0.00033125,0.00044335,0.00049682,0.0012039,0.0010387,0.0011292,4.9237e-05,5.6422e-05,5.9872e-05,0.00016644,0.00014943,0.00015786,2.7724e-07,3.6572e-06,3.8839e-06
5863.75,0.0053264,0.0053235,0.0054019,0.00032734,0.00044005,0.00049294,0.0011944,0.0010325,0.0011229,4.8728e-05,5.5972e-05,5.939e-05,0.00016519,0.00014851,0.00015695,4.385e-08,3.6514e-06,3.8612e-06
5877.36,0.0053048,0.0053021,0.0053804,0.00032348,0.00043678,0.00048909,0.001185,0.0010263,0.0011167,4.8224e-05,5.5526e-05,5.8912e-05,0.00016399,0.0001476,0.00015604,9.5707e-08,3.6495e-06,3.8387e-06
5890.96,0.0052832,0.0052808,0.0053588,0.00031967,0.00043353,0.00048527,0.0011757,0.0010202,0.0011105,4.7725e-05,5.5084e-05,5.8438e-05,0.00016283,0.0001467,0.00015513,6.254e-08,3.6454e-06,3.8163e-06
5904.57,0.0052615,0.0052592,0.0053372,0.00031591,0.00043033,0.00048149,0.0011663,0.0010141,0.0011043,4.7234e-05,5.4648e-05,5.7969e-05,0.0001617,0.0001458,0.00015422,1.7032e-06,3.6339e-06,3.7938e-06
5918.17,0.0052395,0.0052375,0.0053153,0.0003122,0.00042717,0.00047777,0.001157,0.0010079,0.001098,4.6749e-05,5.4217e-05,5.7507e-05,0.00016061,0.00014489,0.00015331,6.5149e-06,3.6119e-06,3.7713e-06
5931.78,0.0052171,0.0052153,0.0052929,0.00030855,0.00042406,0.00047409,0.0011476,0.0010017,0.0010917,4.6271e-05,5.3793e-05,5.7051e-05,0.00015953,0.00014398,0.0001524,1.3225e-05,3.5793e-06,3.7486e-06
5945.38,0.005193,0.0051914,0.0052689,0.00030491,0.00042099,0.00047045,0.0011378,0.00099523,0.0010851,4.5797e-05,5.3373e-05,5.6599e-05,0.00015842,0.00014302,0.00015143,1.8064e-05,3.5382e-06,3.7247e-06
5958.99,0.0051697,0.0051683,0.0052456,0.00030132,0.00041799,0.00046689,0.0011283,0.00098892,0.0010786,4.5331e-05,5.2962e-05,5.6158e-05,0.00015736,0.00014209,0.00015049,1.7819e-05,3.4954e-06,3.7015e-06
5972.59,0.0051569,0.0051556,0.0052329,0.00029798,0.00041508,0.00046343,0.0011211,0.00098462,0.0010744,4.4886e-05,5.2564e-05,5.5727e-05,0.00015662,0.00014145,0.00014986,1.2692e-05,3.4627e-06,3.6859e-06
5986.2,0.0051344,0.0051334,0.0052105,0.00029449,0.00041213,0.00045992,0.0011118,0.00097853,0.0010681,4.4431e-05,5.216e-05,5.5292e-05,0.00015559,0.00014055,0.00014896,6.0143e-06,3.4315e-06,3.6635e-06
5999.8,0.0051132,0.0051123,0.0051893,0.00029106,0.0004092,0.00045644,0.0011029,0.00097269,0.0010622,4.3982e-05,5.176e-05,5.4861e-05,0.00015459,0.00013969,0.00014809,1.4524e-06,3.4113e-06,3.642e-06
6013.41,0.0050924,0.0050918,0.0051686,0.00028767,0.0004063,0.00045298,0.0010941,0.00096697,0.0010563,4.3537e-05,5.1363e-05,5.4432e-05,0.00015359,0.00013885,0.00014724,2.7864e-08,3.4012e-06,3.6209e-06
6027.01,0.005072,0.0050716,0.0051483,0.00028431,0.00040341,0.00044953,0.0010854,0.00096135,0.0010506,4.3096e-05,5.0967e-05,5.4005e-05,0.00015259,0.00013802,0.00014641,1.4156e-07,3.398e-06,3.6002e-06
6040.62,0.0050518,0.0050516,0.0051281,0.000281,0.00040054,0.00044611,0.0010768,0.00095579,0.0010449,4.2659e-05,5.0574e-05,5.3581e-05,0.00015157,0.00013719,0.00014558,7.7006e-08,3.3968e-06,3.5798e-06
6054.22,0.0050316,0.0050316,0.005108,0.00027773,0.00039768,0.0004427,0.0010682,0.00095025,0.0010392,4.2227e-05,5.0185e-05,5.3159e-05,0.00015052,0.00013638,0.00014476,1.8604e-07,3.3921e-06,3.5594e-06
6067.83,0.0050112,0.0050114,0.0050877,0.0002745,0.00039486,0.00043932,0.0010596,0.00094471,0.0010335,4.1799e-05,4.9798e-05,5.2741e-05,0.00014944,0.00013556,0.00014393,2.4023e-06,3.3796e-06,3.5389e-06
6081.43,0.0049904,0.0049908,0.0050669,0.00027131,0.00039206,0.00043597,0.001051,0.00093911,0.0010278,4.1377e-05,4.9415e-05,5.2327e-05,0.00014832,0.00013473,0.0001431,7.652e-06,3.3569e-06,3.5182e-06
6095.04,0.0049679,0.0049684,0.0050443,0.00026814,0.00038926,0.00043262,0.001042,0.00093322,0.0010217,4.0956e-05,4.9032e-05,5.1912e-05,0.00014711,0.00013386,0.00014221,1.4007e-05,3.324e-06,3.4964e-06
6108.64,0.0049452,0.004946,0.0050217,0.00026504,0.00038659,0.00042941,0.0010331,0.00092733,0.0010156,4.0547e-05,4.8666e-05,5.1515e-05,0.00014587,0.00013299,0.00014133,1.773e-05,3.2853e-06,3.4747e-06
6122.25,0.004934,0.004935,0.0050107,0.00026214,0.00038413,0.00042643,0.0010266,0.00092361,0.0010119,4.0165e-05,4.8326e-05,5.1145e-05,0.00014495,0.00013244,0.00014078,1.6382e-05,3.2531e-06,3.461e-06
6135.85,0.0049125,0.0049136,0.0049892,0.00025911,0.00038148,0.00042324,0.001018,0.00091799,0.0010061,3.9764e-05,4.7962e-05,5.0751e-05,0.0001437,0.00013161,0.00013994,1.0824e-05,3.218e-06,3.4401e-06
6149.46,0.004892,0.0048933,0.0049687,0.00025613,0.00037888,0.00042011,0.0010096,0.00091258,0.0010005,3.9369e-05,4.7606e-05,5.0363e-05,0.00014246,0.00013081,0.00013913,4.6248e-06,3.1915e-06,3.4201e-06
6163.06,0.0048721,0.0048736,0.0049488,0.00025319,0.00037631,0.00041701,0.0010014,0.0009073,0.000995,3.898e-05,4.7253e-05,4.998e-05,0.00014123,0.00013003,0.00013834,8.8107e-07,3.1748e-06,3.4005e-06
6176.67,0.0048526,0.0048542,0.0049293,0.00025028,0.00037377,0.00041393,0.00099333,0.00090212,0.00098964,3.8594e-05,4.6903e-05,4.9599e-05,0.00014001,0.00012927,0.00013757,3.3136e-10,3.1672e-06,3.3813e-06
6190.27,0.0048334,0.0048352,0.0049102,0.0002474,0.00037123,0.00041086,0.00098535,0.00089702,0.00098438,3.8211e-05,4.6554e-05,4.922e-05,0.0001388,0.00012851,0.0001368,2.1504e-07,3.1653e-06,3.3624e-06
6203.88,0.0048145,0.0048164,0.0048913,0.00024455,0.0003687,0.0004078,0.00097746,0.000892,0.00097917,3.7831e-05,4.6207e-05,4.8842e-05,0.0001376,0.00012777,0.00013605,7.9224e-08,3.1646e-06,3.3438e-06
6217.48,0.0047956,0.0047977,0.0048724,0.00024174,0.00036618,0.00040475,0.00096961,0.000887,0.00097399,3.7454e-05,4.5861e-05,4.8465e-05,0.00013642,0.00012704,0.0001353,2.255e-07,3.1601e-06,3.3252e-06
6231.09,0.0047765,0.0047788,0.0048534,0.00023895,0.00036366,0.0004017,0.00096176,0.000882,0.0009688,3.708e-05,4.5516e-05,4.8089e-05,0.00013526,0.0001263,0.00013455,2.5512e-06,3.1481e-06,3.3066e-06
6244.69,0.0047565,0.0047591,0.0048334,0.00023618,0.0003611,0.00039861,0.00095377,0.00087686,0.00096344,3.6705e-05,4.5166e-05,4.7708e-05,0.0001341,0.00012554,0.00013377,7.7301e-06,3.1264e-06,3.2875e-06
6258.3,0.0047361,0.0047388,0.004813,0.00023348,0.00035868,0.00039566,0.00094572,0.00087164,0.000958,3.6343e-05,4.4833e-05,4.7344e-05,0.00013296,0.00012478,0.00013299,1.3722e-05,3.0961e-06,3.268e-06
6271.9,0.0047233,0.0047261,0.0048003,0.000231,0.00035668,0.00039319,0.00093924,0.00086787,0.00095413,3.6021e-05,4.4552e-05,4.7037e-05,0.00013206,0.00012422,0.00013242,1.7013e-05,3.0658e-06,3.254e-06
6285.51,0.0047031,0.0047061,0.0047801,0.00022834,0.00035424,0.00039022,0.00093132,0.00086275,0.00094878,3.5662e-05,4.4218e-05,4.6671e-05,0.000131,0.00012347,0.00013165,1.5394e-05,3.03e-06,3.2349e-06
6299.11,0.0046837,0.0046869,0.0047607,0.00022574,0.0003519,0.00038737,0.00092358,0.00085779,0.0009436,3.5313e-05,4.3896e-05,4.6319e-05,0.00012999,0.00012274,0.0001309,9.9755e-06,2.9987e-06,3.2164e-06
6312.72,0.0046646,0.0046679,0.0047416,0.00022319,0.00034961,0.00038457,0.00091595,0.00085292,0.0009385,3.497e-05,4.358e-05,4.5973e-05,0.00012902,0.00012202,0.00013016,4.1328e-06,2.9748e-06,3.1982e-06
6326.32,0.0046458,0.0046493,0.0047229,0.00022066,0.00034734,0.0003818,0.00090842,0.00084812,0.00093348,3.4632e-05,4.3268e-05,4.5632e-05,0.0001281,0.00012132,0.00012944,7.1445e-07,2.96e-06,3.1803e-06
6339.93,0.0046274,0.004631,0.0047044,0.00021816,0.0003451,0.00037905,0.00090099,0.00084341,0.00092854,3.4296e-05,4.2958e-05,4.5293e-05,0.00012722,0.00012062,0.00012873,8.4417e-09,2.9534e-06,3.1627e-06
6353.53,0.0046093,0.0046131,0.0046863,0.00021569,0.00034286,0.00037631,0.00089366,0.00083878,0.00092369,3.3964e-05,4.265e-05,4.4955e-05,0.00012638,0.00011994,0.00012803,2.8501e-07,2.9522e-06,3.1454e-06
6367.14,0.0045914,0.0045954,0.0046685,0.00021324,0.00034063,0.00037357,0.00088642,0.00083423,0.00091891,3.3633e-05,4.2342e-05,4.4617e-05,0.00012556,0.00011927,0.00012734,1.3549e-07,2.9522e-06,3.1284e-06
6380.74,0.0045738,0.0045779,0.0046509,0.00021081,0.00033839,0.00037083,0.00087925,0.00082972,0.00091418,3.3304e-05,4.2034e-05,4.4279e-05,0.00012477,0.00011861,0.00012665,1.2781e-07,2.9489e-06,3.1115e-06
6394.35,0.0045561,0.0045603,0.0046332,0.00020839,0.00033611,0.00036804,0.0008721,0.00082522,0.00090945,3.2974e-05,4.172e-05,4.3936e-05,0.00012399,0.00011794,0.00012597,2.0976e-06,2.9387e-06,3.0947e-06
6407.95,0.004538,0.0045424,0.0046151,0.00020603,0.0003339,0.00036533,0.00086492,0.00082068,0.00090466,3.2652e-05,4.1417e-05,4.3604e-05,0.00012321,0.00011727,0.00012528,6.8385e-06,2.9199e-06,3.0776e-06
6421.56,0.0045231,0.0045277,0.0046003,0.00020394,0.00033232,0.00036331,0.00085838,0.00081673,0.00090053,3.2385e-05,4.119e-05,4.3351e-05,0.00012252,0.00011669,0.00012468,1.2615e-05,2.8955e-06,3.0628e-06
6435.16,0.0045047,0.0045095,0.0045819,0.00020157,0.00032999,0.00036047,0.00085122,0.00081218,0.00089572,3.2056e-05,4.0873e-05,4.3003e-05,0.00012172,0.00011602,0.00012399,1.6089e-05,2.8639e-06,3.0458e-06
6448.77,0.0044868,0.0044917,0.004564,0.0001993,0.00032785,0.00035783,0.00084417,0.00080772,0.000891,3.1745e-05,4.0577e-05,4.2679e-05,0.00012093,0.00011536,0.00012331,1.5014e-05,2.8315e-06,3.029e-06
6462.37,0.0044688,0.0044739,0.004546,0.00019706,0.00032577,0.00035526,0.00083716,0.00080328,0.00088631,3.1441e-05,4.029e-05,4.2363e-05,0.00012012,0.0001147,0.00012264,1.0106e-05,2.8023e-06,3.0123e-06
6475.98,0.0044509,0.0044562,0.0045281,0.00019486,0.00032373,0.00035274,0.00083019,0.00079887,0.00088163,3.1142e-05,4.0009e-05,4.2053e-05,0.0001193,0.00011405,0.00012196,4.4307e-06,2.7797e-06,2.9957e-06
6489.58,0.0044332,0.0044386,0.0045104,0.00019269,0.00032173,0.00035026,0.00082329,0.00079451,0.000877,3.0847e-05,3.9731e-05,4.1747e-05,0.00011845,0.00011341,0.0001213,8.6561e-07,2.7652e-06,2.9793e-06
6503.19,0.0044157,0.0044212,0.0044929,0.00019054,0.00031974,0.0003478,0.00081646,0.0007902,0.00087244,3.0555e-05,3.9457e-05,4.1444e-05,0.00011759,0.00011277,0.00012064,1.7945e-09,2.7585e-06,2.9631e-06
6516.79,0.0043985,0.0044041,0.0044757,0.00018841,0.00031777,0.00034535,0.00080973,0.00078597,0.00086794,3.0266e-05,3.9184e-05,4.1143e-05,0.00011672,0.00011215,0.00011999,3.1925e-07,2.7572e-06,2.9472e-06
6530.4,0.0043816,0.0043874,0.0044588,0.0001863,0.0003158,0.0003429,0.00080309,0.00078182,0.00086353,2.9978e-05,3.8911e-05,4.0842e-05,0.00011583,0.00011153,0.00011936,2.5657e-07,2.7578e-06,2.9315e-06
6544.0,0.004365,0.004371,0.0044422,0.0001842,0.0003138,0.00034043,0.00079654,0.00077774,0.00085918,2.9691e-05,3.8635e-05,4.0538e-05,0.00011492,0.00011093,0.00011873,1.3055e-08,2.7561e-06,2.9161e-06
6557.61,0.0043486,0.0043547,0.0044259,0.00018206,0.00031166,0.0003378,0.00079005,0.0007737,0.00085489,2.9392e-05,3.8343e-05,4.0216e-05,0.000114,0.00011033,0.00011811,1.2874e-06,2.7487e-06,2.9009e-06
6571.21,0.004332,0.0043382,0.0044092,0.00017998,0.00030956,0.00033522,0.00078355,0.00076964,0.00085055,2.9101e-05,3.8056e-05,3.99e-05,0.00011305,0.00010973,0.00011749,5.2464e-06,2.7335e-06,2.8855e-06
6584.82,0.0043162,0.0043226,0.0043935,0.00017828,0.00030834,0.00033359,0.00077725,0.00076576,0.00084641,2.8885e-05,3.7876e-05,3.9697e-05,0.00011211,0.00010916,0.0001169,1.0793e-05,2.7115e-06,2.8709e-06
6598.42,0.0042999,0.0043064,0.0043771,0.00017627,0.00030636,0.00033114,0.00077088,0.00076179,0.00084217,2.8606e-05,3.7604e-05,3.9396e-05,0.00011115,0.00010857,0.00011629,1.4933e-05,2.6837e-06,2.8558e-06
6612.03,0.0042834,0.0042901,0.0043607,0.00017431,0.00030446,0.00032877,0.00076451,0.00075781,0.00083791,2.8335e-05,3.7341e-05,3.9106e-05,0.00011018,0.00010798,0.00011567,1.506e-05,2.654e-06,2.8408e-06
6625.63,0.0042668,0.0042736,0.004344,0.00017238,0.0003026,0.00032645,0.00075815,0.00075383,0.00083364,2.8069e-05,3.7084e-05,3.8821e-05,0.0001092,0.00010739,0.00011506,1.1095e-05,2.6262e-06,2.8257e-06
6639.24,0.0042501,0.004257,0.0043273,0.00017049,0.00030078,0.00032418,0.00075181,0.00074984,0.00082936,2.7808e-05,3.6832e-05,3.8542e-05,0.00010823,0.00010681,0.00011445,5.5468e-06,2.6035e-06,2.8105e-06
6652.84,0.0042333,0.0042404,0.0043105,0.00016862,0.00029899,0.00032194,0.0007455,0.00074587,0.00082509,2.7551e-05,3.6584e-05,3.8267e-05,0.00010727,0.00010622,0.00011383,1.4401e-06,2.5882e-06,2.7955e-06
6666.45,0.0042167,0.0042239,0.0042939,0.00016677,0.00029722,0.00031973,0.00073924,0.00074193,0.00082085,2.7297e-05,3.6339e-05,3.7996e-05,0.00010632,0.00010564,0.00011323,2.437e-08,2.5802e-06,2.7805e-06
6680.05,0.0042002,0.0042076,0.0042774,0.00016494,0.00029548,0.00031753,0.00073305,0.00073804,0.00081666,2.7046e-05,3.6097e-05,3.7726e-05,0.00010541,0.00010507,0.00011263,2.6625e-07,2.5781e-06,2.7657e-06
6693.66,0.004184,0.0041915,0.0042612,0.00016312,0.00029374,0.00031534,0.00072693,0.00073421,0.00081254,2.6797e-05,3.5855e-05,3.7458e-05,0.00010452,0.0001045,0.00011203,4.2319e-07,2.5788e-06,2.7512e-06
6707.26,0.004168,0.0041756,0.0042452,0.0001613,0.00029196,0.00031313,0.00072088,0.00073044,0.00080846,2.6546e-05,3.561e-05,3.7186e-05,0.00010366,0.00010395,0.00011145,4.7289e-08,2.5786e-06,2.7368e-06
6720.87,0.0041529,0.0041606,0.0042301,0.00015952,0.00029019,0.00031091,0.00071501,0.00072683,0.00080456,2.6299e-05,3.5365e-05,3.6915e-05,0.00010285,0.00010342,0.00011089,4.5051e-07,2.5745e-06,2.723e-06
6734.47,0.0041379,0.0041458,0.0042151,0.00015801,0.0002889,0.00030921,0.0007092,0.00072326,0.00080071,2.6096e-05,3.518e-05,3.6705e-05,0.00010208,0.00010289,0.00011034,3.2058e-06,2.5638e-06,2.7094e-06
6748.08,0.0041224,0.0041304,0.0041996,0.00015621,0.00028707,0.00030693,0.00070334,0.00071962,0.00079677,2.5845e-05,3.4928e-05,3.6427e-05,0.00010132,0.00010235,0.00010977,8.1732e-06,2.5457e-06,2.6955e-06
6761.68,0.0041072,0.0041153,0.0041844,0.00015449,0.00028534,0.00030477,0.00069755,0.00071604,0.00079289,2.5605e-05,3.4689e-05,3.6162e-05,0.0001006,0.00010183,0.00010922,1.3029e-05,2.5218e-06,2.6818e-06
6775.29,0.0040919,0.0041002,0.0041691,0.0001528,0.00028365,0.00030264,0.00069179,0.00071247,0.00078901,2.537e-05,3.4455e-05,3.5901e-05,9.99e-05,0.0001013,0.00010866,1.4867e-05,2.4948e-06,2.6681e-06
6788.89,0.0040765,0.0040849,0.0041537,0.00015114,0.00028198,0.00030054,0.00068603,0.00070888,0.00078512,2.5139e-05,3.4224e-05,3.5644e-05,9.9227e-05,0.00010077,0.0001081,1.251e-05,2.468e-06,2.6544e-06
6802.5,0.0040609,0.0040695,0.0041381,0.0001495,0.00028034,0.00029848,0.00068028,0.00070529,0.00078121,2.4912e-05,3.3997e-05,3.5392e-05,9.8571e-05,0.00010024,0.00010754,7.4666e-06,2.445e-06,2.6406e-06
6816.1,0.0040452,0.0040539,0.0041224,0.00014789,0.00027873,0.00029644,0.00067454,0.00070169,0.00077729,2.4688e-05,3.3774e-05,3.5143e-05,9.7931e-05,9.9711e-05,0.00010698,2.6941e-06,2.4279e-06,2.6268e-06
6829.71,0.0040294,0.0040382,0.0041066,0.0001463,0.00027715,0.00029444,0.00066882,0.00069808,0.00077336,2.4468e-05,3.3555e-05,3.4898e-05,9.7304e-05,9.918e-05,0.00010642,2.8289e-07,2.4178e-06,2.613e-06
6843.31,0.0040136,0.0040226,0.0040908,0.00014473,0.00027559,0.00029247,0.00066312,0.00069449,0.00076944,2.425e-05,3.3338e-05,3.4657e-05,9.6687e-05,9.8651e-05,0.00010586,1.0544e-07,2.4139e-06,2.5992e-06
6856.92,0.0039978,0.0040069,0.0040749,0.00014317,0.00027405,0.00029051,0.00065746,0.00069092,0.00076553,2.4035e-05,3.3123e-05,3.4417e-05,9.6075e-05,9.8123e-05,0.0001053,5.1962e-07,2.4139e-06,2.5855e-06
6870.52,0.0039816,0.0039908,0.0040587,0.0001416,0.00027249,0.00028854,0.00065177,0.00068729,0.00076155,2.3818e-05,3.2907e-05,3.4176e-05,9.5454e-05,9.7588e-05,0.00010473,3.1685e-07,2.4143e-06,2.5715e-06
6884.13,0.0039673,0.0039766,0.0040444,0.00014005,0.00027092,0.00028655,0.00064642,0.000684,0.00075795,2.3603e-05,3.269e-05,3.3933e-05,9.4875e-05,9.71e-05,0.00010422,1.1389e-08,2.4133e-06,2.5588e-06
6897.73,0.0039554,0.0039649,0.0040325,0.00013874,0.00026962,0.00028486,0.00064149,0.00068114,0.00075482,2.3419e-05,3.2506e-05,3.3726e-05,9.4346e-05,9.6674e-05,0.00010377,1.2585e-06,2.4084e-06,2.5477e-06
6911.34,0.0039402,0.0039498,0.0040173,0.00013722,0.00026808,0.00028291,0.00063604,0.00067771,0.00075106,2.3208e-05,3.2292e-05,3.3488e-05,9.3726e-05,9.6168e-05,0.00010323,4.9824e-06,2.3949e-06,2.5345e-06
6924.94,0.0039256,0.0039354,0.0040027,0.00013574,0.00026656,0.00028099,0.00063074,0.00067442,0.00074744,2.3002e-05,3.2082e-05,3.3253e-05,9.3108e-05,9.568e-05,0.00010271,1.0025e-05,2.3755e-06,2.5218e-06
6938.55,0.0039113,0.0039211,0.0039884,0.00013429,0.00026505,0.00027907,0.0006255,0.00067118,0.00074388,2.2799e-05,3.1873e-05,3.302e-05,9.2478e-05,9.52e-05,0.0001022,1.3668e-05,2.3518e-06,2.5092e-06
6952.15,0.003897,0.0039069,0.003974,0.00013286,0.00026355,0.00027718,0.00062029,0.00066795,0.00074032,2.2598e-05,3.1666e-05,3.2788e-05,9.1829e-05,9.4721e-05,0.0001017,1.366e-05,2.3266e-06,2.4967e-06
6965.76,0.0038825,0.0038926,0.0039596,0.00013145,0.00026207,0.0002753,0.0006151,0.00066472,0.00073675,2.24e-05,3.1461e-05,3.256e-05,9.1157e-05,9.4242e-05,0.00010119,1.001e-05,2.3031e-06,2.4841e-06
6979.36,0.0038679,0.0038781,0.003945,0.00013006,0.00026062,0.00027345,0.00060991,0.00066147,0.00073317,2.2205e-05,3.1259e-05,3.2334e-05,9.0463e-05,9.376e-05,0.00010068,4.9712e-06,2.2841e-06,2.4715e-06
6992.97,0.0038531,0.0038634,0.0039301,0.0001287,0.00025918,0.00027163,0.00060471,0.0006582,0.00072955,2.2013e-05,3.1061e-05,3.2111e-05,8.9744e-05,9.3276e-05,0.00010016,1.2507e-06,2.271e-06,2.4588e-06
7006.57,0.003838,0.0038485,0.0039151,0.00012735,0.00025778,0.00026983,0.00059951,0.0006549,0.0007259,2.1824e-05,3.0865e-05,3.1892e-05,8.9003e-05,9.2788e-05,9.964e-05,9.2737e-09,2.2643e-06,2.446e-06
7020.18,0.0038226,0.0038332,0.0038996,0.00012601,0.00025639,0.00026806,0.00059428,0.00065156,0.00072219,2.1637e-05,3.0673e-05,3.1677e-05,8.8238e-05,9.2293e-05,9.9112e-05,3.5176e-07,2.2623e-06,2.433e-06
7033.78,0.0038056,0.0038163,0.0038825,0.00012466,0.00025502,0.00026631,0.00058884,0.00064794,0.00071818,2.1451e-05,3.0481e-05,3.1462e-05,8.7423e-05,9.1761e-05,9.8544e-05,6.1999e-07,2.262e-06,2.419e-06
7047.39,0.0037913,0.0038021,0.0038682,0.00012334,0.00025366,0.00026456,0.00058385,0.00064482,0.0007147,2.1267e-05,3.0291e-05,3.1249e-05,8.6663e-05,9.1298e-05,9.8048e-05,1.9715e-07,2.2629e-06,2.4068e-06
7060.99,0.0037839,0.0037949,0.0038609,0.00012219,0.00025238,0.00026291,0.00057995,0.00064287,0.00071254,2.11e-05,3.0113e-05,3.1048e-05,8.6055e-05,9.1002e-05,9.7733e-05,1.242e-07,2.2644e-06,2.399e-06
