,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s
5156.29,0.0097123,0.0099752,0.010015,0.0061791,0.0061789,0.006209,0.00053948,0.00042733,0.00048392,0.0035553,0.00288,0.0027992,0.0020627,0.0018859,0.001791,0.00034168,0.00027979,0.00027128,0.00028026,0.00025787,0.00024442
5169.9,0.0096479,0.009912,0.0099515,0.0061501,0.0061528,0.0061827,0.00053218,0.00042226,0.00047893,0.0035314,0.0028572,0.0027783,0.002054,0.0018754,0.0017812,0.00033933,0.00027753,0.0002692,0.00027903,0.00025637,0.00024303
5183.5,0.009584,0.0098493,0.0098885,0.006121,0.0061266,0.0061563,0.00052499,0.00041728,0.00047403,0.0035077,0.0028345,0.0027576,0.0020452,0.001865,0.0017714,0.00033699,0.00027528,0.00026714,0.0002778,0.00025488,0.00024163
5197.11,0.0095206,0.009787,0.009826,0.0060918,0.0061003,0.0061297,0.0005179,0.00041237,0.0004692,0.0034842,0.0028121,0.0027371,0.0020365,0.0018545,0.0017616,0.00033467,0.00027305,0.00026511,0.00027657,0.00025339,0.00024023
5210.71,0.0094579,0.0097253,0.0097642,0.0060624,0.0060737,0.006103,0.0005109,0.00040753,0.00046442,0.0034609,0.00279,0.0027168,0.0020276,0.001844,0.0017518,0.00033238,0.00027085,0.00026309,0.00027532,0.00025189,0.00023883
5224.32,0.0093955,0.009664,0.0097027,0.006032,0.0060461,0.0060751,0.00050395,0.00040272,0.00045967,0.0034377,0.0027679,0.0026967,0.0020184,0.0018332,0.0017417,0.0003301,0.00026867,0.00026109,0.00027403,0.00025035,0.0002374
5237.92,0.0093348,0.0096043,0.0096428,0.0060017,0.0060186,0.0060474,0.000497,0.0003979,0.00045489,0.003415,0.0027464,0.002677,0.0020093,0.0018224,0.0017317,0.00032788,0.00026653,0.00025914,0.00027274,0.00024883,0.00023597
5251.53,0.0092764,0.0095468,0.0095851,0.0059798,0.0059996,0.0060282,0.00049059,0.00039349,0.00045055,0.0033932,0.0027257,0.0026581,0.002003,0.0018143,0.0017241,0.00032574,0.00026448,0.00025726,0.00027183,0.00024765,0.00023488
5265.13,0.0092165,0.0094879,0.009526,0.0059511,0.0059736,0.006002,0.00048391,0.00038886,0.00044595,0.0033709,0.0027045,0.0026387,0.0019944,0.0018041,0.0017146,0.00032355,0.00026238,0.00025534,0.00027061,0.0002462,0.00023352
5278.74,0.0091573,0.0094295,0.0094674,0.0059233,0.0059485,0.0059767,0.00047733,0.00038431,0.00044142,0.0033487,0.0026836,0.0026196,0.0019861,0.0017942,0.0017053,0.00032139,0.0002603,0.00025344,0.00026943,0.00024479,0.0002322
5292.34,0.0090984,0.0093714,0.0094091,0.0058959,0.0059239,0.0059518,0.00047085,0.00037982,0.00043695,0.0033267,0.0026628,0.0026006,0.001978,0.0017844,0.0016962,0.00031923,0.00025824,0.00025156,0.00026827,0.0002434,0.0002309
5305.95,0.0090397,0.0093135,0.009351,0.0058688,0.0058994,0.0059271,0.00046446,0.0003754,0.00043254,0.0033047,0.0026422,0.0025817,0.0019699,0.0017747,0.0016872,0.00031708,0.0002562,0.00024969,0.00026712,0.00024202,0.00022962
5319.55,0.0089812,0.0092557,0.0092929,0.0058418,0.0058751,0.0059025,0.00045817,0.00037104,0.00042819,0.0032828,0.0026216,0.0025629,0.0019619,0.001765,0.0016782,0.00031493,0.00025416,0.00024782,0.00026597,0.00024064,0.00022834
5333.16,0.0089229,0.0091981,0.0092351,0.0058147,0.0058506,0.0058778,0.00045198,0.00036676,0.00042392,0.0032609,0.0026012,0.0025442,0.0019539,0.0017554,0.0016692,0.00031279,0.00025214,0.00024597,0.00026483,0.00023927,0.00022706
5346.76,0.0088649,0.0091407,0.0091775,0.0057873,0.0058259,0.0058529,0.00044588,0.00036255,0.00041971,0.0032391,0.0025808,0.0025256,0.0019458,0.0017457,0.0016602,0.00031066,0.00025012,0.00024413,0.00026368,0.00023789,0.00022578
5360.37,0.0088068,0.0090832,0.0091197,0.0057592,0.0058004,0.0058271,0.00043986,0.0003584,0.00041555,0.0032173,0.0025605,0.002507,0.0019374,0.0017358,0.0016509,0.00030852,0.00024811,0.00024229,0.0002625,0.00023649,0.00022447
5373.97,0.0087504,0.0090273,0.0090636,0.0057312,0.0057749,0.0058014,0.00043391,0.0003543,0.00041144,0.003196,0.0025407,0.0024889,0.0019291,0.0017259,0.0016417,0.00030644,0.00024615,0.0002405,0.00026132,0.00023509,0.00022316
5387.58,0.0086995,0.0089771,0.0090131,0.0057108,0.0057571,0.0057834,0.00042818,0.00035032,0.00040744,0.0031768,0.0025226,0.0024724,0.0019233,0.0017183,0.0016347,0.00030456,0.00024436,0.00023886,0.00026049,0.000234,0.00022216
5401.18,0.0086432,0.0089213,0.0089571,0.0056827,0.0057315,0.0057575,0.00042238,0.00034632,0.00040342,0.0031556,0.0025029,0.0024544,0.001915,0.0017085,0.0016255,0.00030249,0.00024242,0.00023708,0.00025932,0.00023261,0.00022086
5414.79,0.0085886,0.0088671,0.0089026,0.005656,0.0057073,0.005733,0.00041667,0.00034238,0.00039945,0.0031349,0.0024838,0.0024369,0.0019071,0.001699,0.0016168,0.00030047,0.00024052,0.00023535,0.0002582,0.00023127,0.00021962
5428.39,0.0085346,0.0088136,0.0088489,0.0056298,0.0056836,0.0057091,0.00041103,0.00033847,0.0003955,0.0031145,0.0024648,0.0024196,0.0018994,0.0016898,0.0016082,0.00029847,0.00023865,0.00023364,0.00025712,0.00022996,0.0002184
5442.0,0.0084812,0.0087605,0.0087955,0.0056042,0.0056604,0.0056856,0.00040547,0.00033462,0.0003916,0.0030942,0.0024461,0.0024024,0.0018919,0.0016807,0.0015997,0.00029649,0.0002368,0.00023195,0.00025605,0.00022867,0.0002172
5455.6,0.0084279,0.0087075,0.0087424,0.0055788,0.0056375,0.0056624,0.00039998,0.00033081,0.00038775,0.003074,0.0024275,0.0023854,0.0018845,0.0016717,0.0015914,0.00029452,0.00023496,0.00023027,0.000255,0.0002274,0.00021602
5469.21,0.0083748,0.0086547,0.0086893,0.0055536,0.0056147,0.0056394,0.00039457,0.00032707,0.00038394,0.0030538,0.0024089,0.0023684,0.0018771,0.0016628,0.0015831,0.00029254,0.00023313,0.00022859,0.00025395,0.00022613,0.00021485
5482.81,0.0083216,0.0086018,0.0086361,0.0055284,0.0055919,0.0056163,0.00038925,0.00032338,0.00038019,0.0030336,0.0023904,0.0023515,0.0018698,0.0016539,0.0015749,0.00029057,0.0002313,0.00022692,0.0002529,0.00022487,0.00021368
5496.42,0.0082683,0.0085486,0.0085826,0.0055029,0.0055688,0.0055929,0.000384,0.00031975,0.0003765,0.0030133,0.0023719,0.0023345,0.0018623,0.0016449,0.0015666,0.00028858,0.00022948,0.00022525,0.00025183,0.0002236,0.0002125
5510.02,0.0082123,0.0084926,0.0085264,0.0054755,0.0055437,0.0055675,0.00037881,0.00031616,0.00037285,0.0029921,0.0023527,0.0023168,0.0018542,0.0016354,0.0015577,0.00028651,0.00022758,0.00022351,0.00025067,0.00022226,0.00021125
5523.63,0.0081755,0.0084565,0.0084901,0.0054593,0.0055299,0.0055536,0.00037387,0.00031271,0.00036932,0.0029777,0.0023389,0.0023046,0.0018499,0.0016292,0.0015521,0.0002851,0.00022622,0.00022229,0.00025002,0.00022137,0.00021044
5537.23,0.0081184,0.0083992,0.0084325,0.0054308,0.0055036,0.0055269,0.00036881,0.00030922,0.00036576,0.002956,0.0023194,0.0022866,0.0018414,0.0016194,0.0015429,0.00028298,0.0002243,0.00022052,0.0002488,0.00021998,0.00020915
5550.84,0.008067,0.0083479,0.0083809,0.0054052,0.0054803,0.0055034,0.00036385,0.00030579,0.00036226,0.0029364,0.0023016,0.0022703,0.0018339,0.0016104,0.0015346,0.00028106,0.00022254,0.00021891,0.00024772,0.00021872,0.00020798
5564.44,0.008017,0.0082979,0.0083307,0.0053802,0.0054576,0.0054803,0.00035897,0.00030241,0.00035879,0.0029172,0.0022842,0.0022544,0.0018266,0.0016017,0.0015265,0.00027919,0.00022083,0.00021734,0.00024667,0.00021748,0.00020684
5578.05,0.0079678,0.0082487,0.0082812,0.0053557,0.0054352,0.0054577,0.00035414,0.00029906,0.00035535,0.0028983,0.0022671,0.0022387,0.0018195,0.0015931,0.0015185,0.00027734,0.00021914,0.0002158,0.00024564,0.00021627,0.00020571
5591.65,0.0079191,0.0082,0.0082322,0.0053315,0.0054133,0.0054355,0.00034937,0.00029574,0.00035194,0.0028796,0.0022501,0.0022232,0.0018124,0.0015846,0.0015107,0.00027551,0.00021747,0.00021427,0.00024463,0.00021507,0.0002046
5605.26,0.0078707,0.0081516,0.0081835,0.0053078,0.0053917,0.0054136,0.00034467,0.00029246,0.00034856,0.002861,0.0022333,0.0022078,0.0018055,0.0015762,0.001503,0.00027369,0.00021581,0.00021276,0.00024363,0.00021389,0.00020351
5618.86,0.0078225,0.0081033,0.0081349,0.0052843,0.0053704,0.005392,0.00034003,0.00028923,0.00034521,0.0028424,0.0022166,0.0021925,0.0017987,0.001568,0.0014953,0.00027188,0.00021416,0.00021125,0.00024265,0.00021272,0.00020244
5632.47,0.0077741,0.0080548,0.0080862,0.0052609,0.0053491,0.0053705,0.00033545,0.00028603,0.0003419,0.0028237,0.0021998,0.0021772,0.0017919,0.0015597,0.0014877,0.00027005,0.00021252,0.00020974,0.00024169,0.00021157,0.00020137
5646.07,0.007725,0.0080054,0.0080365,0.0052374,0.0053277,0.0053488,0.00033094,0.00028288,0.00033863,0.0028048,0.0021829,0.0021617,0.0017851,0.0015515,0.0014801,0.0002682,0.00021085,0.00020821,0.00024071,0.0002104,0.00020029
5659.68,0.0076762,0.0079563,0.0079872,0.0052134,0.0053058,0.0053266,0.00032652,0.00027981,0.00033545,0.002786,0.0021661,0.0021463,0.0017781,0.0015431,0.0014724,0.00026636,0.0002092,0.0002067,0.00023971,0.00020922,0.0001992
5673.28,0.0076384,0.0079187,0.0079493,0.0051934,0.005288,0.0053085,0.00032228,0.00027686,0.0003324,0.0027711,0.0021524,0.002134,0.0017724,0.0015359,0.0014658,0.0002649,0.00020785,0.00020548,0.0002389,0.00020821,0.00019827
5686.89,0.007589,0.0078688,0.0078991,0.0051695,0.005266,0.0052862,0.00031796,0.00027384,0.00032926,0.002752,0.0021356,0.0021184,0.0017654,0.0015276,0.0014581,0.00026304,0.00020619,0.00020396,0.0002379,0.00020703,0.00019719
5700.49,0.007542,0.0078215,0.0078515,0.005146,0.0052446,0.0052645,0.00031372,0.00027089,0.00032618,0.0027338,0.0021194,0.0021036,0.0017585,0.0015194,0.0014506,0.00026127,0.0002046,0.0002025,0.00023693,0.00020588,0.00019613
5714.1,0.0074961,0.0077752,0.007805,0.0051227,0.0052233,0.0052429,0.00030955,0.00026797,0.00032314,0.0027159,0.0021035,0.0020891,0.0017517,0.0015113,0.0014431,0.00025953,0.00020304,0.00020107,0.00023596,0.00020474,0.00019507
5727.7,0.0074509,0.0077297,0.0077592,0.0050997,0.0052022,0.0052215,0.00030543,0.00026509,0.00032013,0.0026983,0.0020879,0.0020748,0.0017449,0.0015033,0.0014357,0.00025782,0.00020151,0.00019967,0.000235,0.00020361,0.00019403
5741.31,0.0074064,0.0076849,0.0077141,0.0050769,0.0051814,0.0052004,0.00030136,0.00026224,0.00031714,0.002681,0.0020725,0.0020607,0.0017383,0.0014953,0.0014283,0.00025613,0.00019999,0.00019828,0.00023404,0.00020249,0.000193
5754.91,0.0073624,0.0076404,0.0076693,0.0050545,0.0051609,0.0051796,0.00029735,0.00025942,0.00031417,0.0026637,0.0020573,0.0020468,0.0017317,0.0014875,0.0014211,0.00025445,0.0001985,0.00019691,0.0002331,0.00020139,0.00019199
5768.52,0.0073186,0.0075962,0.0076248,0.0050324,0.0051408,0.0051591,0.00029338,0.00025662,0.00031122,0.0026466,0.0020422,0.0020329,0.0017252,0.0014798,0.001414,0.00025279,0.00019701,0.00019555,0.00023217,0.00020031,0.00019099
5782.12,0.0072747,0.0075519,0.0075802,0.0050107,0.0051209,0.005139,0.00028947,0.00025385,0.00030829,0.0026294,0.0020271,0.0020191,0.0017188,0.0014722,0.001407,0.00025111,0.00019553,0.0001942,0.00023125,0.00019924,0.00019
5795.73,0.0072298,0.0075064,0.0075345,0.004989,0.0051012,0.0051189,0.00028558,0.00025108,0.00030536,0.0026119,0.0020118,0.002005,0.0017125,0.0014646,0.0014001,0.00024941,0.00019402,0.00019281,0.00023034,0.00019817,0.00018903
5809.33,0.0071844,0.0074604,0.0074882,0.0049671,0.0050811,0.0050985,0.00028179,0.0002484,0.00030251,0.0025941,0.0019963,0.0019908,0.001706,0.001457,0.0013931,0.00024768,0.00019251,0.00019142,0.00022942,0.0001971,0.00018804
5822.94,0.0071499,0.0074256,0.0074532,0.0049467,0.0050625,0.0050796,0.00027827,0.00024597,0.00029998,0.0025802,0.0019839,0.0019796,0.0017,0.0014498,0.0013865,0.00024633,0.00019128,0.00019031,0.00022856,0.00019609,0.00018711
5836.54,0.0071057,0.0073808,0.0074081,0.0049252,0.0050428,0.0050596,0.00027457,0.00024334,0.00029718,0.0025629,0.0019688,0.0019658,0.0016937,0.0014423,0.0013796,0.00024465,0.0001898,0.00018895,0.00022765,0.00019504,0.00018615
5850.15,0.0070628,0.0073372,0.0073642,0.0049036,0.005023,0.0050395,0.00027096,0.00024077,0.00029445,0.002546,0.0019541,0.0019523,0.0016873,0.0014348,0.0013727,0.00024301,0.00018836,0.00018763,0.00022675,0.00019398,0.00018518
5863.75,0.0070206,0.0072944,0.007321,0.0048821,0.0050032,0.0050194,0.0002674,0.00023826,0.00029177,0.0025294,0.0019397,0.001939,0.0016808,0.0014273,0.0013658,0.00024139,0.00018694,0.00018633,0.00022584,0.00019293,0.00018421
5877.36,0.006979,0.0072521,0.0072785,0.0048605,0.0049834,0.0049993,0.0002639,0.00023577,0.00028913,0.0025129,0.0019255,0.001926,0.0016744,0.0014198,0.0013589,0.0002398,0.00018554,0.00018505,0.00022494,0.00019188,0.00018325
5890.96,0.0069381,0.0072105,0.0072367,0.0048391,0.0049636,0.0049792,0.00026045,0.00023332,0.0002865,0.0024967,0.0019114,0.0019131,0.001668,0.0014124,0.0013521,0.00023823,0.00018417,0.00018379,0.00022404,0.00019084,0.00018229
5904.57,0.0068978,0.0071695,0.0071953,0.0048179,0.0049441,0.0049594,0.00025704,0.00023089,0.0002839,0.0024807,0.0018976,0.0019004,0.0016616,0.001405,0.0013453,0.00023667,0.00018281,0.00018254,0.00022315,0.00018981,0.00018135
5918.17,0.0068579,0.0071289,0.0071545,0.0047969,0.0049249,0.0049398,0.00025368,0.00022847,0.0002813,0.0024648,0.0018839,0.0018879,0.0016553,0.0013977,0.0013387,0.00023513,0.00018146,0.00018131,0.00022228,0.00018879,0.00018041
5931.78,0.0068183,0.0070885,0.0071138,0.0047764,0.0049059,0.0049205,0.00025034,0.00022607,0.00027871,0.002449,0.0018703,0.0018754,0.0016491,0.0013906,0.0013321,0.00023359,0.00018013,0.00018009,0.00022142,0.00018779,0.00017949
5945.38,0.0067781,0.0070474,0.0070725,0.004756,0.0048872,0.0049015,0.00024701,0.00022364,0.00027607,0.002433,0.0018565,0.0018628,0.001643,0.0013835,0.0013256,0.00023204,0.00017878,0.00017885,0.00022057,0.0001868,0.00017859
5958.99,0.0067369,0.0070054,0.0070301,0.0047363,0.0048691,0.004883,0.00024376,0.00022127,0.00027349,0.0024167,0.0018426,0.0018499,0.0016371,0.0013766,0.0013193,0.00023045,0.00017741,0.00017759,0.00021974,0.00018583,0.0001777
5972.59,0.0067034,0.0069712,0.0069957,0.0047163,0.0048507,0.0048644,0.00024086,0.00021929,0.00027142,0.002403,0.0018308,0.0018392,0.0016311,0.0013696,0.001313,0.00022913,0.00017625,0.00017654,0.00021891,0.00018486,0.00017681
5986.2,0.0066639,0.0069308,0.006955,0.0046966,0.0048325,0.0048458,0.00023771,0.00021699,0.00026891,0.0023873,0.0018173,0.0018269,0.0016251,0.0013628,0.0013067,0.0002276,0.00017493,0.00017533,0.00021808,0.00018389,0.00017593
5999.8,0.0066249,0.0068909,0.0069149,0.0046767,0.0048143,0.0048273,0.00023463,0.00021476,0.00026649,0.0023717,0.0018041,0.0018147,0.0016191,0.0013559,0.0013004,0.00022608,0.00017363,0.00017413,0.00021724,0.00018293,0.00017504
6013.41,0.0065862,0.0068513,0.006875,0.0046568,0.0047959,0.0048086,0.00023162,0.00021258,0.00026411,0.0023562,0.0017909,0.0018026,0.001613,0.001349,0.001294,0.00022458,0.00017234,0.00017295,0.00021639,0.00018196,0.00017416
6027.01,0.006548,0.0068121,0.0068355,0.0046369,0.0047774,0.0047897,0.00022865,0.00021043,0.00026177,0.0023408,0.0017779,0.0017906,0.0016069,0.001342,0.0012877,0.0002231,0.00017107,0.00017178,0.00021554,0.000181,0.00017328
6040.62,0.0065102,0.0067734,0.0067965,0.0046168,0.0047588,0.0047708,0.00022573,0.00020831,0.00025945,0.0023256,0.0017651,0.0017788,0.0016007,0.0013351,0.0012814,0.00022162,0.00016981,0.00017062,0.00021468,0.00018003,0.00017239
6054.22,0.006473,0.0067352,0.0067581,0.0045968,0.0047403,0.004752,0.00022284,0.00020621,0.00025716,0.0023106,0.0017524,0.0017672,0.0015946,0.0013282,0.001275,0.00022017,0.00016857,0.00016948,0.00021383,0.00017906,0.00017151
6067.83,0.0064364,0.0066976,0.0067202,0.0045769,0.0047218,0.0047331,0.00021999,0.00020414,0.00025488,0.0022958,0.0017399,0.0017557,0.0015885,0.0013213,0.0012688,0.00021873,0.00016735,0.00016835,0.00021297,0.0001781,0.00017063
6081.43,0.0064002,0.0066604,0.0066827,0.0045572,0.0047034,0.0047145,0.00021717,0.00020207,0.0002526,0.0022811,0.0017276,0.0017444,0.0015824,0.0013145,0.0012625,0.00021731,0.00016614,0.00016724,0.00021212,0.00017715,0.00016976
6095.04,0.0063643,0.0066234,0.0066455,0.0045373,0.0046849,0.0046956,0.00021435,0.00019996,0.00025027,0.0022665,0.0017153,0.0017331,0.0015762,0.0013077,0.0012563,0.00021589,0.00016493,0.00016614,0.00021127,0.00017619,0.00016888
6108.64,0.0063281,0.0065862,0.0066079,0.0045187,0.0046677,0.0046781,0.00021158,0.00019788,0.00024796,0.0022519,0.001703,0.0017218,0.0015705,0.0013012,0.0012504,0.00021447,0.00016373,0.00016503,0.00021048,0.00017529,0.00016806
6122.25,0.0062945,0.0065516,0.0065731,0.0045015,0.0046519,0.004662,0.00020916,0.00019622,0.00024617,0.0022381,0.0016915,0.0017112,0.0015652,0.0012952,0.0012449,0.00021314,0.0001626,0.000164,0.00020975,0.00017444,0.00016729
6135.85,0.0062592,0.0065151,0.0065364,0.0044827,0.0046345,0.0046442,0.00020648,0.00019421,0.00024393,0.0022238,0.0016795,0.0017002,0.0015594,0.0012886,0.0012389,0.00021174,0.00016142,0.00016292,0.00020895,0.00017353,0.00016646
6149.46,0.006224,0.0064787,0.0064998,0.0044643,0.0046173,0.0046267,0.00020387,0.00019226,0.00024176,0.0022094,0.0016675,0.0016892,0.0015537,0.0012822,0.0012331,0.00021035,0.00016026,0.00016184,0.00020816,0.00017264,0.00016565
6163.06,0.0061888,0.0064424,0.0064632,0.0044459,0.0046003,0.0046093,0.00020132,0.00019035,0.00023964,0.0021951,0.0016556,0.0016782,0.001548,0.0012759,0.0012273,0.00020896,0.00015909,0.00016077,0.00020738,0.00017175,0.00016483
6176.67,0.0061538,0.0064062,0.0064267,0.0044275,0.0045831,0.0045919,0.00019881,0.00018848,0.00023755,0.0021808,0.0016438,0.0016673,0.0015423,0.0012695,0.0012215,0.00020758,0.00015793,0.0001597,0.0002066,0.00017086,0.00016402
6190.27,0.006119,0.0063702,0.0063904,0.004409,0.0045659,0.0045743,0.00019634,0.00018664,0.0002355,0.0021666,0.001632,0.0016565,0.0015365,0.0012631,0.0012156,0.00020621,0.00015678,0.00015864,0.00020582,0.00016997,0.00016321
6203.88,0.0060845,0.0063345,0.0063545,0.0043904,0.0045485,0.0045565,0.0001939,0.00018483,0.00023347,0.0021525,0.0016204,0.0016458,0.0015307,0.0012567,0.0012098,0.00020484,0.00015565,0.0001576,0.00020502,0.00016907,0.00016239
6217.48,0.0060506,0.0062993,0.006319,0.0043717,0.0045309,0.0045386,0.0001915,0.00018304,0.00023146,0.0021385,0.0016089,0.0016352,0.0015248,0.0012502,0.0012039,0.0002035,0.00015452,0.00015656,0.00020422,0.00016818,0.00016158
6231.09,0.0060171,0.0062646,0.006284,0.0043528,0.0045132,0.0045206,0.00018913,0.00018127,0.00022947,0.0021247,0.0015976,0.0016247,0.0015189,0.0012438,0.001198,0.00020217,0.00015342,0.00015554,0.00020342,0.00016728,0.00016075
6244.69,0.005984,0.0062302,0.0062494,0.0043333,0.0044948,0.0045019,0.00018676,0.00017948,0.00022745,0.0021111,0.0015864,0.0016144,0.0015127,0.0012371,0.0011919,0.00020085,0.00015232,0.00015453,0.00020257,0.00016635,0.00015991
6258.3,0.0059518,0.0061967,0.0062157,0.0043152,0.0044779,0.0044846,0.00018443,0.0001777,0.00022543,0.0020977,0.0015754,0.0016043,0.0015071,0.0012309,0.0011862,0.00019956,0.00015125,0.00015355,0.0002018,0.00016548,0.00015912
6271.9,0.0059201,0.0061638,0.0061825,0.0043018,0.0044658,0.0044722,0.00018239,0.0001762,0.00022376,0.0020846,0.0015647,0.0015945,0.001503,0.001226,0.0011818,0.00019829,0.0001502,0.00015258,0.00020123,0.0001648,0.0001585
6285.51,0.005888,0.0061304,0.0061489,0.0042833,0.0044483,0.0044544,0.00018012,0.00017446,0.00022178,0.0020713,0.0015538,0.0015844,0.0014972,0.0012197,0.001176,0.00019701,0.00014914,0.0001516,0.00020043,0.00016391,0.0001577
6299.11,0.0058561,0.0060972,0.0061155,0.0042657,0.0044318,0.0044375,0.00017792,0.00017277,0.00021985,0.0020581,0.0015431,0.0015745,0.0014916,0.0012136,0.0011705,0.00019573,0.00014808,0.00015063,0.00019966,0.00016307,0.00015693
6312.72,0.0058243,0.006064,0.006082,0.0042485,0.0044156,0.004421,0.00017576,0.0001711,0.00021795,0.0020449,0.0015323,0.0015646,0.0014862,0.0012076,0.0011651,0.00019446,0.00014703,0.00014966,0.00019891,0.00016224,0.00015617
6326.32,0.0057925,0.0060308,0.0060486,0.0042314,0.0043996,0.0044047,0.00017365,0.00016947,0.00021608,0.0020316,0.0015216,0.0015547,0.0014809,0.0012017,0.0011597,0.00019319,0.00014599,0.0001487,0.00019817,0.00016142,0.00015543
6339.93,0.0057607,0.0059976,0.0060151,0.0042144,0.0043836,0.0043884,0.00017157,0.00016786,0.00021424,0.0020184,0.0015109,0.0015448,0.0014755,0.0011958,0.0011544,0.00019192,0.00014495,0.00014774,0.00019743,0.0001606,0.00015468
6353.53,0.0057289,0.0059644,0.0059817,0.0041973,0.0043675,0.0043719,0.00016952,0.00016628,0.00021243,0.0020053,0.0015003,0.001535,0.0014702,0.0011899,0.001149,0.00019066,0.00014391,0.00014678,0.00019668,0.00015977,0.00015393
6367.14,0.0056974,0.0059314,0.0059485,0.00418,0.0043512,0.0043553,0.00016751,0.00016473,0.00021065,0.0019921,0.0014897,0.0015252,0.0014647,0.001184,0.0011436,0.0001894,0.00014288,0.00014582,0.00019593,0.00015895,0.00015318
6380.74,0.0056661,0.0058987,0.0059155,0.0041624,0.0043346,0.0043383,0.00016552,0.0001632,0.00020888,0.0019791,0.0014793,0.0015155,0.0014591,0.001178,0.0011381,0.00018815,0.00014185,0.00014488,0.00019516,0.00015811,0.00015242
6394.35,0.0056349,0.005866,0.0058826,0.0041441,0.0043171,0.0043206,0.00016355,0.00016168,0.00020713,0.0019661,0.0014688,0.0015059,0.0014533,0.0011717,0.0011324,0.0001869,0.00014084,0.00014393,0.00019436,0.00015725,0.00015163
6407.95,0.0056052,0.0058348,0.0058512,0.0041267,0.0043006,0.0043037,0.00016161,0.00016017,0.00020538,0.0019535,0.0014588,0.0014966,0.0014478,0.0011658,0.001127,0.00018569,0.00013986,0.00014303,0.0001936,0.00015642,0.00015088
6421.56,0.0055781,0.0058064,0.0058225,0.0041168,0.004292,0.0042947,0.0001599,0.0001588,0.0002038,0.001942,0.0014496,0.0014881,0.0014449,0.0011619,0.0011236,0.00018459,0.00013895,0.0001422,0.0001932,0.00015588,0.0001504
6435.16,0.0055476,0.0057743,0.0057903,0.0040976,0.0042735,0.0042759,0.00015798,0.0001573,0.00020206,0.0019292,0.0014394,0.0014786,0.0014388,0.0011555,0.0011177,0.00018336,0.00013796,0.00014128,0.00019236,0.00015498,0.00014959
6448.77,0.0055183,0.0057435,0.0057592,0.0040804,0.0042572,0.0042593,0.00015613,0.00015584,0.00020035,0.0019168,0.0014295,0.0014695,0.0014333,0.0011496,0.0011123,0.00018217,0.000137,0.00014039,0.00019161,0.00015417,0.00014884
6462.37,0.0054893,0.005713,0.0057285,0.0040639,0.0042415,0.0042433,0.00015432,0.0001544,0.00019866,0.0019046,0.0014198,0.0014605,0.0014281,0.0011439,0.0011072,0.00018099,0.00013605,0.00013951,0.0001909,0.00015338,0.00014813
6475.98,0.0054605,0.0056826,0.0056979,0.0040478,0.0042262,0.0042277,0.00015254,0.00015298,0.00019699,0.0018923,0.0014101,0.0014516,0.001423,0.0011384,0.0011021,0.00017981,0.0001351,0.00013864,0.0001902,0.00015261,0.00014743
6489.58,0.0054316,0.0056522,0.0056672,0.0040319,0.0042112,0.0042123,0.0001508,0.00015157,0.00019534,0.0018801,0.0014004,0.0014426,0.001418,0.0011329,0.0010972,0.00017864,0.00013416,0.00013777,0.00018952,0.00015184,0.00014674
6503.19,0.0054027,0.0056217,0.0056366,0.0040162,0.0041962,0.004197,0.00014909,0.00015019,0.00019371,0.0018679,0.0013908,0.0014337,0.001413,0.0011274,0.0010922,0.00017747,0.00013322,0.0001369,0.00018883,0.00015109,0.00014605
6516.79,0.0053738,0.0055912,0.0056058,0.0040004,0.0041812,0.0041817,0.0001474,0.00014883,0.00019211,0.0018557,0.0013811,0.0014247,0.001408,0.001122,0.0010873,0.00017629,0.00013229,0.00013603,0.00018814,0.00015033,0.00014537
6530.4,0.0053448,0.0055605,0.0055749,0.0039844,0.004166,0.0041661,0.00014574,0.0001475,0.00019053,0.0018434,0.0013715,0.0014158,0.001403,0.0011165,0.0010823,0.00017512,0.00013135,0.00013516,0.00018744,0.00014957,0.00014468
6544.0,0.0053156,0.0055297,0.0055439,0.003968,0.0041503,0.00415,0.00014411,0.00014618,0.00018898,0.0018311,0.0013619,0.0014068,0.0013977,0.0011108,0.0010772,0.00017393,0.00013041,0.00013429,0.00018672,0.00014879,0.00014397
6557.61,0.0052848,0.0054971,0.0055111,0.0039494,0.0041322,0.0041317,0.00014245,0.00014489,0.00018744,0.0018183,0.0013519,0.0013974,0.0013917,0.0011046,0.0010715,0.0001727,0.00012944,0.00013337,0.00018589,0.00014793,0.00014318
6571.21,0.0052567,0.0054674,0.0054812,0.0039312,0.0041146,0.0041137,0.00014082,0.00014359,0.0001859,0.0018063,0.0013425,0.0013887,0.0013859,0.0010985,0.0010659,0.00017154,0.00012853,0.00013253,0.00018507,0.00014709,0.00014241
6584.82,0.0052363,0.0054456,0.0054592,0.0039247,0.0041092,0.004108,0.00013946,0.00014237,0.00018444,0.001797,0.0013352,0.0013821,0.0013841,0.0010957,0.0010635,0.00017064,0.00012781,0.00013188,0.0001848,0.00014668,0.00014207
6598.42,0.0052083,0.0054159,0.0054293,0.0039078,0.004093,0.0040914,0.0001379,0.00014112,0.00018294,0.0017851,0.0013259,0.0013735,0.0013787,0.00109,0.0010583,0.0001695,0.00012691,0.00013104,0.00018405,0.00014589,0.00014135
