,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s
4788.96,0.0070702,0.0070418,0.0071323,0.00065897,0.00064588,0.00073218,0.0019079,0.0014864,0.0015478,7.2493e-05,7.0336e-05,7.5285e-05,0.00023537,0.00019472,0.00019982
4802.56,0.0070351,0.0070073,0.0070976,0.0006504,0.0006394,0.00072526,0.0018933,0.0014751,0.0015371,7.159e-05,6.9621e-05,7.4552e-05,0.00023191,0.00019321,0.00019838
4816.17,0.0069983,0.006971,0.0070613,0.00064191,0.000633,0.00071841,0.0018782,0.0014635,0.0015261,7.0702e-05,6.8914e-05,7.3829e-05,0.00022856,0.00019167,0.0001969
4829.77,0.0069733,0.0069465,0.0070367,0.00063379,0.00062683,0.0007118,0.0018664,0.0014544,0.0015177,6.9853e-05,6.8233e-05,7.3129e-05,0.00022581,0.00019045,0.00019575
4843.38,0.0069355,0.0069092,0.0069993,0.00062551,0.00062059,0.00070511,0.0018512,0.0014427,0.0015066,6.9003e-05,6.7544e-05,7.2423e-05,0.00022294,0.00018891,0.00019425
4856.98,0.0069014,0.0068756,0.0069655,0.0006174,0.00061446,0.00069854,0.001837,0.0014319,0.0014963,6.8178e-05,6.6868e-05,7.1729e-05,0.00022053,0.00018747,0.00019286
4870.59,0.0068681,0.0068428,0.0069326,0.0006094,0.00060841,0.00069203,0.0018231,0.0014212,0.0014862,6.7371e-05,6.6199e-05,7.1041e-05,0.0002185,0.00018606,0.00019151
4884.19,0.0068352,0.0068105,0.0069001,0.00060149,0.00060242,0.00068558,0.0018093,0.0014108,0.0014763,6.6578e-05,6.5538e-05,7.0361e-05,0.00021685,0.00018468,0.00019017
4897.8,0.0068027,0.0067785,0.006868,0.00059369,0.0005965,0.00067919,0.0017957,0.0014004,0.0014665,6.5795e-05,6.4883e-05,6.9687e-05,0.00021558,0.00018331,0.00018885
4911.4,0.0067703,0.0067466,0.006836,0.00058599,0.00059064,0.00067286,0.0017822,0.0013901,0.0014567,6.5018e-05,6.4236e-05,6.9019e-05,0.00021465,0.00018195,0.00018753
4925.01,0.0067379,0.0067146,0.0068039,0.0005784,0.00058486,0.0006666,0.0017686,0.0013799,0.001447,6.4243e-05,6.3597e-05,6.836e-05,0.00021401,0.00018059,0.00018623
4938.61,0.0067051,0.0066823,0.0067714,0.0005709,0.00057915,0.00066041,0.0017551,0.0013697,0.0014373,6.3471e-05,6.2966e-05,6.7708e-05,0.0002136,0.00017923,0.00018492
4952.22,0.0066701,0.0066477,0.0067367,0.00056345,0.00057346,0.00065423,0.0017409,0.0013591,0.0014271,6.2693e-05,6.2337e-05,6.7057e-05,0.0002133,0.00017782,0.00018355
4965.82,0.0066471,0.0066252,0.0067141,0.00055648,0.00056823,0.00064857,0.00173,0.0013509,0.0014195,6.1961e-05,6.1759e-05,6.646e-05,0.00021348,0.00017673,0.00018252
4979.43,0.006612,0.0065905,0.0066792,0.00054923,0.0005627,0.00064254,0.0017159,0.0013404,0.0014094,6.1194e-05,6.1147e-05,6.5826e-05,0.0002133,0.00017532,0.00018117
4993.03,0.0065797,0.0065587,0.0066472,0.00054216,0.00055732,0.00063669,0.0017026,0.0013304,0.0013999,6.0446e-05,6.0552e-05,6.521e-05,0.00021316,0.00017399,0.0001799
5006.64,0.0065481,0.0065275,0.006616,0.00053519,0.00055203,0.00063091,0.0016896,0.0013207,0.0013906,5.9712e-05,5.9966e-05,6.4602e-05,0.00021292,0.00017268,0.00017865
5020.24,0.0065171,0.0064969,0.0065852,0.00052832,0.00054679,0.00062519,0.0016767,0.0013112,0.0013815,5.8995e-05,5.9387e-05,6.4e-05,0.00021249,0.00017139,0.00017743
5033.85,0.0064864,0.0064667,0.0065549,0.00052152,0.00054161,0.00061952,0.001664,0.0013017,0.0013725,5.8293e-05,5.8814e-05,6.3405e-05,0.00021183,0.00017012,0.00017622
5047.45,0.0064561,0.0064368,0.0065248,0.00051482,0.00053648,0.0006139,0.0016513,0.0012924,0.0013636,5.7608e-05,5.8246e-05,6.2814e-05,0.00021089,0.00016886,0.00017503
5061.06,0.006426,0.006407,0.0064949,0.00050819,0.0005314,0.00060832,0.0016388,0.0012832,0.0013548,5.6937e-05,5.7684e-05,6.2228e-05,0.00020963,0.00016761,0.00017385
5074.66,0.0063957,0.0063771,0.0064649,0.00050164,0.00052636,0.00060277,0.0016263,0.001274,0.001346,5.6277e-05,5.7126e-05,6.1646e-05,0.00020803,0.00016636,0.00017267
5088.27,0.006364,0.0063458,0.0064334,0.0004951,0.00052127,0.00059716,0.0016134,0.0012645,0.0013369,5.5616e-05,5.6563e-05,6.1058e-05,0.00020606,0.00016509,0.00017145
5101.87,0.0063407,0.006323,0.0064105,0.00048919,0.00051698,0.00059246,0.0016027,0.0012568,0.0013296,5.503e-05,5.6086e-05,6.0563e-05,0.00020406,0.00016404,0.00017047
5115.48,0.0063081,0.0062907,0.0063781,0.00048277,0.00051195,0.00058689,0.0015897,0.0012473,0.0013204,5.437e-05,5.553e-05,5.9979e-05,0.0002015,0.00016276,0.00016925
5129.08,0.0062778,0.0062608,0.006348,0.00047659,0.00050719,0.00058164,0.0015773,0.0012382,0.0013117,5.373e-05,5.5003e-05,5.9428e-05,0.0001988,0.00016155,0.00016809
5142.69,0.006248,0.0062313,0.0063184,0.00047052,0.00050253,0.00057647,0.0015651,0.0012294,0.0013032,5.3095e-05,5.4486e-05,5.8887e-05,0.00019597,0.00016036,0.00016695
5156.29,0.0062185,0.0062022,0.0062891,0.00046453,0.00049794,0.00057138,0.001553,0.0012206,0.0012948,5.2462e-05,5.3976e-05,5.8353e-05,0.00019307,0.00015919,0.00016582
5169.9,0.0061895,0.0061736,0.0062603,0.00045862,0.0004934,0.00056634,0.0015411,0.001212,0.0012865,5.1833e-05,5.3473e-05,5.7825e-05,0.00019017,0.00015804,0.00016471
5183.5,0.0061608,0.0061453,0.0062319,0.00045279,0.0004889,0.00056134,0.0015293,0.0012035,0.0012783,5.1211e-05,5.2975e-05,5.7302e-05,0.00018734,0.00015691,0.00016362
5197.11,0.0061325,0.0061173,0.0062038,0.00044701,0.00048445,0.00055638,0.0015176,0.0011951,0.0012702,5.0597e-05,5.248e-05,5.6782e-05,0.00018464,0.00015579,0.00016254
5210.71,0.0061045,0.0060896,0.0061759,0.0004413,0.00048001,0.00055143,0.001506,0.0011867,0.0012622,4.9994e-05,5.1988e-05,5.6264e-05,0.00018212,0.0001547,0.00016147
5224.32,0.0060762,0.0060616,0.0061478,0.0004356,0.00047554,0.00054642,0.0014944,0.0011784,0.0012542,4.9396e-05,5.1492e-05,5.5741e-05,0.00017983,0.0001536,0.0001604
5237.92,0.0060467,0.0060325,0.0061185,0.00042996,0.00047108,0.00054142,0.0014825,0.0011699,0.0012459,4.8811e-05,5.0998e-05,5.5218e-05,0.00017777,0.00015248,0.00015931
5251.53,0.006022,0.0060081,0.006094,0.00042488,0.00046737,0.0005373,0.0014718,0.0011624,0.0012387,4.8303e-05,5.0585e-05,5.4786e-05,0.00017614,0.0001515,0.00015835
5265.13,0.005994,0.0059804,0.0060661,0.00041947,0.00046313,0.00053253,0.0014604,0.0011543,0.0012309,4.7752e-05,5.0114e-05,5.4288e-05,0.00017471,0.00015043,0.0001573
5278.74,0.005966,0.0059528,0.0060384,0.00041416,0.000459,0.00052788,0.001449,0.0011462,0.001223,4.7213e-05,4.9655e-05,5.3802e-05,0.00017358,0.00014937,0.00015626
5292.34,0.0059383,0.0059253,0.0060107,0.00040893,0.00045494,0.00052332,0.0014377,0.0011382,0.0012153,4.6682e-05,4.9203e-05,5.3325e-05,0.00017274,0.00014832,0.00015523
5305.95,0.0059107,0.0058981,0.0059833,0.00040378,0.00045094,0.00051881,0.0014265,0.0011303,0.0012076,4.6153e-05,4.8759e-05,5.2854e-05,0.00017216,0.00014728,0.00015421
5319.55,0.0058835,0.0058711,0.0059562,0.0003987,0.00044699,0.00051435,0.0014154,0.0011224,0.0012,4.5625e-05,4.832e-05,5.2389e-05,0.00017181,0.00014625,0.0001532
5333.16,0.0058566,0.0058445,0.0059295,0.00039368,0.00044309,0.00050994,0.0014045,0.0011147,0.0011925,4.5095e-05,4.7885e-05,5.1928e-05,0.00017164,0.00014523,0.00015221
5346.76,0.0058301,0.0058183,0.0059031,0.00038871,0.0004392,0.00050554,0.0013936,0.0011071,0.0011852,4.4564e-05,4.7452e-05,5.1469e-05,0.0001716,0.00014423,0.00015123
5360.37,0.005804,0.0057924,0.0058771,0.00038377,0.00043531,0.00050112,0.0013829,0.0010996,0.0011779,4.403e-05,4.7019e-05,5.1008e-05,0.00017163,0.00014323,0.00015026
5373.97,0.0057779,0.0057667,0.0058512,0.00037889,0.00043144,0.00049672,0.0013722,0.0010922,0.0011707,4.3499e-05,4.6588e-05,5.0549e-05,0.00017165,0.00014224,0.0001493
5387.58,0.0057523,0.0057414,0.0058257,0.00037444,0.00042812,0.00049296,0.0013617,0.0010849,0.0011636,4.3022e-05,4.6217e-05,5.0156e-05,0.00017162,0.00014127,0.00014836
5401.18,0.0057265,0.0057158,0.0058001,0.00036967,0.00042431,0.00048862,0.0013512,0.0010776,0.0011565,4.2506e-05,4.5794e-05,4.9703e-05,0.00017146,0.00014029,0.00014742
5414.79,0.0057007,0.0056903,0.0057743,0.00036501,0.00042063,0.00048441,0.0013407,0.0010703,0.0011494,4.2009e-05,4.5383e-05,4.9265e-05,0.00017113,0.00013932,0.00014647
5428.39,0.0056748,0.0056646,0.0057486,0.00036045,0.00041702,0.00048029,0.0013302,0.0010631,0.0011423,4.1526e-05,4.4981e-05,4.8835e-05,0.00017058,0.00013834,0.00014554
5442.0,0.0056489,0.005639,0.0057228,0.00035595,0.00041347,0.00047622,0.0013197,0.0010558,0.0011352,4.1057e-05,4.4585e-05,4.8411e-05,0.00016978,0.00013737,0.0001446
5455.6,0.0056231,0.0056134,0.005697,0.00035151,0.00040998,0.00047222,0.0013093,0.0010487,0.0011282,4.0599e-05,4.4195e-05,4.7994e-05,0.00016872,0.00013641,0.00014367
5469.21,0.0055975,0.0055881,0.0056715,0.00034714,0.00040653,0.00046827,0.001299,0.0010416,0.0011213,4.0148e-05,4.381e-05,4.7582e-05,0.00016739,0.00013545,0.00014276
5482.81,0.0055721,0.005563,0.0056462,0.00034281,0.00040313,0.00046435,0.0012888,0.0010346,0.0011144,3.9702e-05,4.343e-05,4.7174e-05,0.00016581,0.00013451,0.00014185
5496.42,0.0055471,0.0055382,0.0056213,0.00033853,0.00039974,0.00046045,0.0012787,0.0010276,0.0011076,3.9257e-05,4.3051e-05,4.6768e-05,0.00016399,0.00013358,0.00014095
5510.02,0.0055223,0.0055136,0.0055965,0.0003342,0.00039628,0.00045647,0.0012687,0.0010208,0.0011009,3.8801e-05,4.2665e-05,4.6354e-05,0.00016196,0.00013267,0.00014006
5523.63,0.0054989,0.0054904,0.0055732,0.0003305,0.00039348,0.00045323,0.001259,0.0010143,0.0010945,3.8408e-05,4.2349e-05,4.6015e-05,0.0001598,0.00013179,0.00013922
5537.23,0.0054744,0.0054662,0.0055489,0.00032621,0.00039,0.00044921,0.0012492,0.0010076,0.0010879,3.7942e-05,4.1961e-05,4.5597e-05,0.00015748,0.0001309,0.00013835
5550.84,0.0054504,0.0054424,0.0055249,0.00032213,0.00038673,0.00044541,0.0012394,0.001001,0.0010814,3.7494e-05,4.1595e-05,4.5202e-05,0.00015511,0.00013002,0.00013749
5564.44,0.0054264,0.0054186,0.005501,0.00031813,0.00038351,0.00044168,0.0012297,0.0009944,0.001075,3.705e-05,4.1235e-05,4.4814e-05,0.00015272,0.00012915,0.00013664
5578.05,0.0054024,0.0053947,0.005477,0.00031419,0.00038035,0.000438,0.0012201,0.00098787,0.0010686,3.6613e-05,4.088e-05,4.4431e-05,0.00015036,0.00012829,0.00013579
5591.65,0.0053782,0.0053708,0.0054529,0.00031031,0.00037723,0.00043438,0.0012104,0.00098135,0.0010621,3.6184e-05,4.0531e-05,4.4053e-05,0.0001481,0.00012743,0.00013494
5605.26,0.0053541,0.0053469,0.0054288,0.00030648,0.00037417,0.0004308,0.0012008,0.00097486,0.0010557,3.5765e-05,4.0187e-05,4.3682e-05,0.00014597,0.00012658,0.0001341
5618.86,0.0053299,0.0053229,0.0054047,0.00030271,0.00037115,0.00042728,0.0011912,0.00096841,0.0010493,3.5356e-05,3.9849e-05,4.3315e-05,0.00014402,0.00012573,0.00013326
5632.47,0.0053059,0.0052991,0.0053806,0.00029899,0.00036817,0.0004238,0.0011817,0.000962,0.001043,3.4959e-05,3.9515e-05,4.2953e-05,0.00014228,0.00012489,0.00013242
5646.07,0.0052818,0.0052752,0.0053566,0.00029529,0.00036522,0.00042035,0.0011722,0.00095562,0.0010367,3.4569e-05,3.9183e-05,4.2593e-05,0.00014077,0.00012406,0.00013159
5659.68,0.0052587,0.0052523,0.0053336,0.00029163,0.00036227,0.00041689,0.0011629,0.00094946,0.0010306,3.4185e-05,3.8852e-05,4.2234e-05,0.00013953,0.00012326,0.00013078
5673.28,0.0052379,0.0052317,0.0053128,0.00028825,0.00035955,0.00041369,0.0011542,0.00094373,0.0010249,3.3831e-05,3.8546e-05,4.1901e-05,0.0001386,0.00012251,0.00013004
5686.89,0.0052145,0.0052084,0.0052894,0.00028466,0.00035666,0.00041029,0.0011449,0.00093756,0.0010188,3.3456e-05,3.822e-05,4.1547e-05,0.00013783,0.00012171,0.00012923
5700.49,0.0051918,0.005186,0.0052668,0.00028115,0.00035382,0.00040694,0.0011359,0.00093156,0.0010128,3.3085e-05,3.79e-05,4.1199e-05,0.00013731,0.00012092,0.00012845
5714.1,0.0051694,0.0051637,0.0052444,0.0002777,0.000351,0.00040362,0.0011269,0.00092563,0.001007,3.2715e-05,3.7584e-05,4.0854e-05,0.00013698,0.00012015,0.00012767
5727.7,0.005147,0.0051415,0.005222,0.0002743,0.00034822,0.00040034,0.001118,0.00091974,0.0010011,3.2346e-05,3.7271e-05,4.0513e-05,0.00013682,0.00011937,0.0001269
5741.31,0.0051246,0.0051192,0.0051996,0.00027095,0.00034548,0.00039709,0.0011091,0.00091386,0.00099524,3.1976e-05,3.6962e-05,4.0176e-05,0.00013678,0.0001186,0.00012613
5754.91,0.005102,0.0050968,0.005177,0.00026764,0.00034278,0.00039389,0.0011002,0.00090799,0.00098939,3.1609e-05,3.6657e-05,3.9843e-05,0.00013681,0.00011783,0.00012536
5768.52,0.0050793,0.0050743,0.0051543,0.00026439,0.00034012,0.00039074,0.0010913,0.00090213,0.00098353,3.1244e-05,3.6358e-05,3.9515e-05,0.00013686,0.00011705,0.00012459
5782.12,0.0050564,0.0050516,0.0051314,0.00026117,0.0003375,0.00038762,0.0010824,0.00089626,0.00097765,3.0884e-05,3.6062e-05,3.9191e-05,0.0001369,0.00011627,0.00012382
5795.73,0.0050327,0.005028,0.0051077,0.00025797,0.00033492,0.00038455,0.0010734,0.00089028,0.00097165,3.0528e-05,3.577e-05,3.8872e-05,0.00013684,0.00011548,0.00012303
5809.33,0.0050102,0.0050056,0.0050852,0.00025481,0.00033236,0.00038149,0.0010646,0.00088452,0.00096588,3.0179e-05,3.5481e-05,3.8554e-05,0.0001367,0.00011471,0.00012228
5822.94,0.0049935,0.0049891,0.0050685,0.00025188,0.0003299,0.00037855,0.0010572,0.00087983,0.00096126,2.9854e-05,3.5203e-05,3.8248e-05,0.00013657,0.00011408,0.00012166
5836.54,0.0049709,0.0049667,0.005046,0.0002488,0.00032739,0.00037556,0.0010485,0.00087413,0.00095553,2.9523e-05,3.492e-05,3.7937e-05,0.0001361,0.00011332,0.00012091
5850.15,0.0049494,0.0049453,0.0050244,0.00024578,0.00032491,0.00037259,0.00104,0.00086863,0.00095001,2.9201e-05,3.4639e-05,3.7629e-05,0.00013546,0.00011258,0.00012019
5863.75,0.0049282,0.0049243,0.0050033,0.0002428,0.00032245,0.00036963,0.0010317,0.00086323,0.00094458,2.8886e-05,3.4361e-05,3.7322e-05,0.0001346,0.00011185,0.00011948
5877.36,0.0049073,0.0049035,0.0049823,0.00023986,0.00032001,0.0003667,0.0010234,0.00085789,0.00093922,2.8575e-05,3.4085e-05,3.7018e-05,0.00013353,0.00011114,0.00011877
5890.96,0.0048864,0.0048828,0.0049614,0.00023696,0.00031759,0.00036379,0.0010152,0.00085259,0.00093389,2.8268e-05,3.3811e-05,3.6716e-05,0.00013225,0.00011042,0.00011807
5904.57,0.0048654,0.0048619,0.0049404,0.0002341,0.0003152,0.00036091,0.0010071,0.0008473,0.00092856,2.7963e-05,3.354e-05,3.6417e-05,0.00013076,0.00010971,0.00011737
5918.17,0.0048443,0.0048409,0.0049192,0.00023128,0.00031285,0.00035807,0.00099885,0.000842,0.00092321,2.7658e-05,3.3273e-05,3.6122e-05,0.00012909,0.00010901,0.00011667
5931.78,0.0048227,0.0048195,0.0048977,0.0002285,0.00031052,0.00035526,0.00099061,0.00083666,0.0009178,2.7354e-05,3.301e-05,3.5831e-05,0.00012727,0.00010829,0.00011597
5945.38,0.0047997,0.0047965,0.0048745,0.00022573,0.00030822,0.00035248,0.00098209,0.00083107,0.00091212,2.7048e-05,3.2749e-05,3.5542e-05,0.0001253,0.00010755,0.00011522
5958.99,0.004777,0.004774,0.0048518,0.000223,0.00030599,0.00034977,0.0009737,0.0008256,0.00090655,2.6743e-05,3.2495e-05,3.5261e-05,0.00012328,0.00010682,0.0001145
5972.59,0.0047643,0.0047614,0.0048392,0.00022046,0.00030383,0.00034714,0.00096734,0.00082185,0.00090286,2.6451e-05,3.2249e-05,3.4988e-05,0.0001215,0.00010632,0.00011401
5986.2,0.0047426,0.0047399,0.0048174,0.00021781,0.00030163,0.00034447,0.00095921,0.00081658,0.00089751,2.6151e-05,3.1999e-05,3.471e-05,0.00011951,0.00010563,0.00011331
5999.8,0.004722,0.0047194,0.0047968,0.0002152,0.00029946,0.00034182,0.00095132,0.00081152,0.00089236,2.5857e-05,3.1752e-05,3.4436e-05,0.00011761,0.00010496,0.00011263
6013.41,0.0047019,0.0046994,0.0047766,0.00021262,0.0002973,0.00033919,0.00094356,0.00080657,0.00088733,2.5568e-05,3.1507e-05,3.4163e-05,0.00011582,0.00010432,0.00011197
6027.01,0.0046821,0.0046797,0.0047568,0.00021008,0.00029516,0.00033657,0.00093591,0.0008017,0.00088238,2.5286e-05,3.1263e-05,3.3892e-05,0.00011418,0.00010368,0.00011133
6040.62,0.0046626,0.0046603,0.0047372,0.00020756,0.00029303,0.00033397,0.00092834,0.0007969,0.0008775,2.501e-05,3.1021e-05,3.3622e-05,0.00011271,0.00010305,0.00011069
6054.22,0.0046431,0.0046409,0.0047177,0.00020508,0.00029091,0.00033138,0.00092081,0.00079213,0.00087264,2.4742e-05,3.078e-05,3.3354e-05,0.00011142,0.00010243,0.00011005
6067.83,0.0046235,0.0046215,0.0046981,0.00020264,0.00028881,0.00032881,0.00091329,0.00078736,0.00086778,2.448e-05,3.0542e-05,3.3088e-05,0.00011033,0.00010181,0.00010942
6081.43,0.0046036,0.0046017,0.0046782,0.00020022,0.00028674,0.00032626,0.00090574,0.00078256,0.00086287,2.4223e-05,3.0305e-05,3.2824e-05,0.00010942,0.00010119,0.00010877
6095.04,0.0045823,0.0045805,0.0046568,0.00019782,0.00028465,0.0003237,0.00089794,0.00077754,0.00085771,2.3968e-05,3.0068e-05,3.2559e-05,0.00010868,0.00010053,0.0001081
6108.64,0.0045607,0.0045589,0.004635,0.00019547,0.00028266,0.00032125,0.00089012,0.00077249,0.00085251,2.3718e-05,2.9841e-05,3.2305e-05,0.00010812,9.9875e-05,0.00010743
6122.25,0.0045489,0.0045473,0.0046234,0.00019326,0.00028086,0.000319,0.00088426,0.00076914,0.00084918,2.3482e-05,2.9634e-05,3.2073e-05,0.00010796,9.9437e-05,0.00010698
6135.85,0.0045284,0.0045269,0.0046028,0.00019097,0.00027889,0.00031657,0.00087671,0.00076432,0.00084421,2.3232e-05,2.9409e-05,3.1821e-05,0.00010775,9.8807e-05,0.00010634
6149.46,0.0045087,0.0045073,0.004583,0.00018871,0.00027696,0.00031419,0.00086936,0.00075966,0.00083942,2.2982e-05,2.919e-05,3.1575e-05,0.00010767,9.8197e-05,0.00010571
6163.06,0.0044895,0.0044881,0.0045637,0.00018648,0.00027507,0.00031184,0.00086214,0.0007551,0.00083473,2.2732e-05,2.8973e-05,3.1331e-05,0.00010769,9.7598e-05,0.0001051
6176.67,0.0044706,0.0044694,0.0045448,0.00018428,0.00027318,0.0003095,0.00085501,0.00075063,0.00083013,2.2483e-05,2.8757e-05,3.1089e-05,0.00010777,9.7008e-05,0.0001045
6190.27,0.0044521,0.004451,0.0045262,0.0001821,0.00027131,0.00030717,0.00084799,0.00074623,0.0008256,2.2234e-05,2.8543e-05,3.0849e-05,0.00010788,9.6426e-05,0.00010391
6203.88,0.0044338,0.0044328,0.0045079,0.00017994,0.00026944,0.00030485,0.00084104,0.0007419,0.00082113,2.1988e-05,2.833e-05,3.0609e-05,0.00010796,9.5851e-05,0.00010332
6217.48,0.0044157,0.0044147,0.0044897,0.00017782,0.00026758,0.00030254,0.00083414,0.0007376,0.0008167,2.1747e-05,2.8118e-05,3.037e-05,0.00010799,9.5279e-05,0.00010275
6231.09,0.0043974,0.0043966,0.0044714,0.00017571,0.00026573,0.00030022,0.00082726,0.00073332,0.00081228,2.1509e-05,2.7906e-05,3.0131e-05,0.00010792,9.4706e-05,0.00010217
6244.69,0.0043786,0.0043778,0.0044525,0.00017362,0.00026384,0.00029788,0.0008203,0.00072895,0.00080775,2.1275e-05,2.7691e-05,2.9889e-05,0.0001077,9.4122e-05,0.00010158
6258.3,0.0043592,0.0043585,0.004433,0.00017158,0.00026204,0.00029563,0.00081327,0.0007245,0.00080313,2.1052e-05,2.7486e-05,2.9657e-05,0.00010733,9.3527e-05,0.00010098
6271.9,0.0043458,0.0043453,0.0044197,0.00016968,0.00026058,0.00029376,0.00080738,0.00072108,0.00079964,2.0855e-05,2.7315e-05,2.9464e-05,0.00010693,9.3063e-05,0.00010052
6285.51,0.0043268,0.0043263,0.0044005,0.00016768,0.00025877,0.00029151,0.00080047,0.00071673,0.00079511,2.0639e-05,2.711e-05,2.9231e-05,0.00010622,9.248e-05,9.993e-05
6299.11,0.0043083,0.0043079,0.0043819,0.00016572,0.00025705,0.00028934,0.0007937,0.00071249,0.0007907,2.0431e-05,2.6912e-05,2.9007e-05,0.00010534,9.1911e-05,9.9356e-05
6312.72,0.00429,0.0042897,0.0043636,0.00016378,0.00025535,0.00028721,0.00078699,0.00070831,0.00078634,2.0225e-05,2.6718e-05,2.8788e-05,0.00010429,9.1349e-05,9.8789e-05
6326.32,0.004272,0.0042717,0.0043455,0.00016187,0.00025369,0.00028511,0.00078036,0.00070419,0.00078204,2.002e-05,2.6527e-05,2.8571e-05,0.00010308,9.0796e-05,9.823e-05
6339.93,0.0042542,0.004254,0.0043276,0.00015998,0.00025204,0.00028302,0.00077382,0.00070013,0.00077781,1.9815e-05,2.6337e-05,2.8356e-05,0.00010174,9.0252e-05,9.7679e-05
6353.53,0.0042368,0.0042367,0.0043101,0.00015811,0.0002504,0.00028095,0.00076736,0.00069614,0.00077364,1.9608e-05,2.6149e-05,2.8142e-05,0.00010028,8.9719e-05,9.7137e-05
6367.14,0.0042196,0.0042196,0.0042929,0.00015625,0.00024876,0.00027888,0.00076098,0.00069222,0.00076955,1.94e-05,2.5961e-05,2.7929e-05,9.8742e-05,8.9196e-05,9.6604e-05
6380.74,0.0042027,0.0042028,0.0042759,0.00015442,0.00024712,0.0002768,0.00075468,0.00068835,0.0007655,1.919e-05,2.5773e-05,2.7716e-05,9.7148e-05,8.8681e-05,9.6077e-05
6394.35,0.0041858,0.0041859,0.0042589,0.00015259,0.00024544,0.00027469,0.00074841,0.0006845,0.00076147,1.8977e-05,2.5582e-05,2.7499e-05,9.5532e-05,8.8171e-05,9.5554e-05
6407.95,0.0041686,0.0041689,0.0042417,0.00015081,0.00024382,0.00027264,0.00074212,0.00068063,0.00075741,1.877e-05,2.5397e-05,2.7288e-05,9.3921e-05,8.7661e-05,9.5026e-05
6421.56,0.0041535,0.0041538,0.0042266,0.00014921,0.00024266,0.0002711,0.00073623,0.00067711,0.00075374,1.8591e-05,2.5258e-05,2.7127e-05,9.2398e-05,8.7197e-05,9.4547e-05
6435.16,0.0041363,0.0041367,0.0042093,0.00014743,0.00024095,0.00026895,0.00072999,0.00067326,0.00074969,1.8383e-05,2.5064e-05,2.6907e-05,9.0903e-05,8.6693e-05,9.4021e-05
6448.77,0.0041193,0.0041198,0.0041922,0.00014571,0.00023938,0.00026695,0.00072382,0.00066946,0.00074569,1.8186e-05,2.4884e-05,2.6702e-05,8.9514e-05,8.6196e-05,9.3502e-05
6462.37,0.0041023,0.0041028,0.004175,0.00014402,0.00023785,0.000265,0.00071767,0.00066567,0.00074169,1.7996e-05,2.4709e-05,2.6502e-05,8.8248e-05,8.5702e-05,9.2984e-05
6475.98,0.0040852,0.0040858,0.0041579,0.00014235,0.00023635,0.00026309,0.00071155,0.0006619,0.00073771,1.7813e-05,2.4537e-05,2.6305e-05,8.7125e-05,8.5211e-05,9.2467e-05
6489.58,0.0040683,0.0040689,0.0041409,0.00014071,0.00023488,0.00026121,0.00070548,0.00065816,0.00073376,1.7634e-05,2.4368e-05,2.6112e-05,8.6158e-05,8.4725e-05,9.1954e-05
6503.19,0.0040515,0.0040522,0.004124,0.00013908,0.00023343,0.00025934,0.00069946,0.00065447,0.00072985,1.7459e-05,2.4201e-05,2.592e-05,8.5356e-05,8.4246e-05,9.1447e-05
6516.79,0.004035,0.0040357,0.0041074,0.00013747,0.00023199,0.00025749,0.00069352,0.00065083,0.000726,1.7286e-05,2.4035e-05,2.573e-05,8.4721e-05,8.3773e-05,9.0948e-05
6530.4,0.0040187,0.0040196,0.0040911,0.00013587,0.00023055,0.00025564,0.00068766,0.00064725,0.00072221,1.7114e-05,2.387e-05,2.5541e-05,8.4251e-05,8.3309e-05,9.0457e-05
6544.0,0.0040028,0.0040037,0.004075,0.00013428,0.0002291,0.00025378,0.00068188,0.00064374,0.00071848,1.694e-05,2.3703e-05,2.535e-05,8.3934e-05,8.2852e-05,8.9973e-05
6557.61,0.0039871,0.003988,0.0040593,0.00013266,0.00022755,0.00025181,0.00067617,0.00064028,0.00071481,1.6758e-05,2.3527e-05,2.5148e-05,8.3754e-05,8.2401e-05,8.9497e-05
6571.21,0.0039714,0.0039725,0.0040435,0.00013109,0.00022602,0.00024987,0.0006705,0.00063684,0.00071116,1.6579e-05,2.3353e-05,2.4949e-05,8.3689e-05,8.1952e-05,8.9024e-05
6584.82,0.003956,0.0039571,0.004028,0.00012978,0.00022511,0.0002486,0.00066489,0.00063346,0.00070756,1.6436e-05,2.3241e-05,2.4817e-05,8.3719e-05,8.1509e-05,8.8557e-05
6598.42,0.0039405,0.0039416,0.0040124,0.00012826,0.00022367,0.00024675,0.00065929,0.00063007,0.00070395,1.6258e-05,2.3077e-05,2.4628e-05,8.3809e-05,8.1064e-05,8.809e-05
6612.03,0.0039248,0.003926,0.0039967,0.00012678,0.00022228,0.00024496,0.0006537,0.00062668,0.00070034,1.6083e-05,2.2917e-05,2.4445e-05,8.3933e-05,8.0617e-05,8.7621e-05
6625.63,0.003909,0.0039103,0.0039808,0.00012532,0.00022092,0.00024321,0.00064812,0.00062329,0.00069671,1.5911e-05,2.2761e-05,2.4265e-05,8.4058e-05,8.0167e-05,8.7152e-05
6639.24,0.0038932,0.0038945,0.0039649,0.00012388,0.00021959,0.00024148,0.00064255,0.00061989,0.00069307,1.5742e-05,2.2608e-05,2.4089e-05,8.4157e-05,7.9716e-05,8.6681e-05
