,1s,1s,1s,2p,2p,2p,2s,2s,2s
5686.89,2.6027e-05,8.5934e-05,9.3891e-05,4.475e-08,1.2382e-08,1.1693e-08,3.2785e-06,4.4256e-06,4.94e-06
5700.49,2.5744e-05,8.5444e-05,9.3189e-05,4.9158e-08,1.2249e-08,1.1577e-08,3.5996e-06,4.3929e-06,4.9022e-06
5714.1,2.5469e-05,8.4965e-05,9.2501e-05,5.0061e-08,1.2116e-08,1.1463e-08,3.8331e-06,4.3601e-06,4.8651e-06
5727.7,2.5203e-05,8.4497e-05,9.1825e-05,4.7413e-08,1.1985e-08,1.135e-08,3.9422e-06,4.3273e-06,4.8286e-06
5741.31,2.4944e-05,8.4037e-05,9.1159e-05,4.2557e-08,1.1859e-08,1.1237e-08,3.9076e-06,4.2949e-06,4.7928e-06
5754.91,2.4691e-05,8.3583e-05,9.0503e-05,3.7492e-08,1.174e-08,1.1125e-08,3.7323e-06,4.2632e-06,4.7574e-06
5768.52,2.4445e-05,8.3133e-05,8.9852e-05,3.3971e-08,1.1625e-08,1.1014e-08,3.4408e-06,4.2322e-06,4.7223e-06
5782.12,2.4203e-05,8.2684e-05,8.9204e-05,3.305e-08,1.1514e-08,1.0904e-08,3.0729e-06,4.2021e-06,4.6874e-06
5795.73,2.3963e-05,8.2225e-05,8.8546e-05,3.5138e-08,1.1403e-08,1.0795e-08,2.6752e-06,4.1726e-06,4.652e-06
5809.33,2.3724e-05,8.1755e-05,8.7879e-05,4.0161e-08,1.1292e-08,1.0689e-08,2.2925e-06,4.1437e-06,4.6161e-06
5822.94,2.3525e-05,8.1405e-05,8.7341e-05,4.7445e-08,1.1177e-08,1.059e-08,1.9631e-06,4.122e-06,4.587e-06
5836.54,2.33e-05,8.0952e-05,8.6695e-05,5.5492e-08,1.1056e-08,1.0486e-08,1.7039e-06,4.096e-06,4.5522e-06
5850.15,2.3083e-05,8.051e-05,8.6063e-05,6.2225e-08,1.093e-08,1.0384e-08,1.5292e-06,4.0714e-06,4.5182e-06
5863.75,2.2872e-05,8.0076e-05,8.544e-05,6.5678e-08,1.0803e-08,1.0283e-08,1.4424e-06,4.0475e-06,4.4847e-06
5877.36,2.2667e-05,7.9649e-05,8.4826e-05,6.4966e-08,1.0677e-08,1.0183e-08,1.4427e-06,4.0242e-06,4.4516e-06
5890.96,2.2468e-05,7.9229e-05,8.4222e-05,6.0768e-08,1.0554e-08,1.0084e-08,1.5283e-06,4.0011e-06,4.4191e-06
5904.57,2.2276e-05,7.8817e-05,8.3628e-05,5.4967e-08,1.0436e-08,9.985e-09,1.6951e-06,3.9778e-06,4.3871e-06
5918.17,2.2089e-05,7.8411e-05,8.3041e-05,4.9761e-08,1.0323e-08,9.887e-09,1.9349e-06,3.9541e-06,4.3555e-06
5931.78,2.1907e-05,7.8008e-05,8.2461e-05,4.6877e-08,1.0213e-08,9.7893e-09,2.2316e-06,3.9297e-06,4.3243e-06
5945.38,2.1729e-05,7.7604e-05,8.1879e-05,4.7274e-08,1.0103e-08,9.6903e-09,2.5585e-06,3.9042e-06,4.2929e-06
5958.99,2.155e-05,7.7186e-05,8.1285e-05,5.1251e-08,9.9955e-09,9.5947e-09,2.8795e-06,3.8772e-06,4.261e-06
5972.59,2.1395e-05,7.6838e-05,8.0767e-05,5.8482e-08,9.8923e-09,9.5137e-09,3.1567e-06,3.8528e-06,4.233e-06
5986.2,2.1229e-05,7.6438e-05,8.0195e-05,6.7673e-08,9.776e-09,9.4204e-09,3.3464e-06,3.8253e-06,4.2022e-06
5999.8,2.1067e-05,7.6042e-05,7.9629e-05,7.6877e-08,9.6563e-09,9.3297e-09,3.4214e-06,3.7977e-06,4.1718e-06
6013.41,2.091e-05,7.5648e-05,7.9066e-05,8.3704e-08,9.5338e-09,9.2407e-09,3.3687e-06,3.7701e-06,4.1415e-06
6027.01,2.0757e-05,7.5257e-05,7.8509e-05,8.6315e-08,9.4106e-09,9.1529e-09,3.1947e-06,3.7431e-06,4.1115e-06
6040.62,2.0609e-05,7.4871e-05,7.7959e-05,8.4284e-08,9.2887e-09,9.066e-09,2.9238e-06,3.7168e-06,4.0819e-06
6054.22,2.0466e-05,7.4491e-05,7.7416e-05,7.8819e-08,9.1702e-09,8.9798e-09,2.5923e-06,3.6916e-06,4.0527e-06
6067.83,2.0328e-05,7.4118e-05,7.6882e-05,7.2178e-08,9.0559e-09,8.894e-09,2.2411e-06,3.6678e-06,4.0239e-06
6081.43,2.0195e-05,7.3752e-05,7.6357e-05,6.6734e-08,8.9453e-09,8.8083e-09,1.9078e-06,3.6452e-06,3.9956e-06
6095.04,2.0067e-05,7.339e-05,7.5838e-05,6.4244e-08,8.8348e-09,8.7204e-09,1.6212e-06,3.6238e-06,3.9677e-06
6108.64,1.9942e-05,7.3028e-05,7.532e-05,6.5678e-08,8.7275e-09,8.6346e-09,1.3992e-06,3.6032e-06,3.9398e-06
6122.25,1.9823e-05,7.2678e-05,7.4816e-05,7.1298e-08,8.6337e-09,8.5679e-09,1.2505e-06,3.5839e-06,3.9127e-06
6135.85,1.9706e-05,7.2322e-05,7.4309e-05,8.017e-08,8.5216e-09,8.4848e-09,1.1768e-06,3.5647e-06,3.8853e-06
6149.46,1.9591e-05,7.1966e-05,7.3802e-05,9.0825e-08,8.4071e-09,8.4046e-09,1.1776e-06,3.5456e-06,3.8581e-06
6163.06,1.948e-05,7.161e-05,7.3297e-05,1.0085e-07,8.2896e-09,8.3262e-09,1.2512e-06,3.5264e-06,3.8309e-06
6176.67,1.9372e-05,7.1254e-05,7.2793e-05,1.0769e-07,8.1701e-09,8.2491e-09,1.3954e-06,3.5067e-06,3.8038e-06
6190.27,1.9266e-05,7.0899e-05,7.2292e-05,1.096e-07,8.0505e-09,8.1733e-09,1.6045e-06,3.4865e-06,3.7768e-06
6203.88,1.9165e-05,7.0547e-05,7.1796e-05,1.0643e-07,7.9328e-09,8.0984e-09,1.8663e-06,3.4656e-06,3.7501e-06
6217.48,1.9068e-05,7.0199e-05,7.1306e-05,9.9703e-08,7.8184e-09,8.0241e-09,2.16e-06,3.4442e-06,3.7238e-06
6231.09,1.8975e-05,6.9857e-05,7.0823e-05,9.1946e-08,7.7077e-09,7.95e-09,2.456e-06,3.4222e-06,3.6978e-06
6244.69,1.8885e-05,6.9519e-05,7.0346e-05,8.5692e-08,7.5988e-09,7.8747e-09,2.719e-06,3.3997e-06,3.6721e-06
6258.3,1.8803e-05,6.9195e-05,6.9885e-05,8.2847e-08,7.4935e-09,7.8001e-09,2.914e-06,3.3774e-06,3.6473e-06
6271.9,1.8723e-05,6.8872e-05,6.9426e-05,8.4534e-08,7.4042e-09,7.7414e-09,3.0123e-06,3.3548e-06,3.6226e-06
6285.51,1.8646e-05,6.8547e-05,6.8967e-05,9.0474e-08,7.2979e-09,7.6683e-09,2.9983e-06,3.332e-06,3.5979e-06
6299.11,1.8571e-05,6.8225e-05,6.8512e-05,9.9984e-08,7.1909e-09,7.5978e-09,2.8732e-06,3.3095e-06,3.5734e-06
6312.72,1.85e-05,6.7902e-05,6.8058e-05,1.1122e-07,7.0813e-09,7.5289e-09,2.6543e-06,3.2875e-06,3.549e-06
6326.32,1.843e-05,6.7578e-05,6.7605e-05,1.216e-07,6.9693e-09,7.4613e-09,2.3709e-06,3.2661e-06,3.5247e-06
6339.93,1.8363e-05,6.7254e-05,6.7152e-05,1.2847e-07,6.856e-09,7.395e-09,2.0586e-06,3.2454e-06,3.5004e-06
6353.53,1.8298e-05,6.6929e-05,6.6701e-05,1.3011e-07,6.743e-09,7.3299e-09,1.7518e-06,3.2256e-06,3.4761e-06
6367.14,1.8236e-05,6.6604e-05,6.6252e-05,1.2641e-07,6.6321e-09,7.2657e-09,1.4787e-06,3.2066e-06,3.452e-06
6380.74,1.8176e-05,6.6281e-05,6.5805e-05,1.1895e-07,6.5244e-09,7.2021e-09,1.258e-06,3.1885e-06,3.428e-06
6394.35,1.8119e-05,6.5957e-05,6.536e-05,1.1035e-07,6.4197e-09,7.1385e-09,1.0996e-06,3.171e-06,3.4041e-06
6407.95,1.807e-05,6.5653e-05,6.4935e-05,1.0328e-07,6.3186e-09,7.0751e-09,1.0067e-06,3.1549e-06,3.3814e-06
6421.56,1.8033e-05,6.5389e-05,6.4552e-05,9.9937e-08,6.2312e-09,7.0215e-09,9.7924e-07,3.141e-06,3.3607e-06
6435.16,1.7985e-05,6.5072e-05,6.4117e-05,1.0107e-07,6.1316e-09,6.9579e-09,1.0149e-06,3.1245e-06,3.3374e-06
6448.77,1.7943e-05,6.477e-05,6.37e-05,1.0698e-07,6.0336e-09,6.8967e-09,1.1137e-06,3.1085e-06,3.315e-06
6462.37,1.7905e-05,6.4474e-05,6.3289e-05,1.168e-07,5.934e-09,6.8365e-09,1.2732e-06,3.0923e-06,3.293e-06
6475.98,1.787e-05,6.4179e-05,6.2881e-05,1.2864e-07,5.8322e-09,6.7773e-09,1.4869e-06,3.0756e-06,3.2711e-06
6489.58,1.7836e-05,6.3883e-05,6.2474e-05,1.3988e-07,5.7284e-09,6.7191e-09,1.7419e-06,3.0581e-06,3.2493e-06
6503.19,1.7804e-05,6.3586e-05,6.2067e-05,1.4775e-07,5.6237e-09,6.662e-09,2.0167e-06,3.0399e-06,3.2275e-06
6516.79,1.7774e-05,6.3286e-05,6.1659e-05,1.503e-07,5.5194e-09,6.6059e-09,2.2831e-06,3.0209e-06,3.2057e-06
6530.4,1.7745e-05,6.2985e-05,6.1251e-05,1.4717e-07,5.417e-09,6.5508e-09,2.5088e-06,3.0012e-06,3.1838e-06
6544.0,1.7718e-05,6.2679e-05,6.084e-05,1.3975e-07,5.3176e-09,6.4965e-09,2.6638e-06,2.9809e-06,3.1618e-06
6557.61,1.7685e-05,6.2347e-05,6.0405e-05,1.3057e-07,5.2206e-09,6.4422e-09,2.725e-06,2.9592e-06,3.1387e-06
6571.21,1.7663e-05,6.2051e-05,6.0007e-05,1.2247e-07,5.1259e-09,6.387e-09,2.6856e-06,2.9392e-06,3.1173e-06
6584.82,1.7677e-05,6.1867e-05,5.9718e-05,1.1792e-07,5.0432e-09,6.3386e-09,2.5539e-06,2.9248e-06,3.1018e-06
6598.42,1.766e-05,6.1572e-05,5.9324e-05,1.1799e-07,4.9543e-09,6.286e-09,2.3389e-06,2.9055e-06,3.0807e-06
6612.03,1.7649e-05,6.129e-05,5.8943e-05,1.2317e-07,4.8655e-09,6.2339e-09,2.0738e-06,2.8875e-06,3.0604e-06
6625.63,1.7642e-05,6.1014e-05,5.857e-05,1.3276e-07,4.7755e-09,6.1822e-09,1.79e-06,2.8704e-06,3.0405e-06
6639.24,1.7638e-05,6.0742e-05,5.8202e-05,1.4508e-07,4.6837e-09,6.1311e-09,1.517e-06,2.8542e-06,3.0208e-06
6652.84,1.7636e-05,6.0469e-05,5.7835e-05,1.5752e-07,4.5903e-09,6.0807e-09,1.278e-06,2.8389e-06,3.0012e-06
6666.45,1.7636e-05,6.0196e-05,5.7469e-05,1.6721e-07,4.4961e-09,6.031e-09,1.0878e-06,2.8241e-06,2.9817e-06
6680.05,1.7637e-05,5.992e-05,5.7101e-05,1.7182e-07,4.4023e-09,5.9823e-09,9.5366e-07,2.8098e-06,2.9621e-06
6693.66,1.7638e-05,5.9639e-05,5.673e-05,1.7042e-07,4.3102e-09,5.9344e-09,8.7739e-07,2.7955e-06,2.9424e-06
6707.26,1.7637e-05,5.9345e-05,5.6348e-05,1.639e-07,4.2208e-09,5.8873e-09,8.5835e-07,2.7809e-06,2.9221e-06
6720.87,1.7642e-05,5.9065e-05,5.5981e-05,1.5456e-07,4.1345e-09,5.841e-09,8.9613e-07,2.7669e-06,2.9026e-06
6734.47,1.7688e-05,5.8916e-05,5.574e-05,1.4534e-07,4.0529e-09,5.7953e-09,9.9215e-07,2.7589e-06,2.8895e-06
6748.08,1.7688e-05,5.8604e-05,5.5345e-05,1.3882e-07,3.9726e-09,5.7498e-09,1.1401e-06,2.7428e-06,2.8686e-06
6761.68,1.7699e-05,5.8327e-05,5.4985e-05,1.3682e-07,3.8942e-09,5.7047e-09,1.3382e-06,2.7278e-06,2.8495e-06
6775.29,1.7716e-05,5.8061e-05,5.4637e-05,1.4011e-07,3.8163e-09,5.6597e-09,1.575e-06,2.7127e-06,2.831e-06
6788.89,1.7736e-05,5.7801e-05,5.4296e-05,1.4837e-07,3.7378e-09,5.6149e-09,1.832e-06,2.6973e-06,2.8129e-06
6802.5,1.776e-05,5.7546e-05,5.3961e-05,1.6022e-07,3.6583e-09,5.5704e-09,2.0843e-06,2.6815e-06,2.7951e-06
6816.1,1.7786e-05,5.7294e-05,5.3629e-05,1.7332e-07,3.5777e-09,5.5262e-09,2.303e-06,2.6654e-06,2.7775e-06
6829.71,1.7814e-05,5.7042e-05,5.3299e-05,1.8473e-07,3.4965e-09,5.4824e-09,2.4605e-06,2.6489e-06,2.76e-06
6843.31,1.7843e-05,5.6787e-05,5.2969e-05,1.9174e-07,3.4155e-09,5.4392e-09,2.5355e-06,2.6321e-06,2.7425e-06
6856.92,1.7872e-05,5.6527e-05,5.2634e-05,1.9273e-07,3.336e-09,5.3966e-09,2.517e-06,2.615e-06,2.7247e-06
6870.52,1.7896e-05,5.6247e-05,5.2282e-05,1.8777e-07,3.2588e-09,5.3545e-09,2.4069e-06,2.5971e-06,2.7061e-06
6884.13,1.7925e-05,5.5974e-05,5.1939e-05,1.7867e-07,3.1848e-09,5.3142e-09,2.2211e-06,2.58e-06,2.688e-06
6897.73,1.7999e-05,5.5839e-05,5.1724e-05,1.6818e-07,3.1137e-09,5.2747e-09,1.9882e-06,2.5697e-06,2.6765e-06
6911.34,1.8029e-05,5.5561e-05,5.1378e-05,1.5919e-07,3.0455e-09,5.2344e-09,1.7258e-06,2.5534e-06,2.6582e-06
6924.94,1.8066e-05,5.5301e-05,5.1051e-05,1.5405e-07,2.9794e-09,5.1946e-09,1.4676e-06,2.5386e-06,2.6409e-06
6938.55,1.8108e-05,5.5048e-05,5.0731e-05,1.5408e-07,2.9144e-09,5.1552e-09,1.2358e-06,2.5248e-06,2.624e-06
6952.15,1.8152e-05,5.4801e-05,5.0418e-05,1.5954e-07,2.8497e-09,5.1158e-09,1.0456e-06,2.5119e-06,2.6074e-06
6965.76,1.8201e-05,5.4559e-05,5.0111e-05,1.696e-07,2.7846e-09,5.0765e-09,9.0509e-07,2.4997e-06,2.5912e-06
6979.36,1.8252e-05,5.4321e-05,4.9808e-05,1.8237e-07,2.7189e-09,5.0373e-09,8.1703e-07,2.4881e-06,2.5753e-06
6992.97,1.8306e-05,5.4086e-05,4.951e-05,1.9516e-07,2.6529e-09,4.9983e-09,7.8121e-07,2.4769e-06,2.5595e-06
7006.57,1.8361e-05,5.3851e-05,4.9213e-05,2.05e-07,2.587e-09,4.9594e-09,7.9683e-07,2.4657e-06,2.5438e-06
7020.18,1.8417e-05,5.3612e-05,4.8914e-05,2.0954e-07,2.522e-09,4.9207e-09,8.6349e-07,2.4542e-06,2.528e-06
7033.78,1.8469e-05,5.3357e-05,4.8601e-05,2.0776e-07,2.4585e-09,4.8812e-09,9.8046e-07,2.4416e-06,2.5115e-06
7047.39,1.852e-05,5.3097e-05,4.8284e-05,2.0059e-07,2.3985e-09,4.845e-09,1.1454e-06,2.4285e-06,2.4949e-06
7060.99,1.8614e-05,5.2952e-05,4.8075e-05,1.9027e-07,2.3414e-09,4.8131e-09,1.3543e-06,2.4201e-06,2.4838e-06
7074.6,1.8672e-05,5.2702e-05,4.777e-05,1.7945e-07,2.286e-09,4.7762e-09,1.589e-06,2.4064e-06,2.4677e-06
7088.2,1.8734e-05,5.2459e-05,4.7474e-05,1.711e-07,2.2329e-09,4.7403e-09,1.8323e-06,2.3924e-06,2.4521e-06
7101.81,1.8799e-05,5.222e-05,4.7181e-05,1.6722e-07,2.1816e-09,4.705e-09,2.0595e-06,2.3781e-06,2.4367e-06
7115.41,1.8866e-05,5.1984e-05,4.6893e-05,1.6883e-07,2.1311e-09,4.6699e-09,2.2444e-06,2.3636e-06,2.4216e-06
7129.02,1.8937e-05,5.1752e-05,4.661e-05,1.7582e-07,2.0809e-09,4.6349e-09,2.3639e-06,2.349e-06,2.4066e-06
7142.62,1.9011e-05,5.1524e-05,4.6332e-05,1.8704e-07,2.0307e-09,4.5999e-09,2.4022e-06,2.3345e-06,2.392e-06
7156.23,1.9087e-05,5.13e-05,4.6058e-05,2.0033e-07,1.9803e-09,4.5648e-09,2.3543e-06,2.3202e-06,2.3776e-06
7169.83,1.9166e-05,5.108e-05,4.5789e-05,2.1286e-07,1.9301e-09,4.5297e-09,2.2264e-06,2.3063e-06,2.3634e-06
7183.44,1.9248e-05,5.086e-05,4.5522e-05,2.2174e-07,1.8805e-09,4.4942e-09,2.0351e-06,2.2927e-06,2.3494e-06
7197.04,1.9329e-05,5.0636e-05,4.5251e-05,2.2484e-07,1.8314e-09,4.4567e-09,1.8037e-06,2.2794e-06,2.3352e-06
7210.65,1.9407e-05,5.0402e-05,4.4973e-05,2.2185e-07,1.7855e-09,4.4231e-09,1.5578e-06,2.2663e-06,2.3206e-06
7224.25,1.9509e-05,5.0223e-05,4.4745e-05,2.1412e-07,1.7439e-09,4.3987e-09,1.3234e-06,2.2561e-06,2.3086e-06
7237.86,1.9594e-05,4.9998e-05,4.4478e-05,2.032e-07,1.7017e-09,4.3641e-09,1.1161e-06,2.2445e-06,2.2945e-06
7251.46,1.9681e-05,4.9774e-05,4.4212e-05,1.9257e-07,1.6618e-09,4.3311e-09,9.4954e-07,2.2334e-06,2.2805e-06
7265.07,1.9769e-05,4.9549e-05,4.3947e-05,1.8484e-07,1.6238e-09,4.2989e-09,8.296e-07,2.2228e-06,2.2666e-06
7278.67,1.9858e-05,4.9325e-05,4.3683e-05,1.8188e-07,1.5871e-09,4.2671e-09,7.5793e-07,2.2124e-06,2.2528e-06
7292.28,1.995e-05,4.9102e-05,4.3422e-05,1.8451e-07,1.5513e-09,4.2356e-09,7.3417e-07,2.2023e-06,2.2391e-06
7305.88,2.0044e-05,4.8882e-05,4.3164e-05,1.9248e-07,1.516e-09,4.2042e-09,7.5777e-07,2.1923e-06,2.2255e-06
7319.49,2.0141e-05,4.8665e-05,4.2911e-05,2.0446e-07,1.481e-09,4.1729e-09,8.2869e-07,2.1823e-06,2.2122e-06
7333.09,2.0241e-05,4.8452e-05,4.2662e-05,2.1817e-07,1.4463e-09,4.1413e-09,9.4665e-07,2.1723e-06,2.1991e-06
7346.7,2.0344e-05,4.8243e-05,4.2417e-05,2.3069e-07,1.4123e-09,4.1093e-09,1.1094e-06,2.162e-06,2.1863e-06
7360.3,2.0449e-05,4.8037e-05,4.2177e-05,2.3912e-07,1.3786e-09,4.0754e-09,1.3103e-06,2.1514e-06,2.1737e-06
7373.91,2.0556e-05,4.7831e-05,4.1937e-05,2.4177e-07,1.3474e-09,4.0439e-09,1.5373e-06,2.1404e-06,2.1611e-06
7387.51,2.0667e-05,4.763e-05,4.1702e-05,2.3872e-07,1.3211e-09,4.024e-09,1.7721e-06,2.129e-06,2.1487e-06
7401.12,2.0777e-05,4.7425e-05,4.1465e-05,2.298e-07,1.2928e-09,3.9916e-09,1.9918e-06,2.1171e-06,2.1363e-06
7414.72,2.0888e-05,4.7219e-05,4.1228e-05,2.1829e-07,1.2668e-09,3.961e-09,2.1723e-06,2.1047e-06,2.1238e-06
7428.33,2.1e-05,4.701e-05,4.099e-05,2.071e-07,1.2426e-09,3.9313e-09,2.2921e-06,2.0921e-06,2.1114e-06
7441.93,2.1111e-05,4.6799e-05,4.0752e-05,1.9883e-07,1.2198e-09,3.9023e-09,2.3361e-06,2.0792e-06,2.0988e-06
7455.54,2.1224e-05,4.6587e-05,4.0513e-05,1.9535e-07,1.1982e-09,3.8737e-09,2.2988e-06,2.0663e-06,2.0863e-06
7469.14,2.1338e-05,4.6375e-05,4.0275e-05,1.9747e-07,1.1775e-09,3.8454e-09,2.1854e-06,2.0535e-06,2.0738e-06
7482.75,2.1453e-05,4.6164e-05,4.0039e-05,2.0491e-07,1.1575e-09,3.8174e-09,2.0104e-06,2.0411e-06,2.0614e-06
7496.35,2.1571e-05,4.5955e-05,3.9806e-05,2.1637e-07,1.1383e-09,3.7894e-09,1.7947e-06,2.0292e-06,2.0492e-06
7509.96,2.1691e-05,4.5749e-05,3.9577e-05,2.2958e-07,1.1199e-09,3.7611e-09,1.562e-06,2.0179e-06,2.0372e-06
7523.56,2.1814e-05,4.5545e-05,3.935e-05,2.4165e-07,1.1023e-09,3.7318e-09,1.3349e-06,2.0071e-06,2.0253e-06
7537.17,2.1944e-05,4.5355e-05,3.9136e-05,2.4992e-07,1.0865e-09,3.7033e-09,1.1318e-06,1.9975e-06,2.014e-06
7550.77,2.2078e-05,4.5167e-05,3.8925e-05,2.5308e-07,1.0753e-09,3.685e-09,9.6471e-07,1.9884e-06,2.003e-06
7564.38,2.2207e-05,4.497e-05,3.8707e-05,2.4907e-07,1.062e-09,3.655e-09,8.401e-07,1.9793e-06,1.9915e-06
7577.98,2.234e-05,4.4776e-05,3.8492e-05,2.3992e-07,1.0508e-09,3.6271e-09,7.6064e-07,1.9707e-06,1.9802e-06
7591.59,2.2474e-05,4.4581e-05,3.8279e-05,2.2788e-07,1.0412e-09,3.5999e-09,7.2634e-07,1.9622e-06,1.969e-06
7605.19,2.2608e-05,4.4385e-05,3.8064e-05,2.1582e-07,1.0328e-09,3.5733e-09,7.367e-07,1.9537e-06,1.9577e-06
7618.8,2.2742e-05,4.4186e-05,3.7849e-05,2.0638e-07,1.0254e-09,3.5472e-09,7.9166e-07,1.945e-06,1.9464e-06
7632.4,2.2877e-05,4.3986e-05,3.7633e-05,2.015e-07,1.019e-09,3.5215e-09,8.912e-07,1.936e-06,1.9351e-06
7646.01,2.3011e-05,4.3783e-05,3.7416e-05,2.0209e-07,1.0134e-09,3.4963e-09,1.0341e-06,1.9266e-06,1.9237e-06
7659.61,2.3146e-05,4.358e-05,3.7199e-05,2.0808e-07,1.0088e-09,3.4715e-09,1.2158e-06,1.9168e-06,1.9123e-06
7673.22,2.3282e-05,4.3376e-05,3.6983e-05,2.1831e-07,1.0052e-09,3.4467e-09,1.4272e-06,1.9066e-06,1.901e-06
7686.82,2.3418e-05,4.317e-05,3.6766e-05,2.3073e-07,1.0028e-09,3.4218e-09,1.6533e-06,1.8958e-06,1.8896e-06
7700.43,2.354e-05,4.2937e-05,3.6527e-05,2.4249e-07,1.0011e-09,3.3947e-09,1.8734e-06,1.8835e-06,1.8771e-06
7714.03,2.3749e-05,4.286e-05,3.6421e-05,2.5206e-07,1.0052e-09,3.3795e-09,2.0737e-06,1.8777e-06,1.8714e-06
7727.64,2.3877e-05,4.2632e-05,3.6188e-05,2.5524e-07,1.0067e-09,3.352e-09,2.2187e-06,1.865e-06,1.8592e-06
7741.24,2.4025e-05,4.2439e-05,3.5985e-05,2.5245e-07,1.0106e-09,3.3272e-09,2.2996e-06,1.8536e-06,1.8486e-06
7754.85,2.4177e-05,4.2251e-05,3.5788e-05,2.4421e-07,1.0159e-09,3.3029e-09,2.3054e-06,1.8425e-06,1.8383e-06
7768.45,2.4331e-05,4.2066e-05,3.5594e-05,2.3252e-07,1.0222e-09,3.2789e-09,2.2355e-06,1.8315e-06,1.8281e-06
7782.06,2.4486e-05,4.188e-05,3.54e-05,2.2008e-07,1.0293e-09,3.2552e-09,2.0985e-06,1.8208e-06,1.8179e-06
7795.66,2.4642e-05,4.1693e-05,3.5206e-05,2.0959e-07,1.0369e-09,3.2319e-09,1.9108e-06,1.8102e-06,1.8077e-06
7809.27,2.4797e-05,4.1503e-05,3.5011e-05,2.0311e-07,1.0452e-09,3.2091e-09,1.6933e-06,1.8e-06,1.7974e-06
7822.87,2.4952e-05,4.131e-05,3.4813e-05,2.0186e-07,1.0542e-09,3.1868e-09,1.4682e-06,1.79e-06,1.7871e-06
7836.48,2.5105e-05,4.1114e-05,3.4614e-05,2.0605e-07,1.0641e-09,3.1648e-09,1.255e-06,1.7803e-06,1.7767e-06
7850.08,2.5257e-05,4.0914e-05,3.4412e-05,2.1488e-07,1.0753e-09,3.1431e-09,1.0688e-06,1.7709e-06,1.7661e-06
7863.69,2.5399e-05,4.0697e-05,3.4197e-05,2.2667e-07,1.0881e-09,3.1216e-09,9.1914e-07,1.7611e-06,1.7548e-06
7877.29,2.5564e-05,4.0515e-05,3.4013e-05,2.3898e-07,1.1026e-09,3.0998e-09,8.1192e-07,1.7532e-06,1.7451e-06
7890.9,2.5787e-05,4.0422e-05,3.3903e-05,2.494e-07,1.12e-09,3.0805e-09,7.4929e-07,1.7494e-06,1.7393e-06
7904.5,2.5935e-05,4.021e-05,3.3695e-05,2.5506e-07,1.1383e-09,3.0592e-09,7.2725e-07,1.7406e-06,1.7284e-06
7918.11,2.6099e-05,4.0021e-05,3.3506e-05,2.5488e-07,1.1584e-09,3.0381e-09,7.4816e-07,1.7327e-06,1.7185e-06
7931.71,2.6267e-05,3.9838e-05,3.3324e-05,2.489e-07,1.1796e-09,3.017e-09,8.1179e-07,1.725e-06,1.709e-06
7945.32,2.644e-05,3.9659e-05,3.3146e-05,2.3861e-07,1.2016e-09,2.996e-09,9.1796e-07,1.7173e-06,1.6996e-06
7958.92,2.6614e-05,3.9482e-05,3.297e-05,2.2639e-07,1.224e-09,2.9752e-09,1.065e-06,1.7094e-06,1.6904e-06
7972.53,2.679e-05,3.9304e-05,3.2794e-05,2.1494e-07,1.2467e-09,2.9546e-09,1.248e-06,1.7012e-06,1.6811e-06
7986.13,2.6965e-05,3.9125e-05,3.2618e-05,2.0657e-07,1.2695e-09,2.9344e-09,1.4575e-06,1.6925e-06,1.6719e-06
7999.74,2.7139e-05,3.8943e-05,3.244e-05,2.0284e-07,1.2927e-09,2.9146e-09,1.6787e-06,1.6833e-06,1.6626e-06
8013.34,2.731e-05,3.8756e-05,3.2259e-05,2.0439e-07,1.3168e-09,2.8951e-09,1.8928e-06,1.6735e-06,1.6531e-06
8026.95,2.7476e-05,3.8559e-05,3.207e-05,2.1094e-07,1.3422e-09,2.876e-09,2.0788e-06,1.6631e-06,1.6432e-06
8040.55,2.7612e-05,3.8322e-05,3.1849e-05,2.2127e-07,1.3693e-09,2.8573e-09,2.2148e-06,1.6506e-06,1.6317e-06
8054.16,2.7789e-05,3.8139e-05,3.1673e-05,2.3334e-07,1.3987e-09,2.8389e-09,2.2908e-06,1.6404e-06,1.6225e-06
8067.76,2.8066e-05,3.8092e-05,3.1611e-05,2.4469e-07,1.4302e-09,2.8207e-09,2.3033e-06,1.636e-06,1.6191e-06
8081.37,2.8231e-05,3.7891e-05,3.1421e-05,2.527e-07,1.464e-09,2.8025e-09,2.2345e-06,1.625e-06,1.6092e-06
8094.97,2.8407e-05,3.7704e-05,3.1245e-05,2.5553e-07,1.4996e-09,2.7844e-09,2.1027e-06,1.6149e-06,1.6e-06
8108.58,2.859e-05,3.7525e-05,3.1075e-05,2.5248e-07,1.5365e-09,2.7662e-09,1.9228e-06,1.6053e-06,1.5911e-06
8122.18,2.8777e-05,3.735e-05,3.091e-05,2.4425e-07,1.5742e-09,2.7481e-09,1.7139e-06,1.5963e-06,1.5825e-06
8135.79,2.8967e-05,3.7179e-05,3.0748e-05,2.3273e-07,1.612e-09,2.7299e-09,1.4963e-06,1.5877e-06,1.574e-06
8149.39,2.916e-05,3.7009e-05,3.0588e-05,2.2044e-07,1.6495e-09,2.7118e-09,1.2885e-06,1.5797e-06,1.5656e-06
8163.0,2.9353e-05,3.6839e-05,3.0429e-05,2.0985e-07,1.6868e-09,2.6939e-09,1.1051e-06,1.572e-06,1.5573e-06
