,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5p,5p,5p,5s,5s,5s
7931.71,0.008456,0.0082843,0.0084155,0.0045893,0.0043403,0.0043499,0.00063351,0.0011183,0.0011245,0.003111,0.0032719,0.00353,0.0020264,0.0016461,0.0017485,0.00018817,0.00021055,0.00020819,0.00076263,0.00077912,0.00080745,0.00048338,0.00042844,0.00044031,3.1443e-05,3.2354e-05,3.3339e-05,6.0414e-05,5.4342e-05,5.553e-05
7945.32,0.0084263,0.0082548,0.0083861,0.0045794,0.0043302,0.0043399,0.0006284,0.0011122,0.0011175,0.0030902,0.0032577,0.003515,0.0020168,0.0016403,0.001743,0.00018687,0.00020922,0.00020684,0.00075822,0.00077554,0.0008038,0.00048127,0.00042686,0.00043879,3.1276e-05,3.2205e-05,3.3186e-05,6.0153e-05,5.414e-05,5.5336e-05
7958.92,0.0083961,0.0082249,0.0083563,0.0045695,0.00432,0.00433,0.00062337,0.0011061,0.0011106,0.0030694,0.0032433,0.0034997,0.0020072,0.0016346,0.0017375,0.0001856,0.0002079,0.0002055,0.00075379,0.00077194,0.00080011,0.00047916,0.00042529,0.00043728,3.117e-05,3.2054e-05,3.3033e-05,5.9893e-05,5.3939e-05,5.5143e-05
7972.53,0.0083656,0.0081947,0.0083261,0.0045593,0.0043097,0.0043199,0.00061844,0.0011002,0.0011038,0.0030485,0.0032289,0.0034844,0.0019976,0.0016288,0.0017319,0.00018435,0.00020661,0.00020418,0.00074934,0.00076831,0.0007964,0.00047703,0.00042371,0.00043576,3.1109e-05,3.1902e-05,3.2878e-05,5.9632e-05,5.3736e-05,5.4947e-05
7986.13,0.0083348,0.0081641,0.0082956,0.0045489,0.0042992,0.0043094,0.0006136,0.0010943,0.0010971,0.0030276,0.0032143,0.0034689,0.0019879,0.0016229,0.0017262,0.00018312,0.00020534,0.00020289,0.00074489,0.00076466,0.00079267,0.00047488,0.00042211,0.00043421,3.1069e-05,3.175e-05,3.2723e-05,5.9367e-05,5.3531e-05,5.4749e-05
7999.74,0.0083038,0.0081334,0.008265,0.0045381,0.0042882,0.0042987,0.00060885,0.0010886,0.0010905,0.0030067,0.0031998,0.0034535,0.001978,0.0016168,0.0017203,0.00018192,0.00020409,0.00020162,0.00074044,0.00076101,0.00078894,0.00047269,0.00042047,0.00043263,3.1019e-05,3.1597e-05,3.2567e-05,5.9097e-05,5.3322e-05,5.4547e-05
8013.34,0.0082728,0.0081027,0.0082343,0.0045267,0.0042767,0.0042873,0.00060418,0.001083,0.0010841,0.0029859,0.0031853,0.003438,0.0019679,0.0016107,0.0017143,0.00018073,0.00020287,0.00020037,0.000736,0.00075738,0.00078521,0.00047045,0.00041879,0.000431,3.0934e-05,3.1444e-05,3.2412e-05,5.8822e-05,5.3106e-05,5.4339e-05
8026.95,0.0082416,0.0080719,0.0082035,0.0045144,0.0042643,0.0042751,0.00059958,0.0010775,0.0010777,0.0029651,0.0031707,0.0034225,0.0019574,0.0016041,0.0017079,0.00017956,0.00020165,0.00019914,0.00073155,0.00075372,0.00078147,0.00046812,0.00041702,0.00042929,3.0791e-05,3.129e-05,3.2256e-05,5.8534e-05,5.2881e-05,5.4119e-05
8040.55,0.0082076,0.0080383,0.0081699,0.0044976,0.0042477,0.0042587,0.00059494,0.0010719,0.0010713,0.0029431,0.0031551,0.0034059,0.001945,0.001596,0.0016999,0.00017838,0.00020043,0.00019789,0.00072684,0.00074982,0.00077747,0.00046533,0.00041486,0.00042715,3.0575e-05,3.1127e-05,3.2089e-05,5.8189e-05,5.2604e-05,5.3847e-05
8054.16,0.0081824,0.0080133,0.0081451,0.0044877,0.0042376,0.0042488,0.00059034,0.0010662,0.0010647,0.0029245,0.0031429,0.0033929,0.0019357,0.0015904,0.0016945,0.00017719,0.00019919,0.00019663,0.00072293,0.00074673,0.00077431,0.00046326,0.00041333,0.00042568,3.0335e-05,3.0997e-05,3.1957e-05,5.7935e-05,5.2409e-05,5.3659e-05
8067.76,0.0081627,0.0079935,0.0081255,0.0044912,0.0042402,0.0042516,0.00058638,0.0010614,0.0010592,0.0029086,0.0031329,0.0033823,0.0019321,0.0015896,0.0016941,0.00017616,0.00019813,0.00019555,0.00071963,0.00074419,0.0007717,0.00046258,0.00041304,0.00042548,3.008e-05,3.0889e-05,3.1848e-05,5.7853e-05,5.237e-05,5.3631e-05
8081.37,0.0081332,0.0079644,0.0080965,0.0044786,0.0042276,0.0042391,0.00058192,0.0010559,0.0010528,0.0028886,0.0031191,0.0033676,0.0019216,0.0015831,0.0016877,0.00017501,0.00019693,0.00019432,0.00071538,0.00074073,0.00076816,0.00046024,0.00041128,0.00042376,2.9772e-05,3.0745e-05,3.17e-05,5.7564e-05,5.2144e-05,5.341e-05
8094.97,0.0081052,0.0079367,0.0080688,0.0044677,0.0042165,0.0042283,0.00057752,0.0010504,0.0010465,0.0028692,0.003106,0.0033535,0.0019118,0.0015771,0.0016819,0.00017386,0.00019573,0.0001931,0.00071128,0.00073742,0.00076476,0.00045809,0.00040967,0.0004222,2.9487e-05,3.0606e-05,3.1559e-05,5.7298e-05,5.1939e-05,5.3211e-05
8108.58,0.0080776,0.0079093,0.0080416,0.0044575,0.0042062,0.0042181,0.00057314,0.0010449,0.0010402,0.0028502,0.003093,0.0033397,0.0019024,0.0015715,0.0016765,0.00017272,0.00019453,0.00019188,0.00070724,0.00073416,0.00076141,0.00045601,0.00040814,0.00042072,2.9244e-05,3.047e-05,3.1419e-05,5.7042e-05,5.1743e-05,5.3021e-05
8122.18,0.00805,0.007882,0.0080143,0.0044477,0.0041963,0.0042084,0.00056881,0.0010393,0.0010338,0.0028312,0.0030801,0.0033258,0.0018931,0.001566,0.0016712,0.00017158,0.00019333,0.00019066,0.00070322,0.0007309,0.00075807,0.00045398,0.00040666,0.00041928,2.9059e-05,3.0334e-05,3.128e-05,5.6792e-05,5.1552e-05,5.2837e-05
8135.79,0.0080221,0.0078544,0.0079868,0.0044382,0.0041866,0.0041988,0.00056452,0.0010338,0.0010275,0.0028122,0.0030671,0.0033119,0.001884,0.0015607,0.001666,0.00017044,0.00019214,0.00018945,0.00069919,0.00072764,0.00075472,0.00045198,0.0004052,0.00041787,2.8934e-05,3.0197e-05,3.114e-05,5.6545e-05,5.1365e-05,5.2656e-05
8149.39,0.0079938,0.0078264,0.0079589,0.0044288,0.0041769,0.0041894,0.00056029,0.0010284,0.0010213,0.0027933,0.003054,0.0032979,0.001875,0.0015553,0.0016608,0.00016932,0.00019096,0.00018824,0.00069515,0.00072435,0.00075133,0.00044999,0.00040375,0.00041646,2.8863e-05,3.006e-05,3.0999e-05,5.63e-05,5.1179e-05,5.2476e-05
8163.0,0.007965,0.0077979,0.0079304,0.0044192,0.0041671,0.0041797,0.00055613,0.001023,0.0010151,0.0027742,0.0030408,0.0032837,0.0018659,0.00155,0.0016556,0.00016821,0.00018979,0.00018706,0.00069108,0.00072102,0.00074791,0.00044799,0.00040229,0.00041505,2.8824e-05,2.992e-05,3.0856e-05,5.6054e-05,5.0993e-05,5.2295e-05
8176.6,0.0079357,0.0077688,0.0079014,0.0044092,0.004157,0.0041698,0.00055204,0.0010177,0.0010091,0.002755,0.0030273,0.0032692,0.0018567,0.0015445,0.0016503,0.00016712,0.00018864,0.00018589,0.00068697,0.00071764,0.00074444,0.00044597,0.0004008,0.00041361,2.8794e-05,2.9779e-05,3.0712e-05,5.5803e-05,5.0802e-05,5.2111e-05
8190.21,0.0079056,0.0077391,0.0078717,0.0043986,0.0041463,0.0041593,0.00054804,0.0010125,0.0010031,0.0027357,0.0030136,0.0032545,0.0018472,0.0015388,0.0016447,0.00016606,0.00018752,0.00018474,0.00068282,0.00071422,0.00074091,0.00044388,0.00039927,0.00041211,2.8742e-05,2.9635e-05,3.0565e-05,5.5546e-05,5.0606e-05,5.192e-05
8203.81,0.007874,0.0077079,0.0078404,0.0043866,0.0041343,0.0041474,0.00054411,0.0010074,0.00099727,0.0027159,0.0029994,0.0032392,0.0018372,0.0015327,0.0016386,0.00016501,0.00018641,0.00018361,0.00067856,0.00071067,0.00073725,0.00044166,0.00039761,0.00041049,2.8644e-05,2.9486e-05,3.0412e-05,5.5271e-05,5.0394e-05,5.1712e-05
8217.42,0.0078316,0.0076661,0.0077985,0.0043665,0.0041145,0.0041278,0.00054017,0.0010024,0.00099143,0.0026925,0.0029811,0.0032195,0.0018237,0.0015237,0.0016295,0.00016396,0.0001853,0.00018248,0.00067338,0.00070615,0.00073258,0.00043862,0.00039521,0.0004081,2.845e-05,2.9297e-05,3.0219e-05,5.4894e-05,5.0088e-05,5.1409e-05
8231.02,0.007845,0.0076789,0.0078121,0.0043845,0.0041309,0.0041444,0.00053673,0.00099771,0.00098605,0.0026882,0.0029841,0.0032227,0.0018263,0.0015281,0.0016347,0.000163,0.00018429,0.00018145,0.00067299,0.00070667,0.00073314,0.00043943,0.00039629,0.0004093,2.8399e-05,2.9316e-05,3.024e-05,5.4999e-05,5.0222e-05,5.1557e-05
8244.63,0.0078037,0.0076382,0.0077711,0.004365,0.0041117,0.0041254,0.00053291,0.00099277,0.00098033,0.0026653,0.0029663,0.0032035,0.0018131,0.0015194,0.0016259,0.00016198,0.00018321,0.00018035,0.00066793,0.00070226,0.00072859,0.00043646,0.00039395,0.00040698,2.8101e-05,2.9132e-05,3.0051e-05,5.463e-05,4.9925e-05,5.1262e-05
8258.23,0.007774,0.0076089,0.0077419,0.0043527,0.0040994,0.0041133,0.0005292,0.00098789,0.0009747,0.0026465,0.0029529,0.0031891,0.0018031,0.0015132,0.0016198,0.00016098,0.00018214,0.00017926,0.00066388,0.00069892,0.00072514,0.00043424,0.00039229,0.00040535,2.7814e-05,2.8992e-05,2.9907e-05,5.4355e-05,4.9713e-05,5.1054e-05
8271.84,0.0077465,0.0075818,0.0077148,0.0043418,0.0040884,0.0041024,0.00052553,0.00098301,0.00096907,0.0026284,0.0029404,0.0031756,0.0017936,0.0015075,0.0016141,0.00015998,0.00018108,0.00017818,0.00066003,0.00069578,0.0007219,0.00043215,0.00039076,0.00040384,2.7531e-05,2.886e-05,2.9772e-05,5.4096e-05,4.9516e-05,5.0862e-05
8285.44,0.00772,0.0075556,0.0076887,0.0043315,0.004078,0.0040922,0.00052189,0.0009781,0.00096341,0.0026107,0.0029283,0.0031626,0.0017844,0.0015021,0.0016088,0.00015898,0.00018001,0.00017709,0.00065627,0.00069274,0.00071876,0.00043013,0.00038928,0.0004024,2.7273e-05,2.8733e-05,2.9641e-05,5.3846e-05,4.9327e-05,5.0678e-05
8299.05,0.007694,0.0075298,0.007663,0.0043217,0.004068,0.0040824,0.00051825,0.00097315,0.00095773,0.0025933,0.0029165,0.0031497,0.0017755,0.0014968,0.0016036,0.00015797,0.00017894,0.000176,0.00065257,0.00068974,0.00071566,0.00042816,0.00038786,0.00040101,2.7059e-05,2.8608e-05,2.9513e-05,5.3603e-05,4.9145e-05,5.05e-05
8312.65,0.0076681,0.0075042,0.0076375,0.0043123,0.0040585,0.004073,0.00051464,0.00096818,0.00095203,0.0025761,0.0029047,0.003137,0.0017667,0.0014917,0.0015986,0.00015697,0.00017787,0.0001749,0.00064889,0.00068677,0.00071259,0.00042624,0.00038647,0.00039966,2.6902e-05,2.8483e-05,2.9385e-05,5.3366e-05,4.8967e-05,5.0327e-05
8326.26,0.007642,0.0074785,0.0076118,0.0043032,0.0040492,0.0040639,0.00051106,0.00096319,0.00094633,0.0025588,0.0028928,0.0031241,0.001758,0.0014867,0.0015938,0.00015597,0.00017679,0.00017381,0.00064522,0.00068379,0.00070951,0.00042436,0.00038512,0.00039834,2.68e-05,2.8359e-05,2.9256e-05,5.3133e-05,4.8794e-05,5.0158e-05
8339.86,0.0076154,0.0074522,0.0075856,0.0042942,0.00404,0.0040549,0.00050751,0.00095823,0.00094065,0.0025416,0.0028809,0.0031112,0.0017495,0.0014818,0.0015889,0.00015497,0.00017572,0.00017272,0.00064153,0.00068078,0.0007064,0.00042249,0.00038378,0.00039704,2.6744e-05,2.8233e-05,2.9127e-05,5.2902e-05,4.8622e-05,4.9992e-05
8353.47,0.0075882,0.0074253,0.0075587,0.0042851,0.0040307,0.0040458,0.00050401,0.0009533,0.00093502,0.0025242,0.0028687,0.003098,0.0017409,0.0014769,0.0015841,0.00015399,0.00017466,0.00017164,0.0006378,0.00067772,0.00070323,0.00042062,0.00038244,0.00039573,2.6714e-05,2.8105e-05,2.8995e-05,5.2671e-05,4.8451e-05,4.9824e-05
8367.07,0.0075599,0.0073974,0.0075308,0.0042757,0.0040211,0.0040364,0.00050056,0.00094842,0.00092944,0.0025065,0.0028561,0.0030843,0.0017321,0.0014718,0.0015791,0.00015301,0.00017361,0.00017057,0.00063399,0.00067457,0.00069996,0.00041871,0.00038107,0.00039439,2.6682e-05,2.7973e-05,2.8859e-05,5.2436e-05,4.8275e-05,4.9653e-05
8380.68,0.0075291,0.007367,0.0075003,0.0042652,0.0040105,0.0040259,0.00049714,0.00094356,0.00092388,0.0024882,0.0028426,0.0030697,0.001723,0.0014664,0.0015738,0.00015204,0.00017256,0.0001695,0.00063,0.00067121,0.00069648,0.00041671,0.0003796,0.00039296,2.6621e-05,2.7832e-05,2.8714e-05,5.2189e-05,4.8088e-05,4.947e-05
8394.28,0.0074812,0.0073197,0.0074527,0.0042472,0.0039929,0.0040085,0.0004935,0.00093828,0.0009179,0.0024647,0.0028227,0.0030482,0.0017109,0.0014585,0.0015657,0.000151,0.00017143,0.00016836,0.00062466,0.00066635,0.00069145,0.00041399,0.00037749,0.00039084,2.6459e-05,2.7629e-05,2.8506e-05,5.1852e-05,4.7819e-05,4.9201e-05
8407.89,0.0075069,0.0073449,0.0074789,0.0042585,0.0040028,0.0040187,0.0004913,0.00093549,0.00091442,0.002464,0.0028306,0.0030565,0.0017106,0.0014606,0.0015684,0.00015038,0.00017078,0.00016768,0.00062525,0.00066799,0.00069315,0.00041413,0.00037798,0.00039143,2.6494e-05,2.7695e-05,2.8574e-05,5.1872e-05,4.7878e-05,4.9272e-05
8421.49,0.0074653,0.0073039,0.0074377,0.0042432,0.0039877,0.0040037,0.00048789,0.00093052,0.00090875,0.0024425,0.0028132,0.0030376,0.0016996,0.0014536,0.0015613,0.0001494,0.00016971,0.0001666,0.00062043,0.00066371,0.0006887,0.00041167,0.0003761,0.00038956,2.6244e-05,2.7515e-05,2.839e-05,5.1567e-05,4.7639e-05,4.9035e-05
8435.1,0.0074357,0.0072747,0.0074084,0.004232,0.0039764,0.0039926,0.00048475,0.00092601,0.00090355,0.0024248,0.0028002,0.0030235,0.0016903,0.001448,0.0015557,0.0001485,0.00016874,0.0001656,0.00061658,0.00066048,0.00068535,0.00040962,0.0003746,0.00038808,2.5991e-05,2.738e-05,2.8251e-05,5.1314e-05,4.7447e-05,4.8845e-05
8448.7,0.0074085,0.0072478,0.0073816,0.0042214,0.0039658,0.0039821,0.00048169,0.00092159,0.00089845,0.0024079,0.0027882,0.0030104,0.0016813,0.0014427,0.0015504,0.00014762,0.00016777,0.00016462,0.00061294,0.00065747,0.00068223,0.00040764,0.00037315,0.00038666,2.572e-05,2.7254e-05,2.8121e-05,5.1069e-05,4.7262e-05,4.8664e-05
8462.31,0.0073824,0.0072222,0.007356,0.0042112,0.0039555,0.003972,0.00047868,0.00091719,0.00089337,0.0023914,0.0027768,0.0029979,0.0016724,0.0014375,0.0015452,0.00014674,0.00016682,0.00016364,0.00060941,0.00065458,0.00067923,0.0004057,0.00037175,0.00038527,2.5451e-05,2.7133e-05,2.7996e-05,5.0829e-05,4.7083e-05,4.8488e-05
8475.91,0.0073573,0.0071974,0.0073312,0.0042013,0.0039455,0.0039622,0.00047568,0.00091278,0.00088828,0.0023753,0.0027656,0.0029857,0.0016637,0.0014324,0.0015402,0.00014586,0.00016586,0.00016267,0.00060596,0.00065177,0.00067631,0.0004038,0.00037038,0.00038393,2.5208e-05,2.7015e-05,2.7874e-05,5.0594e-05,4.6907e-05,4.8316e-05
8489.52,0.0073326,0.0071731,0.007307,0.0041918,0.0039359,0.0039527,0.00047269,0.00090833,0.00088317,0.0023594,0.0027547,0.0029738,0.0016551,0.0014275,0.0015353,0.00014498,0.0001649,0.00016169,0.00060257,0.00064902,0.00067344,0.00040194,0.00036904,0.00038261,2.5008e-05,2.69e-05,2.7755e-05,5.0363e-05,4.6736e-05,4.8148e-05
8503.12,0.0073083,0.0071491,0.007283,0.0041827,0.0039266,0.0039436,0.00046972,0.00090384,0.00087802,0.0023437,0.0027439,0.0029619,0.0016468,0.0014227,0.0015306,0.0001441,0.00016394,0.00016071,0.00059921,0.0006463,0.00067061,0.00040012,0.00036774,0.00038134,2.4861e-05,2.6787e-05,2.7638e-05,5.0138e-05,4.657e-05,4.7986e-05
8516.73,0.0072839,0.007125,0.007259,0.0041739,0.0039176,0.0039348,0.00046675,0.0008993,0.00087285,0.0023281,0.0027331,0.0029501,0.0016385,0.001418,0.0015259,0.00014321,0.00016296,0.00015972,0.00059587,0.00064358,0.00066778,0.00039834,0.00036648,0.0003801,2.4766e-05,2.6673e-05,2.752e-05,4.9918e-05,4.6409e-05,4.7827e-05
8530.33,0.0072591,0.0071006,0.0072346,0.0041653,0.0039088,0.0039262,0.00046379,0.00089474,0.00086765,0.0023125,0.0027222,0.0029382,0.0016304,0.0014135,0.0015214,0.00014233,0.00016199,0.00015873,0.00059251,0.00064083,0.00066492,0.00039658,0.00036524,0.00037888,2.4713e-05,2.6558e-05,2.7401e-05,4.9701e-05,4.625e-05,4.7672e-05
8543.94,0.0072334,0.0070752,0.0072093,0.0041568,0.0039001,0.0039177,0.00046084,0.00089015,0.00086242,0.0022966,0.002711,0.0029259,0.0016224,0.0014089,0.0015169,0.00014144,0.00016101,0.00015773,0.0005891,0.00063802,0.00066199,0.00039484,0.00036401,0.00037768,2.4682e-05,2.6441e-05,2.7279e-05,4.9485e-05,4.6093e-05,4.7518e-05
8557.54,0.0072055,0.0070478,0.0071818,0.004148,0.0038912,0.0039089,0.00045786,0.00088544,0.0008571,0.0022802,0.002699,0.0029128,0.0016142,0.0014043,0.0015124,0.00014053,0.00016001,0.00015671,0.00058553,0.00063502,0.00065887,0.00039307,0.00036276,0.00037645,2.4646e-05,2.6315e-05,2.7149e-05,4.9267e-05,4.5933e-05,4.7361e-05
8571.15,0.0071649,0.0070077,0.0071415,0.0041368,0.00388,0.0038978,0.0004544,0.00087974,0.00085083,0.0022602,0.0026823,0.0028945,0.0016051,0.0013989,0.0015069,0.00013947,0.00015884,0.00015553,0.00058098,0.00063092,0.0006546,0.00039108,0.00036131,0.00037501,2.4547e-05,2.6144e-05,2.6973e-05,4.9021e-05,4.5747e-05,4.7177e-05
8584.75,0.0071863,0.0070288,0.0071635,0.0041364,0.0038789,0.0038969,0.00045387,0.00087977,0.00085006,0.0022583,0.0026888,0.0029013,0.0016003,0.0013972,0.0015054,0.00013932,0.00015869,0.00015535,0.00058126,0.00063223,0.00065595,0.00039011,0.00036079,0.00037454,2.4613e-05,2.6197e-05,2.7027e-05,4.8902e-05,4.5681e-05,4.7116e-05
8598.36,0.0071449,0.0069881,0.0071225,0.0041249,0.0038675,0.0038857,0.00045045,0.00087405,0.00084378,0.0022383,0.0026718,0.0028828,0.0015912,0.0013917,0.0014999,0.00013826,0.00015751,0.00015416,0.00057669,0.00062808,0.00065163,0.00038811,0.00035933,0.00037308,2.4423e-05,2.6023e-05,2.6848e-05,4.8654e-05,4.5493e-05,4.693e-05
8611.96,0.0071163,0.0069598,0.0070941,0.0041153,0.0038577,0.0038761,0.00044772,0.00086966,0.00083878,0.0022219,0.0026597,0.0028694,0.0015827,0.0013869,0.0014951,0.00013742,0.00015657,0.00015321,0.00057311,0.00062505,0.00064846,0.00038628,0.00035802,0.00037179,2.4223e-05,2.5896e-05,2.6716e-05,4.8428e-05,4.5326e-05,4.6765e-05
8625.57,0.0070896,0.0069336,0.0070679,0.0041056,0.003848,0.0038665,0.00044515,0.00086552,0.00083402,0.0022063,0.0026483,0.0028569,0.0015744,0.0013821,0.0014902,0.00013662,0.00015568,0.0001523,0.0005697,0.00062219,0.00064548,0.00038447,0.00035672,0.0003705,2.399e-05,2.5776e-05,2.6593e-05,4.8203e-05,4.5159e-05,4.6601e-05
8639.17,0.007064,0.0069084,0.0070427,0.004096,0.0038382,0.0038569,0.00044265,0.00086148,0.00082937,0.002191,0.0026373,0.0028448,0.001566,0.0013773,0.0014854,0.00013583,0.00015481,0.00015141,0.00056638,0.00061944,0.0006426,0.00038265,0.00035541,0.00036922,2.3737e-05,2.5661e-05,2.6473e-05,4.7978e-05,4.4993e-05,4.6437e-05
8652.78,0.0070392,0.006884,0.0070183,0.0040863,0.0038285,0.0038473,0.00044019,0.00085749,0.00082477,0.002176,0.0026266,0.002833,0.0015577,0.0013725,0.0014806,0.00013506,0.00015395,0.00015053,0.00056314,0.00061676,0.0006398,0.00038083,0.00035412,0.00036793,2.3485e-05,2.5549e-05,2.6357e-05,4.7753e-05,4.4827e-05,4.6273e-05
8666.38,0.0070152,0.0068604,0.0069947,0.0040768,0.0038188,0.0038379,0.00043777,0.0008535,0.00082018,0.0021612,0.0026163,0.0028216,0.0015494,0.0013677,0.0014758,0.00013429,0.00015309,0.00014965,0.00055996,0.00061415,0.00063707,0.00037904,0.00035283,0.00036666,2.3257e-05,2.544e-05,2.6243e-05,4.7531e-05,4.4663e-05,4.6111e-05
8679.99,0.0069918,0.0068373,0.0069717,0.0040674,0.0038094,0.0038286,0.00043536,0.00084949,0.00081557,0.0021467,0.0026062,0.0028104,0.0015413,0.0013631,0.0014711,0.00013352,0.00015222,0.00014878,0.00055685,0.0006116,0.00063441,0.00037727,0.00035158,0.00036541,2.3069e-05,2.5334e-05,2.6132e-05,4.7312e-05,4.4502e-05,4.5952e-05
8693.59,0.0069688,0.0068147,0.0069491,0.0040584,0.0038002,0.0038196,0.00043295,0.00084543,0.00081093,0.0021325,0.0025963,0.0027995,0.0015332,0.0013585,0.0014666,0.00013275,0.00015136,0.00014789,0.00055378,0.0006091,0.00063178,0.00037553,0.00035035,0.0003642,2.2932e-05,2.5229e-05,2.6024e-05,4.7097e-05,4.4345e-05,4.5797e-05
8707.2,0.0069459,0.0067923,0.0069267,0.0040497,0.0037914,0.003811,0.00043053,0.00084131,0.00080623,0.0021183,0.0025865,0.0027886,0.0015254,0.0013541,0.0014622,0.00013197,0.00015048,0.000147,0.00055073,0.00060662,0.00062919,0.00037383,0.00034915,0.00036302,2.2846e-05,2.5126e-05,2.5915e-05,4.6888e-05,4.4193e-05,4.5647e-05
8720.8,0.0069229,0.0067696,0.0069041,0.0040414,0.0037829,0.0038027,0.00042809,0.00083709,0.00080145,0.0021042,0.0025766,0.0027776,0.0015177,0.0013498,0.0014579,0.00013117,0.00014958,0.00014609,0.00054769,0.00060412,0.00062657,0.00037217,0.00034799,0.00036187,2.2802e-05,2.5022e-05,2.5807e-05,4.6683e-05,4.4044e-05,4.5501e-05
8734.41,0.0068989,0.006746,0.0068805,0.0040334,0.0037747,0.0037946,0.00042557,0.00083268,0.00079649,0.0020898,0.0025664,0.0027663,0.0015101,0.0013457,0.0014537,0.00013035,0.00014866,0.00014515,0.00054458,0.00060155,0.00062388,0.00037053,0.00034686,0.00036075,2.278e-05,2.4915e-05,2.5695e-05,4.6482e-05,4.39e-05,4.5358e-05
8748.01,0.0068702,0.0067178,0.0068522,0.0040254,0.0037666,0.0037867,0.00042264,0.00082738,0.00079071,0.0020743,0.0025545,0.0027531,0.0015025,0.0013416,0.0014496,0.0001294,0.00014758,0.00014406,0.00054113,0.00059858,0.00062077,0.00036892,0.00034574,0.00035965,2.2748e-05,2.4791e-05,2.5566e-05,4.6283e-05,4.3756e-05,4.5217e-05
8761.62,0.0068445,0.0066925,0.0068269,0.004017,0.003758,0.0037782,0.00042059,0.0008238,0.00078655,0.0020597,0.0025437,0.0027412,0.0014948,0.0013373,0.0014453,0.00012871,0.0001468,0.00014327,0.00053794,0.00059589,0.00061795,0.00036725,0.00034458,0.0003585,2.271e-05,2.4678e-05,2.5449e-05,4.6079e-05,4.3608e-05,4.507e-05
8775.22,0.0068393,0.0066875,0.0068222,0.0040099,0.0037507,0.0037711,0.00041983,0.00082276,0.0007848,0.0020508,0.0025405,0.0027374,0.0014877,0.0013335,0.0014415,0.00012842,0.00014647,0.00014291,0.00053629,0.00059496,0.00061695,0.00036573,0.00034355,0.00035748,2.2703e-05,2.4638e-05,2.5407e-05,4.5892e-05,4.3476e-05,4.494e-05
8788.83,0.006813,0.0066616,0.0067963,0.0040018,0.0037424,0.003763,0.00041739,0.00081833,0.00077984,0.0020362,0.0025296,0.0027253,0.0014802,0.0013294,0.0014373,0.0001276,0.00014554,0.00014197,0.00053306,0.00059222,0.00061408,0.00036411,0.00034242,0.00035636,2.2583e-05,2.4523e-05,2.5288e-05,4.5693e-05,4.3332e-05,4.4798e-05
8802.43,0.006788,0.006637,0.0067717,0.0039935,0.0037339,0.0037547,0.00041519,0.00081431,0.00077529,0.002022,0.0025191,0.0027137,0.0014726,0.0013252,0.0014331,0.00012686,0.00014469,0.00014111,0.00052995,0.0005896,0.00061132,0.00036247,0.00034128,0.00035523,2.242e-05,2.4413e-05,2.5173e-05,4.5492e-05,4.3186e-05,4.4653e-05
8816.04,0.0067634,0.0066129,0.0067475,0.0039848,0.0037251,0.0037461,0.00041309,0.00081048,0.00077092,0.0020079,0.0025088,0.0027023,0.0014649,0.0013209,0.0014287,0.00012614,0.00014387,0.00014028,0.00052688,0.00058702,0.00060861,0.00036081,0.00034012,0.00035407,2.2218e-05,2.4305e-05,2.5061e-05,4.5288e-05,4.3037e-05,4.4506e-05
8829.64,0.0067392,0.0065891,0.0067238,0.0039758,0.0037161,0.0037372,0.00041108,0.00080676,0.00076665,0.001994,0.0024987,0.002691,0.0014571,0.0013165,0.0014243,0.00012544,0.00014308,0.00013947,0.00052384,0.00058448,0.00060595,0.00035912,0.00033894,0.0003529,2.1993e-05,2.4199e-05,2.495e-05,4.5082e-05,4.2886e-05,4.4356e-05
8843.25,0.0067155,0.0065659,0.0067005,0.0039667,0.0037069,0.0037281,0.00040912,0.00080311,0.00076246,0.0019804,0.0024888,0.00268,0.0014493,0.0013121,0.0014198,0.00012476,0.0001423,0.00013867,0.00052086,0.00058199,0.00060333,0.00035743,0.00033774,0.00035171,2.1764e-05,2.4094e-05,2.4841e-05,4.4874e-05,4.2734e-05,4.4204e-05
8856.85,0.0066924,0.0065432,0.0066778,0.0039575,0.0036976,0.003719,0.00040721,0.00079949,0.00075831,0.0019669,0.0024791,0.0026692,0.0014415,0.0013076,0.0014153,0.00012409,0.00014152,0.00013788,0.00051793,0.00057955,0.00060076,0.00035573,0.00033654,0.00035051,2.1553e-05,2.3993e-05,2.4735e-05,4.4665e-05,4.258e-05,4.4052e-05
8870.46,0.0066699,0.0065211,0.0066558,0.0039483,0.0036883,0.0037099,0.00040531,0.00079587,0.00075416,0.0019536,0.0024697,0.0026587,0.0014337,0.0013032,0.0014108,0.00012341,0.00014074,0.00013709,0.00051505,0.00057717,0.00059826,0.00035404,0.00033535,0.00034932,2.1377e-05,2.3894e-05,2.4631e-05,4.4458e-05,4.2428e-05,4.39e-05
8884.06,0.006648,0.0064997,0.0066343,0.0039393,0.0036792,0.003701,0.00040341,0.00079221,0.00074998,0.0019406,0.0024605,0.0026484,0.001426,0.0012989,0.0014064,0.00012273,0.00013996,0.0001363,0.00051223,0.00057485,0.00059581,0.00035237,0.00033418,0.00034815,2.1247e-05,2.3797e-05,2.4529e-05,4.4254e-05,4.2278e-05,4.3751e-05
