,1s,1s,1s,2p,2p,2p,2s,2s,2s
9196.98,0.00040609,0.00033807,0.00035253,5.1266e-06,2.811e-06,1.4794e-06,1.0698e-05,2.001e-05,2.4914e-05
9210.58,0.00040492,0.00033655,0.00035105,4.9991e-06,2.815e-06,1.4708e-06,1.0567e-05,1.9931e-05,2.4804e-05
9224.19,0.00040372,0.00033501,0.00034955,4.8517e-06,2.8192e-06,1.4623e-06,1.0436e-05,1.9851e-05,2.4693e-05
9237.79,0.00040248,0.00033345,0.00034803,4.6872e-06,2.8235e-06,1.4541e-06,1.0306e-05,1.977e-05,2.458e-05
9251.4,0.00040122,0.00033187,0.00034649,4.5092e-06,2.828e-06,1.446e-06,1.0177e-05,1.9688e-05,2.4466e-05
9265.0,0.00039993,0.00033028,0.00034494,4.3215e-06,2.8324e-06,1.4379e-06,1.0049e-05,1.9605e-05,2.4351e-05
9278.61,0.00039861,0.00032867,0.00034336,4.1284e-06,2.8365e-06,1.4299e-06,9.9207e-06,1.9521e-05,2.4235e-05
9292.21,0.00039717,0.00032695,0.00034168,3.9332e-06,2.84e-06,1.4216e-06,9.7911e-06,1.9432e-05,2.4111e-05
9305.82,0.00039623,0.00032566,0.00034045,3.743e-06,2.8431e-06,1.4133e-06,9.6755e-06,1.9367e-05,2.4018e-05
9319.42,0.000396,0.00032496,0.00033982,3.572e-06,2.8514e-06,1.408e-06,9.5781e-06,1.9338e-05,2.3969e-05
9333.03,0.00039455,0.00032326,0.00033815,3.398e-06,2.8534e-06,1.3993e-06,9.4525e-06,1.9249e-05,2.3846e-05
9346.63,0.00039338,0.00032178,0.00033672,3.2402e-06,2.8558e-06,1.3911e-06,9.3348e-06,1.9174e-05,2.374e-05
9360.24,0.00039228,0.00032038,0.00033536,3.0988e-06,2.8579e-06,1.3829e-06,9.2202e-06,1.9103e-05,2.3639e-05
9373.84,0.0003912,0.000319,0.00033403,2.9753e-06,2.8599e-06,1.3748e-06,9.1075e-06,1.9034e-05,2.3541e-05
9387.45,0.00039013,0.00031763,0.0003327,2.8701e-06,2.8618e-06,1.3667e-06,8.9961e-06,1.8966e-05,2.3442e-05
9401.05,0.00038904,0.00031625,0.00033137,2.7833e-06,2.8637e-06,1.3587e-06,8.8854e-06,1.8897e-05,2.3344e-05
9414.66,0.00038793,0.00031485,0.00033001,2.7144e-06,2.8656e-06,1.3509e-06,8.7753e-06,1.8827e-05,2.3243e-05
9428.26,0.00038677,0.00031342,0.00032863,2.6623e-06,2.8677e-06,1.3432e-06,8.6653e-06,1.8755e-05,2.3141e-05
9441.87,0.00038556,0.00031196,0.00032721,2.6253e-06,2.8701e-06,1.3357e-06,8.5555e-06,1.8681e-05,2.3036e-05
9455.47,0.0003843,0.00031045,0.00032574,2.6015e-06,2.8726e-06,1.3284e-06,8.4456e-06,1.8605e-05,2.2929e-05
9469.08,0.00038293,0.00030887,0.0003242,2.5884e-06,2.8754e-06,1.3212e-06,8.3346e-06,1.8525e-05,2.2815e-05
9482.68,0.00038119,0.00030699,0.00032234,2.5827e-06,2.8782e-06,1.314e-06,8.2165e-06,1.8426e-05,2.268e-05
9496.29,0.00038031,0.00030582,0.00032122,2.5826e-06,2.8808e-06,1.3067e-06,8.1183e-06,1.8371e-05,2.2597e-05
9509.89,0.00038069,0.00030566,0.00032116,2.5894e-06,2.8845e-06,1.3003e-06,8.0476e-06,1.8375e-05,2.2588e-05
9523.5,0.00037918,0.00030397,0.00031951,2.5906e-06,2.8873e-06,1.2931e-06,7.9376e-06,1.8289e-05,2.2467e-05
9537.1,0.00037795,0.00030253,0.0003181,2.5883e-06,2.8899e-06,1.2859e-06,7.8347e-06,1.8217e-05,2.2364e-05
9550.71,0.00037682,0.00030117,0.00031679,2.5792e-06,2.8923e-06,1.2787e-06,7.735e-06,1.815e-05,2.2267e-05
9564.31,0.00037575,0.00029986,0.00031552,2.5609e-06,2.8944e-06,1.2714e-06,7.6374e-06,1.8087e-05,2.2174e-05
9577.92,0.00037471,0.00029857,0.00031429,2.531e-06,2.8964e-06,1.2641e-06,7.5414e-06,1.8025e-05,2.2083e-05
9591.52,0.00037367,0.0002973,0.00031307,2.4882e-06,2.8983e-06,1.2568e-06,7.4466e-06,1.7964e-05,2.1993e-05
9605.13,0.00037263,0.00029603,0.00031184,2.4314e-06,2.9001e-06,1.2496e-06,7.3526e-06,1.7902e-05,2.1903e-05
9618.73,0.00037156,0.00029474,0.0003106,2.3605e-06,2.902e-06,1.2424e-06,7.2591e-06,1.784e-05,2.1811e-05
9632.34,0.00037044,0.00029342,0.00030932,2.276e-06,2.904e-06,1.2354e-06,7.1657e-06,1.7776e-05,2.1717e-05
9645.94,0.00036925,0.00029204,0.00030799,2.1789e-06,2.9062e-06,1.2285e-06,7.072e-06,1.7709e-05,2.1619e-05
9659.55,0.00036792,0.00029056,0.00030654,2.0712e-06,2.9084e-06,1.2218e-06,6.9767e-06,1.7635e-05,2.1514e-05
9673.15,0.00036603,0.00028864,0.00030463,1.9548e-06,2.9106e-06,1.215e-06,6.8721e-06,1.7535e-05,2.1376e-05
9686.76,0.00036511,0.0002875,0.00030354,1.8328e-06,2.9142e-06,1.2089e-06,6.7869e-06,1.7482e-05,2.1295e-05
9700.36,0.00036587,0.00028767,0.00030384,1.7087e-06,2.9169e-06,1.2027e-06,6.7334e-06,1.7509e-05,2.1312e-05
9713.97,0.00036434,0.00028605,0.00030225,1.5836e-06,2.9191e-06,1.1963e-06,6.6388e-06,1.7427e-05,2.1197e-05
9727.57,0.00036307,0.00028465,0.00030088,1.4612e-06,2.9212e-06,1.1899e-06,6.5501e-06,1.7358e-05,2.1097e-05
9741.18,0.0003619,0.00028332,0.00029959,1.3441e-06,2.9229e-06,1.1835e-06,6.4643e-06,1.7295e-05,2.1003e-05
9754.78,0.0003608,0.00028205,0.00029837,1.2343e-06,2.9241e-06,1.1771e-06,6.3808e-06,1.7234e-05,2.0913e-05
9768.39,0.00035975,0.00028083,0.00029719,1.1334e-06,2.925e-06,1.1705e-06,6.2991e-06,1.7176e-05,2.0826e-05
9781.99,0.00035872,0.00027963,0.00029604,1.0427e-06,2.9253e-06,1.1639e-06,6.219e-06,1.7121e-05,2.0742e-05
9795.6,0.00035772,0.00027845,0.00029491,9.6285e-07,2.9253e-06,1.1573e-06,6.1402e-06,1.7066e-05,2.0659e-05
9809.2,0.00035672,0.00027728,0.00029379,8.9402e-07,2.9249e-06,1.1507e-06,6.0624e-06,1.7012e-05,2.0577e-05
9822.81,0.0003557,0.0002761,0.00029265,8.3604e-07,2.9244e-06,1.1441e-06,5.9851e-06,1.6957e-05,2.0494e-05
9836.41,0.00035462,0.00027488,0.00029148,7.884e-07,2.9236e-06,1.1375e-06,5.9079e-06,1.69e-05,2.0408e-05
9850.02,0.00035343,0.00027358,0.00029021,7.5031e-07,2.9227e-06,1.1309e-06,5.8298e-06,1.6837e-05,2.0316e-05
9863.62,0.00035181,0.00027194,0.0002886,7.2071e-07,2.9204e-06,1.124e-06,5.7454e-06,1.6755e-05,2.0199e-05
9877.23,0.00035075,0.00027075,0.00028745,6.9911e-07,2.9232e-06,1.1189e-06,5.6713e-06,1.6699e-05,2.0115e-05
9890.83,0.00035132,0.00027082,0.00028764,6.8377e-07,2.9274e-06,1.1143e-06,5.624e-06,1.6721e-05,2.0125e-05
9904.44,0.00034988,0.00026934,0.00028619,6.7313e-07,2.9267e-06,1.1081e-06,5.5452e-06,1.6648e-05,2.002e-05
9918.04,0.00034863,0.00026801,0.0002849,6.6628e-07,2.9268e-06,1.1022e-06,5.4704e-06,1.6585e-05,1.9926e-05
9931.65,0.00034745,0.00026674,0.00028367,6.6179e-07,2.9272e-06,1.0964e-06,5.3974e-06,1.6525e-05,1.9836e-05
9945.25,0.00034631,0.00026551,0.00028248,6.5826e-07,2.9276e-06,1.0906e-06,5.326e-06,1.6467e-05,1.975e-05
9958.86,0.00034522,0.00026432,0.00028133,6.5429e-07,2.9279e-06,1.0848e-06,5.256e-06,1.6412e-05,1.9666e-05
9972.46,0.00034417,0.00026317,0.00028022,6.4855e-07,2.9279e-06,1.079e-06,5.1875e-06,1.6359e-05,1.9585e-05
9986.07,0.00034315,0.00026205,0.00027914,6.3978e-07,2.9277e-06,1.073e-06,5.1203e-06,1.6308e-05,1.9506e-05
9999.67,0.00034217,0.00026095,0.00027809,6.269e-07,2.9271e-06,1.067e-06,5.0543e-06,1.6259e-05,1.943e-05
