,1s,1s,1s,2p,2p,2p,2s,2s,2s
8707.2,0.00013365,0.00010685,0.00010347,4.5703e-06,1.4312e-07,8.2056e-08,5.186e-06,5.2138e-06,6.3036e-06
8720.8,0.00013368,0.00010632,0.00010299,3.7972e-06,1.4499e-07,8.1534e-08,5.1424e-06,5.1876e-06,6.2734e-06
8734.41,0.00013372,0.0001058,0.00010252,3.0067e-06,1.4663e-07,8.0991e-08,5.1027e-06,5.1619e-06,6.2438e-06
8748.01,0.00013376,0.00010529,0.00010205,2.263e-06,1.4784e-07,8.0348e-08,5.0669e-06,5.1363e-06,6.2145e-06
8761.62,0.00013378,0.00010475,0.00010157,1.6235e-06,1.4912e-07,7.9878e-08,5.0342e-06,5.1101e-06,6.1842e-06
8775.22,0.00013386,0.00010427,0.00010114,1.1142e-06,1.5072e-07,7.9704e-08,5.0078e-06,5.0865e-06,6.1571e-06
8788.83,0.00013389,0.00010376,0.00010067,7.3285e-07,1.5137e-07,7.9157e-08,4.9831e-06,5.0611e-06,6.1278e-06
8802.43,0.00013391,0.00010323,0.0001002,4.7619e-07,1.5188e-07,7.8654e-08,4.9611e-06,5.0355e-06,6.0983e-06
8816.04,0.00013392,0.00010271,9.9721e-05,3.2235e-07,1.5224e-07,7.8169e-08,4.9413e-06,5.0096e-06,6.0685e-06
8829.64,0.00013392,0.00010217,9.924e-05,2.4715e-07,1.525e-07,7.7699e-08,4.923e-06,4.9836e-06,6.0384e-06
8843.25,0.00013391,0.00010164,9.8757e-05,2.3142e-07,1.5268e-07,7.7239e-08,4.9054e-06,4.9574e-06,6.0082e-06
8856.85,0.0001339,0.0001011,9.8274e-05,2.6629e-07,1.5285e-07,7.6785e-08,4.8879e-06,4.9313e-06,5.9781e-06
8870.46,0.00013389,0.00010057,9.7796e-05,3.5509e-07,1.5306e-07,7.6334e-08,4.8699e-06,4.9055e-06,5.9482e-06
8884.06,0.00013389,0.00010005,9.7325e-05,5.1154e-07,1.5334e-07,7.5883e-08,4.8506e-06,4.8799e-06,5.9188e-06
8897.67,0.0001339,9.9532e-05,9.6863e-05,7.5457e-07,1.5375e-07,7.5426e-08,4.8296e-06,4.8549e-06,5.8899e-06
8911.27,0.00013391,9.9026e-05,9.6411e-05,1.1011e-06,1.543e-07,7.4956e-08,4.8064e-06,4.8304e-06,5.8617e-06
8924.88,0.00013393,9.8526e-05,9.5966e-05,1.5576e-06,1.5496e-07,7.444e-08,4.7802e-06,4.8062e-06,5.8339e-06
8938.48,0.000134,9.8064e-05,9.5557e-05,2.1188e-06,1.5596e-07,7.3983e-08,4.7526e-06,4.7839e-06,5.8083e-06
8952.09,0.00013405,9.759e-05,9.5137e-05,2.7679e-06,1.5785e-07,7.3825e-08,4.7209e-06,4.761e-06,5.782e-06
8965.69,0.00013408,9.7108e-05,9.471e-05,3.4371e-06,1.5919e-07,7.3297e-08,4.6857e-06,4.7378e-06,5.7553e-06
8979.3,0.00013412,9.663e-05,9.4287e-05,4.0821e-06,1.6088e-07,7.2825e-08,4.6477e-06,4.7149e-06,5.7289e-06
8992.9,0.00013415,9.615e-05,9.3863e-05,4.6382e-06,1.628e-07,7.2373e-08,4.6073e-06,4.692e-06,5.7024e-06
9006.51,0.00013417,9.5665e-05,9.3434e-05,5.0451e-06,1.6491e-07,7.1934e-08,4.5648e-06,4.6689e-06,5.6756e-06
9020.11,0.00013418,9.5174e-05,9.3e-05,5.2561e-06,1.6716e-07,7.1506e-08,4.521e-06,4.6455e-06,5.6486e-06
9033.72,0.00013418,9.4678e-05,9.256e-05,5.2452e-06,1.695e-07,7.1089e-08,4.4766e-06,4.6219e-06,5.6212e-06
9047.32,0.00013416,9.4177e-05,9.2117e-05,5.0117e-06,1.7186e-07,7.068e-08,4.4324e-06,4.5982e-06,5.5935e-06
9060.93,0.00013414,9.3674e-05,9.1672e-05,4.5803e-06,1.7418e-07,7.0276e-08,4.3894e-06,4.5745e-06,5.5658e-06
9074.53,0.00013412,9.3172e-05,9.1228e-05,3.9971e-06,1.7639e-07,6.9876e-08,4.3483e-06,4.5508e-06,5.5382e-06
9088.14,0.0001341,9.2671e-05,9.0785e-05,3.3226e-06,1.7843e-07,6.9473e-08,4.3097e-06,4.5273e-06,5.5107e-06
9101.74,0.00013406,9.2167e-05,9.034e-05,2.6222e-06,1.8023e-07,6.9057e-08,4.2738e-06,4.5037e-06,5.483e-06
9115.35,0.00013392,9.1593e-05,8.9826e-05,1.9543e-06,1.8156e-07,6.8552e-08,4.2378e-06,4.4767e-06,5.4511e-06
9128.95,0.0001344,9.1443e-05,8.9728e-05,1.3818e-06,1.8382e-07,6.8505e-08,4.2248e-06,4.4705e-06,5.4446e-06
9142.56,0.00013427,9.088e-05,8.9226e-05,9.0856e-07,1.8455e-07,6.7979e-08,4.1961e-06,4.4441e-06,5.4134e-06
9156.16,0.00013427,9.0411e-05,8.8816e-05,5.5999e-07,1.8527e-07,6.7552e-08,4.1748e-06,4.4223e-06,5.388e-06
9169.77,0.00013429,8.9959e-05,8.8423e-05,3.2592e-07,1.8579e-07,6.714e-08,4.157e-06,4.4014e-06,5.3635e-06
9183.37,0.00013432,8.9511e-05,8.8035e-05,1.8616e-07,1.8611e-07,6.6735e-08,4.1418e-06,4.3808e-06,5.3393e-06
9196.98,0.00013434,8.9063e-05,8.7647e-05,1.1579e-07,1.8629e-07,6.6337e-08,4.1283e-06,4.3601e-06,5.3152e-06
9210.58,0.00013436,8.8611e-05,8.7255e-05,9.2307e-08,1.8637e-07,6.5946e-08,4.1157e-06,4.3393e-06,5.2908e-06
9224.19,0.00013436,8.8153e-05,8.6857e-05,1.0155e-07,1.8641e-07,6.5564e-08,4.1032e-06,4.3182e-06,5.2661e-06
9237.79,0.00013434,8.7688e-05,8.6453e-05,1.4093e-07,1.8648e-07,6.5191e-08,4.0901e-06,4.2968e-06,5.241e-06
9251.4,0.00013431,8.7217e-05,8.6042e-05,2.1947e-07,1.8663e-07,6.4826e-08,4.0757e-06,4.275e-06,5.2155e-06
9265.0,0.00013427,8.6738e-05,8.5624e-05,3.5455e-07,1.8691e-07,6.4466e-08,4.0593e-06,4.2529e-06,5.1896e-06
9278.61,0.0001342,8.6248e-05,8.5196e-05,5.6624e-07,1.8736e-07,6.411e-08,4.0402e-06,4.2303e-06,5.1631e-06
9292.21,0.00013407,8.5719e-05,8.4729e-05,8.7034e-07,1.8799e-07,6.375e-08,4.0168e-06,4.2059e-06,5.1342e-06
9305.82,0.00013413,8.5315e-05,8.4386e-05,1.2723e-06,1.8883e-07,6.3384e-08,3.9963e-06,4.1875e-06,5.1129e-06
9319.42,0.00013455,8.5141e-05,8.4271e-05,1.7662e-06,1.9018e-07,6.311e-08,3.9836e-06,4.1805e-06,5.1053e-06
9333.03,0.00013439,8.4605e-05,8.3797e-05,2.3174e-06,1.915e-07,6.2739e-08,3.951e-06,4.1557e-06,5.0761e-06
9346.63,0.00013435,8.4146e-05,8.34e-05,2.8878e-06,1.9309e-07,6.2378e-08,3.9193e-06,4.1348e-06,5.0515e-06
9360.24,0.00013435,8.3711e-05,8.3027e-05,3.4244e-06,1.9489e-07,6.2018e-08,3.8863e-06,4.1151e-06,5.0284e-06
9373.84,0.00013436,8.3287e-05,8.2665e-05,3.8715e-06,1.9688e-07,6.1657e-08,3.8519e-06,4.0959e-06,5.006e-06
9387.45,0.00013437,8.2868e-05,8.2309e-05,4.1791e-06,1.9902e-07,6.1298e-08,3.8163e-06,4.0771e-06,4.9839e-06
9401.05,0.00013438,8.245e-05,8.1953e-05,4.3107e-06,2.0126e-07,6.0942e-08,3.78e-06,4.0584e-06,4.9618e-06
9414.66,0.00013438,8.2029e-05,8.1595e-05,4.2495e-06,2.0356e-07,6.0591e-08,3.7434e-06,4.0396e-06,4.9396e-06
9428.26,0.00013437,8.1603e-05,8.123e-05,4.0006e-06,2.0585e-07,6.0247e-08,3.7071e-06,4.0205e-06,4.9171e-06
9441.87,0.00013434,8.1167e-05,8.0857e-05,3.5911e-06,2.0809e-07,5.9911e-08,3.6714e-06,4.001e-06,4.894e-06
9455.47,0.00013428,8.0718e-05,8.0472e-05,3.0653e-06,2.1023e-07,5.9582e-08,3.637e-06,3.9809e-06,4.8702e-06
9469.08,0.00013418,8.0246e-05,8.0063e-05,2.4779e-06,2.122e-07,5.9261e-08,3.6036e-06,3.9598e-06,4.845e-06
9482.68,0.00013393,7.9687e-05,7.9566e-05,1.8857e-06,2.1396e-07,5.8944e-08,3.5689e-06,3.9343e-06,4.8145e-06
9496.29,0.00013397,7.9306e-05,7.9248e-05,1.3396e-06,2.1547e-07,5.863e-08,3.5449e-06,3.9177e-06,4.7948e-06
9509.89,0.00013455,7.9243e-05,7.9249e-05,8.7822e-07,2.1673e-07,5.8325e-08,3.538e-06,3.9168e-06,4.7944e-06
9523.5,0.00013436,7.8732e-05,7.8801e-05,5.2169e-07,2.177e-07,5.8014e-08,3.5139e-06,3.8938e-06,4.7668e-06
9537.1,0.00013428,7.8285e-05,7.8417e-05,2.7388e-07,2.1838e-07,5.7701e-08,3.4954e-06,3.874e-06,4.7432e-06
9550.71,0.00013423,7.7863e-05,7.8058e-05,1.2283e-07,2.188e-07,5.7385e-08,3.4803e-06,3.8554e-06,4.721e-06
9564.31,0.00013421,7.7455e-05,7.7714e-05,4.6328e-08,2.1899e-07,5.7066e-08,3.4678e-06,3.8376e-06,4.6998e-06
9577.92,0.0001342,7.7058e-05,7.738e-05,1.8503e-08,2.19e-07,5.6745e-08,3.4573e-06,3.8202e-06,4.6792e-06
9591.52,0.00013419,7.6666e-05,7.7053e-05,1.6441e-08,2.1889e-07,5.6422e-08,3.4479e-06,3.8032e-06,4.659e-06
9605.13,0.00013419,7.6277e-05,7.6727e-05,2.5602e-08,2.1872e-07,5.61e-08,3.439e-06,3.7863e-06,4.6389e-06
9618.73,0.00013417,7.5887e-05,7.64e-05,4.2875e-08,2.1855e-07,5.5781e-08,3.4298e-06,3.7693e-06,4.6187e-06
9632.34,0.00013415,7.549e-05,7.6067e-05,7.6727e-08,2.1845e-07,5.5466e-08,3.4194e-06,3.752e-06,4.5982e-06
9645.94,0.00013409,7.5081e-05,7.5722e-05,1.445e-07,2.1848e-07,5.5156e-08,3.407e-06,3.7341e-06,4.5769e-06
9659.55,0.00013399,7.4646e-05,7.5351e-05,2.6744e-07,2.1868e-07,5.4851e-08,3.3916e-06,3.715e-06,4.5541e-06
9673.15,0.00013368,7.4106e-05,7.4873e-05,4.6454e-07,2.1907e-07,5.4543e-08,3.3691e-06,3.6906e-06,4.5248e-06
9686.76,0.00013367,7.373e-05,7.4561e-05,7.4673e-07,2.1987e-07,5.4283e-08,3.3517e-06,3.6743e-06,4.5056e-06
9700.36,0.00013429,7.3702e-05,7.4601e-05,1.1118e-06,2.2089e-07,5.4016e-08,3.3474e-06,3.6755e-06,4.5077e-06
9713.97,0.00013409,7.3228e-05,7.4189e-05,1.542e-06,2.2208e-07,5.3729e-08,3.3202e-06,3.6544e-06,4.4824e-06
9727.57,0.00013398,7.2801e-05,7.3826e-05,2.0058e-06,2.2353e-07,5.3448e-08,3.2927e-06,3.6357e-06,4.4601e-06
9741.18,0.00013389,7.2393e-05,7.3482e-05,2.46e-06,2.2521e-07,5.3168e-08,3.2638e-06,3.618e-06,4.439e-06
9754.78,0.00013382,7.1999e-05,7.3151e-05,2.8571e-06,2.2707e-07,5.2885e-08,3.2337e-06,3.601e-06,4.4187e-06
9768.39,0.00013377,7.1616e-05,7.2832e-05,3.1514e-06,2.2907e-07,5.26e-08,3.2027e-06,3.5845e-06,4.3991e-06
9781.99,0.00013373,7.1242e-05,7.2522e-05,3.3072e-06,2.3116e-07,5.2311e-08,3.1713e-06,3.5686e-06,4.38e-06
9795.6,0.0001337,7.0876e-05,7.222e-05,3.3042e-06,2.3329e-07,5.202e-08,3.1398e-06,3.5531e-06,4.3615e-06
9809.2,0.00013367,7.0514e-05,7.1922e-05,3.1409e-06,2.3539e-07,5.1726e-08,3.1088e-06,3.5378e-06,4.3431e-06
9822.81,0.00013364,7.0153e-05,7.1625e-05,2.8353e-06,2.3742e-07,5.1432e-08,3.0785e-06,3.5226e-06,4.3249e-06
9836.41,0.0001336,6.9786e-05,7.1322e-05,2.4219e-06,2.3933e-07,5.1137e-08,3.0493e-06,3.5071e-06,4.3063e-06
9850.02,0.00013352,6.9404e-05,7.1003e-05,1.9461e-06,2.4104e-07,5.0839e-08,3.0212e-06,3.4909e-06,4.2867e-06
9863.62,0.0001333,6.8956e-05,7.0617e-05,1.4572e-06,2.4239e-07,5.0512e-08,2.9922e-06,3.4714e-06,4.2631e-06
9877.23,0.00013322,6.8579e-05,7.0303e-05,1.0046e-06,2.44e-07,5.0293e-08,2.9686e-06,3.4555e-06,4.2439e-06
9890.83,0.00013367,6.8478e-05,7.0272e-05,6.2204e-07,2.4557e-07,5.0124e-08,2.9594e-06,3.4535e-06,4.2417e-06
9904.44,0.00013349,6.8056e-05,6.9912e-05,3.3039e-07,2.463e-07,4.9836e-08,2.9388e-06,3.4354e-06,4.2197e-06
9918.04,0.00013336,6.7662e-05,6.9581e-05,1.3776e-07,2.4684e-07,4.957e-08,2.9218e-06,3.4186e-06,4.1994e-06
9931.65,0.00013325,6.7277e-05,6.9259e-05,3.484e-08,2.4716e-07,4.9312e-08,2.9074e-06,3.4024e-06,4.1797e-06
9945.25,0.00013314,6.69e-05,6.8945e-05,1.0524e-09,2.4725e-07,4.9057e-08,2.8952e-06,3.3865e-06,4.1605e-06
9958.86,0.00013304,6.653e-05,6.8638e-05,9.8495e-09,2.4715e-07,4.8802e-08,2.8848e-06,3.371e-06,4.1417e-06
9972.46,0.00013295,6.6169e-05,6.834e-05,3.4894e-08,2.4688e-07,4.8545e-08,2.8759e-06,3.3559e-06,4.1234e-06
9986.07,0.00013288,6.5816e-05,6.805e-05,5.577e-08,2.465e-07,4.8284e-08,2.8679e-06,3.3412e-06,4.1057e-06
9999.67,0.00013281,6.5472e-05,6.7769e-05,6.2116e-08,2.4606e-07,4.802e-08,2.8604e-06,3.327e-06,4.0885e-06
