,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s
5061.06,0.0085789,0.0088852,0.0089437,0.0059542,0.0059157,0.0059694,0.00038265,0.00028651,0.00032374,0.0028509,0.0023637,0.0022814,0.001761,0.001668,0.001588,0.00014623,0.00012183,0.00011731,0.00020721,0.00019684,0.00018689
5074.66,0.008518,0.0088262,0.0088843,0.005923,0.0058882,0.0059417,0.00037728,0.00028292,0.00032027,0.0028315,0.0023445,0.0022639,0.0017528,0.0016583,0.0015788,0.00014521,0.00012083,0.00011638,0.00020616,0.00019565,0.00018577
5088.27,0.0084577,0.0087678,0.0088255,0.0058906,0.0058595,0.0059128,0.00037189,0.00027931,0.00031677,0.0028122,0.0023256,0.0022464,0.0017443,0.0016483,0.0015693,0.00014421,0.00011983,0.00011547,0.00020507,0.00019443,0.00018461
5101.87,0.0083995,0.0087114,0.0087687,0.0058671,0.0058396,0.0058927,0.0003671,0.00027615,0.00031376,0.0027935,0.0023073,0.0022297,0.0017385,0.0016408,0.0015622,0.00014325,0.00011887,0.00011459,0.00020428,0.00019351,0.00018373
5115.48,0.0083404,0.008654,0.0087109,0.0058346,0.0058108,0.0058636,0.00036177,0.00027256,0.00031025,0.0027746,0.0022887,0.0022126,0.00173,0.0016308,0.0015527,0.00014228,0.00011789,0.0001137,0.00020318,0.00019229,0.00018258
5129.08,0.008282,0.0085974,0.0086539,0.0058047,0.0057845,0.0058371,0.00035666,0.00026913,0.00030692,0.0027558,0.0022703,0.0021958,0.0017222,0.0016215,0.0015439,0.00014131,0.00011693,0.00011281,0.00020219,0.00019116,0.00018151
5142.69,0.008224,0.008541,0.0085971,0.0057753,0.0057588,0.0058112,0.00035165,0.00026578,0.00030365,0.0027372,0.0022521,0.0021791,0.0017147,0.0016124,0.0015353,0.00014034,0.00011598,0.00011194,0.00020124,0.00019005,0.00018046
5156.29,0.0081663,0.0084849,0.0085405,0.0057463,0.0057333,0.0057855,0.00034672,0.00026247,0.00030043,0.0027186,0.002234,0.0021625,0.0017072,0.0016034,0.0015268,0.00013934,0.00011503,0.00011107,0.00020032,0.00018895,0.00017942
5169.9,0.0081088,0.0084289,0.0084841,0.0057173,0.0057078,0.0057598,0.00034188,0.00025923,0.00029727,0.0027001,0.002216,0.002146,0.0016997,0.0015945,0.0015184,0.00013834,0.00011408,0.0001102,0.00019943,0.00018785,0.00017839
5183.5,0.0080517,0.0083732,0.008428,0.0056883,0.0056824,0.0057341,0.00033713,0.00025603,0.00029415,0.0026816,0.0021981,0.0021296,0.0016922,0.0015855,0.0015099,0.00013734,0.00011314,0.00010934,0.00019856,0.00018676,0.00017736
5197.11,0.0079951,0.008318,0.0083723,0.0056592,0.0056568,0.0057082,0.00033244,0.00025289,0.00029109,0.0026633,0.0021804,0.0021133,0.0016847,0.0015766,0.0015014,0.00013636,0.00011222,0.00010849,0.00019769,0.00018567,0.00017633
5210.71,0.0079389,0.0082632,0.0083171,0.0056299,0.0056308,0.0056821,0.00032783,0.0002498,0.00028806,0.0026452,0.0021629,0.0020972,0.0016771,0.0015675,0.0014929,0.0001354,0.0001113,0.00010765,0.00019683,0.00018457,0.00017529
5224.32,0.007883,0.0082085,0.008262,0.0055993,0.0056037,0.0056546,0.00032325,0.00024673,0.00028506,0.0026271,0.0021454,0.0020812,0.0016692,0.0015582,0.001484,0.00013446,0.00011038,0.00010681,0.00019593,0.00018343,0.00017421
5237.92,0.0078286,0.0081554,0.0082085,0.0055684,0.0055763,0.0056269,0.00031868,0.00024365,0.00028203,0.0026094,0.0021283,0.0020655,0.0016611,0.0015487,0.0014752,0.00013356,0.00010948,0.00010599,0.00019501,0.00018228,0.00017313
5251.53,0.0077774,0.0081055,0.0081581,0.0055475,0.0055588,0.0056092,0.00031444,0.00024082,0.00027926,0.0025928,0.0021122,0.0020508,0.0016561,0.0015421,0.0014689,0.00013273,0.00010864,0.00010522,0.00019443,0.00018146,0.00017236
5265.13,0.0077239,0.0080533,0.0081054,0.0055187,0.0055333,0.0055835,0.00031004,0.00023787,0.00027636,0.0025755,0.0020955,0.0020355,0.0016486,0.0015333,0.0014606,0.00013186,0.00010776,0.00010442,0.00019355,0.00018039,0.00017135
5278.74,0.0076712,0.0080017,0.0080534,0.0054908,0.0055087,0.0055586,0.0003057,0.00023496,0.00027349,0.0025583,0.002079,0.0020204,0.0016414,0.0015247,0.0014525,0.00013099,0.0001069,0.00010363,0.00019268,0.00017934,0.00017037
5292.34,0.0076189,0.0079505,0.0080017,0.0054634,0.0054846,0.0055343,0.00030143,0.00023209,0.00027065,0.0025413,0.0020627,0.0020054,0.0016344,0.0015163,0.0014446,0.00013012,0.00010604,0.00010284,0.00019181,0.00017832,0.0001694
5305.95,0.0075668,0.0078994,0.0079502,0.0054363,0.0054608,0.0055102,0.00029721,0.00022927,0.00026786,0.0025243,0.0020464,0.0019905,0.0016275,0.001508,0.0014367,0.00012924,0.00010519,0.00010206,0.00019093,0.0001773,0.00016845
5319.55,0.0075149,0.0078485,0.0078988,0.0054094,0.0054372,0.0054863,0.00029305,0.00022649,0.0002651,0.0025073,0.0020302,0.0019756,0.0016206,0.0014997,0.001429,0.00012834,0.00010434,0.00010128,0.00019004,0.0001763,0.0001675
5333.16,0.0074632,0.0077977,0.0078476,0.0053825,0.0054135,0.0054623,0.00028896,0.00022376,0.00026239,0.0024904,0.0020141,0.0019608,0.0016137,0.0014915,0.0014212,0.00012745,0.0001035,0.00010051,0.00018914,0.00017529,0.00016656
5346.76,0.0074116,0.007747,0.0077964,0.0053553,0.0053896,0.0054381,0.00028493,0.00022107,0.00025973,0.0024735,0.001998,0.0019461,0.0016067,0.0014832,0.0014134,0.00012656,0.00010266,9.9741e-05,0.00018824,0.00017429,0.00016561
5360.37,0.0073599,0.007696,0.007745,0.0053275,0.0053649,0.0054131,0.00028095,0.00021842,0.0002571,0.0024565,0.001982,0.0019314,0.0015996,0.0014747,0.0014054,0.00012568,0.00010182,9.897e-05,0.00018731,0.00017325,0.00016464
5373.97,0.0073095,0.0076464,0.0076949,0.0052995,0.0053401,0.005388,0.00027701,0.00021581,0.0002545,0.00244,0.0019663,0.001917,0.0015923,0.0014662,0.0013974,0.00012484,0.00010099,9.8219e-05,0.0001864,0.00017222,0.00016367
5387.58,0.0072652,0.0076032,0.0076512,0.0052792,0.0053229,0.0053706,0.0002732,0.00021327,0.00025196,0.0024255,0.0019523,0.0019043,0.0015874,0.0014598,0.0013914,0.00012411,0.00010026,9.7551e-05,0.00018577,0.00017144,0.00016294
5401.18,0.007215,0.0075536,0.0076012,0.0052512,0.005298,0.0053454,0.00026936,0.00021073,0.00024943,0.0024089,0.0019367,0.00189,0.0015802,0.0014513,0.0013834,0.0001233,9.9445e-05,9.6804e-05,0.00018489,0.00017041,0.00016197
5414.79,0.0071665,0.0075058,0.0075529,0.0052245,0.0052744,0.0053215,0.00026557,0.00020822,0.00024692,0.0023929,0.0019216,0.0018761,0.0015733,0.0014432,0.0013758,0.00012251,9.8653e-05,9.608e-05,0.00018408,0.00016942,0.00016105
5428.39,0.0071187,0.0074587,0.0075053,0.0051984,0.0052514,0.0052981,0.00026183,0.00020573,0.00024443,0.0023772,0.0019067,0.0018625,0.0015666,0.0014352,0.0013683,0.00012172,9.7874e-05,9.5367e-05,0.00018331,0.00016846,0.00016014
5442.0,0.0070714,0.007412,0.0074581,0.0051727,0.0052288,0.0052752,0.00025813,0.00020328,0.00024196,0.0023615,0.0018919,0.001849,0.0015601,0.0014274,0.001361,0.00012092,9.7102e-05,9.4662e-05,0.00018257,0.00016751,0.00015925
5455.6,0.0070244,0.0073655,0.0074112,0.0051475,0.0052065,0.0052526,0.00025449,0.00020086,0.00023952,0.002346,0.0018773,0.0018356,0.0015536,0.0014197,0.0013538,0.00012012,9.6336e-05,9.3962e-05,0.00018184,0.00016657,0.00015837
5469.21,0.0069775,0.0073191,0.0073643,0.0051224,0.0051845,0.0052303,0.00025089,0.00019848,0.00023712,0.0023304,0.0018627,0.0018222,0.0015472,0.0014121,0.0013466,0.0001193,9.5573e-05,9.3264e-05,0.00018113,0.00016565,0.00015751
5482.81,0.0069306,0.0072727,0.0073174,0.0050975,0.0051625,0.005208,0.00024735,0.00019613,0.00023475,0.0023148,0.0018482,0.0018089,0.0015409,0.0014045,0.0013395,0.00011847,9.4813e-05,9.2568e-05,0.00018042,0.00016472,0.00015664
5496.42,0.0068835,0.0072259,0.0072701,0.0050724,0.0051403,0.0051854,0.00024387,0.00019382,0.00023241,0.0022992,0.0018336,0.0017955,0.0015345,0.0013969,0.0013324,0.00011764,9.405e-05,9.187e-05,0.00017968,0.0001638,0.00015578
5510.02,0.0068339,0.0071765,0.0072202,0.0050457,0.0051165,0.0051613,0.00024043,0.00019154,0.0002301,0.0022826,0.0018184,0.0017815,0.0015275,0.0013888,0.0013248,0.00011677,9.3256e-05,9.114e-05,0.00017887,0.00016282,0.00015486
5523.63,0.0068021,0.0071458,0.0071891,0.0050282,0.005102,0.0051465,0.00023716,0.00018936,0.00022789,0.002272,0.0018078,0.0017721,0.0015234,0.0013833,0.0013197,0.00011623,9.2702e-05,9.0647e-05,0.00017837,0.00016214,0.00015423
5537.23,0.0067513,0.0070949,0.0071377,0.0050005,0.0050772,0.0051213,0.00023381,0.00018714,0.00022564,0.0022551,0.0017923,0.0017578,0.0015162,0.001375,0.0013119,0.00011536,9.1895e-05,8.9902e-05,0.00017749,0.00016114,0.00015329
5550.84,0.0067058,0.0070497,0.007092,0.0049753,0.0050547,0.0050985,0.00023054,0.00018497,0.00022343,0.0022399,0.0017783,0.0017449,0.0015097,0.0013674,0.0013047,0.0001146,9.1161e-05,8.923e-05,0.00017667,0.00016021,0.00015243
5564.44,0.0066616,0.0070057,0.0070475,0.0049505,0.0050328,0.0050762,0.00022732,0.00018282,0.00022125,0.0022251,0.0017646,0.0017323,0.0015034,0.0013599,0.0012977,0.00011386,9.0445e-05,8.8575e-05,0.00017586,0.00015931,0.00015158
5578.05,0.0066182,0.0069624,0.0070038,0.0049261,0.0050111,0.0050542,0.00022415,0.0001807,0.00021908,0.0022105,0.0017511,0.00172,0.0014971,0.0013525,0.0012908,0.00011312,8.974e-05,8.7931e-05,0.00017505,0.00015841,0.00015074
5591.65,0.0065753,0.0069197,0.0069606,0.004902,0.0049898,0.0050326,0.00022102,0.0001786,0.00021693,0.0021961,0.0017378,0.0017078,0.001491,0.0013452,0.001284,0.00011238,8.9044e-05,8.7296e-05,0.00017425,0.00015753,0.00014992
5605.26,0.0065327,0.0068773,0.0069177,0.0048783,0.0049689,0.0050113,0.00021794,0.00017653,0.0002148,0.0021817,0.0017245,0.0016957,0.0014849,0.001338,0.0012773,0.00011163,8.8354e-05,8.6666e-05,0.00017348,0.00015666,0.00014911
5618.86,0.0064904,0.0068351,0.006875,0.004855,0.0049482,0.0049903,0.0002149,0.00017448,0.00021269,0.0021675,0.0017114,0.0016836,0.001479,0.0013309,0.0012706,0.00011086,8.7669e-05,8.6039e-05,0.00017272,0.0001558,0.00014831
5632.47,0.006448,0.0067927,0.0068321,0.0048318,0.0049278,0.0049695,0.00021192,0.00017245,0.00021061,0.0021531,0.0016983,0.0016716,0.0014731,0.0013239,0.0012641,0.00011008,8.6984e-05,8.5413e-05,0.00017198,0.00015495,0.00014752
5646.07,0.0064049,0.0067495,0.0067885,0.0048087,0.0049073,0.0049487,0.00020897,0.00017045,0.00020854,0.0021386,0.001685,0.0016594,0.0014672,0.0013169,0.0012576,0.00010929,8.6292e-05,8.4779e-05,0.00017127,0.00015411,0.00014673
5659.68,0.006362,0.0067066,0.006745,0.0047852,0.0048865,0.0049275,0.0002061,0.00016851,0.00020653,0.0021241,0.0016718,0.0016473,0.0014612,0.0013098,0.0012509,0.00010851,8.5605e-05,8.4149e-05,0.00017056,0.00015325,0.00014593
5673.28,0.0063287,0.0066736,0.0067116,0.0047645,0.0048684,0.0049091,0.00020337,0.00016666,0.00020464,0.0021127,0.0016611,0.0016376,0.001456,0.0013035,0.0012451,0.0001079,8.5044e-05,8.3644e-05,0.00016997,0.00015248,0.00014522
5686.89,0.0062854,0.00663,0.0066675,0.0047411,0.0048477,0.0048879,0.00020056,0.00016475,0.00020265,0.002098,0.0016478,0.0016254,0.00145,0.0012965,0.0012385,0.00010713,8.4353e-05,8.3009e-05,0.00016929,0.00015163,0.00014442
5700.49,0.0062441,0.0065886,0.0066256,0.0047181,0.0048271,0.0048671,0.00019783,0.00016288,0.00020071,0.002084,0.0016351,0.0016137,0.0014441,0.0012895,0.001232,0.00010641,8.3691e-05,8.2403e-05,0.00016863,0.00015079,0.00014364
5714.1,0.0062037,0.006548,0.0065845,0.0046951,0.0048067,0.0048462,0.00019514,0.00016104,0.0001988,0.0020702,0.0016226,0.0016023,0.0014382,0.0012826,0.0012255,0.00010571,8.3042e-05,8.1809e-05,0.00016798,0.00014996,0.00014286
5727.7,0.0061641,0.0065082,0.0065442,0.0046723,0.0047864,0.0048255,0.00019249,0.00015922,0.00019691,0.0020567,0.0016104,0.0015911,0.0014323,0.0012757,0.0012191,0.00010502,8.2403e-05,8.1225e-05,0.00016733,0.00014913,0.00014209
5741.31,0.006125,0.0064689,0.0065045,0.0046497,0.0047662,0.004805,0.00018987,0.00015742,0.00019503,0.0020433,0.0015983,0.00158,0.0014265,0.0012689,0.0012128,0.00010432,8.1774e-05,8.0649e-05,0.00016668,0.0001483,0.00014132
5754.91,0.0060865,0.0064301,0.0064652,0.0046274,0.0047464,0.0047848,0.00018729,0.00015564,0.00019317,0.0020301,0.0015863,0.001569,0.0014208,0.0012622,0.0012065,0.00010363,8.1152e-05,8.0081e-05,0.00016602,0.00014749,0.00014057
5768.52,0.0060482,0.0063915,0.0064262,0.0046054,0.0047269,0.0047649,0.00018474,0.00015388,0.00019132,0.002017,0.0015745,0.0015582,0.0014152,0.0012556,0.0012004,0.00010292,8.0536e-05,7.9517e-05,0.00016536,0.00014669,0.00013983
5782.12,0.00601,0.006353,0.0063871,0.0045838,0.0047077,0.0047454,0.00018223,0.00015213,0.00018947,0.0020039,0.0015627,0.0015474,0.0014097,0.0012491,0.0011943,0.00010221,7.9921e-05,7.8955e-05,0.00016469,0.0001459,0.0001391
5795.73,0.0059711,0.0063136,0.0063473,0.0045624,0.0046888,0.0047261,0.00017973,0.00015038,0.00018762,0.0019905,0.0015507,0.0015364,0.0014042,0.0012426,0.0011883,0.00010148,7.9299e-05,7.8385e-05,0.00016401,0.00014513,0.00013838
5809.33,0.0059316,0.0062737,0.0063068,0.0045411,0.0046698,0.0047067,0.00017729,0.00014869,0.00018583,0.0019769,0.0015386,0.0015252,0.0013987,0.0012362,0.0011823,0.00010074,7.8672e-05,7.7808e-05,0.00016332,0.00014435,0.00013765
5822.94,0.0059008,0.0062428,0.0062755,0.0045203,0.0046514,0.0046879,0.00017505,0.00014717,0.00018426,0.0019662,0.0015287,0.0015163,0.0013934,0.0012299,0.0011765,0.00010016,7.8157e-05,7.7344e-05,0.00016263,0.00014359,0.00013695
5836.54,0.0058624,0.0062039,0.0062362,0.0044992,0.0046326,0.0046688,0.00017267,0.00014551,0.0001825,0.0019529,0.001517,0.0015055,0.001388,0.0012235,0.0011706,9.947e-05,7.7547e-05,7.6784e-05,0.00016193,0.00014283,0.00013624
5850.15,0.005825,0.006166,0.0061978,0.0044781,0.0046138,0.0046495,0.00017035,0.00014389,0.00018079,0.00194,0.0015055,0.0014949,0.0013826,0.0012172,0.0011647,9.8806e-05,7.695e-05,7.6236e-05,0.00016123,0.00014206,0.00013553
5863.75,0.0057882,0.0061286,0.0061599,0.0044569,0.0045948,0.0046302,0.00016807,0.00014231,0.0001791,0.0019272,0.0014941,0.0014845,0.0013772,0.0012108,0.0011588,9.8161e-05,7.6361e-05,7.5697e-05,0.00016053,0.00014129,0.00013482
5877.36,0.0057519,0.0060918,0.0061226,0.0044357,0.0045759,0.0046108,0.00016582,0.00014075,0.00017744,0.0019146,0.0014829,0.0014743,0.0013717,0.0012044,0.0011528,9.7528e-05,7.5781e-05,7.5166e-05,0.00015984,0.00014052,0.00013411
5890.96,0.0057162,0.0060555,0.0060859,0.0044145,0.0045569,0.0045915,0.0001636,0.00013921,0.0001758,0.0019022,0.0014719,0.0014642,0.0013662,0.0011981,0.0011469,9.69e-05,7.5209e-05,7.4642e-05,0.00015917,0.00013976,0.0001334
5904.57,0.0056811,0.0060198,0.0060496,0.0043935,0.0045381,0.0045723,0.00016141,0.00013768,0.00017417,0.0018899,0.0014611,0.0014542,0.0013608,0.0011918,0.0011411,9.6272e-05,7.4646e-05,7.4126e-05,0.00015853,0.000139,0.0001327
5918.17,0.0056463,0.0059844,0.0060139,0.0043727,0.0045195,0.0045533,0.00015925,0.00013617,0.00017254,0.0018777,0.0014503,0.0014444,0.0013554,0.0011856,0.0011353,9.5639e-05,7.4089e-05,7.3616e-05,0.0001579,0.00013825,0.000132
5931.78,0.0056119,0.0059494,0.0059783,0.0043523,0.0045012,0.0045346,0.0001571,0.00013466,0.00017092,0.0018657,0.0014397,0.0014346,0.0013502,0.0011794,0.0011296,9.5002e-05,7.3537e-05,7.3111e-05,0.0001573,0.00013751,0.00013132
5945.38,0.0055772,0.005914,0.0059425,0.004332,0.004483,0.004516,0.00015496,0.00013313,0.00016926,0.0018535,0.001429,0.0014248,0.0013449,0.0011733,0.0011239,9.4354e-05,7.2982e-05,7.2603e-05,0.00015672,0.00013678,0.00013064
5958.99,0.0055418,0.0058778,0.0059058,0.0043126,0.0044657,0.0044983,0.00015287,0.00013164,0.00016764,0.0018411,0.0014182,0.0014148,0.0013399,0.0011675,0.0011185,9.3694e-05,7.2421e-05,7.2087e-05,0.00015618,0.00013607,0.00012999
5972.59,0.0055119,0.0058474,0.0058749,0.0042931,0.0044484,0.0044806,0.00015101,0.00013041,0.00016635,0.0018305,0.0014087,0.0014063,0.001335,0.0011616,0.0011131,9.3133e-05,7.1931e-05,7.1642e-05,0.00015563,0.00013537,0.00012934
5986.2,0.0054778,0.0058125,0.0058396,0.0042736,0.0044309,0.0044627,0.00014899,0.00012896,0.00016478,0.0018185,0.0013982,0.0013966,0.0013299,0.0011557,0.0011077,9.2514e-05,7.1388e-05,7.1145e-05,0.00015508,0.00013466,0.00012868
5999.8,0.0054441,0.005778,0.0058046,0.0042541,0.0044135,0.0044449,0.00014702,0.00012756,0.00016326,0.0018066,0.0013879,0.0013871,0.0013249,0.0011499,0.0011022,9.1913e-05,7.0851e-05,7.0652e-05,0.00015451,0.00013396,0.00012803
6013.41,0.0054106,0.0057436,0.0057698,0.0042347,0.004396,0.004427,0.00014509,0.00012619,0.00016177,0.0017947,0.0013776,0.0013777,0.0013199,0.001144,0.0010968,9.1329e-05,7.0319e-05,7.0163e-05,0.00015393,0.00013326,0.00012738
6027.01,0.0053775,0.0057096,0.0057354,0.0042151,0.0043784,0.004409,0.00014319,0.00012485,0.0001603,0.001783,0.0013674,0.0013683,0.0013148,0.0011382,0.0010914,9.0756e-05,6.9791e-05,6.9679e-05,0.00015334,0.00013255,0.00012673
6040.62,0.0053447,0.005676,0.0057013,0.0041955,0.0043608,0.0043909,0.00014133,0.00012352,0.00015885,0.0017714,0.0013573,0.001359,0.0013097,0.0011323,0.0010859,9.019e-05,6.9269e-05,6.92e-05,0.00015272,0.00013184,0.00012608
6054.22,0.0053124,0.0056428,0.0056676,0.0041758,0.004343,0.0043728,0.00013949,0.00012221,0.00015742,0.0017599,0.0013474,0.0013499,0.0013046,0.0011264,0.0010805,8.9625e-05,6.8755e-05,6.8728e-05,0.00015208,0.00013114,0.00012543
6067.83,0.0052806,0.00561,0.0056345,0.0041562,0.0043253,0.0043546,0.00013768,0.00012091,0.000156,0.0017486,0.0013376,0.0013409,0.0012994,0.0011205,0.001075,8.9059e-05,6.8247e-05,6.8263e-05,0.00015143,0.00013043,0.00012478
6081.43,0.0052493,0.0055778,0.0056017,0.0041366,0.0043076,0.0043365,0.00013589,0.00011962,0.00015457,0.0017374,0.0013279,0.001332,0.0012943,0.0011146,0.0010696,8.8488e-05,6.7746e-05,6.7804e-05,0.00015078,0.00012973,0.00012413
6095.04,0.0052182,0.0055458,0.0055693,0.0041167,0.0042895,0.004318,0.0001341,0.00011831,0.00015312,0.0017262,0.0013183,0.0013232,0.0012891,0.0011087,0.0010641,8.7912e-05,6.7248e-05,6.7349e-05,0.0001501,0.00012902,0.00012347
6108.64,0.0051872,0.0055138,0.0055369,0.0040982,0.0042728,0.004301,0.00013236,0.00011701,0.00015167,0.0017151,0.0013088,0.0013145,0.0012843,0.0011031,0.001059,8.733e-05,6.6753e-05,6.6895e-05,0.00014948,0.00012835,0.00012286
6122.25,0.0051578,0.0054834,0.0055061,0.0040821,0.0042587,0.0042864,0.00013085,0.00011597,0.00015056,0.0017045,0.0012997,0.0013061,0.0012802,0.0010982,0.0010545,8.6777e-05,6.6283e-05,6.6464e-05,0.00014896,0.00012776,0.00012232
6135.85,0.0051274,0.005452,0.0054742,0.0040634,0.0042418,0.0042691,0.00012917,0.00011472,0.00014916,0.0016936,0.0012903,0.0012975,0.0012753,0.0010926,0.0010493,8.6211e-05,6.5797e-05,6.6019e-05,0.00014834,0.00012709,0.0001217
6149.46,0.0050971,0.0054206,0.0054424,0.0040452,0.0042254,0.0042523,0.00012754,0.0001135,0.0001478,0.0016827,0.001281,0.0012889,0.0012706,0.0010872,0.0010443,8.5656e-05,6.5315e-05,6.5576e-05,0.00014776,0.00012643,0.00012109
6163.06,0.0050668,0.0053893,0.0054106,0.0040272,0.0042092,0.0042357,0.00012595,0.00011231,0.00014647,0.0016718,0.0012717,0.0012804,0.0012659,0.0010818,0.0010393,8.5112e-05,6.4834e-05,6.5134e-05,0.0001472,0.00012578,0.0001205
6176.67,0.0050367,0.005358,0.0053789,0.0040092,0.0041929,0.004219,0.00012439,0.00011115,0.00014517,0.0016609,0.0012625,0.0012719,0.0012612,0.0010764,0.0010343,8.4578e-05,6.4355e-05,6.4694e-05,0.00014666,0.00012514,0.0001199
6190.27,0.0050067,0.0053268,0.0053473,0.0039912,0.0041765,0.0042022,0.00012286,0.00011,0.00014388,0.00165,0.0012533,0.0012634,0.0012564,0.0010709,0.0010293,8.405e-05,6.388e-05,6.4257e-05,0.00014612,0.00012449,0.0001193
6203.88,0.004977,0.0052959,0.005316,0.003973,0.00416,0.0041853,0.00012136,0.00010887,0.00014262,0.0016393,0.0012442,0.001255,0.0012517,0.0010655,0.0010243,8.3525e-05,6.3408e-05,6.3824e-05,0.00014559,0.00012383,0.0001187
6217.48,0.0049476,0.0052654,0.005285,0.0039546,0.0041433,0.0041682,0.00011989,0.00010776,0.00014137,0.0016286,0.0012352,0.0012467,0.0012468,0.00106,0.0010192,8.2998e-05,6.2942e-05,6.3396e-05,0.00014506,0.00012318,0.0001181
6231.09,0.0049187,0.0052352,0.0052545,0.0039361,0.0041264,0.0041508,0.00011843,0.00010666,0.00014013,0.0016181,0.0012263,0.0012385,0.0012419,0.0010545,0.0010141,8.2466e-05,6.2482e-05,6.2973e-05,0.00014453,0.00012252,0.00011749
6244.69,0.00489,0.0052053,0.0052242,0.0039168,0.0041086,0.0041326,0.00011698,0.00010555,0.00013887,0.0016076,0.0012175,0.0012304,0.0012367,0.0010487,0.0010088,8.1926e-05,6.2025e-05,6.2554e-05,0.00014396,0.00012183,0.00011686
6258.3,0.0048623,0.0051764,0.0051949,0.0038988,0.0040922,0.0041157,0.00011556,0.00010444,0.00013761,0.0015974,0.0012089,0.0012226,0.0012319,0.0010434,0.0010038,8.1393e-05,6.1582e-05,6.2148e-05,0.00014342,0.00012119,0.00011626
6271.9,0.0048353,0.0051483,0.0051663,0.0038864,0.0040816,0.0041048,0.00011433,0.0001035,0.00013657,0.0015876,0.0012006,0.0012149,0.0012289,0.0010395,0.0010003,8.0868e-05,6.1152e-05,6.1753e-05,0.00014309,0.00012071,0.00011584
6285.51,0.0048077,0.0051194,0.005137,0.0038679,0.0040646,0.0040874,0.00011295,0.00010243,0.00013533,0.0015774,0.0011921,0.0012071,0.001224,0.001034,0.00099521,8.0329e-05,6.0711e-05,6.1348e-05,0.00014251,0.00012006,0.00011523
6299.11,0.0047804,0.0050908,0.005108,0.0038505,0.0040488,0.0040711,0.00011162,0.00010138,0.00013413,0.0015673,0.0011837,0.0011994,0.0012194,0.0010288,0.00099041,7.98e-05,6.0275e-05,6.0948e-05,0.00014196,0.00011943,0.00011466
6312.72,0.0047531,0.0050622,0.005079,0.0038336,0.0040333,0.0040552,0.00011032,0.00010035,0.00013295,0.0015573,0.0011753,0.0011916,0.0012149,0.0010237,0.00098573,7.928e-05,5.9842e-05,6.055e-05,0.00014141,0.00011882,0.0001141
6326.32,0.0047259,0.0050336,0.0050501,0.0038169,0.0040181,0.0040396,0.00010904,9.9331e-05,0.00013178,0.0015473,0.001167,0.0011839,0.0012104,0.0010186,0.00098111,7.877e-05,5.941e-05,6.0152e-05,0.00014085,0.00011822,0.00011355
6339.93,0.0046987,0.0050051,0.0050211,0.0038003,0.004003,0.004024,0.00010779,9.8335e-05,0.00013064,0.0015372,0.0011586,0.0011763,0.001206,0.0010136,0.00097651,7.8268e-05,5.8979e-05,5.9756e-05,0.00014028,0.00011762,0.000113
6353.53,0.0046715,0.0049765,0.0049921,0.0037836,0.0039877,0.0040083,0.00010656,9.7356e-05,0.00012951,0.0015272,0.0011503,0.0011686,0.0012016,0.0010086,0.00097191,7.777e-05,5.8549e-05,5.936e-05,0.00013971,0.00011702,0.00011245
6367.14,0.0046445,0.004948,0.0049633,0.0037668,0.0039723,0.0039925,0.00010535,9.6394e-05,0.0001284,0.0015172,0.0011421,0.001161,0.0011971,0.0010036,0.00096727,7.7271e-05,5.8122e-05,5.8966e-05,0.00013913,0.00011642,0.0001119
6380.74,0.0046176,0.0049197,0.0049345,0.0037497,0.0039566,0.0039764,0.00010415,9.5447e-05,0.0001273,0.0015072,0.0011339,0.0011534,0.0011925,0.00099847,0.00096257,7.6768e-05,5.7698e-05,5.8574e-05,0.00013855,0.00011581,0.00011134
6394.35,0.0045907,0.0048913,0.0049058,0.0037319,0.0039401,0.0039594,0.00010297,9.4508e-05,0.00012622,0.0014973,0.0011257,0.0011458,0.0011877,0.00099317,0.00095768,7.6255e-05,5.7274e-05,5.8183e-05,0.00013794,0.00011518,0.00011076
6407.95,0.0045652,0.0048644,0.0048784,0.0037147,0.0039242,0.0039431,0.0001018,9.3576e-05,0.00012513,0.0014877,0.0011178,0.0011385,0.001183,0.00098804,0.00095295,7.5752e-05,5.6867e-05,5.7809e-05,0.00013737,0.00011457,0.0001102
6421.56,0.0045427,0.0048407,0.0048544,0.0037052,0.0039164,0.0039349,0.00010079,9.2718e-05,0.00012413,0.0014792,0.0011108,0.0011321,0.0011808,0.00098494,0.00095019,7.5293e-05,5.6502e-05,5.7476e-05,0.00013709,0.00011419,0.00010986
6435.16,0.0045164,0.0048127,0.0048261,0.0036863,0.0038987,0.0039168,9.9637e-05,9.1799e-05,0.00012306,0.0014694,0.0011027,0.0011246,0.0011756,0.00097937,0.00094504,7.4761e-05,5.6086e-05,5.7092e-05,0.00013649,0.00011353,0.00010925
6448.77,0.0044912,0.0047861,0.0047991,0.0036695,0.0038831,0.0039007,9.8528e-05,9.0899e-05,0.000122,0.0014599,0.001095,0.0011175,0.001171,0.00097433,0.0009404,7.4249e-05,5.5687e-05,5.6725e-05,0.00013596,0.00011293,0.0001087
6462.37,0.0044665,0.0047599,0.0047725,0.0036532,0.0038681,0.0038853,9.7444e-05,9.0009e-05,0.00012095,0.0014506,0.0010874,0.0011105,0.0011667,0.00096946,0.00093593,7.3749e-05,5.5294e-05,5.6362e-05,0.00013548,0.00011235,0.00010817
