,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5p,5p,5p,5s,5s,5s
7972.53,0.0086446,0.0084855,0.0086218,0.0046069,0.0043516,0.0043655,0.0007254,0.0012416,0.0012391,0.0032175,0.0034718,0.0037298,0.0020348,0.0016995,0.0018069,0.00023205,0.00024901,0.00024541,0.0008333,0.00085891,0.00088471,0.00050363,0.00045782,0.00046921,5.3326e-05,5.4713e-05,5.6007e-05,6.8383e-05,6.3057e-05,6.4213e-05
7986.13,0.0086131,0.0084544,0.0085907,0.0045964,0.004341,0.0043552,0.00072005,0.001235,0.0012317,0.0031957,0.0034565,0.0037134,0.0020248,0.0016934,0.001801,0.00023055,0.00024747,0.00024387,0.0008285,0.00085488,0.00088059,0.00050137,0.0004561,0.00046754,5.3075e-05,5.4453e-05,5.5744e-05,6.8083e-05,6.2818e-05,6.3981e-05
7999.74,0.0085815,0.0084232,0.0085596,0.0045855,0.0043301,0.0043444,0.0007148,0.0012286,0.0012244,0.0031741,0.0034411,0.0036971,0.0020146,0.0016872,0.0017949,0.00022908,0.00024597,0.00024235,0.00082371,0.00085085,0.00087648,0.00049908,0.00045435,0.00046584,5.2821e-05,5.4194e-05,5.548e-05,6.7778e-05,6.2574e-05,6.3745e-05
8013.34,0.0085501,0.0083922,0.0085286,0.004574,0.0043186,0.0043331,0.00070964,0.0012223,0.0012172,0.0031525,0.0034258,0.0036808,0.0020043,0.0016808,0.0017887,0.00022763,0.00024448,0.00024086,0.00081894,0.00084683,0.00087238,0.00049673,0.00045255,0.00046409,5.2555e-05,5.3936e-05,5.5218e-05,6.7465e-05,6.2324e-05,6.3501e-05
8026.95,0.0085185,0.008361,0.0084974,0.0045616,0.0043062,0.0043209,0.00070454,0.001216,0.0012101,0.0031309,0.0034105,0.0036644,0.0019935,0.0016741,0.0017821,0.0002262,0.00024301,0.00023938,0.00081417,0.00084282,0.00086827,0.00049429,0.00045067,0.00046225,5.227e-05,5.3677e-05,5.4956e-05,6.7139e-05,6.2061e-05,6.3246e-05
8040.55,0.0084844,0.0083275,0.0084639,0.0045449,0.0042897,0.0043046,0.0006994,0.0012097,0.0012029,0.0031083,0.0033943,0.0036471,0.0019809,0.0016658,0.0017738,0.00022476,0.00024152,0.00023788,0.00080915,0.00083856,0.00086392,0.00049138,0.00044835,0.00045997,5.1948e-05,5.3404e-05,5.4678e-05,6.675e-05,6.174e-05,6.293e-05
8054.16,0.0084589,0.0083023,0.0084388,0.0045354,0.0042801,0.0042951,0.00069427,0.0012032,0.0011956,0.0030891,0.0033815,0.0036334,0.0019714,0.0016602,0.0017683,0.00022329,0.00024001,0.00023636,0.00080498,0.00083516,0.00086045,0.00048927,0.00044677,0.00045843,5.1662e-05,5.3184e-05,5.4455e-05,6.6468e-05,6.1519e-05,6.2716e-05
8067.76,0.0084379,0.0082813,0.008418,0.0045386,0.0042825,0.0042977,0.00068996,0.001198,0.0011895,0.0030722,0.0033706,0.0036218,0.0019675,0.0016593,0.0017678,0.00022207,0.00023876,0.0002351,0.00080134,0.00083225,0.00085747,0.00048853,0.00044644,0.00045818,5.1398e-05,5.2996e-05,5.4265e-05,6.6373e-05,6.1471e-05,6.2678e-05
8081.37,0.0084081,0.008252,0.0083888,0.0045261,0.0042701,0.0042855,0.00068501,0.0011917,0.0011825,0.0030516,0.0033562,0.0036064,0.0019568,0.0016526,0.0017613,0.00022065,0.0002373,0.00023363,0.0007968,0.00082846,0.0008536,0.0004861,0.00044456,0.00045635,5.1073e-05,5.2753e-05,5.4017e-05,6.6049e-05,6.1211e-05,6.2424e-05
8094.97,0.0083797,0.008224,0.0083609,0.0045153,0.0042592,0.0042748,0.00068011,0.0011855,0.0011754,0.0030316,0.0033424,0.0035916,0.0019468,0.0016466,0.0017554,0.00021924,0.00023584,0.00023216,0.0007924,0.00082481,0.00084986,0.00048387,0.00044287,0.00045469,5.0764e-05,5.2518e-05,5.3778e-05,6.575e-05,6.0975e-05,6.2194e-05
8108.58,0.0083517,0.0081963,0.0083332,0.0045053,0.0042491,0.0042649,0.00067525,0.0011792,0.0011683,0.0030118,0.0033287,0.0035769,0.0019372,0.0016409,0.0017498,0.00021783,0.00023438,0.0002307,0.00078806,0.00082121,0.00084618,0.00048172,0.00044125,0.00045312,5.0471e-05,5.2286e-05,5.3542e-05,6.5463e-05,6.0749e-05,6.1975e-05
8122.18,0.0083235,0.0081685,0.0083055,0.0044956,0.0042394,0.0042553,0.00067042,0.001173,0.0011613,0.0029921,0.0033151,0.0035623,0.0019278,0.0016353,0.0017443,0.00021643,0.00023293,0.00022924,0.00078373,0.00081761,0.00084249,0.00047961,0.00043967,0.00045159,5.0199e-05,5.2054e-05,5.3306e-05,6.5183e-05,6.053e-05,6.1762e-05
8135.79,0.008295,0.0081404,0.0082775,0.0044862,0.0042298,0.0042459,0.00066565,0.0011667,0.0011543,0.0029724,0.0033013,0.0035476,0.0019185,0.0016298,0.001739,0.00021504,0.00023148,0.00022779,0.00077939,0.00081399,0.00083878,0.00047754,0.00043812,0.00045008,4.9945e-05,5.1821e-05,5.3068e-05,6.4906e-05,6.0314e-05,6.1552e-05
8149.39,0.008266,0.0081118,0.0082489,0.0044767,0.0042202,0.0042365,0.00066095,0.0011606,0.0011473,0.0029526,0.0032874,0.0035326,0.0019092,0.0016244,0.0017336,0.00021366,0.00023005,0.00022635,0.00077503,0.00081033,0.00083503,0.00047547,0.00043657,0.00044858,4.9705e-05,5.1586e-05,5.2829e-05,6.4629e-05,6.0098e-05,6.1343e-05
8163.0,0.0082365,0.0080827,0.0082198,0.004467,0.0042104,0.0042269,0.00065633,0.0011545,0.0011404,0.0029328,0.0032734,0.0035175,0.0018999,0.0016189,0.0017282,0.0002123,0.00022864,0.00022493,0.00077063,0.00080663,0.00083123,0.00047338,0.00043501,0.00044706,4.9474e-05,5.1348e-05,5.2586e-05,6.435e-05,5.9881e-05,6.1132e-05
8176.6,0.0082065,0.008053,0.0081902,0.004457,0.0042003,0.004217,0.00065181,0.0011486,0.0011337,0.0029128,0.0032591,0.0035022,0.0018904,0.0016132,0.0017227,0.00021097,0.00022726,0.00022354,0.00076619,0.00080289,0.0008274,0.00047125,0.00043342,0.0004455,4.9241e-05,5.1107e-05,5.2341e-05,6.4066e-05,5.9659e-05,6.0915e-05
8190.21,0.0081758,0.0080227,0.0081599,0.0044462,0.0041896,0.0042064,0.00064738,0.0011428,0.0011271,0.0028928,0.0032446,0.0034866,0.0018807,0.0016074,0.0017169,0.00020966,0.0002259,0.00022217,0.00076172,0.0007991,0.0008235,0.00046907,0.00043177,0.00044389,4.8998e-05,5.0863e-05,5.2092e-05,6.3774e-05,5.9429e-05,6.0691e-05
8203.81,0.0081436,0.007991,0.0081282,0.004434,0.0041774,0.0041944,0.00064303,0.001137,0.0011206,0.0028722,0.0032296,0.0034704,0.0018703,0.001601,0.0017106,0.00020837,0.00022456,0.00022082,0.00075712,0.00079517,0.00081947,0.00046673,0.00042998,0.00044213,4.8732e-05,5.061e-05,5.1834e-05,6.3461e-05,5.918e-05,6.0447e-05
8217.42,0.0081007,0.0079488,0.0080858,0.0044132,0.0041571,0.0041742,0.00063869,0.0011314,0.0011141,0.0028479,0.0032104,0.0034497,0.0018564,0.0015915,0.0017009,0.0002071,0.00022322,0.00021948,0.00075153,0.00079021,0.00081436,0.00046349,0.00042736,0.00043951,4.8383e-05,5.0292e-05,5.1509e-05,6.3025e-05,5.8817e-05,6.0086e-05
8231.02,0.0081135,0.0079612,0.0080989,0.0044329,0.0041751,0.0041925,0.00063481,0.001126,0.0011081,0.0028434,0.0032133,0.0034528,0.0018595,0.0015967,0.0017069,0.0002059,0.00022199,0.00021823,0.00075114,0.00079069,0.00081487,0.00046452,0.00042867,0.00044094,4.8349e-05,5.0319e-05,5.1538e-05,6.3169e-05,5.8995e-05,6.0278e-05
8244.63,0.0080718,0.0079202,0.0080577,0.0044128,0.0041555,0.004173,0.0006306,0.0011205,0.0011017,0.0028198,0.0031946,0.0034326,0.0018459,0.0015875,0.0016975,0.00020465,0.00022068,0.00021692,0.0007457,0.00078586,0.00080991,0.00046137,0.00042613,0.00043841,4.7973e-05,5.0009e-05,5.1222e-05,6.2746e-05,5.8643e-05,5.9928e-05
8258.23,0.0080418,0.0078907,0.0080282,0.0044005,0.0041432,0.0041609,0.00062649,0.001115,0.0010955,0.0028003,0.0031806,0.0034175,0.0018356,0.0015812,0.0016912,0.00020342,0.00021939,0.00021562,0.00074135,0.00078218,0.00080612,0.00045905,0.00042435,0.00043666,4.7659e-05,4.9773e-05,5.098e-05,6.2434e-05,5.8396e-05,5.9685e-05
8271.84,0.008014,0.0078633,0.0080008,0.0043896,0.0041323,0.0041502,0.00062242,0.0011094,0.0010892,0.0027816,0.0031675,0.0034033,0.0018259,0.0015753,0.0016854,0.00020218,0.00021809,0.00021432,0.00073721,0.00077873,0.00080256,0.00045688,0.00042271,0.00043505,4.7358e-05,4.955e-05,5.0752e-05,6.2143e-05,5.8168e-05,5.9462e-05
8285.44,0.0079871,0.0078368,0.0079744,0.0043793,0.0041221,0.0041401,0.00061836,0.0011039,0.0010829,0.0027633,0.0031547,0.0033895,0.0018165,0.0015698,0.0016799,0.00020095,0.0002168,0.00021301,0.00073318,0.00077537,0.0007991,0.00045478,0.00042114,0.00043351,4.7071e-05,4.9334e-05,5.0531e-05,6.1863e-05,5.795e-05,5.9249e-05
8299.05,0.0079606,0.0078107,0.0079483,0.0043697,0.0041123,0.0041305,0.00061431,0.0010983,0.0010765,0.0027453,0.0031422,0.0033759,0.0018074,0.0015644,0.0016746,0.00019971,0.0002155,0.0002117,0.0007292,0.00077206,0.0007957,0.00045275,0.00041963,0.00043204,4.6801e-05,4.9121e-05,5.0313e-05,6.1591e-05,5.774e-05,5.9044e-05
8312.65,0.0079341,0.0077847,0.0079223,0.0043603,0.0041029,0.0041213,0.00061028,0.0010926,0.0010702,0.0027274,0.0031297,0.0033624,0.0017985,0.0015592,0.0016695,0.00019847,0.00021419,0.00021039,0.00072525,0.00076876,0.00079231,0.00045076,0.00041817,0.0004306,4.6551e-05,4.8908e-05,5.0096e-05,6.1325e-05,5.7535e-05,5.8844e-05
8326.26,0.0079074,0.0077584,0.0078961,0.0043513,0.0040937,0.0041123,0.00060628,0.001087,0.0010638,0.0027095,0.0031172,0.0033488,0.0017896,0.0015542,0.0016645,0.00019723,0.00021289,0.00020908,0.00072128,0.00076546,0.0007889,0.00044881,0.00041673,0.00042919,4.6319e-05,4.8695e-05,4.9878e-05,6.1063e-05,5.7335e-05,5.8648e-05
8339.86,0.0078802,0.0077315,0.0078693,0.0043423,0.0040846,0.0041034,0.00060233,0.0010814,0.0010575,0.0026915,0.0031045,0.003335,0.0017809,0.0015491,0.0016595,0.000196,0.00021159,0.00020778,0.00071729,0.00076211,0.00078544,0.00044687,0.0004153,0.0004278,4.6099e-05,4.848e-05,4.9657e-05,6.0803e-05,5.7136e-05,5.8454e-05
8353.47,0.0078522,0.007704,0.0078418,0.0043332,0.0040754,0.0040943,0.00059843,0.0010758,0.0010512,0.0026734,0.0030915,0.0033209,0.0017721,0.001544,0.0016545,0.00019478,0.00021031,0.00020649,0.00071325,0.0007587,0.00078193,0.00044491,0.00041386,0.00042639,4.5884e-05,4.826e-05,4.9433e-05,6.0541e-05,5.6936e-05,5.8259e-05
8367.07,0.0078231,0.0076753,0.0078131,0.0043236,0.0040657,0.0040848,0.0005946,0.0010703,0.001045,0.002655,0.0030781,0.0033064,0.0017631,0.0015388,0.0016493,0.00019357,0.00020904,0.00020521,0.00070913,0.00075519,0.00077831,0.00044292,0.00041239,0.00042494,4.5663e-05,4.8035e-05,4.9201e-05,6.0274e-05,5.673e-05,5.8057e-05
8380.68,0.0077915,0.0076441,0.0077819,0.0043127,0.0040549,0.0040742,0.00059081,0.0010649,0.0010388,0.0026359,0.0030638,0.0032908,0.0017537,0.0015332,0.0016437,0.00019238,0.00020777,0.00020394,0.00070479,0.00075145,0.00077444,0.00044081,0.0004108,0.00042338,4.5421e-05,4.7794e-05,4.8955e-05,5.9991e-05,5.651e-05,5.784e-05
8394.28,0.007742,0.0075954,0.0077327,0.0042935,0.0040362,0.0040556,0.00058679,0.001059,0.0010323,0.0026112,0.0030425,0.0032678,0.0017408,0.0015245,0.0016348,0.00019111,0.00020643,0.00020259,0.00069893,0.00074602,0.00076884,0.00043784,0.00040842,0.00042099,4.5064e-05,4.7446e-05,4.8598e-05,5.9592e-05,5.618e-05,5.7512e-05
8407.89,0.0077695,0.0076226,0.007761,0.0043076,0.0040488,0.0040685,0.00058428,0.0010556,0.0010282,0.0026112,0.0030514,0.0032771,0.0017415,0.0015278,0.0016387,0.00019031,0.00020559,0.00020174,0.00069982,0.00074795,0.00077082,0.00043828,0.00040921,0.00042188,4.5127e-05,4.7565e-05,4.8721e-05,5.9655e-05,5.6285e-05,5.7629e-05
8421.49,0.0077268,0.0075805,0.0077186,0.0042914,0.0040329,0.0040527,0.00058051,0.0010501,0.0010219,0.0025887,0.0030328,0.003257,0.00173,0.0015203,0.001631,0.00018911,0.00020431,0.00020045,0.00069454,0.00074317,0.00076589,0.00043563,0.00040712,0.0004198,4.4774e-05,4.7259e-05,4.8407e-05,5.9299e-05,5.5997e-05,5.7342e-05
8435.1,0.0076966,0.0075508,0.0076888,0.0042799,0.0040215,0.0040415,0.00057704,0.001045,0.0010162,0.0025703,0.0030191,0.0032421,0.0017204,0.0015145,0.0016252,0.00018799,0.00020313,0.00019926,0.00069039,0.00073959,0.00076219,0.00043348,0.00040549,0.00041819,4.4479e-05,4.7029e-05,4.8171e-05,5.901e-05,5.577e-05,5.7118e-05
8448.7,0.0076688,0.0075235,0.0076615,0.0042692,0.0040109,0.004031,0.00057365,0.00104,0.0010105,0.0025528,0.0030065,0.0032283,0.0017111,0.001509,0.0016197,0.0001869,0.00020197,0.00019809,0.00068646,0.00073627,0.00075875,0.00043141,0.00040395,0.00041666,4.4192e-05,4.6815e-05,4.7951e-05,5.8733e-05,5.5555e-05,5.6907e-05
8462.31,0.0076424,0.0074976,0.0076356,0.004259,0.0040006,0.004021,0.00057029,0.0010351,0.0010048,0.0025358,0.0029944,0.003215,0.0017021,0.0015036,0.0016143,0.00018581,0.00020081,0.00019693,0.00068267,0.00073307,0.00075545,0.00042939,0.00040245,0.00041518,4.3914e-05,4.6609e-05,4.774e-05,5.8462e-05,5.5346e-05,5.6701e-05
8475.91,0.0076168,0.0074724,0.0076105,0.0042492,0.0039908,0.0040112,0.00056695,0.00103,0.00099912,0.0025191,0.0029826,0.0032022,0.0016932,0.0014984,0.0016092,0.00018472,0.00019964,0.00019576,0.00067896,0.00072997,0.00075224,0.00042742,0.00040099,0.00041374,4.365e-05,4.6409e-05,4.7535e-05,5.8198e-05,5.5143e-05,5.6501e-05
8489.52,0.0075918,0.0074478,0.0075859,0.0042397,0.0039813,0.0040019,0.00056361,0.001025,0.00099341,0.0025026,0.0029711,0.0031895,0.0016845,0.0014934,0.0016041,0.00018362,0.00019848,0.00019458,0.00067531,0.00072692,0.00074908,0.00042549,0.00039957,0.00041234,4.3405e-05,4.6213e-05,4.7333e-05,5.794e-05,5.4946e-05,5.6307e-05
8503.12,0.0075669,0.0074234,0.0075615,0.0042307,0.0039721,0.003993,0.00056028,0.0010199,0.00098765,0.0024864,0.0029597,0.003177,0.001676,0.0014885,0.0015993,0.00018252,0.0001973,0.0001934,0.0006717,0.0007239,0.00074596,0.00042361,0.00039819,0.00041099,4.3179e-05,4.6019e-05,4.7133e-05,5.7688e-05,5.4755e-05,5.6119e-05
8516.73,0.0075419,0.0073988,0.007537,0.0042219,0.0039633,0.0039843,0.00055695,0.0010148,0.00098187,0.0024701,0.0029482,0.0031645,0.0016676,0.0014838,0.0015945,0.00018142,0.00019612,0.00019222,0.00066809,0.00072088,0.00074282,0.00042177,0.00039685,0.00040967,4.297e-05,4.5824e-05,4.6933e-05,5.7442e-05,5.4568e-05,5.5936e-05
8530.33,0.0075164,0.0073738,0.007512,0.0042134,0.0039547,0.0039758,0.00055364,0.0010096,0.00097606,0.0024539,0.0029367,0.0031518,0.0016594,0.0014791,0.0015899,0.00018031,0.00019494,0.00019103,0.00066445,0.00071783,0.00073965,0.00041995,0.00039553,0.00040837,4.2772e-05,4.5628e-05,4.673e-05,5.7198e-05,5.4384e-05,5.5755e-05
8543.94,0.00749,0.0073478,0.0074859,0.0042048,0.003946,0.0039673,0.00055034,0.0010044,0.00097024,0.0024374,0.0029247,0.0031387,0.0016511,0.0014745,0.0015852,0.0001792,0.00019375,0.00018984,0.00066074,0.00071468,0.00073639,0.00041813,0.00039422,0.00040707,4.2578e-05,4.5425e-05,4.6522e-05,5.6955e-05,5.4201e-05,5.5575e-05
8557.54,0.0074611,0.0073194,0.0074575,0.0041958,0.0039369,0.0039584,0.000547,0.0009991,0.00096431,0.0024203,0.0029118,0.0031246,0.0016427,0.0014697,0.0015804,0.00017808,0.00019255,0.00018863,0.00065685,0.00071132,0.00073291,0.00041628,0.00039287,0.00040574,4.237e-05,4.5209e-05,4.63e-05,5.6707e-05,5.4013e-05,5.539e-05
8571.15,0.0074183,0.0072771,0.0074149,0.0041837,0.003925,0.0039467,0.00054312,0.00099275,0.00095739,0.002399,0.0028935,0.0031047,0.0016332,0.0014639,0.0015745,0.00017677,0.00019114,0.00018722,0.00065178,0.00070665,0.00072807,0.00041412,0.00039123,0.00040411,4.2078e-05,4.491e-05,4.5992e-05,5.6419e-05,5.3786e-05,5.5165e-05
8584.75,0.0074436,0.0073024,0.0074411,0.0041856,0.0039261,0.003948,0.00054259,0.00099253,0.00095635,0.0023984,0.0029019,0.0031132,0.001629,0.0014629,0.0015738,0.00017656,0.00019091,0.00018696,0.00065252,0.00070841,0.00072987,0.00041335,0.0003909,0.00040383,4.2149e-05,4.5019e-05,4.6103e-05,5.6318e-05,5.3738e-05,5.5123e-05
8598.36,0.0074,0.0072595,0.0073979,0.0041733,0.0039139,0.003936,0.00053876,0.00098616,0.00094943,0.002377,0.0028834,0.0030931,0.0016194,0.001457,0.0015678,0.00017525,0.00018951,0.00018556,0.00064742,0.00070369,0.00072498,0.00041118,0.00038925,0.00040218,4.1825e-05,4.4716e-05,4.5792e-05,5.6028e-05,5.3509e-05,5.4896e-05
8611.96,0.0073705,0.0072304,0.0073688,0.0041633,0.003904,0.0039262,0.00053572,0.00098123,0.00094388,0.00236,0.0028704,0.0030788,0.0016107,0.0014519,0.0015627,0.0001742,0.00018838,0.00018443,0.00064352,0.0007003,0.00072145,0.00040926,0.00038783,0.00040077,4.1562e-05,4.4498e-05,4.5568e-05,5.577e-05,5.3311e-05,5.47e-05
8625.57,0.0073432,0.0072036,0.0073419,0.0041535,0.0038942,0.0039165,0.00053285,0.00097656,0.00093859,0.0023437,0.0028582,0.0030655,0.0016021,0.0014469,0.0015576,0.00017321,0.0001873,0.00018334,0.00063982,0.00069712,0.00071816,0.00040735,0.00038642,0.00039938,4.13e-05,4.4294e-05,4.5357e-05,5.5515e-05,5.3115e-05,5.4507e-05
8639.17,0.007317,0.007178,0.0073163,0.0041437,0.0038844,0.0039069,0.00053007,0.00097199,0.00093341,0.0023278,0.0028466,0.0030527,0.0015936,0.001442,0.0015526,0.00017223,0.00018624,0.00018228,0.00063624,0.00069407,0.00071498,0.00040545,0.00038502,0.00039799,4.1038e-05,4.4097e-05,4.5155e-05,5.526e-05,5.2921e-05,5.4314e-05
8652.78,0.0072918,0.0071532,0.0072915,0.004134,0.0038747,0.0038973,0.00052733,0.00096747,0.00092828,0.0023123,0.0028354,0.0030403,0.0015851,0.001437,0.0015476,0.00017126,0.00018519,0.00018123,0.00063274,0.0006911,0.00071189,0.00040356,0.00038363,0.00039661,4.0782e-05,4.3906e-05,4.4958e-05,5.5008e-05,5.2728e-05,5.4123e-05
8666.38,0.0072674,0.0071292,0.0072675,0.0041244,0.0038651,0.0038879,0.00052462,0.00096295,0.00092315,0.002297,0.0028244,0.0030282,0.0015767,0.0014322,0.0015427,0.0001703,0.00018415,0.00018018,0.00062932,0.00068821,0.00070889,0.0004017,0.00038227,0.00039525,4.0539e-05,4.3721e-05,4.4766e-05,5.4758e-05,5.2537e-05,5.3934e-05
8679.99,0.0072435,0.0071059,0.0072442,0.0041151,0.0038558,0.0038788,0.00052191,0.0009584,0.000918,0.0022821,0.0028138,0.0030164,0.0015684,0.0014274,0.0015379,0.00016933,0.0001831,0.00017912,0.00062597,0.0006854,0.00070595,0.00039986,0.00038093,0.00039392,4.0314e-05,4.3539e-05,4.4579e-05,5.4513e-05,5.2351e-05,5.375e-05
8693.59,0.0072201,0.0070829,0.0072212,0.0041062,0.0038468,0.00387,0.0005192,0.00095378,0.0009128,0.0022673,0.0028033,0.0030048,0.0015602,0.0014228,0.0015332,0.00016836,0.00018204,0.00017806,0.00062266,0.00068262,0.00070306,0.00039807,0.00037962,0.00039263,4.0107e-05,4.3361e-05,4.4394e-05,5.4273e-05,5.217e-05,5.3571e-05
8707.2,0.0071967,0.00706,0.0071984,0.0040976,0.0038381,0.0038615,0.00051648,0.0009491,0.00090754,0.0022526,0.0027929,0.0029932,0.0015523,0.0014183,0.0015287,0.00016738,0.00018097,0.00017699,0.00061938,0.00067986,0.00070019,0.00039632,0.00037836,0.00039137,3.9919e-05,4.3183e-05,4.4211e-05,5.4039e-05,5.1994e-05,5.3397e-05
8720.8,0.007173,0.0070368,0.0071752,0.0040893,0.0038298,0.0038533,0.00051372,0.0009443,0.00090218,0.0022379,0.0027824,0.0029816,0.0015444,0.001414,0.0015243,0.00016638,0.00017989,0.0001759,0.00061608,0.00067708,0.00069729,0.0003946,0.00037713,0.00039015,3.9743e-05,4.3004e-05,4.4026e-05,5.381e-05,5.1822e-05,5.3227e-05
8734.41,0.0071482,0.0070125,0.0071508,0.0040813,0.0038217,0.0038454,0.00051088,0.0009393,0.00089664,0.002223,0.0027714,0.0029694,0.0015367,0.0014097,0.00152,0.00016535,0.00017877,0.00017477,0.0006127,0.0006742,0.00069428,0.00039291,0.00037592,0.00038895,3.9568e-05,4.2819e-05,4.3834e-05,5.3585e-05,5.1655e-05,5.3061e-05
8748.01,0.0071179,0.0069827,0.0071209,0.0040732,0.0038135,0.0038374,0.00050752,0.00093331,0.00089018,0.0022066,0.0027584,0.0029551,0.001529,0.0014055,0.0015157,0.00016414,0.00017746,0.00017347,0.00060888,0.00067081,0.00069076,0.00039122,0.00037472,0.00038776,3.9366e-05,4.2602e-05,4.361e-05,5.336e-05,5.1487e-05,5.2895e-05
8761.62,0.0070916,0.0069568,0.007095,0.0040644,0.0038047,0.0038287,0.00050526,0.0009293,0.00088558,0.0021914,0.0027469,0.0029424,0.0015211,0.001401,0.0015111,0.00016329,0.00017652,0.00017252,0.00060542,0.00066781,0.00068763,0.00038947,0.00037345,0.0003865,3.918e-05,4.2409e-05,4.341e-05,5.3126e-05,5.131e-05,5.272e-05
8775.22,0.0070882,0.0069538,0.0070924,0.004058,0.0037981,0.0038223,0.0005045,0.00092805,0.0008836,0.0021829,0.0027444,0.0029392,0.001514,0.0013973,0.0015074,0.00016292,0.0001761,0.00017209,0.00060385,0.00066696,0.00068671,0.00038795,0.0003724,0.00038547,3.9106e-05,4.2352e-05,4.335e-05,5.2924e-05,5.1165e-05,5.2577e-05
8788.83,0.0070608,0.0069269,0.0070654,0.0040498,0.0037898,0.0038141,0.00050175,0.00092304,0.00087808,0.0021675,0.0027326,0.0029261,0.0015063,0.001393,0.0015031,0.0001619,0.00017499,0.00017097,0.00060031,0.00066387,0.00068349,0.00038625,0.00037119,0.00038426,3.8888e-05,4.2153e-05,4.3145e-05,5.2698e-05,5.0996e-05,5.241e-05
8802.43,0.007035,0.0069016,0.0070401,0.0040412,0.0037812,0.0038057,0.00049927,0.00091851,0.00087301,0.0021527,0.0027214,0.0029137,0.0014985,0.0013887,0.0014986,0.00016096,0.00017396,0.00016994,0.00059692,0.00066093,0.00068042,0.00038454,0.00036996,0.00038303,3.8664e-05,4.1964e-05,4.295e-05,5.247e-05,5.0825e-05,5.224e-05
8816.04,0.0070098,0.0068769,0.0070153,0.0040324,0.0037723,0.003797,0.00049692,0.00091418,0.00086814,0.0021381,0.0027104,0.0029015,0.0014906,0.0013842,0.0014941,0.00016006,0.00017297,0.00016894,0.00059358,0.00065805,0.00067742,0.00038281,0.0003687,0.00038178,3.8431e-05,4.1779e-05,4.2758e-05,5.2239e-05,5.065e-05,5.2067e-05
8829.64,0.006985,0.0068526,0.006991,0.0040233,0.0037633,0.0037881,0.00049467,0.00090998,0.00086339,0.0021237,0.0026997,0.0028896,0.0014827,0.0013797,0.0014895,0.00015919,0.00017201,0.00016798,0.0005903,0.00065523,0.00067447,0.00038105,0.00036743,0.00038051,3.8194e-05,4.1598e-05,4.257e-05,5.2006e-05,5.0473e-05,5.1891e-05
8843.25,0.0069608,0.0068289,0.0069673,0.0040141,0.003754,0.003779,0.00049247,0.00090584,0.00085871,0.0021095,0.0026892,0.0028779,0.0014747,0.0013751,0.0014848,0.00015833,0.00017106,0.00016702,0.00058708,0.00065246,0.00067158,0.00037929,0.00036615,0.00037923,3.7959e-05,4.142e-05,4.2386e-05,5.1771e-05,5.0295e-05,5.1713e-05
8856.85,0.0069373,0.0068059,0.0069443,0.0040048,0.0037448,0.0037699,0.00049031,0.00090174,0.00085407,0.0020956,0.002679,0.0028665,0.0014668,0.0013706,0.0014802,0.00015748,0.00017012,0.00016608,0.00058391,0.00064976,0.00066876,0.00037752,0.00036486,0.00037794,3.7734e-05,4.1246e-05,4.2206e-05,5.1537e-05,5.0116e-05,5.1535e-05
8870.46,0.0069144,0.0067835,0.0069219,0.0039956,0.0037356,0.0037609,0.00048817,0.00089763,0.00084943,0.0020819,0.002669,0.0028553,0.0014588,0.0013661,0.0014755,0.00015663,0.00016917,0.00016513,0.00058081,0.00064713,0.000666,0.00037578,0.00036359,0.00037667,3.7524e-05,4.1077e-05,4.203e-05,5.1304e-05,4.9939e-05,5.1359e-05
8884.06,0.0068921,0.0067617,0.0069001,0.0039866,0.0037266,0.0037521,0.00048603,0.00089346,0.00084474,0.0020684,0.0026593,0.0028445,0.001451,0.0013616,0.001471,0.00015577,0.00016822,0.00016418,0.00057777,0.00064456,0.0006633,0.00037405,0.00036234,0.00037542,3.7333e-05,4.0911e-05,4.1858e-05,5.1075e-05,4.9766e-05,5.1186e-05
8897.67,0.0068701,0.0067403,0.0068787,0.0039779,0.0037179,0.0037435,0.00048385,0.0008892,0.00083997,0.0020551,0.0026498,0.0028338,0.0014434,0.0013573,0.0014666,0.0001549,0.00016726,0.00016321,0.00057478,0.00064203,0.00066065,0.00037236,0.00036112,0.0003742,3.7159e-05,4.0748e-05,4.1689e-05,5.0851e-05,4.9597e-05,5.1017e-05
8911.27,0.0068482,0.0067189,0.0068573,0.0039696,0.0037095,0.0037353,0.00048159,0.00088474,0.00083504,0.0020419,0.0026403,0.0028231,0.0014358,0.0013531,0.0014623,0.000154,0.00016626,0.00016221,0.0005718,0.00063951,0.00065801,0.0003707,0.00035994,0.00037302,3.6998e-05,4.0586e-05,4.1521e-05,5.0632e-05,4.9432e-05,5.0853e-05
8924.88,0.0068254,0.0066966,0.006835,0.0039614,0.0037013,0.0037272,0.00047903,0.0008797,0.00082956,0.0020285,0.0026304,0.0028121,0.0014284,0.001349,0.001458,0.000153,0.00016515,0.0001611,0.00056875,0.00063691,0.00065528,0.00036907,0.00035878,0.00037185,3.6841e-05,4.0419e-05,4.1347e-05,5.0416e-05,4.927e-05,5.0692e-05
