,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5p,5p,5p,5s,5s,5s
8040.55,0.0090042,0.0088779,0.0090219,0.0046173,0.0043598,0.0043818,0.00094847,0.0015167,0.0014959,0.0034564,0.0038961,0.0041471,0.002046,0.0018091,0.0019227,0.00034098,0.00033901,0.00033306,0.00099716,0.0010352,0.0010535,0.00054804,0.00052087,0.00052998,0.0001173,0.00012039,0.00012169,8.4741e-05,8.1578e-05,8.2373e-05
8054.16,0.008978,0.0088522,0.0089963,0.0046085,0.0043509,0.0043732,0.00094213,0.0015085,0.0014868,0.0034359,0.0038819,0.004132,0.0020365,0.0018035,0.0019172,0.00033881,0.00033685,0.00033093,0.0009924,0.001031,0.0010494,0.00054583,0.00051914,0.00052829,0.00011676,0.00011991,0.0001212,8.4406e-05,8.1303e-05,8.2105e-05
8067.76,0.0089539,0.0088284,0.0089726,0.00461,0.0043519,0.0043743,0.00093711,0.0015023,0.0014798,0.003417,0.0038688,0.0041179,0.0020315,0.0018019,0.001916,0.0003371,0.00033515,0.00032926,0.00098799,0.0010272,0.0010455,0.00054486,0.00051858,0.0005278,0.00011625,0.00011946,0.00012075,8.426e-05,8.1212e-05,8.2023e-05
8081.37,0.008924,0.008799,0.0089433,0.004598,0.0043401,0.0043627,0.00093102,0.0014943,0.001471,0.0033952,0.0038532,0.0041011,0.0020206,0.0017951,0.0019092,0.00033501,0.00033306,0.0003272,0.00098286,0.0010227,0.0010409,0.0005423,0.00051652,0.00052577,0.00011565,0.00011892,0.00012021,8.3869e-05,8.0884e-05,8.1701e-05
8094.97,0.008895,0.0087706,0.0089149,0.0045877,0.0043298,0.0043526,0.00092501,0.0014865,0.0014623,0.003374,0.003838,0.0040848,0.0020105,0.001789,0.0019031,0.00033293,0.00033098,0.00032516,0.00097785,0.0010183,0.0010364,0.00053993,0.00051463,0.00052392,0.00011507,0.00011841,0.00011969,8.3507e-05,8.0584e-05,8.1408e-05
8108.58,0.0088661,0.0087422,0.0088866,0.0045779,0.0043201,0.0043431,0.00091903,0.0014786,0.0014536,0.0033529,0.0038229,0.0040686,0.0020006,0.0017831,0.0018973,0.00033086,0.00032891,0.00032312,0.00097288,0.001014,0.001032,0.00053764,0.00051282,0.00052215,0.0001145,0.00011789,0.00011917,8.3158e-05,8.0296e-05,8.1127e-05
8122.18,0.0088369,0.0087136,0.008858,0.0045685,0.0043107,0.0043339,0.00091312,0.0014708,0.001445,0.0033318,0.0038077,0.0040523,0.0019909,0.0017773,0.0018916,0.0003288,0.00032685,0.00032109,0.0009679,0.0010096,0.0010276,0.0005354,0.00051106,0.00052042,0.00011392,0.00011737,0.00011865,8.2816e-05,8.0015e-05,8.0853e-05
8135.79,0.0088074,0.0086846,0.008829,0.0045591,0.0043014,0.0043247,0.00090727,0.001463,0.0014364,0.0033107,0.0037924,0.0040358,0.0019812,0.0017716,0.0018859,0.00032676,0.00032481,0.00031908,0.0009629,0.0010052,0.0010231,0.00053317,0.0005093,0.00051871,0.00011335,0.00011685,0.00011812,8.2476e-05,7.9737e-05,8.0581e-05
8149.39,0.0087773,0.0086551,0.0087994,0.0045496,0.004292,0.0043155,0.00090152,0.0014553,0.0014279,0.0032896,0.0037769,0.0040191,0.0019716,0.0017659,0.0018802,0.00032474,0.00032279,0.00031709,0.00095786,0.0010007,0.0010185,0.00053094,0.00050755,0.00051699,0.00011277,0.00011633,0.00011759,8.2135e-05,7.9457e-05,8.0308e-05
8163.0,0.0087467,0.008625,0.0087694,0.0045399,0.0042823,0.004306,0.00089588,0.0014478,0.0014196,0.0032683,0.0037613,0.0040022,0.0019618,0.0017601,0.0018744,0.00032275,0.0003208,0.00031513,0.00095278,0.00099624,0.001014,0.00052868,0.00050576,0.00051524,0.00011219,0.0001158,0.00011705,8.179e-05,7.9174e-05,8.0031e-05
8176.6,0.0087156,0.0085945,0.0087389,0.0045297,0.0042722,0.004296,0.00089036,0.0014404,0.0014114,0.003247,0.0037454,0.0039852,0.0019519,0.0017541,0.0018685,0.0003208,0.00031884,0.00031321,0.00094768,0.0009917,0.0010093,0.00052637,0.00050394,0.00051345,0.0001116,0.00011526,0.00011651,8.1438e-05,7.8884e-05,7.9747e-05
8190.21,0.0086841,0.0085636,0.0087079,0.0045188,0.0042615,0.0042855,0.00088497,0.0014331,0.0014034,0.0032256,0.0037295,0.0039679,0.0019417,0.0017479,0.0018622,0.00031889,0.00031692,0.00031132,0.00094253,0.00098711,0.0010047,0.000524,0.00050204,0.00051159,0.00011101,0.00011472,0.00011597,8.1075e-05,7.8583e-05,7.9451e-05
8203.81,0.0086514,0.0085314,0.0086757,0.0045065,0.0042494,0.0042735,0.00087969,0.001426,0.0013954,0.0032037,0.003713,0.0039502,0.001931,0.0017411,0.0018554,0.00031701,0.00031503,0.00030946,0.00093727,0.00098241,0.00099986,0.00052146,0.00049999,0.00050956,0.0001104,0.00011417,0.0001154,8.0688e-05,7.8258e-05,7.9132e-05
8217.42,0.008609,0.0084899,0.008634,0.0044855,0.0042291,0.0042533,0.00087443,0.0014189,0.0013876,0.0031784,0.0036924,0.003928,0.0019165,0.001731,0.0018451,0.00031514,0.00031314,0.0003076,0.00093097,0.00097661,0.00099396,0.00051792,0.00049698,0.00050656,0.00010967,0.00011348,0.00011472,8.0146e-05,7.7783e-05,7.866e-05
8231.02,0.0086175,0.0084983,0.008643,0.0045057,0.0042477,0.0042723,0.00086959,0.0014122,0.0013801,0.0031723,0.0036937,0.0039292,0.0019197,0.0017369,0.0018517,0.00031337,0.0003114,0.00030588,0.00093025,0.00097663,0.00099396,0.00051916,0.00049855,0.00050823,0.00010959,0.00011348,0.00011471,8.0342e-05,7.8024e-05,7.8913e-05
8244.63,0.0085765,0.0084581,0.0086026,0.0044856,0.0042282,0.0042529,0.00086447,0.0014053,0.0013724,0.0031476,0.0036738,0.0039077,0.0019057,0.0017271,0.0018417,0.00031153,0.00030954,0.00030405,0.00092413,0.00097101,0.00098824,0.00051574,0.00049566,0.00050534,0.00010888,0.00011282,0.00011404,7.9818e-05,7.7567e-05,7.8459e-05
8258.23,0.0085462,0.0084284,0.0085729,0.0044735,0.0042163,0.0042412,0.00085943,0.0013983,0.0013647,0.003127,0.0036586,0.0038912,0.0018951,0.0017205,0.001835,0.0003097,0.0003077,0.00030224,0.0009192,0.00096662,0.00098376,0.00051326,0.00049365,0.00050336,0.0001083,0.0001123,0.00011352,7.9439e-05,7.7249e-05,7.8146e-05
8271.84,0.0085179,0.0084006,0.0085451,0.0044628,0.0042058,0.0042308,0.00085442,0.0013914,0.0013569,0.0031072,0.0036442,0.0038756,0.0018852,0.0017145,0.001829,0.00030788,0.00030586,0.00030043,0.00091449,0.00096247,0.00097952,0.00051095,0.00049182,0.00050155,0.00010776,0.00011181,0.00011302,7.9087e-05,7.6957e-05,7.7859e-05
8285.44,0.0084904,0.0083737,0.0085182,0.0044529,0.0041959,0.0042211,0.00084941,0.0013843,0.0013492,0.0030878,0.0036301,0.0038604,0.0018756,0.0017088,0.0018232,0.00030604,0.00030401,0.00029861,0.00090988,0.00095842,0.00097538,0.00050873,0.00049007,0.00049982,0.00010722,0.00011133,0.00011254,7.8749e-05,7.6679e-05,7.7586e-05
8299.05,0.0084631,0.0083469,0.0084915,0.0044434,0.0041866,0.0042119,0.00084442,0.0013773,0.0013414,0.0030686,0.0036162,0.0038453,0.0018662,0.0017033,0.0018177,0.0003042,0.00030216,0.00029679,0.00090532,0.0009544,0.00097128,0.00050657,0.00048838,0.00049816,0.00010669,0.00011086,0.00011206,7.8421e-05,7.6411e-05,7.7323e-05
8312.65,0.0084357,0.0083201,0.0084647,0.0044343,0.0041775,0.004203,0.00083944,0.0013702,0.0013336,0.0030495,0.0036024,0.0038302,0.001857,0.0016979,0.0018123,0.00030236,0.00030031,0.00029497,0.00090077,0.00095039,0.00096718,0.00050445,0.00048673,0.00049654,0.00010617,0.00011038,0.00011158,7.81e-05,7.6149e-05,7.7066e-05
8326.26,0.0084079,0.0082929,0.0084374,0.0044253,0.0041686,0.0041943,0.0008345,0.0013631,0.0013258,0.0030303,0.0035884,0.003815,0.0018479,0.0016926,0.001807,0.00030053,0.00029846,0.00029315,0.0008962,0.00094635,0.00096306,0.00050236,0.0004851,0.00049494,0.00010564,0.00010991,0.0001111,7.7783e-05,7.5891e-05,7.6812e-05
8339.86,0.0083796,0.0082651,0.0084096,0.0044163,0.0041596,0.0041855,0.00082962,0.0013561,0.001318,0.0030111,0.0035741,0.0037995,0.0018388,0.0016873,0.0018017,0.00029871,0.00029663,0.00029134,0.00089159,0.00094226,0.00095887,0.00050028,0.00048348,0.00049334,0.00010512,0.00010942,0.00011061,7.7467e-05,7.5633e-05,7.6559e-05
8353.47,0.0083504,0.0082365,0.008381,0.0044071,0.0041505,0.0041765,0.00082482,0.0013492,0.0013104,0.0029917,0.0035596,0.0037837,0.0018297,0.001682,0.0017963,0.00029691,0.00029482,0.00028956,0.00088691,0.00093809,0.00095461,0.00049817,0.00048183,0.00049172,0.00010458,0.00010893,0.00011011,7.7148e-05,7.5371e-05,7.6302e-05
8367.07,0.0083202,0.0082068,0.0083513,0.0043973,0.0041407,0.0041669,0.00082012,0.0013423,0.0013028,0.0029719,0.0035446,0.0037675,0.0018203,0.0016764,0.0017907,0.00029513,0.00029303,0.0002878,0.00088212,0.00093381,0.00095023,0.000496,0.00048013,0.00049004,0.00010403,0.00010843,0.0001096,7.6819e-05,7.5101e-05,7.6036e-05
8380.68,0.0082874,0.0081747,0.008319,0.004386,0.0041297,0.004156,0.00081549,0.0013356,0.0012954,0.0029514,0.0035286,0.0037501,0.0018104,0.0016703,0.0017845,0.00029338,0.00029126,0.00028606,0.0008771,0.00092925,0.00094557,0.00049368,0.00047828,0.0004882,0.00010346,0.00010789,0.00010905,7.6467e-05,7.4807e-05,7.5746e-05
8394.28,0.0082369,0.0081249,0.0082689,0.0043651,0.0041095,0.004136,0.00081067,0.0013285,0.0012876,0.0029251,0.0035051,0.0037248,0.0017965,0.0016605,0.0017744,0.00029156,0.00028941,0.00028424,0.00087027,0.00092276,0.00093894,0.00049028,0.00047538,0.0004853,0.00010266,0.00010713,0.00010828,7.5949e-05,7.435e-05,7.5291e-05
8407.89,0.0082641,0.0081522,0.0082971,0.0043827,0.0041256,0.0041524,0.0008073,0.0013236,0.001282,0.0029253,0.0035147,0.0037345,0.0017985,0.0016654,0.00178,0.00029024,0.00028809,0.00028293,0.0008715,0.00092489,0.00094108,0.00049121,0.00047668,0.00048668,0.00010282,0.00010737,0.00010852,7.6101e-05,7.4549e-05,7.55e-05
8421.49,0.0082205,0.0081093,0.0082539,0.0043655,0.004109,0.0041358,0.00080277,0.0013169,0.0012746,0.0029013,0.0034942,0.0037123,0.0017862,0.0016571,0.0017714,0.0002885,0.00028632,0.0002812,0.00086538,0.00091916,0.00093522,0.00048824,0.00047419,0.0004842,0.00010211,0.0001067,0.00010784,7.5649e-05,7.4156e-05,7.5109e-05
8435.1,0.0081896,0.008079,0.0082236,0.0043538,0.0040975,0.0041245,0.00079851,0.0013105,0.0012675,0.0028817,0.0034791,0.0036959,0.0017762,0.0016509,0.0017651,0.00028685,0.00028465,0.00027955,0.00086061,0.00091485,0.00093082,0.0004859,0.00047232,0.00048234,0.00010156,0.00010619,0.00010733,7.5295e-05,7.3859e-05,7.4815e-05
8448.7,0.0081613,0.0080514,0.0081959,0.0043432,0.004087,0.0041142,0.00079433,0.0013042,0.0012606,0.0028631,0.0034652,0.0036807,0.0017666,0.0016452,0.0017593,0.00028522,0.000283,0.00027793,0.00085612,0.00091085,0.00092672,0.00048367,0.00047056,0.00048059,0.00010104,0.00010572,0.00010685,7.496e-05,7.358e-05,7.454e-05
8462.31,0.0081343,0.008025,0.0081694,0.0043331,0.0040771,0.0041044,0.00079017,0.001298,0.0012536,0.0028451,0.0034518,0.0036661,0.0017573,0.0016396,0.0017536,0.00028359,0.00028135,0.00027631,0.00085179,0.000907,0.00092277,0.00048152,0.00046886,0.00047891,0.00010054,0.00010527,0.00010639,7.4636e-05,7.3311e-05,7.4274e-05
8475.91,0.0081081,0.0079993,0.0081438,0.0043234,0.0040675,0.004095,0.00078602,0.0012916,0.0012466,0.0028274,0.0034389,0.0036518,0.0017483,0.0016342,0.0017482,0.00028196,0.0002797,0.00027468,0.00084754,0.00090325,0.00091892,0.00047942,0.00046722,0.00047729,0.00010005,0.00010482,0.00010594,7.432e-05,7.3051e-05,7.4018e-05
8489.52,0.0080823,0.0079741,0.0081186,0.0043142,0.0040584,0.004086,0.00078186,0.0012853,0.0012396,0.0028099,0.0034261,0.0036378,0.0017394,0.0016291,0.0017429,0.00028032,0.00027803,0.00027304,0.00084336,0.00089955,0.00091513,0.00047738,0.00046563,0.00047571,9.9567e-05,0.00010439,0.00010549,7.4014e-05,7.2798e-05,7.3769e-05
8503.12,0.0080565,0.007949,0.0080934,0.0043053,0.0040496,0.0040774,0.0007777,0.0012788,0.0012325,0.0027926,0.0034134,0.0036239,0.0017307,0.001624,0.0017378,0.00027867,0.00027636,0.0002714,0.0008392,0.00089587,0.00091135,0.00047539,0.00046409,0.00047419,9.9091e-05,0.00010395,0.00010505,7.3714e-05,7.2553e-05,7.3527e-05
8516.73,0.0080305,0.0079235,0.008068,0.0042967,0.004041,0.004069,0.00077355,0.0012723,0.0012254,0.0027752,0.0034006,0.0036098,0.0017221,0.0016191,0.0017328,0.00027702,0.00027469,0.00026975,0.00083503,0.00089217,0.00090756,0.00047342,0.00046258,0.00047269,9.8615e-05,0.00010352,0.00010461,7.342e-05,7.2313e-05,7.329e-05
8530.33,0.0080039,0.0078975,0.0080419,0.0042882,0.0040326,0.0040607,0.00076942,0.0012659,0.0012183,0.0027578,0.0033875,0.0035955,0.0017136,0.0016142,0.0017279,0.00027537,0.00027301,0.0002681,0.00083082,0.00088842,0.0009037,0.00047148,0.00046108,0.00047121,9.8136e-05,0.00010307,0.00010416,7.3129e-05,7.2075e-05,7.3055e-05
8543.94,0.0079761,0.0078703,0.0080147,0.0042795,0.004024,0.0040523,0.00076531,0.0012594,0.0012112,0.0027401,0.003374,0.0035807,0.001705,0.0016093,0.0017229,0.00027371,0.00027134,0.00026645,0.0008265,0.00088455,0.00089973,0.00046952,0.00045957,0.00046971,9.7645e-05,0.00010262,0.0001037,7.2835e-05,7.1835e-05,7.2819e-05
8557.54,0.0079457,0.0078405,0.0079848,0.0042701,0.0040147,0.0040432,0.00076116,0.0012528,0.001204,0.0027216,0.0033595,0.0035648,0.0016962,0.0016041,0.0017176,0.00027204,0.00026965,0.00026479,0.00082193,0.0008804,0.00089547,0.00046749,0.00045799,0.00046815,9.7125e-05,0.00010213,0.0001032,7.2532e-05,7.1585e-05,7.2571e-05
8571.15,0.0078998,0.0077953,0.0079392,0.0042564,0.0040013,0.0040299,0.00075639,0.0012451,0.0011957,0.0026981,0.0033384,0.003542,0.0016857,0.0015974,0.0017106,0.00027014,0.00026773,0.0002629,0.00081582,0.00087456,0.0008895,0.00046499,0.00045595,0.0004661,9.642e-05,0.00010145,0.00010251,7.2155e-05,7.1262e-05,7.225e-05
8584.75,0.0079297,0.0078255,0.0079704,0.0042624,0.0040066,0.0040355,0.0007556,0.0012439,0.0011937,0.0026994,0.0033494,0.003553,0.0016831,0.001598,0.0017116,0.00026966,0.0002672,0.00026238,0.00081737,0.00087704,0.00089198,0.00046466,0.00045603,0.00046624,9.6622e-05,0.00010173,0.00010279,7.2115e-05,7.1271e-05,7.2266e-05
8598.36,0.0078833,0.0077798,0.0079243,0.0042485,0.0039931,0.004022,0.0007509,0.0012363,0.0011856,0.002676,0.0033281,0.00353,0.0016725,0.0015912,0.0017045,0.00026777,0.00026529,0.0002605,0.00081124,0.00087117,0.00088597,0.00046215,0.00045398,0.00046418,9.5911e-05,0.00010104,0.00010209,7.1737e-05,7.0947e-05,7.1943e-05
8611.96,0.0078526,0.0077496,0.007894,0.0042381,0.0039828,0.004012,0.00074715,0.0012302,0.0011788,0.0026577,0.0033135,0.003514,0.0016634,0.0015857,0.0016989,0.00026622,0.00026371,0.00025894,0.00080669,0.00086702,0.00088171,0.00046004,0.00045231,0.00046252,9.5387e-05,0.00010055,0.00010159,7.142e-05,7.0682e-05,7.168e-05
8625.57,0.0078244,0.007722,0.0078664,0.0042281,0.003973,0.0040023,0.00074359,0.0012243,0.0011724,0.0026403,0.0033,0.0034992,0.0016545,0.0015804,0.0016935,0.00026472,0.00026218,0.00025744,0.00080242,0.00086316,0.00087774,0.00045797,0.00045069,0.0004609,9.4894e-05,0.0001001,0.00010113,7.1111e-05,7.0425e-05,7.1425e-05
8639.17,0.0077976,0.0076958,0.0078401,0.0042182,0.0039633,0.0039927,0.00074013,0.0012186,0.001166,0.0026234,0.0032872,0.003485,0.0016457,0.0015751,0.0016881,0.00026326,0.00026069,0.00025597,0.0007983,0.00085946,0.00087393,0.00045592,0.00044909,0.00045931,9.4418e-05,9.9661e-05,0.00010068,7.0805e-05,7.0171e-05,7.1174e-05
8652.78,0.0077717,0.0076706,0.0078148,0.0042085,0.0039537,0.0039833,0.00073671,0.0012129,0.0011597,0.0026069,0.0032747,0.0034713,0.0016369,0.00157,0.0016828,0.0002618,0.0002592,0.00025451,0.00079428,0.00085587,0.00087024,0.0004539,0.00044751,0.00045774,9.3955e-05,9.9238e-05,0.00010025,7.0503e-05,6.9921e-05,7.0925e-05
8666.38,0.0077466,0.0076461,0.0077903,0.0041991,0.0039444,0.0039741,0.00073331,0.0012072,0.0011534,0.0025907,0.0032626,0.0034579,0.0016283,0.0015649,0.0016776,0.00026034,0.00025771,0.00025304,0.00079036,0.00085237,0.00086665,0.00045192,0.00044596,0.0004562,9.3505e-05,9.8826e-05,9.9834e-05,7.0206e-05,6.9675e-05,7.0682e-05
8679.99,0.0077221,0.0076222,0.0077664,0.00419,0.0039354,0.0039653,0.0007299,0.0012014,0.001147,0.0025748,0.0032508,0.0034448,0.0016199,0.00156,0.0016725,0.00025888,0.00025622,0.00025157,0.00078652,0.00084895,0.00086312,0.00044998,0.00044446,0.0004547,9.3064e-05,9.8423e-05,9.9422e-05,6.9916e-05,6.9437e-05,7.0446e-05
8693.59,0.0076979,0.0075986,0.0077428,0.0041812,0.0039268,0.0039568,0.00072647,0.0011956,0.0011406,0.0025591,0.0032391,0.0034319,0.0016116,0.0015552,0.0016676,0.0002574,0.00025471,0.00025009,0.00078271,0.00084557,0.00085964,0.00044808,0.000443,0.00045324,9.263e-05,9.8024e-05,9.9015e-05,6.9633e-05,6.9205e-05,7.0216e-05
8707.2,0.0076736,0.0075749,0.0077191,0.0041728,0.0039185,0.0039487,0.00072302,0.0011896,0.0011341,0.0025435,0.0032275,0.0034189,0.0016035,0.0015506,0.0016629,0.00025591,0.00025319,0.00024859,0.00077892,0.00084219,0.00085615,0.00044622,0.00044158,0.00045183,9.2199e-05,9.7626e-05,9.8609e-05,6.9356e-05,6.8979e-05,6.9992e-05
8720.8,0.0076488,0.0075507,0.0076948,0.0041647,0.0039104,0.0039408,0.00071952,0.0011836,0.0011276,0.0025278,0.0032156,0.0034058,0.0015955,0.0015461,0.0016583,0.0002544,0.00025165,0.00024708,0.00077509,0.00083876,0.00085262,0.0004444,0.00044019,0.00045045,9.1764e-05,9.7222e-05,9.8197e-05,6.9085e-05,6.8759e-05,6.9774e-05
8734.41,0.0076224,0.0075249,0.007669,0.0041566,0.0039024,0.0039329,0.0007159,0.0011773,0.0011208,0.0025117,0.0032031,0.003392,0.0015876,0.0015416,0.0016537,0.00025284,0.00025006,0.00024552,0.00077112,0.00083518,0.00084893,0.0004426,0.00043882,0.00044908,9.1314e-05,9.68e-05,9.7767e-05,6.8816e-05,6.854e-05,6.9557e-05
8748.01,0.0075893,0.0074925,0.0076364,0.0041481,0.003894,0.0039247,0.00071162,0.0011699,0.0011129,0.0024935,0.0031878,0.0033752,0.0015795,0.001537,0.0016489,0.00025104,0.00024824,0.00024373,0.0007665,0.00083087,0.00084451,0.00044075,0.00043739,0.00044766,9.0785e-05,9.6295e-05,9.7253e-05,6.8539e-05,6.8315e-05,6.9334e-05
8761.62,0.0075622,0.0074659,0.0076097,0.0041387,0.0038848,0.0039156,0.00070884,0.0011649,0.0011073,0.0024774,0.003175,0.0033611,0.0015711,0.0015321,0.0016438,0.00024977,0.00024693,0.00024243,0.00076249,0.00082723,0.00084075,0.00043881,0.00043589,0.00044616,9.0327e-05,9.5866e-05,9.6815e-05,6.825e-05,6.8076e-05,6.9097e-05
8775.22,0.0075617,0.0074659,0.0076102,0.0041339,0.0038798,0.0039109,0.00070792,0.0011629,0.0011046,0.0024695,0.0031735,0.0033588,0.0015645,0.0015288,0.0016406,0.00024914,0.00024624,0.00024176,0.00076111,0.00082646,0.00083992,0.00043737,0.00043487,0.00044515,9.0179e-05,9.577e-05,9.6714e-05,6.8036e-05,6.7913e-05,6.8936e-05
8788.83,0.0075325,0.0074374,0.0075815,0.0041253,0.0038713,0.0039025,0.00070444,0.0011567,0.0010979,0.0024528,0.0031599,0.0033439,0.0015564,0.0015242,0.0016358,0.0002476,0.00024468,0.00024022,0.00075692,0.00082261,0.00083595,0.00043552,0.00043345,0.00044373,8.9695e-05,9.5317e-05,9.6252e-05,6.776e-05,6.7688e-05,6.8712e-05
8802.43,0.0075055,0.0074109,0.007555,0.0041165,0.0038626,0.0038939,0.00070131,0.0011511,0.0010917,0.0024369,0.0031473,0.0033299,0.0015483,0.0015195,0.001631,0.00024619,0.00024323,0.0002388,0.00075295,0.00081899,0.00083222,0.00043366,0.00043202,0.0004423,8.9235e-05,9.4891e-05,9.5818e-05,6.7482e-05,6.7461e-05,6.8486e-05
8816.04,0.0074792,0.0073853,0.0075293,0.0041074,0.0038537,0.0038852,0.00069836,0.0011456,0.0010858,0.0024213,0.003135,0.0033162,0.0015401,0.0015148,0.001626,0.00024483,0.00024184,0.00023743,0.00074907,0.00081547,0.00082859,0.00043178,0.00043056,0.00044084,8.8784e-05,9.4477e-05,9.5394e-05,6.7201e-05,6.723e-05,6.8257e-05
8829.64,0.0074536,0.0073603,0.0075042,0.0040982,0.0038446,0.0038762,0.00069551,0.0011403,0.00108,0.0024059,0.003123,0.0033029,0.0015319,0.00151,0.0016211,0.0002435,0.00024047,0.00023609,0.00074527,0.00081202,0.00082503,0.00042989,0.0004291,0.00043938,8.8341e-05,9.4071e-05,9.498e-05,6.6917e-05,6.6998e-05,6.8025e-05
8843.25,0.0074287,0.0073361,0.0074799,0.0040889,0.0038355,0.0038673,0.00069274,0.0011351,0.0010742,0.0023909,0.0031113,0.0032899,0.0015237,0.0015052,0.0016161,0.00024219,0.00023913,0.00023476,0.00074155,0.00080866,0.00082156,0.000428,0.00042763,0.0004379,8.7907e-05,9.3675e-05,9.4576e-05,6.6634e-05,6.6765e-05,6.7793e-05
8856.85,0.0074045,0.0073125,0.0074563,0.0040796,0.0038264,0.0038583,0.00068999,0.0011299,0.0010685,0.0023761,0.0031,0.0032773,0.0015156,0.0015004,0.0016111,0.00024089,0.00023779,0.00023344,0.00073791,0.00080539,0.00081818,0.00042612,0.00042617,0.00043644,8.7483e-05,9.3289e-05,9.4181e-05,6.6351e-05,6.6533e-05,6.7563e-05
8870.46,0.007381,0.0072896,0.0074334,0.0040706,0.0038175,0.0038496,0.00068725,0.0011247,0.0010628,0.0023616,0.0030889,0.003265,0.0015075,0.0014957,0.0016062,0.00023959,0.00023644,0.00023212,0.00073435,0.00080219,0.00081487,0.00042426,0.00042473,0.000435,8.7069e-05,9.2912e-05,9.3796e-05,6.6073e-05,6.6305e-05,6.7336e-05
8884.06,0.007358,0.0072673,0.007411,0.0040618,0.0038089,0.0038411,0.00068449,0.0011194,0.001057,0.0023473,0.0030781,0.0032529,0.0014996,0.0014911,0.0016015,0.00023827,0.00023509,0.00023079,0.00073086,0.00079906,0.00081163,0.00042244,0.00042333,0.0004336,8.6664e-05,9.2543e-05,9.3418e-05,6.58e-05,6.6083e-05,6.7114e-05
8897.67,0.0073353,0.0072452,0.0073888,0.0040533,0.0038006,0.0038329,0.00068167,0.001114,0.0010511,0.0023332,0.0030675,0.0032409,0.0014919,0.0014867,0.0015969,0.00023693,0.00023371,0.00022943,0.0007274,0.00079596,0.00080843,0.00042067,0.00042197,0.00043223,8.6264e-05,9.2178e-05,9.3044e-05,6.5533e-05,6.5867e-05,6.6899e-05
8911.27,0.0073124,0.0072229,0.0073665,0.0040453,0.0037926,0.0038251,0.00067872,0.0011083,0.001045,0.0023191,0.0030567,0.0032289,0.0014843,0.0014824,0.0015924,0.00023554,0.00023228,0.00022804,0.00072394,0.00079285,0.00080521,0.00041893,0.00042065,0.00043091,8.5866e-05,9.1811e-05,9.2669e-05,6.5272e-05,6.5657e-05,6.669e-05
8924.88,0.007288,0.0071991,0.0073427,0.0040375,0.0037849,0.0038175,0.00067536,0.001102,0.0010382,0.0023046,0.0030454,0.0032163,0.0014768,0.0014782,0.0015881,0.000234,0.00023072,0.00022649,0.00072035,0.00078959,0.00080184,0.00041723,0.00041936,0.00042962,8.5452e-05,9.1428e-05,9.2277e-05,6.5017e-05,6.5453e-05,6.6486e-05
8938.48,0.0072634,0.0071751,0.0073187,0.0040303,0.0037777,0.0038105,0.00067277,0.0010968,0.0010326,0.0022903,0.0030341,0.0032036,0.0014696,0.0014743,0.001584,0.00023273,0.00022941,0.0002252,0.00071676,0.00078633,0.00079846,0.0004156,0.00041814,0.0004284,8.5038e-05,9.1043e-05,9.1883e-05,6.4772e-05,6.5259e-05,6.6294e-05
8952.09,0.007252,0.0071643,0.007308,0.0040226,0.0037702,0.0038031,0.00067292,0.001096,0.001031,0.0022799,0.0030282,0.0031967,0.0014622,0.0014702,0.0015797,0.00023238,0.00022899,0.0002248,0.00071446,0.00078448,0.00079653,0.00041392,0.00041688,0.00042713,8.4777e-05,9.0823e-05,9.1656e-05,6.4521e-05,6.5058e-05,6.6093e-05
8965.69,0.0072261,0.0071391,0.0072827,0.0040151,0.0037627,0.0037958,0.00066949,0.0010895,0.0010241,0.0022653,0.0030164,0.0031835,0.0014549,0.0014661,0.0015755,0.00023081,0.00022739,0.00022322,0.00071077,0.00078109,0.00079302,0.00041227,0.00041563,0.00042588,8.4348e-05,9.0424e-05,9.1247e-05,6.4272e-05,6.486e-05,6.5896e-05
8979.3,0.0072015,0.0071151,0.0072586,0.0040074,0.0037551,0.0037884,0.00066669,0.0010839,0.0010181,0.0022511,0.003005,0.0031709,0.0014476,0.001462,0.0015713,0.00022945,0.00022599,0.00022185,0.00070721,0.00077784,0.00078966,0.0004106,0.00041438,0.00042462,8.3934e-05,9.0041e-05,9.0856e-05,6.4021e-05,6.4661e-05,6.5697e-05
8992.9,0.007177,0.0070912,0.0072347,0.0039995,0.0037473,0.0037807,0.00066412,0.0010786,0.0010124,0.002237,0.0029938,0.0031583,0.0014402,0.0014579,0.0015669,0.00022816,0.00022467,0.00022055,0.00070367,0.00077461,0.00078631,0.00040891,0.0004131,0.00042333,8.3521e-05,8.9661e-05,9.0466e-05,6.3767e-05,6.4457e-05,6.5494e-05
9006.51,0.0071525,0.0070673,0.0072107,0.0039912,0.0037392,0.0037728,0.00066168,0.0010736,0.0010069,0.0022229,0.0029826,0.0031457,0.0014327,0.0014536,0.0015625,0.00022691,0.00022338,0.00021929,0.00070015,0.00077139,0.00078298,0.0004072,0.00041179,0.00042202,8.3108e-05,8.9282e-05,9.0078e-05,6.3509e-05,6.425e-05,6.5286e-05
