,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s
4203.94,0.0051808,0.005215,0.0053216,0.00019957,0.00015249,0.00017858,0.00092062,0.0007036,0.00070051,9.1893e-07,1.076e-06,1.2297e-06,6.9149e-05,5.3587e-05,5.3229e-05
4217.55,0.0051441,0.0051794,0.0052856,0.00019645,0.00015041,0.00017648,0.00091337,0.00069706,0.00069456,1.3544e-06,1.0623e-06,1.2152e-06,6.8474e-05,5.3081e-05,5.2768e-05
4231.15,0.0051076,0.0051441,0.0052499,0.00019348,0.00014836,0.00017443,0.00090618,0.00069057,0.00068865,1.8888e-06,1.0475e-06,1.2009e-06,6.7892e-05,5.2581e-05,5.2311e-05
4244.76,0.0050714,0.0051091,0.0052144,0.00019064,0.00014635,0.00017241,0.00089907,0.00068415,0.0006828,2.2156e-06,1.0319e-06,1.1869e-06,6.7418e-05,5.2085e-05,5.1858e-05
4258.36,0.0050355,0.0050743,0.0051792,0.00018793,0.00014437,0.00017042,0.00089205,0.00067781,0.00067703,2.1743e-06,1.0159e-06,1.1731e-06,6.7037e-05,5.1595e-05,5.1411e-05
4271.97,0.0050001,0.00504,0.0051445,0.00018532,0.00014243,0.00016846,0.00088513,0.00067155,0.00067133,1.8529e-06,1.0005e-06,1.1595e-06,6.6708e-05,5.1112e-05,5.097e-05
4285.57,0.0049652,0.0050062,0.0051102,0.00018281,0.0001405,0.00016651,0.00087833,0.00066537,0.00066571,1.4474e-06,9.8611e-07,1.1459e-06,6.6379e-05,5.0634e-05,5.0536e-05
4299.18,0.0049308,0.0049729,0.0050764,0.00018037,0.0001386,0.00016458,0.00087165,0.0006593,0.00066018,1.0806e-06,9.7312e-07,1.1325e-06,6.6e-05,5.0164e-05,5.0108e-05
4312.78,0.0048968,0.0049398,0.0050429,0.00017814,0.00013681,0.00016279,0.00086506,0.0006533,0.00065472,7.9432e-07,9.62e-07,1.12e-06,6.5533e-05,4.9699e-05,4.9685e-05
4326.39,0.004863,0.004907,0.0050097,0.00017585,0.00013495,0.0001609,0.00085854,0.00064736,0.00064931,6.5824e-07,9.5087e-07,1.1069e-06,6.497e-05,4.9239e-05,4.9267e-05
4339.99,0.0048295,0.0048745,0.0049767,0.00017364,0.00013314,0.00015906,0.00085209,0.00064147,0.00064395,7.8401e-07,9.398e-07,1.0941e-06,6.433e-05,4.8783e-05,4.8852e-05
4353.6,0.0047961,0.0048421,0.0049439,0.00017149,0.00013136,0.00015725,0.0008457,0.00063563,0.00063863,1.1806e-06,9.2808e-07,1.0815e-06,6.3655e-05,4.8332e-05,4.8441e-05
4367.2,0.0047629,0.0048098,0.0049112,0.00016938,0.00012961,0.00015547,0.00083936,0.00062984,0.00063335,1.658e-06,9.1542e-07,1.0692e-06,6.2995e-05,4.7885e-05,4.8033e-05
4380.81,0.00473,0.0047777,0.0048786,0.00016731,0.00012789,0.00015372,0.00083308,0.0006241,0.00062811,1.9427e-06,9.0199e-07,1.057e-06,6.2396e-05,4.7442e-05,4.7628e-05
4394.41,0.0046972,0.0047459,0.0048463,0.00016526,0.0001262,0.000152,0.00082685,0.00061841,0.00062293,1.9015e-06,8.8833e-07,1.045e-06,6.1888e-05,4.7004e-05,4.7228e-05
4408.02,0.0046648,0.0047143,0.0048143,0.00016322,0.00012453,0.0001503,0.00082069,0.00061279,0.0006178,1.622e-06,8.7509e-07,1.0332e-06,6.1474e-05,4.657e-05,4.6831e-05
4421.62,0.0046325,0.0046828,0.0047823,0.00016116,0.00012287,0.00014861,0.00081456,0.0006072,0.0006127,1.277e-06,8.6277e-07,1.0214e-06,6.113e-05,4.614e-05,4.6437e-05
4435.23,0.0046029,0.004654,0.0047531,0.00015921,0.00012133,0.00014704,0.00080891,0.00060199,0.00060797,9.6466e-07,8.523e-07,1.0105e-06,6.0848e-05,4.5737e-05,4.6071e-05
4448.83,0.0045709,0.0046228,0.0047215,0.00015711,0.00011969,0.00014537,0.00080285,0.00059649,0.00060294,7.0485e-07,8.4217e-07,9.9885e-07,6.0514e-05,4.5312e-05,4.5683e-05
4462.44,0.00454,0.0045927,0.0046909,0.00015502,0.00011812,0.00014375,0.00079699,0.00059116,0.00059808,5.5714e-07,8.3286e-07,9.8759e-07,6.0131e-05,4.49e-05,4.5308e-05
4476.04,0.0045095,0.0045629,0.0046607,0.00015292,0.00011656,0.00014215,0.00079118,0.00058589,0.00059328,6.3151e-07,8.2353e-07,9.7649e-07,5.9666e-05,4.4493e-05,4.4936e-05
4489.65,0.0044791,0.0045333,0.0046306,0.00015079,0.00011504,0.00014058,0.00078539,0.00058067,0.00058851,9.5994e-07,8.1362e-07,9.6556e-07,5.9116e-05,4.4089e-05,4.4568e-05
4503.25,0.004449,0.0045038,0.0046007,0.00014865,0.00011353,0.00013904,0.00077962,0.00057548,0.00058378,1.3915e-06,8.0288e-07,9.548e-07,5.8503e-05,4.3689e-05,4.4203e-05
4516.86,0.0044189,0.0044744,0.0045709,0.00014649,0.00011206,0.00013751,0.00077386,0.00057033,0.00057909,1.6791e-06,7.9144e-07,9.4422e-07,5.7869e-05,4.3293e-05,4.384e-05
4530.46,0.0043889,0.0044451,0.0045411,0.0001443,0.00011061,0.00013602,0.0007681,0.00056522,0.00057441,1.6829e-06,7.7972e-07,9.3381e-07,5.726e-05,4.2899e-05,4.348e-05
4544.07,0.004359,0.0044158,0.0045114,0.00014209,0.00010918,0.00013454,0.00076233,0.00056013,0.00056976,1.4635e-06,7.683e-07,9.2355e-07,5.6713e-05,4.2508e-05,4.3121e-05
4557.67,0.0043295,0.0043869,0.0044821,0.00013985,0.00010777,0.00013308,0.00075662,0.00055512,0.00056518,1.1744e-06,7.5768e-07,9.1341e-07,5.6258e-05,4.2123e-05,4.2767e-05
4571.28,0.0043029,0.0043609,0.0044556,0.00013764,0.00010641,0.00013166,0.00075137,0.00055049,0.00056098,9.064e-07,7.4834e-07,9.0356e-07,5.5924e-05,4.1767e-05,4.2442e-05
4584.88,0.0042738,0.0043323,0.0044266,0.00013538,0.00010505,0.00013024,0.00074568,0.00054557,0.00055647,6.676e-07,7.3983e-07,8.9368e-07,5.5622e-05,4.1388e-05,4.2095e-05
4598.49,0.0042455,0.0043046,0.0043985,0.0001331,0.0001037,0.00012884,0.0007401,0.00054077,0.00055209,4.9256e-07,7.3195e-07,8.8394e-07,5.5355e-05,4.1019e-05,4.1756e-05
4612.09,0.0042176,0.0042773,0.0043707,0.00013083,0.00010238,0.00012745,0.00073456,0.00053604,0.00054777,4.8517e-07,7.2416e-07,8.7431e-07,5.5074e-05,4.0655e-05,4.1423e-05
4625.7,0.00419,0.0042502,0.0043431,0.00012856,0.00010108,0.00012608,0.00072904,0.00053136,0.00054349,7.1553e-07,7.1592e-07,8.6481e-07,5.4741e-05,4.0294e-05,4.1093e-05
4639.3,0.0041625,0.0042232,0.0043157,0.0001263,9.9802e-05,0.00012473,0.00072353,0.00052672,0.00053924,1.0951e-06,7.0697e-07,8.5544e-07,5.4331e-05,3.9936e-05,4.0766e-05
4652.91,0.0041351,0.0041962,0.0042884,0.00012405,9.8546e-05,0.0001234,0.000718,0.0005221,0.00053502,1.4084e-06,6.9732e-07,8.4622e-07,5.3845e-05,3.9581e-05,4.044e-05
4666.51,0.0041077,0.0041693,0.0042609,0.00012183,9.7312e-05,0.00012209,0.00071244,0.0005175,0.00053081,1.4892e-06,6.873e-07,8.3714e-07,5.3301e-05,3.9227e-05,4.0115e-05
4680.12,0.0040798,0.0041418,0.004233,0.00011963,9.6099e-05,0.0001208,0.00070678,0.00051286,0.00052654,1.3473e-06,6.774e-07,8.2821e-07,5.2728e-05,3.887e-05,3.9787e-05
4693.72,0.0040514,0.0041138,0.0042046,0.00011746,9.4905e-05,0.00011953,0.00070102,0.00050818,0.00052223,1.1129e-06,6.681e-07,8.1941e-07,5.217e-05,3.8511e-05,3.9455e-05
4707.33,0.0040292,0.0040921,0.0041825,0.00011536,9.3749e-05,0.00011829,0.0006963,0.00050429,0.00051872,8.8583e-07,6.5984e-07,8.1081e-07,5.1744e-05,3.8212e-05,3.9184e-05
4720.93,0.0040025,0.0040658,0.0041557,0.00011327,9.2596e-05,0.00011705,0.0006908,0.00049986,0.00051465,6.7427e-07,6.5242e-07,8.0225e-07,5.1337e-05,3.7872e-05,3.8871e-05
4734.54,0.0039765,0.0040402,0.0041297,0.00011122,9.1461e-05,0.00011583,0.0006854,0.00049553,0.00051068,4.8126e-07,6.457e-07,7.9379e-07,5.1015e-05,3.754e-05,3.8565e-05
4748.14,0.003951,0.0040149,0.004104,0.00010923,9.0342e-05,0.00011461,0.00068006,0.00049127,0.00050677,3.8578e-07,6.392e-07,7.8543e-07,5.0757e-05,3.7213e-05,3.8264e-05
4761.75,0.0039257,0.00399,0.0040787,0.00010728,8.924e-05,0.00011342,0.00067476,0.00048707,0.00050291,4.9081e-07,6.3245e-07,7.7716e-07,5.0528e-05,3.689e-05,3.7968e-05
4775.35,0.0039006,0.0039653,0.0040535,0.00010539,8.8154e-05,0.00011223,0.0006695,0.00048291,0.00049909,7.886e-07,6.2511e-07,7.6899e-07,5.0286e-05,3.657e-05,3.7674e-05
4788.96,0.0038757,0.0039406,0.0040284,0.00010355,8.7087e-05,0.00011107,0.00066425,0.00047878,0.0004953,1.1193e-06,6.1709e-07,7.6093e-07,4.9997e-05,3.6252e-05,3.7382e-05
4802.56,0.0038507,0.0039159,0.0040033,0.00010178,8.6036e-05,0.00010991,0.00065899,0.00047465,0.0004915,1.2937e-06,6.0859e-07,7.5298e-07,4.9635e-05,3.5935e-05,3.709e-05
4816.17,0.0038247,0.0038901,0.0039771,0.00010007,8.4999e-05,0.00010877,0.00065357,0.00047043,0.00048759,1.2505e-06,5.9995e-07,7.4509e-07,4.9185e-05,3.561e-05,3.679e-05
4829.77,0.0038055,0.0038713,0.0039579,9.8463e-05,8.4021e-05,0.0001077,0.00064931,0.00046705,0.00048456,1.0775e-06,5.9198e-07,7.3773e-07,4.8762e-05,3.535e-05,3.6556e-05
4843.38,0.0037789,0.0038449,0.003931,9.6871e-05,8.3012e-05,0.00010658,0.0006438,0.00046279,0.00048059,8.8685e-07,5.8438e-07,7.3003e-07,4.8213e-05,3.5022e-05,3.6252e-05
4856.98,0.0037544,0.0038206,0.0039064,9.5355e-05,8.2031e-05,0.0001055,0.00063866,0.00045879,0.00047691,7.1052e-07,5.7772e-07,7.2255e-07,4.7699e-05,3.4716e-05,3.5969e-05
4870.59,0.0037305,0.0037969,0.0038822,9.3901e-05,8.1066e-05,0.00010443,0.00063363,0.00045488,0.0004733,5.2734e-07,5.7182e-07,7.1517e-07,4.7233e-05,3.4417e-05,3.5692e-05
4884.19,0.0037069,0.0037735,0.0038584,9.2508e-05,8.0113e-05,0.00010337,0.00062868,0.00045104,0.00046975,3.6761e-07,5.6633e-07,7.0788e-07,4.6837e-05,3.4122e-05,3.542e-05
4897.8,0.0036837,0.0037505,0.003835,9.1175e-05,7.9173e-05,0.00010232,0.0006238,0.00044725,0.00046625,3.3503e-07,5.6082e-07,7.0067e-07,4.6516e-05,3.3832e-05,3.5151e-05
4911.4,0.0036608,0.0037277,0.0038118,8.99e-05,7.8244e-05,0.00010128,0.00061899,0.00044351,0.0004628,5.0128e-07,5.5491e-07,6.9352e-07,4.626e-05,3.3546e-05,3.4887e-05
4925.01,0.0036381,0.0037051,0.0037888,8.8681e-05,7.7328e-05,0.00010025,0.00061423,0.0004398,0.00045938,7.9915e-07,5.4838e-07,6.8644e-07,4.604e-05,3.3262e-05,3.4624e-05
4938.61,0.0036153,0.0036825,0.0037658,8.7516e-05,7.6422e-05,9.9233e-05,0.00060949,0.00043612,0.00045597,1.0542e-06,5.4128e-07,6.7943e-07,4.582e-05,3.2979e-05,3.4363e-05
4952.22,0.0035919,0.0036592,0.003742,8.6392e-05,7.5515e-05,9.8205e-05,0.00060465,0.00043235,0.00045247,1.1323e-06,5.3377e-07,6.7237e-07,4.5557e-05,3.269e-05,3.4095e-05
4965.82,0.003573,0.0036404,0.0037229,8.5385e-05,7.4707e-05,9.7316e-05,0.0006006,0.00042915,0.00044956,1.0443e-06,5.2694e-07,6.6625e-07,4.5294e-05,3.2444e-05,3.3872e-05
4979.43,0.0035495,0.003617,0.0036991,8.4354e-05,7.3825e-05,9.6313e-05,0.0005958,0.00042542,0.00044609,8.9234e-07,5.1994e-07,6.5935e-07,4.4904e-05,3.2158e-05,3.3606e-05
4993.03,0.0035272,0.0035948,0.0036764,8.3381e-05,7.2975e-05,9.5352e-05,0.00059121,0.00042184,0.00044276,7.5011e-07,5.1379e-07,6.5275e-07,4.4466e-05,3.1883e-05,3.3351e-05
5006.64,0.0035051,0.0035728,0.003654,8.2445e-05,7.2141e-05,9.4409e-05,0.00058669,0.0004183,0.00043948,6.0564e-07,5.0841e-07,6.4626e-07,4.3992e-05,3.1612e-05,3.31e-05
5020.24,0.0034834,0.0035511,0.0036319,8.1543e-05,7.1318e-05,9.3478e-05,0.00058224,0.00041482,0.00043625,4.3656e-07,5.036e-07,6.3986e-07,4.3513e-05,3.1345e-05,3.2853e-05
5033.85,0.003462,0.0035297,0.0036101,8.0667e-05,7.0506e-05,9.2557e-05,0.00057786,0.00041138,0.00043306,2.9784e-07,4.9903e-07,6.3353e-07,4.3063e-05,3.1083e-05,3.2609e-05
5047.45,0.0034409,0.0035086,0.0035887,7.9815e-05,6.9702e-05,9.1644e-05,0.00057354,0.000408,0.00042992,2.9775e-07,4.9431e-07,6.2725e-07,4.2667e-05,3.0825e-05,3.2369e-05
5061.06,0.00342,0.0034878,0.0035675,7.8983e-05,6.8907e-05,9.0739e-05,0.00056929,0.00040466,0.00042682,4.7929e-07,4.8914e-07,6.2102e-07,4.234e-05,3.057e-05,3.2132e-05
5074.66,0.0033994,0.0034672,0.0035464,7.8165e-05,6.8119e-05,8.9838e-05,0.00056508,0.00040136,0.00042376,7.4872e-07,4.8338e-07,6.1483e-07,4.2077e-05,3.0318e-05,3.1898e-05
5088.27,0.0033786,0.0034464,0.0035253,7.7346e-05,6.7322e-05,8.892e-05,0.00056086,0.00039806,0.00042068,9.4424e-07,4.7703e-07,6.0851e-07,4.1858e-05,3.0066e-05,3.1663e-05
5101.87,0.0033597,0.0034274,0.0035059,7.6638e-05,6.6655e-05,8.8185e-05,0.00055694,0.00039497,0.00041784,9.7822e-07,4.7133e-07,6.0345e-07,4.1679e-05,2.983e-05,3.1445e-05
5115.48,0.0033389,0.0034066,0.0034847,7.5828e-05,6.5866e-05,8.7268e-05,0.00055273,0.00039169,0.00041478,8.8809e-07,4.6483e-07,5.9714e-07,4.1464e-05,2.9579e-05,3.1211e-05
5129.08,0.0033186,0.0033862,0.003464,7.5052e-05,6.5122e-05,8.6412e-05,0.0005486,0.00038848,0.00041178,7.7261e-07,4.5904e-07,5.9125e-07,4.1214e-05,2.9333e-05,3.0983e-05
5142.69,0.0032984,0.003366,0.0034433,7.4283e-05,6.4394e-05,8.5575e-05,0.0005445,0.00038529,0.00040881,6.7051e-07,4.5393e-07,5.8548e-07,4.0906e-05,2.909e-05,3.0756e-05
5156.29,0.0032784,0.0033459,0.0034229,7.3516e-05,6.3679e-05,8.4751e-05,0.00054042,0.00038214,0.00040587,5.4829e-07,4.4949e-07,5.7981e-07,4.0537e-05,2.8848e-05,3.0531e-05
5169.9,0.0032586,0.003326,0.0034026,7.2746e-05,6.2975e-05,8.3939e-05,0.00053637,0.00037902,0.00040296,3.873e-07,4.4551e-07,5.7422e-07,4.0121e-05,2.861e-05,3.0309e-05
5183.5,0.003239,0.0033063,0.0033825,7.1973e-05,6.228e-05,8.3136e-05,0.00053236,0.00037594,0.00040008,2.54e-07,4.4167e-07,5.6868e-07,3.9681e-05,2.8375e-05,3.009e-05
5197.11,0.0032198,0.003287,0.0033628,7.1194e-05,6.1592e-05,8.2339e-05,0.00052839,0.00037291,0.00039725,2.5515e-07,4.3764e-07,5.6319e-07,3.9247e-05,2.8144e-05,2.9873e-05
5210.71,0.0032008,0.0032679,0.0033433,7.0408e-05,6.0911e-05,8.1546e-05,0.00052445,0.00036992,0.00039446,4.2219e-07,4.3316e-07,5.5773e-07,3.8848e-05,2.7916e-05,2.966e-05
5224.32,0.003182,0.003249,0.0033241,6.9605e-05,6.0225e-05,8.0743e-05,0.00052054,0.00036697,0.0003917,6.596e-07,4.2807e-07,5.5219e-07,3.8505e-05,2.7692e-05,2.945e-05
5237.92,0.0031633,0.0032301,0.0033048,6.8796e-05,5.954e-05,7.9932e-05,0.00051663,0.00036403,0.00038896,8.2296e-07,4.2252e-07,5.466e-07,3.8223e-05,2.7469e-05,2.9241e-05
5251.53,0.0031451,0.0032117,0.0032861,6.8074e-05,5.8967e-05,7.9278e-05,0.00051278,0.00036116,0.00038628,8.463e-07,4.1756e-07,5.4208e-07,3.8001e-05,2.725e-05,2.9036e-05
5265.13,0.0031267,0.0031932,0.0032672,6.7272e-05,5.8319e-05,7.8512e-05,0.00050889,0.00035828,0.00038359,7.7513e-07,4.1215e-07,5.3679e-07,3.7816e-05,2.7032e-05,2.8831e-05
5278.74,0.0031083,0.0031747,0.0032483,6.6475e-05,5.7688e-05,7.7765e-05,0.000505,0.00035542,0.00038091,6.9489e-07,4.0722e-07,5.3164e-07,3.7642e-05,2.6814e-05,2.8627e-05
5292.34,0.00309,0.0031562,0.0032294,6.5678e-05,5.707e-05,7.7031e-05,0.00050109,0.00035258,0.00037824,6.2693e-07,4.029e-07,5.2657e-07,3.7451e-05,2.6597e-05,2.8423e-05
5305.95,0.0030718,0.0031377,0.0032106,6.4881e-05,5.6463e-05,7.6309e-05,0.00049719,0.00034976,0.00037559,5.2712e-07,3.9916e-07,5.2159e-07,3.722e-05,2.6381e-05,2.8221e-05
5319.55,0.0030537,0.0031194,0.0031919,6.4084e-05,5.5867e-05,7.5598e-05,0.00049328,0.00034696,0.00037296,3.7371e-07,3.9583e-07,5.1668e-07,3.6937e-05,2.6167e-05,2.802e-05
5333.16,0.0030357,0.0031013,0.0031734,6.3285e-05,5.528e-05,7.4895e-05,0.0004894,0.00034419,0.00037035,2.3155e-07,3.9261e-07,5.1182e-07,3.66e-05,2.5956e-05,2.7821e-05
5346.76,0.003018,0.0030833,0.0031551,6.2485e-05,5.47e-05,7.4198e-05,0.00048553,0.00034145,0.00036778,2.0728e-07,3.8921e-07,5.07e-07,3.6223e-05,2.5748e-05,2.7625e-05
5360.37,0.0030005,0.0030656,0.0031371,6.1679e-05,5.4122e-05,7.35e-05,0.00048169,0.00033876,0.00036524,3.3947e-07,3.8538e-07,5.0218e-07,3.5829e-05,2.5542e-05,2.7432e-05
5373.97,0.0029835,0.0030484,0.0031195,6.0877e-05,5.3549e-05,7.2803e-05,0.00047791,0.00033613,0.00036277,5.4777e-07,3.8106e-07,4.9736e-07,3.5445e-05,2.5342e-05,2.7243e-05
5387.58,0.0029667,0.0030313,0.0031021,6.015e-05,5.3044e-05,7.2193e-05,0.00047416,0.00033353,0.00036032,7.0217e-07,3.768e-07,4.9314e-07,3.5095e-05,2.5144e-05,2.7057e-05
5401.18,0.0029498,0.0030142,0.0030846,5.9355e-05,5.2486e-05,7.1508e-05,0.00047038,0.00033093,0.00035788,7.3556e-07,3.7196e-07,4.8841e-07,3.4793e-05,2.4947e-05,2.687e-05
5414.79,0.0029331,0.0029972,0.0030673,5.8579e-05,5.1944e-05,7.0841e-05,0.00046662,0.00032836,0.00035545,6.8887e-07,3.673e-07,4.838e-07,3.4547e-05,2.4751e-05,2.6685e-05
5428.39,0.0029164,0.0029802,0.00305,5.7814e-05,5.1414e-05,7.0186e-05,0.00046286,0.00032581,0.00035304,6.3791e-07,3.6304e-07,4.7927e-07,3.4351e-05,2.4557e-05,2.6501e-05
5442.0,0.0028998,0.0029633,0.0030327,5.706e-05,5.0894e-05,6.954e-05,0.0004591,0.00032327,0.00035064,6.0104e-07,3.593e-07,4.7481e-07,3.4187e-05,2.4364e-05,2.6318e-05
5455.6,0.0028831,0.0029464,0.0030154,5.6317e-05,5.0384e-05,6.8905e-05,0.00045534,0.00032074,0.00034824,5.302e-07,3.5609e-07,4.7041e-07,3.4031e-05,2.4171e-05,2.6136e-05
5469.21,0.0028665,0.0029295,0.0029982,5.5584e-05,4.9883e-05,6.8279e-05,0.00045159,0.00031822,0.00034586,3.9144e-07,3.5327e-07,4.6609e-07,3.3859e-05,2.3979e-05,2.5954e-05
5482.81,0.00285,0.0029126,0.002981,5.4861e-05,4.939e-05,6.7662e-05,0.00044785,0.00031573,0.00034349,2.3514e-07,3.5059e-07,4.6182e-07,3.365e-05,2.3788e-05,2.5773e-05
5496.42,0.0028336,0.0028959,0.0029639,5.4146e-05,4.8904e-05,6.705e-05,0.00044413,0.00031325,0.00034113,1.6741e-07,3.4777e-07,4.576e-07,3.339e-05,2.3599e-05,2.5594e-05
5510.02,0.0028168,0.0028788,0.0029464,5.3422e-05,4.8416e-05,6.6435e-05,0.00044036,0.00031075,0.00033874,2.4801e-07,3.4456e-07,4.5334e-07,3.3075e-05,2.3408e-05,2.5411e-05
5523.63,0.0028037,0.0028653,0.0029328,5.2833e-05,4.7987e-05,6.5887e-05,0.00043716,0.00030866,0.00033679,4.2598e-07,3.4131e-07,4.4956e-07,3.276e-05,2.3247e-05,2.5262e-05
5537.23,0.002787,0.0028483,0.0029154,5.2128e-05,4.7504e-05,6.5274e-05,0.00043343,0.00030619,0.00033443,5.8242e-07,3.3728e-07,4.4532e-07,3.2382e-05,2.3059e-05,2.5082e-05
5550.84,0.0027714,0.0028324,0.0028992,5.147e-05,4.704e-05,6.4682e-05,0.00042987,0.00030384,0.0003322,6.4013e-07,3.3316e-07,4.4123e-07,3.2018e-05,2.2881e-05,2.4912e-05
5564.44,0.0027561,0.0028168,0.0028832,5.0836e-05,4.6585e-05,6.4097e-05,0.00042637,0.00030154,0.00033,6.1893e-07,3.291e-07,4.372e-07,3.1683e-05,2.2705e-05,2.4745e-05
5578.05,0.0027409,0.0028012,0.0028673,5.0223e-05,4.6136e-05,6.3519e-05,0.0004229,0.00029926,0.00032782,5.8875e-07,3.2535e-07,4.3321e-07,3.139e-05,2.2531e-05,2.4579e-05
5591.65,0.0027258,0.0027857,0.0028515,4.9632e-05,4.5695e-05,6.2949e-05,0.00041944,0.00029699,0.00032565,5.7816e-07,3.2204e-07,4.2927e-07,3.1148e-05,2.2359e-05,2.4414e-05
5605.26,0.0027106,0.0027701,0.0028356,4.9064e-05,4.5261e-05,6.2387e-05,0.00041601,0.00029473,0.00032349,5.4431e-07,3.1922e-07,4.254e-07,3.0952e-05,2.2186e-05,2.4249e-05
5618.86,0.0026954,0.0027545,0.0028197,4.8517e-05,4.4835e-05,6.1833e-05,0.00041258,0.00029247,0.00032133,4.3603e-07,3.1679e-07,4.2158e-07,3.0788e-05,2.2015e-05,2.4084e-05
5632.47,0.0026802,0.0027389,0.0028037,4.7992e-05,4.4415e-05,6.1288e-05,0.00040917,0.00029022,0.00031917,2.7462e-07,3.1455e-07,4.1782e-07,3.0636e-05,2.1843e-05,2.392e-05
5646.07,0.0026647,0.0027231,0.0027876,4.7483e-05,4.4002e-05,6.075e-05,0.00040574,0.00028795,0.00031698,1.5636e-07,3.1226e-07,4.1411e-07,3.0472e-05,2.167e-05,2.3754e-05
5659.68,0.0026498,0.0027077,0.0027719,4.6995e-05,4.3593e-05,6.0216e-05,0.00040241,0.00028575,0.00031487,1.6746e-07,3.0971e-07,4.1044e-07,3.0283e-05,2.1502e-05,2.3592e-05
5673.28,0.0026378,0.0026954,0.0027594,4.6579e-05,4.3201e-05,5.9701e-05,0.00039955,0.00028388,0.00031311,3.0002e-07,3.0688e-07,4.0689e-07,3.0084e-05,2.1359e-05,2.3458e-05
5686.89,0.0026226,0.0026798,0.0027434,4.6132e-05,4.2802e-05,5.9178e-05,0.00039621,0.00028167,0.00031096,4.5803e-07,3.036e-07,4.0329e-07,2.98e-05,2.119e-05,2.3295e-05
5700.49,0.0026082,0.0026649,0.0027282,4.5716e-05,4.2407e-05,5.8659e-05,0.00039301,0.00027955,0.00030892,5.4766e-07,3.0009e-07,3.9972e-07,2.9486e-05,2.1028e-05,2.314e-05
5714.1,0.0025941,0.0026504,0.0027134,4.5324e-05,4.2017e-05,5.8145e-05,0.00038988,0.00027747,0.00030692,5.5616e-07,2.9656e-07,3.9618e-07,2.915e-05,2.0869e-05,2.2987e-05
5727.7,0.0025801,0.002636,0.0026988,4.4957e-05,4.1631e-05,5.7635e-05,0.00038679,0.00027542,0.00030494,5.4096e-07,2.9321e-07,3.9268e-07,2.8812e-05,2.0713e-05,2.2837e-05
5741.31,0.0025663,0.0026218,0.0026842,4.4614e-05,4.1249e-05,5.713e-05,0.00038373,0.00027338,0.00030298,5.4817e-07,2.9022e-07,3.8921e-07,2.8493e-05,2.0558e-05,2.2688e-05
5754.91,0.0025525,0.0026075,0.0026696,4.4294e-05,4.0873e-05,5.6631e-05,0.00038069,0.00027136,0.00030103,5.5441e-07,2.8767e-07,3.8578e-07,2.8209e-05,2.0405e-05,2.2539e-05
5768.52,0.0025386,0.0025932,0.002655,4.3996e-05,4.0503e-05,5.6139e-05,0.00037765,0.00026934,0.00029907,4.9661e-07,2.8551e-07,3.824e-07,2.7968e-05,2.0251e-05,2.239e-05
5782.12,0.0025246,0.0025787,0.0026403,4.3718e-05,4.0139e-05,5.5654e-05,0.00037461,0.00026731,0.0002971,3.5524e-07,2.8361e-07,3.7907e-07,2.7772e-05,2.0097e-05,2.2241e-05
5795.73,0.00251,0.0025637,0.0026249,4.3455e-05,3.978e-05,5.5175e-05,0.0003715,0.00026523,0.00029507,1.9664e-07,2.8176e-07,3.7578e-07,2.7605e-05,1.9939e-05,2.2086e-05
5809.33,0.0024957,0.0025488,0.0026098,4.3205e-05,3.9428e-05,5.4707e-05,0.00036843,0.00026318,0.00029307,1.2354e-07,2.7976e-07,3.7257e-07,2.746e-05,1.9784e-05,2.1935e-05
5822.94,0.002486,0.0025387,0.0025995,4.3004e-05,3.9086e-05,5.4247e-05,0.00036605,0.00026163,0.00029161,1.8202e-07,2.775e-07,3.6942e-07,2.7366e-05,1.9665e-05,2.1823e-05
5836.54,0.0024719,0.0025242,0.0025846,4.2789e-05,3.8742e-05,5.3786e-05,0.00036305,0.00025962,0.00028965,3.1989e-07,2.7485e-07,3.6626e-07,2.7205e-05,1.9513e-05,2.1675e-05
5850.15,0.0024585,0.0025103,0.0025704,4.2588e-05,3.8402e-05,5.3329e-05,0.00036014,0.0002577,0.00028778,4.392e-07,2.7192e-07,3.6313e-07,2.7016e-05,1.9366e-05,2.1532e-05
5863.75,0.0024454,0.0024967,0.0025566,4.2401e-05,3.8065e-05,5.2876e-05,0.00035729,0.00025581,0.00028594,4.8631e-07,2.6887e-07,3.6003e-07,2.6788e-05,1.9222e-05,2.1393e-05
5877.36,0.0024325,0.0024834,0.002543,4.2225e-05,3.7732e-05,5.2426e-05,0.00035447,0.00025395,0.00028413,4.881e-07,2.6588e-07,3.5694e-07,2.6521e-05,1.9081e-05,2.1256e-05
5890.96,0.0024199,0.0024702,0.0025295,4.2061e-05,3.7402e-05,5.1978e-05,0.00035168,0.00025212,0.00028235,5.0183e-07,2.6314e-07,3.5388e-07,2.6226e-05,1.8942e-05,2.112e-05
5904.57,0.0024073,0.0024571,0.0025162,4.1908e-05,3.7076e-05,5.1534e-05,0.0003489,0.00025031,0.00028058,5.3811e-07,2.6077e-07,3.5084e-07,2.5919e-05,1.8804e-05,2.0986e-05
5918.17,0.0023946,0.002444,0.0025028,4.1765e-05,3.6754e-05,5.1095e-05,0.00034613,0.0002485,0.00027882,5.4301e-07,2.5878e-07,3.4783e-07,2.5618e-05,1.8667e-05,2.0852e-05
