,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s,4s,4s,4s
7237.86,0.0039092,0.0039313,0.0039943,0.00015282,0.00031354,0.00031808,0.00060975,0.00072526,0.00079275,3.2109e-05,4.1786e-05,4.2509e-05,0.00010223,0.00011189,0.00011816,7.1272e-06,8.6842e-06,9.124e-06
7251.46,0.0038949,0.0039171,0.00398,0.00015147,0.00031192,0.00031609,0.00060473,0.00072191,0.00078899,3.1874e-05,4.1531e-05,4.2232e-05,0.00010149,0.00011134,0.00011758,8.3349e-06,8.642e-06,9.0786e-06
7265.07,0.0038811,0.0039035,0.0039663,0.00015014,0.00031031,0.00031409,0.00059983,0.00071869,0.00078535,3.164e-05,4.1276e-05,4.1956e-05,0.00010076,0.00011081,0.00011701,9.5282e-06,8.5988e-06,9.0346e-06
7278.67,0.0038677,0.0038903,0.0039529,0.00014881,0.00030869,0.0003121,0.00059502,0.00071555,0.00078179,3.1408e-05,4.1021e-05,4.168e-05,0.00010005,0.0001103,0.00011646,1.037e-05,8.5546e-06,8.9916e-06
7292.28,0.0038545,0.0038772,0.0039397,0.00014751,0.00030707,0.00031011,0.00059026,0.00071245,0.00077829,3.1177e-05,4.0766e-05,4.1405e-05,9.9343e-05,0.00010979,0.00011591,1.0592e-05,8.51e-06,8.9493e-06
7305.88,0.0038413,0.0038643,0.0039266,0.00014622,0.00030545,0.00030812,0.00058555,0.00070938,0.0007748,3.0948e-05,4.0511e-05,4.113e-05,9.8641e-05,0.00010928,0.00011537,1.011e-05,8.4658e-06,8.9072e-06
7319.49,0.0038281,0.0038512,0.0039134,0.00014494,0.00030383,0.00030613,0.00058086,0.0007063,0.00077131,3.0721e-05,4.0258e-05,4.0856e-05,9.7939e-05,0.00010878,0.00011483,9.0641e-06,8.4229e-06,8.8651e-06
7333.09,0.0038146,0.0038379,0.0039,0.00014369,0.00030222,0.00030416,0.00057615,0.00070319,0.00076778,3.0496e-05,4.0006e-05,4.0584e-05,9.7234e-05,0.00010827,0.00011428,7.7541e-06,8.3815e-06,8.8224e-06
7346.7,0.0038005,0.0038239,0.0038859,0.00014245,0.00030062,0.00030221,0.00057138,0.00069998,0.00076413,3.0273e-05,3.9756e-05,4.0314e-05,9.6519e-05,0.00010774,0.00011371,6.5082e-06,8.3415e-06,8.7785e-06
7360.3,0.0037844,0.003808,0.0038698,0.00014121,0.000299,0.00030022,0.00056634,0.0006964,0.00076009,3.0049e-05,3.9502e-05,4.004e-05,9.5759e-05,0.00010716,0.00011309,5.5744e-06,8.2993e-06,8.7301e-06
7373.91,0.0037697,0.0037934,0.0038551,0.00014003,0.00029754,0.00029841,0.00056155,0.0006931,0.00075635,2.9842e-05,3.9271e-05,3.9789e-05,9.504e-05,0.00010662,0.00011251,5.0909e-06,8.2619e-06,8.6851e-06
7387.51,0.0037661,0.0037901,0.0038517,0.00013898,0.00029626,0.00029678,0.00055843,0.00069185,0.00075483,2.9654e-05,3.9064e-05,3.9563e-05,9.4608e-05,0.0001064,0.00011226,5.1129e-06,8.2493e-06,8.6658e-06
7401.12,0.0037507,0.0037748,0.0038363,0.00013781,0.00029473,0.0002949,0.00055359,0.00068844,0.00075096,2.9443e-05,3.8824e-05,3.9304e-05,9.3885e-05,0.00010584,0.00011166,5.598e-06,8.2103e-06,8.6194e-06
7414.72,0.0037366,0.0037609,0.0038222,0.00013667,0.00029326,0.00029308,0.00054897,0.00068528,0.00074737,2.9238e-05,3.8592e-05,3.9053e-05,9.3203e-05,0.00010533,0.0001111,6.4941e-06,8.1727e-06,8.5762e-06
7428.33,0.0037231,0.0037475,0.0038087,0.00013555,0.00029181,0.00029128,0.00054446,0.00068224,0.00074389,2.9036e-05,3.8363e-05,3.8804e-05,9.2543e-05,0.00010483,0.00011057,7.6417e-06,8.1342e-06,8.5344e-06
7441.93,0.00371,0.0037346,0.0037956,0.00013445,0.00029036,0.00028949,0.00054005,0.00067928,0.00074051,2.8836e-05,3.8134e-05,3.8557e-05,9.19e-05,0.00010434,0.00011004,8.7798e-06,8.0944e-06,8.4936e-06
7455.54,0.0036972,0.003722,0.0037829,0.00013336,0.00028891,0.0002877,0.00053571,0.0006764,0.0007372,2.8637e-05,3.7906e-05,3.831e-05,9.1274e-05,0.00010387,0.00010953,9.5963e-06,8.0537e-06,8.4538e-06
7469.14,0.0036847,0.0037097,0.0037705,0.00013228,0.00028745,0.00028591,0.00053144,0.00067357,0.00073396,2.8438e-05,3.7677e-05,3.8063e-05,9.0661e-05,0.00010341,0.00010902,9.8378e-06,8.0127e-06,8.4147e-06
7482.75,0.0036723,0.0036975,0.0037581,0.00013121,0.00028598,0.00028411,0.00052722,0.00067078,0.00073075,2.824e-05,3.7448e-05,3.7815e-05,9.006e-05,0.00010295,0.00010853,9.4194e-06,7.9723e-06,8.376e-06
7496.35,0.00366,0.0036853,0.0037458,0.00013015,0.00028451,0.0002823,0.00052302,0.000668,0.00072755,2.8043e-05,3.7218e-05,3.7567e-05,8.9464e-05,0.00010249,0.00010803,8.4636e-06,7.933e-06,8.3375e-06
7509.96,0.0036474,0.0036729,0.0037333,0.0001291,0.00028302,0.00028049,0.00051882,0.00066519,0.00072431,2.7846e-05,3.6987e-05,3.7318e-05,8.8869e-05,0.00010203,0.00010753,7.243e-06,7.8953e-06,8.2985e-06
7523.56,0.0036339,0.0036595,0.0037198,0.00012804,0.00028147,0.00027863,0.00051451,0.00066222,0.0007209,2.7645e-05,3.6749e-05,3.7062e-05,8.8257e-05,0.00010154,0.000107,6.0633e-06,7.8579e-06,8.2575e-06
7537.17,0.0036203,0.0036462,0.0037063,0.00012706,0.0002801,0.00027693,0.00051024,0.00065926,0.0007175,2.7461e-05,3.6533e-05,3.6828e-05,8.765e-05,0.00010106,0.00010647,5.163e-06,7.8228e-06,8.2167e-06
7550.77,0.0036148,0.0036408,0.0037009,0.00012626,0.0002792,0.0002757,0.0005071,0.00065775,0.00071567,2.7321e-05,3.6379e-05,3.6656e-05,8.7239e-05,0.0001008,0.00010618,4.6817e-06,7.8063e-06,8.194e-06
7564.38,0.0036002,0.0036264,0.0036863,0.00012525,0.00027767,0.00027386,0.00050274,0.00065462,0.00071208,2.7124e-05,3.6144e-05,3.6404e-05,8.6615e-05,0.00010029,0.00010563,4.6411e-06,7.7711e-06,8.1511e-06
7577.98,0.0035869,0.0036132,0.003673,0.00012429,0.00027628,0.00027216,0.00049856,0.00065172,0.00070873,2.6941e-05,3.5927e-05,3.6169e-05,8.6022e-05,9.9811e-05,0.00010511,5.049e-06,7.738e-06,8.1109e-06
7591.59,0.0035738,0.0036003,0.0036599,0.00012336,0.00027493,0.0002705,0.00049446,0.00064888,0.00070545,2.6764e-05,3.5716e-05,3.5941e-05,8.5439e-05,9.9346e-05,0.0001046,5.8498e-06,7.7042e-06,8.0716e-06
7605.19,0.003561,0.0035877,0.0036472,0.00012245,0.00027361,0.00026887,0.00049042,0.0006461,0.00070223,2.6589e-05,3.5509e-05,3.5717e-05,8.4864e-05,9.8889e-05,0.00010411,6.9119e-06,7.6691e-06,8.033e-06
7618.8,0.0035485,0.0035753,0.0036347,0.00012155,0.0002723,0.00026725,0.00048644,0.00064337,0.00069908,2.6417e-05,3.5303e-05,3.5495e-05,8.4296e-05,9.8441e-05,0.00010362,8.0074e-06,7.6326e-06,7.995e-06
7632.4,0.0035363,0.0035633,0.0036225,0.00012066,0.00027099,0.00026564,0.00048254,0.00064071,0.00069598,2.6245e-05,3.5098e-05,3.5273e-05,8.3736e-05,9.8003e-05,0.00010314,8.8479e-06,7.595e-06,7.9579e-06
7646.01,0.0035243,0.0035515,0.0036106,0.00011979,0.00026968,0.00026403,0.0004787,0.00063811,0.00069296,2.6074e-05,3.4893e-05,3.5051e-05,8.3183e-05,9.7575e-05,0.00010267,9.1802e-06,7.5571e-06,7.9216e-06
7659.61,0.0035126,0.00354,0.0035989,0.00011892,0.00026835,0.0002624,0.00047491,0.00063556,0.00068999,2.5903e-05,3.4686e-05,3.4828e-05,8.2635e-05,9.7155e-05,0.00010221,8.8922e-06,7.5197e-06,7.8858e-06
7673.22,0.0035011,0.0035286,0.0035874,0.00011805,0.000267,0.00026076,0.00047117,0.00063305,0.00068705,2.5731e-05,3.4477e-05,3.4603e-05,8.209e-05,9.674e-05,0.00010176,8.0642e-06,7.4836e-06,7.8505e-06
7686.82,0.0034894,0.0035171,0.0035758,0.00011718,0.00026559,0.00025907,0.00046745,0.00063053,0.00068411,2.5556e-05,3.4262e-05,3.4371e-05,8.1543e-05,9.6324e-05,0.0001013,6.9313e-06,7.4491e-06,7.8152e-06
7700.43,0.0034766,0.0035045,0.0035631,0.00011619,0.00026384,0.00025705,0.0004636,0.00062781,0.00068094,2.5351e-05,3.4004e-05,3.4097e-05,8.0968e-05,9.5878e-05,0.00010082,5.78e-06,7.4144e-06,7.7773e-06
7714.03,0.0034695,0.0034976,0.0035561,0.0001159,0.00026395,0.0002568,0.00046052,0.00062612,0.0006789,2.5312e-05,3.3979e-05,3.4056e-05,8.0525e-05,9.559e-05,0.00010049,4.8588e-06,7.3938e-06,7.7523e-06
7727.64,0.0034564,0.0034846,0.003543,0.00011492,0.00026216,0.00025476,0.00045668,0.00062336,0.00067569,2.5106e-05,3.3717e-05,3.3778e-05,7.9942e-05,9.5138e-05,9.9999e-05,4.2894e-06,7.3621e-06,7.7139e-06
7741.24,0.0034443,0.0034727,0.0035309,0.00011411,0.0002608,0.00025313,0.00045299,0.00062079,0.00067268,2.4938e-05,3.3508e-05,3.3554e-05,7.9382e-05,9.4715e-05,9.9535e-05,4.1356e-06,7.3334e-06,7.6779e-06
7754.85,0.0034322,0.0034608,0.0035188,0.00011334,0.00025952,0.00025157,0.00044933,0.00061822,0.00066968,2.4779e-05,3.3311e-05,3.3341e-05,7.8824e-05,9.4293e-05,9.9072e-05,4.3988e-06,7.3046e-06,7.642e-06
7768.45,0.0034201,0.0034488,0.0035067,0.00011259,0.00025828,0.00025005,0.00044569,0.00061566,0.00066668,2.4624e-05,3.3118e-05,3.3133e-05,7.8266e-05,9.3872e-05,9.861e-05,5.0444e-06,7.2746e-06,7.6061e-06
7782.06,0.003408,0.0034369,0.0034947,0.00011186,0.00025707,0.00024857,0.00044208,0.00061311,0.0006637,2.4473e-05,3.293e-05,3.293e-05,7.771e-05,9.3454e-05,9.815e-05,5.9781e-06,7.2432e-06,7.5704e-06
7795.66,0.003396,0.0034251,0.0034827,0.00011115,0.00025587,0.0002471,0.00043851,0.0006106,0.00066074,2.4324e-05,3.2744e-05,3.2729e-05,7.716e-05,9.304e-05,9.7695e-05,7.0184e-06,7.21e-06,7.5351e-06
7809.27,0.0033842,0.0034134,0.003471,0.00011045,0.00025469,0.00024565,0.00043499,0.00060812,0.00065784,2.4176e-05,3.2559e-05,3.2529e-05,7.6617e-05,9.2633e-05,9.7247e-05,7.9103e-06,7.1756e-06,7.5003e-06
7822.87,0.0033727,0.0034021,0.0034595,0.00010975,0.0002535,0.0002442,0.00043153,0.00060571,0.00065499,2.4029e-05,3.2375e-05,3.233e-05,7.6083e-05,9.2235e-05,9.6808e-05,8.398e-06,7.1406e-06,7.4662e-06
7836.48,0.0033615,0.003391,0.0034483,0.00010907,0.0002523,0.00024273,0.00042813,0.00060335,0.0006522,2.3882e-05,3.2189e-05,3.213e-05,7.556e-05,9.1845e-05,9.6378e-05,8.3255e-06,7.1059e-06,7.4329e-06
7850.08,0.0033505,0.0033803,0.0034374,0.00010838,0.00025107,0.00024124,0.00042478,0.00060104,0.00064947,2.3733e-05,3.1999e-05,3.1926e-05,7.5048e-05,9.1465e-05,9.5957e-05,7.7064e-06,7.0725e-06,7.4002e-06
7863.69,0.0033398,0.0033697,0.0034267,0.00010766,0.00024973,0.00023965,0.00042149,0.00059878,0.00064679,2.3575e-05,3.1797e-05,3.1709e-05,7.4544e-05,9.1091e-05,9.5543e-05,6.7174e-06,7.0408e-06,7.3681e-06
7877.29,0.003329,0.003359,0.0034159,0.000107,0.0002485,0.00023817,0.00041821,0.00059652,0.00064411,2.3429e-05,3.1608e-05,3.1507e-05,7.4045e-05,9.0717e-05,9.5129e-05,5.619e-06,7.011e-06,7.3359e-06
7890.9,0.0033186,0.0033488,0.0034056,0.00010664,0.00024802,0.0002374,0.00041501,0.00059434,0.00064151,2.3351e-05,3.1514e-05,3.1398e-05,7.3561e-05,9.0355e-05,9.4727e-05,4.6563e-06,6.9841e-06,7.3048e-06
7904.5,0.0033078,0.0033383,0.0033949,0.00010594,0.00024665,0.0002358,0.00041179,0.0005921,0.00063885,2.3193e-05,3.131e-05,3.118e-05,7.3076e-05,8.9986e-05,9.4318e-05,3.9895e-06,6.9582e-06,7.273e-06
7918.11,0.003297,0.0033276,0.0033841,0.0001053,0.00024542,0.00023433,0.00040857,0.00058985,0.00063617,2.3049e-05,3.1122e-05,3.0979e-05,7.2593e-05,8.9614e-05,9.3905e-05,3.692e-06,6.9331e-06,7.241e-06
7931.71,0.0032859,0.0033167,0.0033731,0.0001047,0.00024423,0.0002329,0.00040536,0.00058758,0.00063347,2.291e-05,3.0941e-05,3.0784e-05,7.2113e-05,8.9239e-05,9.3489e-05,3.7804e-06,6.9079e-06,7.2087e-06
7945.32,0.0032747,0.0033056,0.0033619,0.00010411,0.00024308,0.00023151,0.00040214,0.00058527,0.00063074,2.2775e-05,3.0765e-05,3.0594e-05,7.1635e-05,8.886e-05,9.3068e-05,4.24e-06,6.8817e-06,7.1761e-06
7958.92,0.0032633,0.0032945,0.0033506,0.00010355,0.00024196,0.00023015,0.00039894,0.00058296,0.00062798,2.2643e-05,3.0592e-05,3.0408e-05,7.116e-05,8.8478e-05,9.2645e-05,5.0159e-06,6.8539e-06,7.1434e-06
7972.53,0.003252,0.0032832,0.0033392,0.000103,0.00024086,0.00022881,0.00039575,0.00058064,0.00062523,2.2514e-05,3.0422e-05,3.0225e-05,7.069e-05,8.8097e-05,9.2222e-05,5.9821e-06,6.8243e-06,7.1106e-06
7986.13,0.0032406,0.003272,0.0033279,0.00010247,0.00023978,0.00022749,0.00039259,0.00057833,0.00062249,2.2387e-05,3.0255e-05,3.0045e-05,7.0227e-05,8.7718e-05,9.1802e-05,6.9303e-06,6.793e-06,7.078e-06
7999.74,0.0032294,0.003261,0.0033167,0.00010194,0.0002387,0.00022618,0.00038947,0.00057606,0.00061979,2.2261e-05,3.0089e-05,2.9866e-05,6.9771e-05,8.7343e-05,9.1386e-05,7.6121e-06,6.7607e-06,7.0458e-06
8013.34,0.0032184,0.0032502,0.0033057,0.00010143,0.00023762,0.00022487,0.00038639,0.00057383,0.00061713,2.2136e-05,2.9922e-05,2.9687e-05,6.9325e-05,8.6976e-05,9.0978e-05,7.8248e-06,6.728e-06,7.0141e-06
8026.95,0.0032076,0.0032395,0.003295,0.00010091,0.00023651,0.00022353,0.00038337,0.00057164,0.00061452,2.2009e-05,2.9752e-05,2.9504e-05,6.8888e-05,8.6615e-05,9.0576e-05,7.4977e-06,6.696e-06,6.983e-06
8040.55,0.0031967,0.0032288,0.0032842,0.00010033,0.00023526,0.00022206,0.00038035,0.00056945,0.0006119,2.1868e-05,2.9564e-05,2.9304e-05,6.8452e-05,8.6254e-05,9.0174e-05,6.7232e-06,6.6647e-06,6.9518e-06
8054.16,0.0031874,0.0032197,0.0032749,9.9817e-05,0.00023408,0.00022067,0.00037755,0.00056755,0.00060958,2.1738e-05,2.9388e-05,2.9115e-05,6.8053e-05,8.5935e-05,8.9816e-05,5.7187e-06,6.6383e-06,6.9241e-06
8067.76,0.0031777,0.0032101,0.0032653,9.9597e-05,0.0002336,0.00021994,0.00037471,0.00056556,0.00060719,2.1672e-05,2.9298e-05,2.9013e-05,6.7647e-05,8.5606e-05,8.9447e-05,4.7253e-06,6.6128e-06,6.8955e-06
8081.37,0.0031675,0.0032002,0.0032552,9.9096e-05,0.00023244,0.00021857,0.00037184,0.00056352,0.00060472,2.1543e-05,2.9123e-05,2.8826e-05,6.7234e-05,8.5267e-05,8.9068e-05,3.9377e-06,6.5883e-06,6.8662e-06
8094.97,0.0031575,0.0031903,0.0032452,9.8624e-05,0.00023132,0.00021725,0.00036901,0.00056149,0.00060228,2.1419e-05,2.8955e-05,2.8646e-05,6.6824e-05,8.4931e-05,8.8692e-05,3.4645e-06,6.5654e-06,6.837e-06
8108.58,0.0031473,0.0031803,0.003235,9.8172e-05,0.00023023,0.00021595,0.00036618,0.00055946,0.00059982,2.1299e-05,2.879e-05,2.8469e-05,6.6413e-05,8.4593e-05,8.8315e-05,3.344e-06,6.5429e-06,6.8078e-06
8122.18,0.003137,0.0031701,0.0032248,9.7736e-05,0.00022916,0.00021467,0.00036336,0.0005574,0.00059734,2.1181e-05,2.8627e-05,2.8295e-05,6.5999e-05,8.4252e-05,8.7933e-05,3.5778e-06,6.52e-06,6.7783e-06
8135.79,0.0031264,0.0031598,0.0032143,9.7317e-05,0.0002281,0.00021341,0.00036054,0.00055531,0.00059482,2.1065e-05,2.8468e-05,2.8124e-05,6.5581e-05,8.3907e-05,8.7548e-05,4.1417e-06,6.4957e-06,6.7484e-06
8149.39,0.0031157,0.0031493,0.0032036,9.6916e-05,0.00022708,0.00021218,0.00035771,0.00055319,0.00059228,2.0953e-05,2.8311e-05,2.7956e-05,6.5159e-05,8.3558e-05,8.7158e-05,4.9642e-06,6.4697e-06,6.7182e-06
8163.0,0.0031049,0.0031386,0.0031928,9.6531e-05,0.00022607,0.00021097,0.00035489,0.00055106,0.00058972,2.0842e-05,2.8158e-05,2.7791e-05,6.4734e-05,8.3206e-05,8.6766e-05,5.8991e-06,6.4416e-06,6.6879e-06
8176.6,0.003094,0.0031279,0.0031819,9.6161e-05,0.00022508,0.00020978,0.00035209,0.00054892,0.00058715,2.0734e-05,2.8006e-05,2.7629e-05,6.4307e-05,8.2854e-05,8.6373e-05,6.7314e-06,6.412e-06,6.6574e-06
8190.21,0.0030831,0.0031171,0.003171,9.5802e-05,0.0002241,0.00020859,0.0003493,0.00054678,0.00058458,2.0628e-05,2.7856e-05,2.7468e-05,6.3879e-05,8.2502e-05,8.598e-05,7.234e-06,6.3811e-06,6.627e-06
8203.81,0.003072,0.0031061,0.0031599,9.5446e-05,0.00022311,0.00020741,0.00034651,0.00054462,0.00058198,2.0521e-05,2.7705e-05,2.7306e-05,6.3447e-05,8.2146e-05,8.5582e-05,7.2539e-06,6.3495e-06,6.5962e-06
8217.42,0.0030585,0.0030928,0.0031464,9.5046e-05,0.00022202,0.00020612,0.00034347,0.00054203,0.00057894,2.0404e-05,2.7541e-05,2.7131e-05,6.2965e-05,8.1726e-05,8.5119e-05,6.7739e-06,6.3133e-06,6.5604e-06
8231.02,0.0030579,0.0030925,0.0031461,9.4917e-05,0.00022143,0.00020534,0.00034191,0.00054174,0.00057834,2.034e-05,2.7445e-05,2.7024e-05,6.2749e-05,8.1654e-05,8.5017e-05,5.9595e-06,6.305e-06,6.5524e-06
8244.63,0.0030452,0.0030799,0.0031333,9.4532e-05,0.00022034,0.00020406,0.000339,0.00053931,0.00057546,2.0224e-05,2.7281e-05,2.6849e-05,6.2283e-05,8.1258e-05,8.4578e-05,4.9782e-06,6.2731e-06,6.5185e-06
8258.23,0.003035,0.0030699,0.0031232,9.4204e-05,0.00021933,0.00020286,0.0003364,0.00053734,0.00057306,2.0118e-05,2.7129e-05,2.6687e-05,6.1871e-05,8.0931e-05,8.4212e-05,4.0808e-06,6.2484e-06,6.4901e-06
8271.84,0.0030253,0.0030604,0.0031136,9.3888e-05,0.00021833,0.00020168,0.00033387,0.00053545,0.00057077,2.0014e-05,2.6979e-05,2.6527e-05,6.147e-05,8.0619e-05,8.386e-05,3.4174e-06,6.2263e-06,6.4628e-06
8285.44,0.0030158,0.0030511,0.0031042,9.3583e-05,0.00021733,0.0002005,0.00033138,0.0005336,0.0005685,1.9911e-05,2.6829e-05,2.6367e-05,6.1072e-05,8.0311e-05,8.3512e-05,3.0627e-06,6.2055e-06,6.4359e-06
8299.05,0.0030063,0.0030417,0.0030947,9.3288e-05,0.00021633,0.00019933,0.0003289,0.00053175,0.00056623,1.9809e-05,2.668e-05,2.6208e-05,6.0676e-05,8.0003e-05,8.3165e-05,3.0372e-06,6.1852e-06,6.409e-06
8312.65,0.0029966,0.0030322,0.003085,9.3005e-05,0.00021535,0.00019818,0.00032643,0.00052988,0.00056395,1.9708e-05,2.6533e-05,2.6051e-05,6.028e-05,7.9693e-05,8.2815e-05,3.3359e-06,6.1643e-06,6.3819e-06
8326.26,0.0029867,0.0030225,0.0030752,9.2736e-05,0.00021438,0.00019704,0.00032395,0.00052797,0.00056163,1.961e-05,2.6387e-05,2.5896e-05,5.9882e-05,7.9378e-05,8.246e-05,3.93e-06,6.1419e-06,6.3545e-06
8339.86,0.0029766,0.0030125,0.0030651,9.2483e-05,0.00021342,0.00019591,0.00032147,0.00052604,0.00055927,1.9513e-05,2.6245e-05,2.5744e-05,5.9482e-05,7.9058e-05,8.21e-05,4.7411e-06,6.1177e-06,6.3266e-06
8353.47,0.0029662,0.0030023,0.0030548,9.2245e-05,0.00021249,0.00019481,0.00031898,0.00052406,0.00055687,1.9419e-05,2.6105e-05,2.5595e-05,5.9082e-05,7.8732e-05,8.1734e-05,5.6187e-06,6.0913e-06,6.2983e-06
8367.07,0.0029555,0.0029918,0.0030441,9.2023e-05,0.00021158,0.00019373,0.00031647,0.00052203,0.00055442,1.9328e-05,2.5967e-05,2.5447e-05,5.8678e-05,7.8398e-05,8.1359e-05,6.3549e-06,6.0629e-06,6.2693e-06
8380.68,0.0029441,0.0029805,0.0030326,9.1814e-05,0.00021068,0.00019266,0.0003139,0.00051987,0.00055183,1.9237e-05,2.5831e-05,2.5302e-05,5.8264e-05,7.8046e-05,8.0965e-05,6.745e-06,6.0321e-06,6.2388e-06
8394.28,0.0029265,0.002963,0.0030149,9.1619e-05,0.00020979,0.0001916,0.00031071,0.00051663,0.00054809,1.9149e-05,2.5697e-05,2.5159e-05,5.7734e-05,7.7531e-05,8.0403e-05,6.6569e-06,5.9885e-06,6.1954e-06
8407.89,0.0029349,0.0029718,0.0030238,9.147e-05,0.00020896,0.00019063,0.00031028,0.00051799,0.00054923,1.907e-05,2.5574e-05,2.5027e-05,5.7721e-05,7.7706e-05,8.0556e-05,6.1778e-06,5.9985e-06,6.207e-06
8421.49,0.0029204,0.0029574,0.0030093,9.128e-05,0.00020806,0.00018956,0.00030745,0.00051531,0.00054609,1.8981e-05,2.5437e-05,2.4882e-05,5.7263e-05,7.7277e-05,8.0082e-05,5.3435e-06,5.963e-06,6.1704e-06
8435.1,0.00291,0.0029471,0.0029989,9.1107e-05,0.00020718,0.00018851,0.00030506,0.00051334,0.0005437,1.8894e-05,2.5304e-05,2.4739e-05,5.6887e-05,7.6953e-05,7.9719e-05,4.4241e-06,5.9371e-06,6.1422e-06
8448.7,0.0029003,0.0029377,0.0029893,9.094e-05,0.00020628,0.00018746,0.00030278,0.00051153,0.00054148,1.8808e-05,2.517e-05,2.4597e-05,5.6534e-05,7.6653e-05,7.9379e-05,3.6091e-06,5.9146e-06,6.1159e-06
8462.31,0.0028911,0.0029286,0.0029801,9.0777e-05,0.00020538,0.0001864,0.00030055,0.00050979,0.00053933,1.8722e-05,2.5035e-05,2.4454e-05,5.6193e-05,7.6364e-05,7.9051e-05,3.0275e-06,5.8943e-06,6.0905e-06
8475.91,0.0028821,0.0029198,0.0029711,9.0619e-05,0.00020447,0.00018535,0.00029837,0.00050809,0.00053723,1.8635e-05,2.49e-05,2.431e-05,5.586e-05,7.6081e-05,7.8729e-05,2.737e-06,5.8754e-06,6.0656e-06
8489.52,0.0028731,0.002911,0.0029622,9.0467e-05,0.00020355,0.00018429,0.0002962,0.0005064,0.00053513,1.8549e-05,2.4765e-05,2.4167e-05,5.5532e-05,7.5801e-05,7.8409e-05,2.7508e-06,5.8569e-06,6.0408e-06
8503.12,0.002864,0.0029021,0.0029532,9.0323e-05,0.00020264,0.00018323,0.00029405,0.0005047,0.00053303,1.8464e-05,2.4631e-05,2.4025e-05,5.5208e-05,7.5518e-05,7.8088e-05,3.0632e-06,5.8379e-06,6.0159e-06
8516.73,0.0028548,0.002893,0.002944,9.019e-05,0.00020173,0.00018219,0.00029189,0.00050297,0.0005309,1.8381e-05,2.4497e-05,2.3884e-05,5.4883e-05,7.5232e-05,7.7762e-05,3.6468e-06,5.8175e-06,5.9907e-06
8530.33,0.0028452,0.0028836,0.0029345,9.0069e-05,0.00020083,0.00018116,0.00028972,0.0005012,0.00052871,1.8298e-05,2.4366e-05,2.3744e-05,5.4556e-05,7.4938e-05,7.7429e-05,4.4264e-06,5.7951e-06,5.9649e-06
8543.94,0.0028352,0.0028738,0.0029245,8.9962e-05,0.00019995,0.00018014,0.00028752,0.00049935,0.00052645,1.8218e-05,2.4236e-05,2.3607e-05,5.4223e-05,7.4633e-05,7.7085e-05,5.2584e-06,5.7703e-06,5.9382e-06
8557.54,0.0028242,0.0028629,0.0029135,8.9867e-05,0.00019909,0.00017914,0.00028523,0.00049732,0.000524,1.814e-05,2.4108e-05,2.3471e-05,5.3874e-05,7.4302e-05,7.6714e-05,5.9464e-06,5.7422e-06,5.9095e-06
8571.15,0.002807,0.0028458,0.0028961,8.9763e-05,0.00019818,0.0001781,0.00028234,0.0004942,0.00052041,1.8058e-05,2.3975e-05,2.3331e-05,5.3409e-05,7.3809e-05,7.6175e-05,6.2895e-06,5.7006e-06,5.8679e-06
8584.75,0.0028194,0.0028587,0.0029092,8.9798e-05,0.00019756,0.00017734,0.00028244,0.00049631,0.00052232,1.8004e-05,2.388e-05,2.3228e-05,5.3509e-05,7.4096e-05,7.6442e-05,6.2602e-06,5.719e-06,5.8883e-06
8598.36,0.0028028,0.0028422,0.0028925,8.972e-05,0.00019669,0.00017633,0.00027965,0.00049332,0.00051885,1.7926e-05,2.3751e-05,2.3091e-05,5.3059e-05,7.362e-05,7.5922e-05,5.7451e-06,5.6791e-06,5.8481e-06
8611.96,0.002792,0.0028315,0.0028817,8.9677e-05,0.00019587,0.00017538,0.00027745,0.00049135,0.00051646,1.7854e-05,2.3629e-05,2.2962e-05,5.272e-05,7.3299e-05,7.556e-05,4.9602e-06,5.6519e-06,5.8201e-06
8625.57,0.0027823,0.002822,0.002872,8.9643e-05,0.00019505,0.00017444,0.00027538,0.00048957,0.00051428,1.7783e-05,2.3509e-05,2.2835e-05,5.2402e-05,7.3005e-05,7.5228e-05,4.0918e-06,5.6283e-06,5.7944e-06
8639.17,0.0027731,0.0028129,0.0028628,8.9615e-05,0.00019423,0.00017349,0.00027338,0.00048788,0.00051219,1.7713e-05,2.3388e-05,2.2707e-05,5.2094e-05,7.2726e-05,7.4911e-05,3.3215e-06,5.6074e-06,5.7698e-06
8652.78,0.0027643,0.0028043,0.002854,8.9591e-05,0.00019341,0.00017254,0.00027143,0.00048627,0.00051018,1.7642e-05,2.3267e-05,2.2579e-05,5.1792e-05,7.2457e-05,7.4604e-05,2.7689e-06,5.5885e-06,5.746e-06
8666.38,0.0027557,0.0027959,0.0028455,8.9568e-05,0.00019257,0.00017159,0.00026951,0.0004847,0.00050821,1.7572e-05,2.3144e-05,2.245e-05,5.1495e-05,7.2195e-05,7.4304e-05,2.4867e-06,5.571e-06,5.7228e-06
8679.99,0.0027472,0.0027876,0.0028371,8.9548e-05,0.00019173,0.00017063,0.00026763,0.00048315,0.00050628,1.75e-05,2.3022e-05,2.232e-05,5.1199e-05,7.1937e-05,7.4009e-05,2.4863e-06,5.5541e-06,5.6999e-06
