,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s
5101.87,0.0091824,0.0094701,0.0095186,0.0060882,0.006071,0.0061129,0.0004606,0.00035453,0.00040093,0.0032069,0.0026281,0.0025444,0.001914,0.0017833,0.0016949,0.0002326,0.0001921,0.00018553,0.00024347,0.00022788,0.0002161
5115.48,0.0091199,0.0094091,0.0094574,0.006056,0.0060421,0.0060838,0.00045399,0.00035,0.00039648,0.0031854,0.0026071,0.0025252,0.001905,0.0017726,0.0016849,0.00023102,0.00019054,0.0001841,0.00024229,0.00022646,0.00021476
5129.08,0.009058,0.0093488,0.0093968,0.0060262,0.0060156,0.006057,0.00044768,0.0003457,0.00039227,0.0031641,0.0025864,0.0025062,0.0018968,0.0017626,0.0016755,0.00022946,0.000189,0.00018269,0.0002412,0.00022513,0.00021351
5142.69,0.0089965,0.0092887,0.0093364,0.0059968,0.0059896,0.0060308,0.00044148,0.00034147,0.00038814,0.0031428,0.0025658,0.0024874,0.0018887,0.0017528,0.0016662,0.00022791,0.00018746,0.00018128,0.00024012,0.00022383,0.00021228
5156.29,0.0089352,0.0092288,0.0092762,0.0059677,0.0059637,0.0060047,0.00043538,0.00033731,0.00038407,0.0031216,0.0025454,0.0024686,0.0018806,0.0017431,0.0016571,0.00022636,0.00018594,0.00017989,0.00023905,0.00022254,0.00021107
5169.9,0.0088742,0.0091692,0.0092163,0.0059387,0.0059379,0.0059787,0.00042938,0.00033323,0.00038007,0.0031006,0.002525,0.00245,0.0018726,0.0017334,0.0016479,0.00022481,0.00018443,0.0001785,0.00023797,0.00022125,0.00020986
5183.5,0.0088136,0.0091099,0.0091566,0.0059096,0.005912,0.0059526,0.00042347,0.00032921,0.00037613,0.0030796,0.0025048,0.0024315,0.0018646,0.0017237,0.0016388,0.00022327,0.00018292,0.00017713,0.00023689,0.00021996,0.00020865
5197.11,0.0087535,0.009051,0.0090975,0.0058804,0.005886,0.0059263,0.00041766,0.00032526,0.00037225,0.0030587,0.0024848,0.0024132,0.0018565,0.001714,0.0016297,0.00022174,0.00018143,0.00017576,0.0002358,0.00021867,0.00020744
5210.71,0.008694,0.0089927,0.0090389,0.0058509,0.0058597,0.0058998,0.00041192,0.00032136,0.00036843,0.0030381,0.002465,0.002395,0.0018484,0.0017042,0.0016205,0.00022023,0.00017996,0.00017441,0.0002347,0.00021738,0.00020622
5224.32,0.0086348,0.0089346,0.0089805,0.0058203,0.0058322,0.005872,0.00040623,0.00031749,0.00036462,0.0030175,0.0024453,0.002377,0.0018398,0.0016941,0.001611,0.00021873,0.00017849,0.00017307,0.00023356,0.00021604,0.00020497
5237.92,0.0085772,0.0088782,0.0089237,0.0057896,0.0058046,0.0058441,0.00040053,0.0003136,0.00036078,0.0029975,0.0024261,0.0023594,0.0018313,0.001684,0.0016015,0.00021727,0.00017706,0.00017176,0.00023242,0.00021471,0.00020371
5251.53,0.0085224,0.0088245,0.0088697,0.0057684,0.0057865,0.0058259,0.00039528,0.00031005,0.0003573,0.0029784,0.0024078,0.0023427,0.0018257,0.0016767,0.0015947,0.00021588,0.0001757,0.00017052,0.00023167,0.00021373,0.0002028
5265.13,0.0084657,0.0087688,0.0088137,0.0057396,0.0057607,0.0057999,0.00038981,0.00030633,0.00035361,0.0029587,0.0023889,0.0023254,0.0018178,0.0016671,0.0015858,0.00021444,0.0001743,0.00016924,0.00023063,0.00021247,0.00020162
5278.74,0.0084097,0.0087138,0.0087584,0.0057117,0.0057359,0.0057748,0.00038443,0.00030266,0.00034998,0.0029391,0.0023703,0.0023084,0.0018101,0.0016579,0.0015771,0.00021301,0.00017291,0.00016797,0.00022962,0.00021125,0.00020047
5292.34,0.008354,0.0086591,0.0087033,0.0056843,0.0057115,0.0057501,0.00037912,0.00029905,0.00034639,0.0029197,0.0023518,0.0022914,0.0018026,0.0016488,0.0015686,0.00021158,0.00017154,0.00016671,0.00022865,0.00021005,0.00019934
5305.95,0.0082986,0.0086046,0.0086484,0.0056572,0.0056874,0.0057257,0.00037389,0.00029549,0.00034285,0.0029003,0.0023334,0.0022746,0.0017951,0.0016398,0.0015602,0.00021015,0.00017017,0.00016546,0.00022769,0.00020886,0.00019823
5319.55,0.0082433,0.0085501,0.0085936,0.0056302,0.0056633,0.0057014,0.00036875,0.00029199,0.00033937,0.0028809,0.0023151,0.0022578,0.0017877,0.0016309,0.0015518,0.00020872,0.00016881,0.00016421,0.00022673,0.00020767,0.00019712
5333.16,0.0081882,0.0084958,0.008539,0.0056031,0.0056392,0.005677,0.00036368,0.00028854,0.00033594,0.0028616,0.0022968,0.0022411,0.0017803,0.0016219,0.0015434,0.00020729,0.00016745,0.00016298,0.00022577,0.00020649,0.00019602
5346.76,0.0081333,0.0084416,0.0084845,0.0055758,0.0056148,0.0056524,0.0003587,0.00028516,0.00033257,0.0028423,0.0022787,0.0022245,0.0017728,0.001613,0.001535,0.00020586,0.0001661,0.00016174,0.0002248,0.0002053,0.00019491
5360.37,0.0080783,0.0083873,0.0084297,0.0055478,0.0055897,0.005627,0.00035378,0.00028182,0.00032924,0.002823,0.0022606,0.0022079,0.001765,0.0016037,0.0015264,0.00020443,0.00016476,0.00016051,0.00022379,0.00020409,0.00019377
5373.97,0.0080248,0.0083344,0.0083765,0.0055197,0.0055644,0.0056014,0.00034892,0.00027852,0.00032595,0.0028042,0.0022429,0.0021917,0.0017573,0.0015945,0.0015178,0.00020304,0.00016344,0.00015931,0.00022276,0.00020287,0.00019264
5387.58,0.0079773,0.0082878,0.0083296,0.0054995,0.0055472,0.0055839,0.00034424,0.00027532,0.00032274,0.0027874,0.0022269,0.0021772,0.001752,0.0015876,0.0015114,0.0002018,0.00016226,0.00015823,0.00022206,0.00020195,0.00019178
5401.18,0.007924,0.008235,0.0082764,0.0054714,0.0055218,0.0055583,0.0003395,0.00027211,0.00031952,0.0027686,0.0022093,0.002161,0.0017442,0.0015785,0.0015028,0.00020042,0.00016095,0.00015703,0.00022102,0.00020074,0.00019065
5414.79,0.0078723,0.0081839,0.0082249,0.0054446,0.0054978,0.005534,0.00033484,0.00026894,0.00031634,0.0027504,0.0021922,0.0021454,0.0017368,0.0015697,0.0014946,0.00019907,0.00015968,0.00015587,0.00022003,0.00019959,0.00018957
5428.39,0.0078214,0.0081335,0.0081742,0.0054184,0.0054744,0.0055103,0.00033024,0.00026581,0.00031319,0.0027323,0.0021754,0.00213,0.0017296,0.0015611,0.0014865,0.00019774,0.00015843,0.00015473,0.00021906,0.00019845,0.00018851
5442.0,0.007771,0.0080835,0.0081239,0.0053927,0.0054515,0.0054871,0.00032569,0.00026271,0.00031006,0.0027145,0.0021587,0.0021147,0.0017226,0.0015526,0.0014787,0.00019641,0.00015719,0.0001536,0.0002181,0.00019734,0.00018747
5455.6,0.0077208,0.0080338,0.0080737,0.0053674,0.0054289,0.0054642,0.0003212,0.00025965,0.00030697,0.0026967,0.0021421,0.0020996,0.0017157,0.0015443,0.0014709,0.00019508,0.00015596,0.00015247,0.00021717,0.00019624,0.00018645
5469.21,0.0076707,0.0079841,0.0080237,0.0053423,0.0054064,0.0054414,0.00031679,0.00025664,0.00030392,0.0026789,0.0021256,0.0020845,0.0017088,0.001536,0.0014632,0.00019376,0.00015474,0.00015135,0.00021624,0.00019515,0.00018543
5482.81,0.0076206,0.0079343,0.0079735,0.0053172,0.005384,0.0054187,0.00031244,0.00025368,0.00030092,0.0026611,0.0021091,0.0020694,0.0017019,0.0015278,0.0014555,0.00019242,0.00015351,0.00015023,0.00021532,0.00019406,0.00018442
5496.42,0.0075702,0.0078842,0.007923,0.0052918,0.0053613,0.0053957,0.00030815,0.00025076,0.00029796,0.0026431,0.0020926,0.0020542,0.001695,0.0015195,0.0014478,0.00019108,0.00015229,0.00014911,0.0002144,0.00019297,0.0001834
5510.02,0.0075172,0.0078313,0.0078697,0.0052646,0.0053367,0.0053708,0.00030391,0.00024789,0.00029504,0.0026243,0.0020754,0.0020384,0.0016874,0.0015107,0.0014395,0.00018968,0.00015101,0.00014794,0.00021341,0.00019181,0.00018232
5523.63,0.0074834,0.0077983,0.0078365,0.0052481,0.0053228,0.0053567,0.00029988,0.00024513,0.00029223,0.0026121,0.0020634,0.0020277,0.0016833,0.0015049,0.0014342,0.00018876,0.00015012,0.00014714,0.00021286,0.00019104,0.00018161
5537.23,0.0074291,0.0077439,0.0077817,0.0052197,0.005297,0.0053306,0.00029574,0.00024232,0.00028938,0.0025927,0.0020459,0.0020116,0.0016753,0.0014958,0.0014257,0.00018733,0.00014883,0.00014595,0.00021183,0.00018985,0.0001805
5550.84,0.0073806,0.0076956,0.0077329,0.0051943,0.0052741,0.0053073,0.0002917,0.00023958,0.00028658,0.0025754,0.0020301,0.001997,0.0016683,0.0014875,0.001418,0.00018604,0.00014765,0.00014487,0.00021093,0.00018876,0.00017948
5564.44,0.0073334,0.0076485,0.0076855,0.0051693,0.0052517,0.0052846,0.00028771,0.00023686,0.00028381,0.0025584,0.0020145,0.0019828,0.0016614,0.0014794,0.0014104,0.00018479,0.0001465,0.00014382,0.00021005,0.00018769,0.00017849
5578.05,0.007287,0.0076022,0.0076388,0.0051448,0.0052296,0.0052622,0.00028378,0.00023418,0.00028106,0.0025418,0.0019993,0.0019689,0.0016547,0.0014714,0.001403,0.00018356,0.00014537,0.00014279,0.00020918,0.00018663,0.00017751
5591.65,0.0072412,0.0075564,0.0075927,0.0051206,0.005208,0.0052402,0.00027989,0.00023152,0.00027833,0.0025253,0.0019842,0.0019551,0.0016481,0.0014635,0.0013956,0.00018234,0.00014425,0.00014177,0.00020833,0.0001856,0.00017655
5605.26,0.0071957,0.007511,0.0075468,0.0050968,0.0051866,0.0052186,0.00027605,0.00022889,0.00027563,0.0025089,0.0019692,0.0019414,0.0016415,0.0014557,0.0013884,0.00018112,0.00014314,0.00014075,0.00020748,0.00018458,0.0001756
5618.86,0.0071504,0.0074656,0.0075011,0.0050734,0.0051656,0.0051972,0.00027227,0.0002263,0.00027295,0.0024926,0.0019544,0.0019278,0.0016351,0.0014481,0.0013813,0.00017991,0.00014204,0.00013974,0.00020664,0.00018357,0.00017466
5632.47,0.007105,0.0074201,0.0074552,0.0050501,0.0051447,0.005176,0.00026854,0.00022374,0.00027031,0.0024761,0.0019395,0.0019141,0.0016287,0.0014405,0.0013742,0.00017869,0.00014094,0.00013874,0.0002058,0.00018257,0.00017373
5646.07,0.0070587,0.0073738,0.0074085,0.0050267,0.0051238,0.0051547,0.00026486,0.00022121,0.00026769,0.0024595,0.0019244,0.0019003,0.0016223,0.0014328,0.0013672,0.00017746,0.00013982,0.00013771,0.00020495,0.00018157,0.00017281
5659.68,0.0070128,0.0073277,0.007362,0.0050029,0.0051023,0.0051329,0.00026127,0.00021875,0.00026514,0.0024429,0.0019095,0.0018866,0.0016158,0.0014251,0.00136,0.00017623,0.00013872,0.0001367,0.00020408,0.00018055,0.00017186
5673.28,0.0069775,0.0072926,0.0073265,0.0049826,0.0050844,0.0051147,0.00025784,0.0002164,0.00026272,0.0024299,0.0018974,0.0018757,0.0016103,0.0014184,0.0013538,0.00017527,0.00013782,0.00013589,0.00020334,0.00017966,0.00017104
5686.89,0.006931,0.0072457,0.0072793,0.0049589,0.005063,0.005093,0.00025432,0.00021398,0.0002602,0.002413,0.0018823,0.0018619,0.0016038,0.0014107,0.0013466,0.00017404,0.00013671,0.00013487,0.00020247,0.00017865,0.00017011
5700.49,0.0068868,0.0072013,0.0072344,0.0049356,0.005042,0.0050716,0.00025088,0.00021161,0.00025774,0.002397,0.0018679,0.0018487,0.0015974,0.0014031,0.0013396,0.00017287,0.00013564,0.00013389,0.0002016,0.00017766,0.00016919
5714.1,0.0068436,0.0071578,0.0071906,0.0049124,0.005021,0.0050503,0.00024749,0.00020928,0.00025532,0.0023813,0.0018538,0.0018357,0.001591,0.0013956,0.0013326,0.00017172,0.0001346,0.00013294,0.00020075,0.00017668,0.00016828
5727.7,0.0068012,0.0071151,0.0071475,0.0048894,0.0050003,0.0050292,0.00024415,0.00020698,0.00025291,0.0023658,0.0018399,0.001823,0.0015846,0.0013881,0.0013257,0.0001706,0.00013357,0.000132,0.0001999,0.0001757,0.00016737
5741.31,0.0067594,0.007073,0.007105,0.0048667,0.0049798,0.0050084,0.00024086,0.0002047,0.00025053,0.0023505,0.0018262,0.0018105,0.0015783,0.0013808,0.0013189,0.00016948,0.00013256,0.00013107,0.00019908,0.00017473,0.00016648
5754.91,0.0067181,0.0070313,0.007063,0.0048443,0.0049595,0.0049878,0.00023761,0.00020244,0.00024816,0.0023353,0.0018127,0.0017981,0.0015722,0.0013735,0.0013122,0.00016838,0.00013156,0.00013015,0.00019827,0.00017378,0.00016559
5768.52,0.006677,0.0069899,0.0070212,0.0048223,0.0049397,0.0049676,0.0002344,0.0002002,0.0002458,0.0023203,0.0017993,0.0017858,0.0015661,0.0013663,0.0013055,0.00016728,0.00013056,0.00012925,0.00019748,0.00017284,0.00016473
5782.12,0.006636,0.0069484,0.0069794,0.0048005,0.0049201,0.0049477,0.00023123,0.00019798,0.00024346,0.0023052,0.0017859,0.0017735,0.0015601,0.0013593,0.001299,0.00016617,0.00012957,0.00012834,0.00019671,0.00017191,0.00016387
5795.73,0.006594,0.006906,0.0069365,0.004779,0.0049008,0.004928,0.00022809,0.00019577,0.00024111,0.0022898,0.0017723,0.001761,0.0015542,0.0013523,0.0012925,0.00016505,0.00012856,0.00012742,0.00019595,0.000171,0.00016302
5809.33,0.0065515,0.0068629,0.006893,0.0047574,0.0048812,0.0049081,0.00022503,0.00019362,0.00023884,0.0022742,0.0017585,0.0017484,0.0015483,0.0013453,0.001286,0.00016391,0.00012755,0.00012648,0.00019519,0.00017008,0.00016217
5822.94,0.006519,0.0068302,0.00686,0.0047367,0.0048627,0.0048892,0.00022219,0.00019169,0.00023683,0.002262,0.0017474,0.0017384,0.0015426,0.0013385,0.0012798,0.00016302,0.00012673,0.00012574,0.00019447,0.00016919,0.00016136
5836.54,0.0064777,0.0067883,0.0068177,0.0047154,0.0048434,0.0048696,0.00021921,0.00018958,0.00023459,0.0022468,0.0017341,0.0017261,0.0015367,0.0013316,0.0012734,0.00016191,0.00012574,0.00012484,0.00019372,0.00016829,0.00016052
5850.15,0.0064375,0.0067475,0.0067765,0.0046941,0.0048241,0.00485,0.0002163,0.00018754,0.00023242,0.002232,0.001721,0.0017142,0.0015308,0.0013247,0.001267,0.00016084,0.00012478,0.00012395,0.00019297,0.00016738,0.00015969
5863.75,0.0063979,0.0067073,0.0067359,0.0046727,0.0048047,0.0048302,0.00021344,0.00018553,0.00023028,0.0022173,0.0017082,0.0017024,0.0015249,0.0013178,0.0012606,0.00015979,0.00012383,0.00012308,0.0001922,0.00016647,0.00015885
5877.36,0.006359,0.0066677,0.006696,0.0046512,0.0047852,0.0048104,0.00021062,0.00018354,0.00022817,0.0022029,0.0016955,0.0016907,0.001519,0.0013108,0.0012543,0.00015875,0.0001229,0.00012223,0.00019143,0.00016557,0.00015802
5890.96,0.0063206,0.0066287,0.0066566,0.0046299,0.0047659,0.0047906,0.00020784,0.00018158,0.00022607,0.0021886,0.001683,0.0016793,0.001513,0.001304,0.0012479,0.00015772,0.00012197,0.00012138,0.00019066,0.00016467,0.00015718
5904.57,0.0062829,0.0065903,0.0066178,0.0046088,0.0047466,0.0047711,0.0002051,0.00017964,0.000224,0.0021745,0.0016707,0.001668,0.0015071,0.0012971,0.0012416,0.00015671,0.00012107,0.00012055,0.00018988,0.00016377,0.00015636
5918.17,0.0062456,0.0065523,0.0065795,0.0045879,0.0047277,0.0047517,0.00020239,0.00017772,0.00022193,0.0021606,0.0016586,0.0016569,0.0015013,0.0012904,0.0012354,0.0001557,0.00012017,0.00011973,0.00018911,0.00016289,0.00015555
5931.78,0.0062085,0.0065146,0.0065413,0.0045673,0.004709,0.0047327,0.00019971,0.0001758,0.00021986,0.0021467,0.0016465,0.0016458,0.0014956,0.0012837,0.0012292,0.00015469,0.00011928,0.00011891,0.00018835,0.00016202,0.00015475
5945.38,0.006171,0.0064763,0.0065027,0.004547,0.0046906,0.0047139,0.00019702,0.00017386,0.00021775,0.0021327,0.0016343,0.0016347,0.00149,0.0012772,0.0012232,0.00015367,0.00011838,0.00011809,0.0001876,0.00016116,0.00015396
5958.99,0.0061327,0.0064371,0.0064632,0.0045274,0.0046729,0.0046959,0.00019441,0.00017196,0.00021569,0.0021184,0.001622,0.0016233,0.0014846,0.0012708,0.0012173,0.00015263,0.00011747,0.00011725,0.00018687,0.00016033,0.00015319
5972.59,0.006101,0.0064049,0.0064306,0.0045077,0.004655,0.0046776,0.00019209,0.0001704,0.00021405,0.0021064,0.0016114,0.0016137,0.0014791,0.0012644,0.0012114,0.00015176,0.00011669,0.00011655,0.00018614,0.0001595,0.00015242
5986.2,0.0060642,0.0063672,0.0063925,0.0044881,0.0046371,0.0046594,0.00018956,0.00016856,0.00021205,0.0020925,0.0015995,0.0016027,0.0014737,0.001258,0.0012056,0.00015075,0.00011581,0.00011574,0.00018542,0.00015866,0.00015166
5999.8,0.0060278,0.0063299,0.0063549,0.0044684,0.0046193,0.0046412,0.00018709,0.00016678,0.00021011,0.0020789,0.0015877,0.0015919,0.0014682,0.0012517,0.0011997,0.00014977,0.00011494,0.00011494,0.0001847,0.00015783,0.0001509
6013.41,0.0059917,0.0062929,0.0063175,0.0044487,0.0046013,0.0046229,0.00018467,0.00016504,0.00020822,0.0020653,0.001576,0.0015812,0.0014627,0.0012453,0.0011939,0.00014879,0.00011408,0.00011415,0.00018398,0.000157,0.00015013
6027.01,0.005956,0.0062562,0.0062804,0.0044289,0.0045833,0.0046044,0.00018229,0.00016332,0.00020635,0.0020518,0.0015645,0.0015706,0.0014572,0.0012389,0.001188,0.00014782,0.00011323,0.00011337,0.00018326,0.00015617,0.00014937
6040.62,0.0059207,0.00622,0.0062438,0.004409,0.0045651,0.0045859,0.00017994,0.00016164,0.00020451,0.0020384,0.0015531,0.0015601,0.0014516,0.0012325,0.0011821,0.00014685,0.00011239,0.0001126,0.00018255,0.00015533,0.0001486
6054.22,0.0058859,0.0061843,0.0062078,0.0043892,0.0045469,0.0045673,0.00017763,0.00015997,0.00020268,0.0020252,0.0015418,0.0015497,0.001446,0.0012261,0.0011762,0.0001459,0.00011156,0.00011184,0.00018184,0.0001545,0.00014783
6067.83,0.0058517,0.0061491,0.0061722,0.0043694,0.0045287,0.0045488,0.00017535,0.00015831,0.00020087,0.0020122,0.0015307,0.0015395,0.0014404,0.0012197,0.0011703,0.00014496,0.00011074,0.00011109,0.00018113,0.00015367,0.00014707
6081.43,0.0058179,0.0061143,0.0061371,0.0043496,0.0045107,0.0045303,0.00017309,0.00015667,0.00019906,0.0019994,0.0015197,0.0015295,0.0014349,0.0012134,0.0011645,0.00014402,0.00010993,0.00011035,0.00018043,0.00015284,0.00014631
6095.04,0.0057844,0.0060798,0.0061022,0.0043297,0.0044923,0.0045116,0.00017083,0.00015499,0.0001972,0.0019866,0.0015088,0.0015195,0.0014292,0.001207,0.0011586,0.00014309,0.00010913,0.00010962,0.00017972,0.00015201,0.00014555
6108.64,0.0057508,0.0060451,0.0060672,0.0043112,0.0044754,0.0044943,0.00016861,0.00015334,0.00019535,0.0019737,0.001498,0.0015095,0.001424,0.001201,0.0011531,0.00014215,0.00010833,0.00010888,0.00017906,0.00015123,0.00014483
6122.25,0.0057193,0.0060126,0.0060344,0.0042945,0.0044604,0.004479,0.00016669,0.00015201,0.00019394,0.0019617,0.0014877,0.0015001,0.0014195,0.0011955,0.0011481,0.00014127,0.00010757,0.00010819,0.00017848,0.00015051,0.00014418
6135.85,0.0056864,0.0059787,0.006,0.0042758,0.0044432,0.0044614,0.00016455,0.00015042,0.00019215,0.0019491,0.001477,0.0014903,0.0014142,0.0011895,0.0011426,0.00014035,0.00010679,0.00010747,0.0001778,0.00014972,0.00014346
6149.46,0.0056536,0.0059448,0.0059658,0.0042574,0.0044264,0.0044442,0.00016247,0.00014887,0.00019043,0.0019365,0.0014664,0.0014805,0.001409,0.0011836,0.0011371,0.00013943,0.00010601,0.00010675,0.00017713,0.00014895,0.00014275
6163.06,0.0056209,0.0059109,0.0059316,0.0042392,0.0044097,0.0044272,0.00016043,0.00014735,0.00018873,0.0019239,0.0014559,0.0014708,0.0014039,0.0011777,0.0011317,0.00013852,0.00010523,0.00010604,0.00017646,0.00014819,0.00014205
6176.67,0.0055883,0.0058771,0.0058974,0.004221,0.004393,0.0044101,0.00015843,0.00014586,0.00018707,0.0019114,0.0014454,0.0014611,0.0013987,0.0011718,0.0011263,0.00013761,0.00010446,0.00010533,0.00017578,0.00014742,0.00014135
6190.27,0.0055558,0.0058435,0.0058635,0.0042027,0.0043762,0.0043929,0.00015647,0.0001444,0.00018544,0.0018989,0.001435,0.0014515,0.0013936,0.0011659,0.0011209,0.00013671,0.0001037,0.00010463,0.00017509,0.00014665,0.00014064
6203.88,0.0055237,0.0058102,0.0058298,0.0041842,0.0043592,0.0043755,0.00015453,0.00014296,0.00018382,0.0018866,0.0014246,0.001442,0.0013883,0.00116,0.0011155,0.00013581,0.00010294,0.00010393,0.0001744,0.00014588,0.00013994
6217.48,0.005492,0.0057772,0.0057966,0.0041657,0.004342,0.0043579,0.00015263,0.00014154,0.00018223,0.0018743,0.0014144,0.0014326,0.001383,0.001154,0.00111,0.00013492,0.00010219,0.00010324,0.0001737,0.00014511,0.00013923
6231.09,0.0054608,0.0057448,0.0057637,0.0041469,0.0043246,0.0043402,0.00015075,0.00014013,0.00018064,0.0018622,0.0014043,0.0014233,0.0013776,0.001148,0.0011045,0.00013404,0.00010145,0.00010256,0.00017299,0.00014433,0.00013851
6244.69,0.0054299,0.0057126,0.0057313,0.0041274,0.0043064,0.0043216,0.00014887,0.00013871,0.00017904,0.0018502,0.0013944,0.0014141,0.001372,0.0011418,0.0010988,0.00013316,0.00010071,0.00010189,0.00017225,0.00014352,0.00013777
6258.3,0.0054,0.0056814,0.0056997,0.0041094,0.0042897,0.0043045,0.00014703,0.0001373,0.00017743,0.0018385,0.0013846,0.0014052,0.0013668,0.001136,0.0010935,0.0001323,0.0001,0.00010123,0.00017157,0.00014277,0.00013708
6271.9,0.0053706,0.0056508,0.0056688,0.0040966,0.0042785,0.0042929,0.00014542,0.00013611,0.00017611,0.0018271,0.0013752,0.0013965,0.0013634,0.0011316,0.0010895,0.00013146,9.9306e-05,0.00010059,0.00017112,0.0001422,0.00013657
6285.51,0.0053408,0.0056197,0.0056374,0.004078,0.0042612,0.0042752,0.00014363,0.00013473,0.00017453,0.0018154,0.0013655,0.0013876,0.0013581,0.0011257,0.0010841,0.0001306,9.8597e-05,9.9942e-05,0.00017044,0.00014143,0.00013587
6299.11,0.0053112,0.0055888,0.0056061,0.0040605,0.0042449,0.0042586,0.0001419,0.00013339,0.00017299,0.0018038,0.001356,0.0013788,0.001353,0.00112,0.0010789,0.00012974,9.7895e-05,9.9297e-05,0.0001698,0.00014069,0.0001352
6312.72,0.0052817,0.0055579,0.005575,0.0040434,0.0042291,0.0042424,0.0001402,0.00013207,0.00017148,0.0017923,0.0013465,0.00137,0.0013481,0.0011145,0.0010739,0.00012889,9.7197e-05,9.8654e-05,0.00016918,0.00013998,0.00013454
6326.32,0.0052522,0.005527,0.0055437,0.0040265,0.0042135,0.0042264,0.00013853,0.00013077,0.00017,0.0017807,0.001337,0.0013613,0.0013433,0.0011091,0.0010689,0.00012805,9.6501e-05,9.8013e-05,0.00016857,0.00013927,0.0001339
6339.93,0.0052226,0.0054961,0.0055125,0.0040096,0.0041979,0.0042104,0.0001369,0.0001295,0.00016853,0.0017691,0.0013275,0.0013525,0.0013385,0.0011036,0.0010639,0.0001272,9.5807e-05,9.7373e-05,0.00016796,0.00013856,0.00013325
6353.53,0.0051932,0.0054652,0.0054813,0.0039927,0.0041822,0.0041944,0.0001353,0.00012825,0.00016709,0.0017576,0.0013181,0.0013438,0.0013336,0.0010982,0.0010589,0.00012636,9.5116e-05,9.6735e-05,0.00016735,0.00013786,0.00013261
6367.14,0.0051639,0.0054344,0.0054502,0.0039757,0.0041663,0.0041781,0.00013372,0.00012701,0.00016568,0.0017461,0.0013087,0.0013352,0.0013287,0.0010927,0.0010539,0.00012552,9.4429e-05,9.6101e-05,0.00016673,0.00013714,0.00013196
6380.74,0.0051348,0.0054038,0.0054193,0.0039583,0.0041501,0.0041615,0.00013217,0.0001258,0.00016428,0.0017346,0.0012994,0.0013265,0.0013236,0.0010871,0.0010488,0.00012468,9.3746e-05,9.5471e-05,0.00016609,0.00013642,0.0001313
6394.35,0.0051057,0.0053733,0.0053884,0.0039402,0.004133,0.0041441,0.00013062,0.0001246,0.00016289,0.0017232,0.0012901,0.001318,0.0013183,0.0010813,0.0010435,0.00012384,9.3067e-05,9.4843e-05,0.00016542,0.00013568,0.00013062
6407.95,0.0050781,0.0053442,0.005359,0.0039228,0.0041168,0.0041274,0.00012911,0.0001234,0.0001615,0.0017122,0.0012812,0.0013097,0.0013132,0.0010758,0.0010384,0.00012303,9.2413e-05,9.4242e-05,0.00016477,0.00013496,0.00012996
6421.56,0.0050534,0.0053182,0.0053327,0.0039133,0.0041087,0.004119,0.00012779,0.00012231,0.00016023,0.0017023,0.0012731,0.0013023,0.0013108,0.0010724,0.0010354,0.0001223,9.182e-05,9.3699e-05,0.00016444,0.00013451,0.00012956
6435.16,0.0050249,0.0052882,0.0053024,0.0038941,0.0040905,0.0041004,0.00012628,0.00012113,0.00015885,0.001691,0.001264,0.0012939,0.0013051,0.0010663,0.0010299,0.00012146,9.1154e-05,9.3083e-05,0.0001637,0.00013373,0.00012885
6448.77,0.0049977,0.0052594,0.0052734,0.0038771,0.0040745,0.004084,0.00012484,0.00011998,0.0001575,0.0016802,0.0012553,0.0012858,0.0013001,0.0010609,0.0010249,0.00012066,9.0513e-05,9.2492e-05,0.00016304,0.00013302,0.0001282
6462.37,0.0049709,0.0052311,0.0052447,0.0038607,0.0040591,0.0040683,0.00012343,0.00011884,0.00015616,0.0016694,0.0012466,0.0012778,0.0012953,0.0010556,0.0010201,0.00011987,8.9881e-05,9.1909e-05,0.00016241,0.00013234,0.00012758
6475.98,0.0049442,0.0052028,0.0052162,0.0038447,0.0040442,0.0040529,0.00012205,0.00011771,0.00015483,0.0016588,0.001238,0.0012699,0.0012906,0.0010504,0.0010154,0.00011908,8.9252e-05,9.1329e-05,0.00016179,0.00013167,0.00012697
6489.58,0.0049175,0.0051746,0.0051876,0.003829,0.0040295,0.0040379,0.0001207,0.0001166,0.00015352,0.0016481,0.0012295,0.001262,0.001286,0.0010454,0.0010107,0.0001183,8.8627e-05,9.0751e-05,0.00016118,0.00013101,0.00012638
6503.19,0.0048908,0.0051463,0.005159,0.0038134,0.0040149,0.0040229,0.00011937,0.0001155,0.00015223,0.0016374,0.0012209,0.0012541,0.0012815,0.0010403,0.0010061,0.00011752,8.8002e-05,9.0173e-05,0.00016057,0.00013036,0.00012578
6516.79,0.004864,0.0051179,0.0051304,0.0037979,0.0040003,0.0040079,0.00011807,0.00011443,0.00015095,0.0016267,0.0012124,0.0012462,0.0012769,0.0010353,0.0010016,0.00011674,8.7377e-05,8.9595e-05,0.00015997,0.00012971,0.00012519
6530.4,0.0048371,0.0050893,0.0051016,0.0037821,0.0039856,0.0039928,0.00011678,0.00011337,0.0001497,0.001616,0.0012039,0.0012383,0.0012723,0.0010302,0.00099694,0.00011596,8.6754e-05,8.9016e-05,0.00015937,0.00012906,0.0001246
