,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s
6367.14,0.0033728,0.0033738,0.0034429,8.3267e-05,0.0001196,0.00014199,0.00053068,0.00044894,0.00050804,4.7562e-06,6.8529e-06,7.8053e-06,5.8669e-05,5.0389e-05,5.6048e-05
6380.74,0.0033581,0.0033589,0.0034279,8.2348e-05,0.00011881,0.0001409,0.00052611,0.00044625,0.00050526,4.6867e-06,6.8043e-06,7.7447e-06,5.8182e-05,5.0082e-05,5.5733e-05
6394.35,0.0033436,0.0033443,0.0034131,8.1435e-05,0.000118,0.0001398,0.00052159,0.00044359,0.0005025,4.6295e-06,6.7549e-06,7.6831e-06,5.7699e-05,4.9778e-05,5.5422e-05
6407.95,0.003329,0.0033295,0.0033982,8.0551e-05,0.00011721,0.00013873,0.00051708,0.00044093,0.00049975,4.5862e-06,6.7067e-06,7.6229e-06,5.7217e-05,4.9475e-05,5.511e-05
6421.56,0.0033152,0.0033156,0.0033841,7.9746e-05,0.00011666,0.00013792,0.00051272,0.0004384,0.00049713,4.5598e-06,6.6715e-06,7.5778e-06,5.6752e-05,4.9186e-05,5.4813e-05
6435.16,0.0033007,0.003301,0.0033693,7.8859e-05,0.00011583,0.0001368,0.00050826,0.00043578,0.0004944,4.5339e-06,6.6208e-06,7.515e-06,5.6276e-05,4.8887e-05,5.4504e-05
6448.77,0.0032862,0.0032863,0.0033545,7.8003e-05,0.00011507,0.00013575,0.00050382,0.00043317,0.00049168,4.5124e-06,6.5738e-06,7.4565e-06,5.5802e-05,4.859e-05,5.4197e-05
6462.37,0.0032717,0.0032716,0.0033396,7.7163e-05,0.00011433,0.00013473,0.00049939,0.00043057,0.00048896,4.4892e-06,6.528e-06,7.3995e-06,5.5329e-05,4.8293e-05,5.389e-05
6475.98,0.0032571,0.0032569,0.0033247,7.6333e-05,0.00011361,0.00013373,0.00049497,0.00042797,0.00048624,4.4596e-06,6.4832e-06,7.3436e-06,5.4857e-05,4.7997e-05,5.3583e-05
6489.58,0.0032425,0.0032422,0.0033098,7.5512e-05,0.00011291,0.00013275,0.00049058,0.00042539,0.00048353,4.4206e-06,6.4392e-06,7.2886e-06,5.4387e-05,4.7702e-05,5.3277e-05
6503.19,0.003228,0.0032276,0.0032951,7.4698e-05,0.00011221,0.00013178,0.00048623,0.00042283,0.00048084,4.3707e-06,6.3959e-06,7.2343e-06,5.3921e-05,4.741e-05,5.2974e-05
6516.79,0.0032138,0.0032131,0.0032805,7.3889e-05,0.00011152,0.00013081,0.00048192,0.0004203,0.00047819,4.3104e-06,6.3531e-06,7.1804e-06,5.346e-05,4.7123e-05,5.2675e-05
6530.4,0.0031997,0.0031989,0.0032661,7.3086e-05,0.00011083,0.00012985,0.00047767,0.00041782,0.00047558,4.2417e-06,6.3105e-06,7.1267e-06,5.3004e-05,4.684e-05,5.238e-05
6544.0,0.0031859,0.003185,0.003252,7.2285e-05,0.00011014,0.00012888,0.00047347,0.00041538,0.00047301,4.1679e-06,6.2678e-06,7.0727e-06,5.2554e-05,4.6561e-05,5.209e-05
6557.61,0.0031723,0.0031712,0.003238,7.1462e-05,0.00010941,0.00012787,0.00046932,0.00041297,0.00047048,4.0917e-06,6.2228e-06,7.0159e-06,5.211e-05,4.6287e-05,5.1805e-05
6571.21,0.0031591,0.0031579,0.0032246,7.0678e-05,0.00010868,0.00012685,0.00046525,0.00041063,0.00046802,4.0202e-06,6.178e-06,6.9594e-06,5.1674e-05,4.602e-05,5.1527e-05
6584.82,0.0031457,0.0031444,0.0032109,7.0037e-05,0.00010824,0.00012618,0.00046117,0.00040828,0.00046554,3.9647e-06,6.1498e-06,6.9215e-06,5.1237e-05,4.5752e-05,5.1247e-05
6598.42,0.0031325,0.0031309,0.0031973,6.9273e-05,0.00010755,0.00012522,0.00045713,0.00040595,0.00046308,3.9112e-06,6.1077e-06,6.868e-06,5.0804e-05,4.5487e-05,5.097e-05
6612.03,0.0031192,0.0031175,0.0031837,6.8529e-05,0.00010689,0.00012429,0.0004531,0.00040363,0.00046062,3.8696e-06,6.067e-06,6.816e-06,5.0372e-05,4.5222e-05,5.0692e-05
6625.63,0.0031058,0.0031039,0.00317,6.7797e-05,0.00010624,0.00012337,0.00044908,0.0004013,0.00045816,3.8389e-06,6.027e-06,6.765e-06,4.9941e-05,4.4957e-05,5.0414e-05
6639.24,0.0030923,0.0030903,0.0031562,6.7076e-05,0.00010561,0.00012247,0.00044506,0.00039897,0.00045568,3.8166e-06,5.9877e-06,6.7148e-06,4.951e-05,4.4691e-05,5.0136e-05
6652.84,0.0030787,0.0030766,0.0031424,6.6363e-05,0.00010499,0.00012159,0.00044105,0.00039665,0.00045321,3.799e-06,5.949e-06,6.6655e-06,4.9081e-05,4.4427e-05,4.9857e-05
6666.45,0.0030652,0.0030629,0.0031285,6.5655e-05,0.00010438,0.00012072,0.00043706,0.00039433,0.00045074,3.7818e-06,5.9109e-06,6.6169e-06,4.8653e-05,4.4163e-05,4.9579e-05
6680.05,0.0030517,0.0030493,0.0031147,6.4951e-05,0.00010378,0.00011986,0.0004331,0.00039203,0.00044828,3.761e-06,5.8733e-06,6.5689e-06,4.8228e-05,4.3901e-05,4.9303e-05
6693.66,0.0030383,0.0030357,0.003101,6.4249e-05,0.00010319,0.000119,0.00042917,0.00038975,0.00044585,3.7332e-06,5.836e-06,6.5212e-06,4.7807e-05,4.3641e-05,4.9029e-05
6707.26,0.0030249,0.0030222,0.0030873,6.354e-05,0.00010259,0.00011814,0.00042527,0.00038749,0.00044342,3.6959e-06,5.7984e-06,6.4732e-06,4.7389e-05,4.3383e-05,4.8756e-05
6720.87,0.0030125,0.0030096,0.0030746,6.2849e-05,0.00010199,0.00011728,0.00042151,0.00038535,0.00044114,3.6498e-06,5.7609e-06,6.4252e-06,4.6986e-05,4.314e-05,4.8499e-05
6734.47,0.0030012,0.0029981,0.003063,6.229e-05,0.00010152,0.00011657,0.00041793,0.00038337,0.00043903,3.6019e-06,5.7309e-06,6.3856e-06,4.6604e-05,4.2914e-05,4.8261e-05
6748.08,0.0029882,0.0029849,0.0030496,6.158e-05,0.00010091,0.00011569,0.00041413,0.00038117,0.00043667,3.54e-06,5.693e-06,6.3369e-06,4.6196e-05,4.2664e-05,4.7996e-05
6761.68,0.0029757,0.0029723,0.0030369,6.0907e-05,0.00010032,0.00011485,0.00041042,0.00037906,0.0004344,3.4767e-06,5.6567e-06,6.29e-06,4.5799e-05,4.2423e-05,4.774e-05
6775.29,0.0029633,0.0029598,0.0030242,6.025e-05,9.9745e-05,0.00011402,0.00040675,0.00037697,0.00043215,3.4144e-06,5.621e-06,6.2436e-06,4.5405e-05,4.2185e-05,4.7488e-05
6788.89,0.002951,0.0029473,0.0030116,5.9603e-05,9.9177e-05,0.0001132,0.0004031,0.00037489,0.00042991,3.3564e-06,5.5859e-06,6.1978e-06,4.5014e-05,4.1948e-05,4.7236e-05
6802.5,0.0029386,0.0029347,0.0029988,5.8966e-05,9.8619e-05,0.00011239,0.00039945,0.0003728,0.00042766,3.3057e-06,5.5512e-06,6.1526e-06,4.4624e-05,4.1711e-05,4.6983e-05
6816.1,0.002926,0.002922,0.002986,5.8336e-05,9.807e-05,0.00011159,0.00039581,0.00037072,0.00042541,3.2642e-06,5.5172e-06,6.1081e-06,4.4235e-05,4.1473e-05,4.6729e-05
6829.71,0.0029134,0.0029092,0.0029731,5.7711e-05,9.7533e-05,0.0001108,0.00039217,0.00036862,0.00042314,3.2325e-06,5.4836e-06,6.0643e-06,4.3846e-05,4.1235e-05,4.6475e-05
6843.31,0.0029006,0.0028963,0.00296,5.709e-05,9.7006e-05,0.00011003,0.00038854,0.00036653,0.00042087,3.2095e-06,5.4506e-06,6.0212e-06,4.3457e-05,4.0996e-05,4.622e-05
6856.92,0.0028878,0.0028833,0.0029468,5.6469e-05,9.6488e-05,0.00010926,0.00038491,0.00036442,0.00041858,3.1927e-06,5.418e-06,5.9785e-06,4.3069e-05,4.0757e-05,4.5963e-05
6870.52,0.0028743,0.0028697,0.002933,5.5835e-05,9.5972e-05,0.0001085,0.00038122,0.00036225,0.00041621,3.1784e-06,5.3854e-06,5.936e-06,4.2675e-05,4.051e-05,4.5697e-05
6884.13,0.0028624,0.0028576,0.0029208,5.5212e-05,9.5452e-05,0.00010773,0.00037775,0.00036028,0.00041407,3.1639e-06,5.3526e-06,5.8934e-06,4.2305e-05,4.0286e-05,4.5457e-05
6897.73,0.002854,0.0028491,0.0029122,5.4712e-05,9.499e-05,0.00010704,0.00037476,0.00035877,0.00041245,3.151e-06,5.3232e-06,5.8546e-06,4.199e-05,4.0113e-05,4.5273e-05
6911.34,0.0028413,0.0028362,0.0028992,5.4093e-05,9.4483e-05,0.00010629,0.00037123,0.00035672,0.0004102,3.1264e-06,5.2911e-06,5.8128e-06,4.1613e-05,3.9879e-05,4.5022e-05
6924.94,0.0028294,0.0028242,0.002887,5.3493e-05,9.3981e-05,0.00010554,0.00036781,0.00035478,0.00040808,3.0948e-06,5.2593e-06,5.7713e-06,4.125e-05,3.9658e-05,4.4784e-05
6938.55,0.0028178,0.0028124,0.0028751,5.2902e-05,9.348e-05,0.0001048,0.00036445,0.00035288,0.00040601,3.0554e-06,5.2277e-06,5.73e-06,4.0893e-05,3.9442e-05,4.4551e-05
6952.15,0.0028063,0.0028008,0.0028633,5.2321e-05,9.2982e-05,0.00010406,0.00036113,0.000351,0.00040395,3.0094e-06,5.1964e-06,5.6889e-06,4.0539e-05,3.9229e-05,4.432e-05
6965.76,0.0027948,0.0027891,0.0028515,5.1747e-05,9.2489e-05,0.00010333,0.00035782,0.00034914,0.00040191,2.9586e-06,5.1654e-06,5.6482e-06,4.0187e-05,3.9016e-05,4.4091e-05
6979.36,0.0027833,0.0027774,0.0028397,5.1181e-05,9.2001e-05,0.00010261,0.00035452,0.00034727,0.00039986,2.9057e-06,5.1349e-06,5.6079e-06,3.9837e-05,3.8803e-05,4.3861e-05
6992.97,0.0027716,0.0027656,0.0028277,5.0621e-05,9.1523e-05,0.00010189,0.00035123,0.0003454,0.00039779,2.8536e-06,5.1049e-06,5.5681e-06,3.9486e-05,3.859e-05,4.3629e-05
7006.57,0.0027597,0.0027536,0.0028155,5.0065e-05,9.1053e-05,0.00010119,0.00034792,0.0003435,0.0003957,2.8053e-06,5.0755e-06,5.5289e-06,3.9134e-05,3.8374e-05,4.3395e-05
7020.18,0.0027474,0.0027412,0.002803,4.9511e-05,9.0593e-05,0.0001005,0.00034459,0.00034157,0.00039357,2.7632e-06,5.0466e-06,5.4903e-06,3.8779e-05,3.8154e-05,4.3156e-05
7033.78,0.0027337,0.0027273,0.0027889,4.8946e-05,9.0139e-05,9.9811e-05,0.0003411,0.00033947,0.00039123,2.7285e-06,5.018e-06,5.4521e-06,3.8406e-05,3.7915e-05,4.2894e-05
7047.39,0.0027218,0.0027152,0.0027767,4.8383e-05,8.9699e-05,9.914e-05,0.00033784,0.00033759,0.00038915,2.7021e-06,4.9901e-06,5.4147e-06,3.806e-05,3.7702e-05,4.2661e-05
7060.99,0.0027166,0.0027099,0.0027713,4.7915e-05,8.9268e-05,9.8487e-05,0.00033544,0.00033655,0.00038803,2.6867e-06,4.9628e-06,5.3783e-06,3.7809e-05,3.7582e-05,4.2534e-05
7074.6,0.0027042,0.0026974,0.0027587,4.7366e-05,8.8832e-05,9.7822e-05,0.00033216,0.00033464,0.0003859,2.6735e-06,4.935e-06,5.3413e-06,3.746e-05,3.7364e-05,4.2296e-05
7088.2,0.0026928,0.0026857,0.0027469,4.6826e-05,8.8397e-05,9.716e-05,0.00032901,0.00033284,0.0003839,2.6631e-06,4.9072e-06,5.3044e-06,3.7125e-05,3.7159e-05,4.2072e-05
7101.81,0.0026817,0.0026745,0.0027355,4.6293e-05,8.7963e-05,9.65e-05,0.00032593,0.0003311,0.00038196,2.6524e-06,4.8795e-06,5.2676e-06,3.6798e-05,3.696e-05,4.1854e-05
7115.41,0.0026708,0.0026635,0.0027244,4.5765e-05,8.7528e-05,9.584e-05,0.0003229,0.00032939,0.00038006,2.6386e-06,4.8517e-06,5.2309e-06,3.6476e-05,3.6766e-05,4.1641e-05
7129.02,0.0026601,0.0026527,0.0027135,4.5243e-05,8.7093e-05,9.5182e-05,0.0003199,0.00032771,0.00037818,2.6194e-06,4.8239e-06,5.1942e-06,3.6157e-05,3.6574e-05,4.1431e-05
7142.62,0.0026495,0.0026419,0.0027025,4.4728e-05,8.666e-05,9.4526e-05,0.00031692,0.00032604,0.00037631,2.5938e-06,4.7964e-06,5.1578e-06,3.584e-05,3.6384e-05,4.1222e-05
7156.23,0.0026388,0.002631,0.0026915,4.422e-05,8.6231e-05,9.3876e-05,0.00031395,0.00032436,0.00037444,2.5614e-06,4.7691e-06,5.1216e-06,3.5524e-05,3.6193e-05,4.1012e-05
7169.83,0.0026278,0.00262,0.0026803,4.3717e-05,8.5807e-05,9.3232e-05,0.00031097,0.00032267,0.00037255,2.5231e-06,4.7422e-06,5.0857e-06,3.5206e-05,3.6e-05,4.08e-05
7183.44,0.0026165,0.0026085,0.0026687,4.3219e-05,8.5388e-05,9.2595e-05,0.00030797,0.00032094,0.0003706,2.4804e-06,4.7156e-06,5.0503e-06,3.4886e-05,3.5803e-05,4.0582e-05
7197.04,0.0026036,0.0025954,0.0026554,4.272e-05,8.4964e-05,9.1954e-05,0.00030479,0.00031901,0.00036842,2.4352e-06,4.689e-06,5.0146e-06,3.4544e-05,3.5584e-05,4.0339e-05
7210.65,0.0025917,0.0025834,0.0026433,4.222e-05,8.4585e-05,9.136e-05,0.00030176,0.00031723,0.00036641,2.3905e-06,4.6647e-06,4.9815e-06,3.422e-05,3.5381e-05,4.0114e-05
7224.25,0.0025879,0.0025795,0.0026394,4.1763e-05,8.4231e-05,9.0795e-05,0.00029968,0.00031644,0.00036554,2.3505e-06,4.642e-06,4.95e-06,3.4004e-05,3.5289e-05,4.0015e-05
7237.86,0.0025761,0.0025675,0.0026273,4.1275e-05,8.3839e-05,9.019e-05,0.00029669,0.00031467,0.00036354,2.3139e-06,4.6171e-06,4.9163e-06,3.3683e-05,3.5088e-05,3.9791e-05
7251.46,0.0025651,0.0025564,0.002616,4.0792e-05,8.3456e-05,8.9595e-05,0.0002938,0.00031301,0.00036165,2.2842e-06,4.5928e-06,4.8832e-06,3.3374e-05,3.4898e-05,3.958e-05
7265.07,0.0025544,0.0025456,0.002605,4.0311e-05,8.3076e-05,8.9004e-05,0.00029097,0.00031139,0.00035982,2.2617e-06,4.5685e-06,4.8503e-06,3.3072e-05,3.4714e-05,3.9376e-05
7278.67,0.002544,0.002535,0.0025944,3.9833e-05,8.2697e-05,8.8415e-05,0.0002882,0.00030982,0.00035804,2.2459e-06,4.5443e-06,4.8175e-06,3.2775e-05,3.4534e-05,3.9176e-05
7292.28,0.0025339,0.0025248,0.002584,3.9359e-05,8.2316e-05,8.7826e-05,0.00028547,0.00030828,0.00035629,2.2353e-06,4.5199e-06,4.7847e-06,3.2483e-05,3.4359e-05,3.898e-05
7305.88,0.0025239,0.0025147,0.0025737,3.889e-05,8.1934e-05,8.7236e-05,0.00028277,0.00030677,0.00035457,2.2275e-06,4.4955e-06,4.7519e-06,3.2195e-05,3.4186e-05,3.8788e-05
7319.49,0.002514,0.0025046,0.0025636,3.8427e-05,8.1551e-05,8.6647e-05,0.0002801,0.00030527,0.00035286,2.2199e-06,4.4709e-06,4.7191e-06,3.1909e-05,3.4015e-05,3.8597e-05
7333.09,0.0025041,0.0024945,0.0025534,3.797e-05,8.1168e-05,8.6059e-05,0.00027744,0.00030377,0.00035116,2.21e-06,4.4463e-06,4.6864e-06,3.1624e-05,3.3844e-05,3.8406e-05
7346.7,0.0024939,0.0024842,0.002543,3.7518e-05,8.0782e-05,8.5469e-05,0.00027477,0.00030226,0.00034942,2.1958e-06,4.4217e-06,4.6537e-06,3.1338e-05,3.3671e-05,3.8212e-05
7360.3,0.0024828,0.002473,0.0025316,3.7071e-05,8.0377e-05,8.4862e-05,0.00027201,0.00030063,0.00034756,2.176e-06,4.3961e-06,4.62e-06,3.1042e-05,3.3485e-05,3.8004e-05
7373.91,0.0024718,0.0024619,0.0025203,3.6631e-05,8.0031e-05,8.4316e-05,0.00026929,0.00029902,0.00034572,2.1507e-06,4.3737e-06,4.5896e-06,3.0749e-05,3.3303e-05,3.7798e-05
7387.51,0.0024669,0.0024569,0.0025153,3.6199e-05,7.9785e-05,8.3872e-05,0.00026724,0.00029816,0.00034473,2.1208e-06,4.3568e-06,4.5648e-06,3.0533e-05,3.3202e-05,3.7686e-05
7401.12,0.002456,0.0024458,0.002504,3.5764e-05,7.9412e-05,8.3301e-05,0.00026455,0.00029657,0.0003429,2.0853e-06,4.3332e-06,4.5331e-06,3.0243e-05,3.3021e-05,3.7482e-05
7414.72,0.0024456,0.0024352,0.0024934,3.5332e-05,7.9064e-05,8.2756e-05,0.00026194,0.00029505,0.00034115,2.0474e-06,4.3109e-06,4.5028e-06,2.9961e-05,3.2848e-05,3.7286e-05
7428.33,0.0024354,0.0024249,0.0024829,3.4901e-05,7.8724e-05,8.2221e-05,0.00025937,0.00029356,0.00033943,2.009e-06,4.2893e-06,4.473e-06,2.9684e-05,3.2678e-05,3.7095e-05
7441.93,0.0024254,0.0024148,0.0024727,3.4473e-05,7.839e-05,8.1691e-05,0.00025683,0.00029211,0.00033775,1.9725e-06,4.2679e-06,4.4436e-06,2.9411e-05,3.2512e-05,3.6907e-05
7455.54,0.0024156,0.002405,0.0024627,3.4047e-05,7.8056e-05,8.1164e-05,0.00025434,0.00029068,0.0003361,1.9398e-06,4.2466e-06,4.4143e-06,2.9141e-05,3.2349e-05,3.6723e-05
7469.14,0.0024061,0.0023953,0.0024529,3.3623e-05,7.7722e-05,8.0636e-05,0.00025188,0.00028928,0.00033449,1.9127e-06,4.2253e-06,4.385e-06,2.8876e-05,3.2189e-05,3.6542e-05
7482.75,0.0023967,0.0023858,0.0024433,3.3203e-05,7.7385e-05,8.0108e-05,0.00024946,0.00028792,0.0003329,1.8918e-06,4.2038e-06,4.3557e-06,2.8615e-05,3.2033e-05,3.6365e-05
7496.35,0.0023875,0.0023765,0.0024339,3.2787e-05,7.7044e-05,7.9577e-05,0.00024707,0.00028657,0.00033134,1.8771e-06,4.1821e-06,4.3262e-06,2.8357e-05,3.188e-05,3.6191e-05
7509.96,0.0023783,0.0023672,0.0024244,3.2376e-05,7.6695e-05,7.904e-05,0.0002447,0.00028524,0.00032979,1.8674e-06,4.16e-06,4.2965e-06,2.8101e-05,3.1727e-05,3.6017e-05
7523.56,0.0023689,0.0023577,0.0024148,3.1967e-05,7.6324e-05,7.8482e-05,0.00024232,0.00028388,0.00032821,1.8608e-06,4.1366e-06,4.2656e-06,2.7844e-05,3.1572e-05,3.5841e-05
7537.17,0.0023593,0.0023479,0.0024049,3.1573e-05,7.5997e-05,7.7971e-05,0.00023994,0.0002825,0.0003266,1.8559e-06,4.1156e-06,4.2373e-06,2.7586e-05,3.1415e-05,3.5661e-05
7550.77,0.0023525,0.002341,0.0023979,3.1193e-05,7.5854e-05,7.764e-05,0.00023785,0.00028147,0.00032538,1.8516e-06,4.1043e-06,4.2187e-06,2.7362e-05,3.1295e-05,3.5524e-05
7564.38,0.0023427,0.0023311,0.0023879,3.0797e-05,7.5477e-05,7.7081e-05,0.00023548,0.00028008,0.00032376,1.8415e-06,4.0806e-06,4.1878e-06,2.7104e-05,3.1137e-05,3.5343e-05
7577.98,0.0023332,0.0023215,0.0023782,3.0408e-05,7.5147e-05,7.657e-05,0.00023316,0.00027873,0.00032218,1.8273e-06,4.0595e-06,4.1595e-06,2.6852e-05,3.0983e-05,3.5167e-05
7591.59,0.0023237,0.0023119,0.0023685,3.0023e-05,7.4834e-05,7.6076e-05,0.00023085,0.00027739,0.0003206,1.808e-06,4.0393e-06,4.1321e-06,2.6601e-05,3.083e-05,3.4991e-05
7605.19,0.0023143,0.0023023,0.0023588,2.9641e-05,7.453e-05,7.5592e-05,0.00022856,0.00027605,0.00031903,1.7837e-06,4.0197e-06,4.1053e-06,2.6352e-05,3.0677e-05,3.4816e-05
7618.8,0.0023049,0.0022928,0.0023492,2.926e-05,7.4231e-05,7.5115e-05,0.00022629,0.00027473,0.00031748,1.755e-06,4.0005e-06,4.0789e-06,2.6105e-05,3.0527e-05,3.4643e-05
7632.4,0.0022957,0.0022835,0.0023397,2.8881e-05,7.3936e-05,7.4642e-05,0.00022405,0.00027344,0.00031595,1.7233e-06,3.9815e-06,4.0526e-06,2.5861e-05,3.0378e-05,3.4472e-05
7646.01,0.0022866,0.0022743,0.0023304,2.8503e-05,7.3641e-05,7.417e-05,0.00022185,0.00027216,0.00031445,1.6903e-06,3.9626e-06,4.0265e-06,2.5621e-05,3.0233e-05,3.4305e-05
7659.61,0.0022778,0.0022654,0.0023214,2.8128e-05,7.3343e-05,7.3696e-05,0.00021967,0.00027092,0.00031297,1.658e-06,3.9436e-06,4.0003e-06,2.5385e-05,3.0091e-05,3.4141e-05
7673.22,0.0022691,0.0022566,0.0023125,2.7754e-05,7.3039e-05,7.3218e-05,0.00021754,0.0002697,0.00031153,1.6284e-06,3.9244e-06,3.9738e-06,2.5152e-05,2.9951e-05,3.398e-05
7686.82,0.0022606,0.002248,0.0023038,2.7381e-05,7.2718e-05,7.2724e-05,0.00021543,0.00026851,0.00031011,1.6029e-06,3.9042e-06,3.9466e-06,2.4922e-05,2.9815e-05,3.3821e-05
7700.43,0.0022521,0.0022394,0.0022951,2.6989e-05,7.2298e-05,7.2137e-05,0.00021334,0.00026732,0.0003087,1.5813e-06,3.8788e-06,3.9142e-06,2.4695e-05,2.9679e-05,3.3664e-05
7714.03,0.002244,0.0022312,0.0022868,2.6718e-05,7.2394e-05,7.2053e-05,0.00021129,0.00026618,0.00030734,1.5737e-06,3.8808e-06,3.9092e-06,2.4473e-05,2.9549e-05,3.3512e-05
7727.64,0.0022355,0.0022226,0.0022781,2.6335e-05,7.196e-05,7.1454e-05,0.00020923,0.000265,0.00030594,1.563e-06,3.8546e-06,3.8762e-06,2.4248e-05,2.9414e-05,3.3356e-05
7741.24,0.002227,0.002214,0.0022694,2.598e-05,7.1642e-05,7.0971e-05,0.00020718,0.00026383,0.00030453,1.558e-06,3.8346e-06,3.8496e-06,2.4025e-05,2.928e-05,3.3199e-05
7754.85,0.0022184,0.0022053,0.0022606,2.5632e-05,7.1345e-05,7.0509e-05,0.00020513,0.00026265,0.00030312,1.5553e-06,3.8156e-06,3.8241e-06,2.3802e-05,2.9144e-05,3.3041e-05
7768.45,0.0022097,0.0021965,0.0022517,2.5289e-05,7.106e-05,7.0059e-05,0.00020309,0.00026145,0.00030169,1.5526e-06,3.7973e-06,3.7992e-06,2.358e-05,2.9008e-05,3.2883e-05
7782.06,0.002201,0.0021877,0.0022427,2.4949e-05,7.0784e-05,6.962e-05,0.00020106,0.00026026,0.00030026,1.5479e-06,3.7794e-06,3.775e-06,2.3359e-05,2.8872e-05,3.2723e-05
7795.66,0.0021922,0.0021788,0.0022337,2.4611e-05,7.0515e-05,6.9188e-05,0.00019904,0.00025907,0.00029883,1.5398e-06,3.7619e-06,3.7511e-06,2.3139e-05,2.8735e-05,3.2564e-05
7809.27,0.0021834,0.00217,0.0022248,2.4274e-05,7.025e-05,6.8761e-05,0.00019704,0.00025788,0.0002974,1.5271e-06,3.7447e-06,3.7275e-06,2.2921e-05,2.86e-05,3.2405e-05
7822.87,0.0021748,0.0021612,0.0022159,2.3939e-05,6.9988e-05,6.8338e-05,0.00019506,0.00025671,0.000296,1.5097e-06,3.7276e-06,3.7042e-06,2.2705e-05,2.8466e-05,3.2249e-05
7836.48,0.0021663,0.0021527,0.0022072,2.3605e-05,6.9725e-05,6.7914e-05,0.00019311,0.00025556,0.00029461,1.4879e-06,3.7106e-06,3.6808e-06,2.2492e-05,2.8335e-05,3.2095e-05
7850.08,0.0021579,0.0021442,0.0021987,2.3271e-05,6.9455e-05,6.7485e-05,0.00019118,0.00025444,0.00029325,1.4624e-06,3.6933e-06,3.6571e-06,2.2283e-05,2.8207e-05,3.1943e-05
7863.69,0.0021497,0.002136,0.0021903,2.2929e-05,6.916e-05,6.7033e-05,0.00018928,0.00025333,0.00029191,1.4344e-06,3.6748e-06,3.6322e-06,2.2076e-05,2.808e-05,3.1794e-05
7877.29,0.0021421,0.0021283,0.0021825,2.2609e-05,6.8878e-05,6.6597e-05,0.00018745,0.0002523,0.00029066,1.4068e-06,3.6571e-06,3.6082e-06,2.1877e-05,2.7962e-05,3.1655e-05
7890.9,0.0021344,0.0021204,0.0021746,2.2346e-05,6.8783e-05,6.6342e-05,0.00018562,0.00025126,0.00028939,1.384e-06,3.6493e-06,3.594e-06,2.1678e-05,2.7843e-05,3.1513e-05
7904.5,0.0021265,0.0021125,0.0021666,2.2015e-05,6.8477e-05,6.5885e-05,0.00018379,0.0002502,0.0002881,1.3599e-06,3.6304e-06,3.5689e-06,2.1479e-05,2.7722e-05,3.137e-05
7918.11,0.0021187,0.0021046,0.0021586,2.17e-05,6.8199e-05,6.5457e-05,0.00018198,0.00024916,0.00028683,1.3407e-06,3.613e-06,3.5453e-06,2.1282e-05,2.7602e-05,3.1228e-05
7931.71,0.0021108,0.0020966,0.0021505,2.1391e-05,6.7931e-05,6.5039e-05,0.00018018,0.00024811,0.00028555,1.3267e-06,3.596e-06,3.5223e-06,2.1085e-05,2.7482e-05,3.1086e-05
7945.32,0.0021028,0.0020886,0.0021424,2.1087e-05,6.767e-05,6.4629e-05,0.00017838,0.00024705,0.00028425,1.3178e-06,3.5794e-06,3.4997e-06,2.089e-05,2.7361e-05,3.0942e-05
7958.92,0.0020947,0.0020804,0.0021341,2.0787e-05,6.7415e-05,6.4227e-05,0.00017659,0.00024598,0.00028295,1.3132e-06,3.5632e-06,3.4776e-06,2.0694e-05,2.7239e-05,3.0797e-05
7972.53,0.0020866,0.0020722,0.0021257,2.049e-05,6.7168e-05,6.3833e-05,0.0001748,0.00024491,0.00028164,1.3114e-06,3.5473e-06,3.4559e-06,2.0499e-05,2.7117e-05,3.0651e-05
7986.13,0.0020783,0.0020639,0.0021173,2.0196e-05,6.6927e-05,6.3446e-05,0.00017302,0.00024383,0.00028032,1.3108e-06,3.5316e-06,3.4345e-06,2.0305e-05,2.6993e-05,3.0504e-05
7999.74,0.00207,0.0020555,0.0021089,1.9904e-05,6.669e-05,6.3063e-05,0.00017125,0.00024275,0.000279,1.3094e-06,3.5163e-06,3.4135e-06,2.0112e-05,2.687e-05,3.0358e-05
8013.34,0.0020618,0.0020472,0.0021004,1.9613e-05,6.6456e-05,6.2684e-05,0.00016949,0.00024168,0.00027768,1.3055e-06,3.501e-06,3.3926e-06,1.9921e-05,2.6748e-05,3.0212e-05
8026.95,0.0020535,0.0020389,0.002092,1.9321e-05,6.6219e-05,6.2302e-05,0.00016775,0.00024061,0.00027636,1.2977e-06,3.4856e-06,3.3716e-06,1.973e-05,2.6626e-05,3.0066e-05
8040.55,0.0020446,0.0020299,0.0020829,1.9014e-05,6.5959e-05,6.1898e-05,0.00016597,0.00023947,0.00027496,1.2847e-06,3.4689e-06,3.3493e-06,1.9535e-05,2.6496e-05,2.9911e-05
8054.16,0.0020379,0.0020232,0.0020761,1.8732e-05,6.5697e-05,6.1498e-05,0.00016438,0.00023859,0.00027387,1.2684e-06,3.4524e-06,3.3273e-06,1.9363e-05,2.6395e-05,2.9789e-05
8067.76,0.0020322,0.0020174,0.0020703,1.8517e-05,6.5573e-05,6.1234e-05,0.00016289,0.00023783,0.00027291,1.2521e-06,3.4433e-06,3.3128e-06,1.9202e-05,2.6307e-05,2.9682e-05
