,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s,5s,5s,5s
9224.19,0.002569,0.0023948,0.002421,0.0023069,0.0023317,0.0022941,2.9263e-05,6.2817e-05,6.1246e-05,0.00052627,0.00049328,0.00057408,0.00072564,0.00050856,0.00054139,5.9468e-05,5.5987e-05,6.4798e-05,0.00010449,7.3368e-05,7.8099e-05,2.4425e-05,2.0539e-06,2.1868e-06
9237.79,0.00256,0.0023844,0.0024108,0.0023021,0.0023254,0.0022878,2.8894e-05,6.2628e-05,6.088e-05,0.00052228,0.00049087,0.00057145,0.00072267,0.00050666,0.00053963,5.9033e-05,5.5711e-05,6.4497e-05,0.00010405,7.3087e-05,7.7839e-05,2.1171e-05,2.033e-06,2.1795e-06
9251.4,0.0025507,0.0023739,0.0024005,0.0022971,0.0023191,0.0022814,2.8524e-05,6.2445e-05,6.0521e-05,0.00051829,0.00048844,0.00056879,0.00071967,0.00050476,0.00053786,5.8605e-05,5.5432e-05,6.4192e-05,0.00010361,7.2806e-05,7.7578e-05,1.3932e-05,2.0147e-06,2.1722e-06
9265.0,0.0025411,0.0023631,0.0023899,0.002292,0.0023126,0.0022749,2.8154e-05,6.2269e-05,6.017e-05,0.00051429,0.00048597,0.00056607,0.00071662,0.00050283,0.00053606,5.8182e-05,5.5148e-05,6.3882e-05,0.00010316,7.2519e-05,7.7311e-05,6.2271e-06,2.0007e-06,2.1647e-06
9278.61,0.0025312,0.002352,0.002379,0.0022865,0.0023056,0.0022679,2.7778e-05,6.21e-05,5.9825e-05,0.00051024,0.00048343,0.00056328,0.00071344,0.0005008,0.00053415,5.7758e-05,5.4857e-05,6.3563e-05,0.00010269,7.2219e-05,7.7029e-05,1.2438e-06,1.9919e-06,2.1568e-06
9292.21,0.0025201,0.0023398,0.0023669,0.0022796,0.0022973,0.0022596,2.7388e-05,6.1936e-05,5.9486e-05,0.00050601,0.00048068,0.00056022,0.00070984,0.00049848,0.00053194,5.7314e-05,5.4541e-05,6.3214e-05,0.00010216,7.1878e-05,7.6704e-05,2.4644e-08,1.9875e-06,2.1477e-06
9305.82,0.0025123,0.0023307,0.002358,0.002274,0.0022902,0.0022526,2.7015e-05,6.1776e-05,5.9153e-05,0.00050231,0.00047856,0.00055791,0.00070665,0.00049646,0.00053003,5.6932e-05,5.4298e-05,6.295e-05,0.00010169,7.1579e-05,7.6422e-05,1.1909e-06,1.9887e-06,2.1398e-06
9319.42,0.0025123,0.0023287,0.0023563,0.0022779,0.0022927,0.002255,2.6752e-05,6.1618e-05,5.8829e-05,0.00050002,0.0004779,0.0005573,0.00070638,0.00049649,0.00053032,5.6708e-05,5.4219e-05,6.2876e-05,0.00010163,7.1576e-05,7.6457e-05,2.3214e-06,2.0011e-06,2.1407e-06
9333.03,0.0025005,0.002316,0.0023437,0.0022697,0.0022831,0.0022454,2.635e-05,6.146e-05,5.8496e-05,0.00049572,0.00047505,0.00055412,0.00070239,0.00049391,0.00052782,5.6249e-05,5.3893e-05,6.2514e-05,0.00010105,7.1197e-05,7.609e-05,1.8801e-06,2.0036e-06,2.1304e-06
9346.63,0.0024912,0.0023055,0.0023334,0.0022634,0.0022753,0.0022377,2.5971e-05,6.1299e-05,5.8164e-05,0.00049183,0.00047267,0.00055148,0.00069897,0.00049173,0.00052574,5.5831e-05,5.3619e-05,6.2213e-05,0.00010055,7.0877e-05,7.5785e-05,4.4626e-07,2.0058e-06,2.1219e-06
9360.24,0.0024826,0.0022957,0.0023238,0.0022576,0.002268,0.0022304,2.5598e-05,6.1134e-05,5.783e-05,0.00048806,0.00047042,0.000549,0.0006957,0.00048967,0.00052379,5.542e-05,5.336e-05,6.1929e-05,0.00010006,7.0572e-05,7.5496e-05,2.0887e-07,2.0046e-06,2.1138e-06
9373.84,0.0024743,0.0022862,0.0023144,0.002252,0.002261,0.0022235,2.523e-05,6.0964e-05,5.7493e-05,0.00048436,0.00046824,0.0005466,0.00069252,0.00048767,0.0005219,5.5008e-05,5.311e-05,6.1654e-05,9.9594e-05,7.0277e-05,7.5217e-05,3.2381e-06,1.9986e-06,2.106e-06
9387.45,0.0024662,0.0022768,0.0023053,0.0022467,0.0022543,0.0022167,2.4865e-05,6.0791e-05,5.7154e-05,0.00048071,0.00046611,0.00054425,0.00068943,0.00048573,0.00052007,5.4593e-05,5.2865e-05,6.1385e-05,9.9137e-05,6.9992e-05,7.4948e-05,9.7134e-06,1.9872e-06,2.0984e-06
9401.05,0.0024582,0.0022675,0.0022962,0.0022417,0.0022478,0.0022103,2.4505e-05,6.0616e-05,5.6813e-05,0.00047709,0.00046399,0.00054191,0.00068641,0.00048386,0.00051831,5.4172e-05,5.2621e-05,6.1117e-05,9.8692e-05,6.9714e-05,7.4688e-05,1.7402e-05,1.9712e-06,2.0911e-06
9414.66,0.0024501,0.0022582,0.0022871,0.0022369,0.0022416,0.0022041,2.4149e-05,6.0439e-05,5.6474e-05,0.00047348,0.00046187,0.00053956,0.00068347,0.00048204,0.0005166,5.3746e-05,5.2378e-05,6.0849e-05,9.8257e-05,6.9445e-05,7.4436e-05,2.2802e-05,1.9521e-06,2.084e-06
9428.26,0.0024419,0.0022488,0.0022778,0.0022323,0.0022355,0.002198,2.3796e-05,6.0264e-05,5.6137e-05,0.00046988,0.00045973,0.00053719,0.00068058,0.00048026,0.00051495,5.3314e-05,5.2132e-05,6.0578e-05,9.7832e-05,6.9183e-05,7.4191e-05,2.3232e-05,1.9319e-06,2.0771e-06
9441.87,0.0024334,0.0022392,0.0022684,0.0022279,0.0022296,0.0021921,2.3445e-05,6.0092e-05,5.5803e-05,0.00046628,0.00045756,0.00053477,0.00067774,0.00047852,0.00051332,5.2877e-05,5.1882e-05,6.0302e-05,9.7411e-05,6.8925e-05,7.395e-05,1.848e-05,1.9129e-06,2.0704e-06
9455.47,0.0024245,0.0022292,0.0022586,0.0022234,0.0022237,0.0021862,2.3095e-05,5.9924e-05,5.5475e-05,0.00046265,0.00045533,0.00053228,0.00067489,0.00047677,0.00051169,5.2435e-05,5.1626e-05,6.0017e-05,9.699e-05,6.8668e-05,7.371e-05,1.0927e-05,1.8971e-06,2.0636e-06
9469.08,0.002415,0.0022186,0.0022482,0.0022187,0.0022175,0.0021801,2.2745e-05,5.9761e-05,5.5152e-05,0.00045895,0.00045297,0.00052965,0.00067197,0.00047499,0.00051001,5.1984e-05,5.1356e-05,5.9717e-05,9.6561e-05,6.8404e-05,7.3462e-05,4.0723e-06,1.8857e-06,2.0566e-06
9482.68,0.0024029,0.0022058,0.0022355,0.002213,0.0022104,0.002173,2.2385e-05,5.9596e-05,5.4829e-05,0.00045491,0.00045017,0.00052649,0.00066876,0.000473,0.00050811,5.1496e-05,5.1036e-05,5.9357e-05,9.6088e-05,6.8111e-05,7.3183e-05,4.4315e-07,1.8787e-06,2.0488e-06
9496.29,0.0023956,0.0021973,0.0022271,0.0022077,0.0022036,0.0021662,2.2031e-05,5.9476e-05,5.4546e-05,0.00045155,0.00044824,0.00052433,0.00066566,0.00047108,0.0005063,5.1091e-05,5.0814e-05,5.9111e-05,9.5631e-05,6.7829e-05,7.2915e-05,2.6071e-07,1.877e-06,2.0413e-06
9509.89,0.0023979,0.0021974,0.0022277,0.0022083,0.0022027,0.0021653,2.1737e-05,5.935e-05,5.4264e-05,0.00044963,0.00044809,0.00052427,0.00066433,0.00047044,0.00050584,5.0854e-05,5.0793e-05,5.9099e-05,9.5431e-05,6.7729e-05,7.2843e-05,1.7032e-06,1.8843e-06,2.0392e-06
9523.5,0.0023869,0.0021856,0.002216,0.0022025,0.0021954,0.0021581,2.1381e-05,5.9202e-05,5.3957e-05,0.00044579,0.0004455,0.00052135,0.00066109,0.00046844,0.00050392,5.0406e-05,5.0498e-05,5.8767e-05,9.4955e-05,6.7435e-05,7.2561e-05,2.4829e-06,1.8882e-06,2.0313e-06
9537.1,0.0023778,0.0021755,0.002206,0.0021972,0.0021886,0.0021513,2.1031e-05,5.906e-05,5.3658e-05,0.00044223,0.00044326,0.00051883,0.00065798,0.00046653,0.00050211,4.9997e-05,5.0241e-05,5.8479e-05,9.4498e-05,6.7155e-05,7.2295e-05,1.633e-06,1.8925e-06,2.0238e-06
9550.71,0.0023693,0.002166,0.0021967,0.0021919,0.0021819,0.0021446,2.0683e-05,5.8919e-05,5.3361e-05,0.00043878,0.00044115,0.00051646,0.0006549,0.00046465,0.00050032,4.9608e-05,4.9999e-05,5.8209e-05,9.4046e-05,6.6878e-05,7.2031e-05,2.1773e-07,1.8946e-06,2.0164e-06
9564.31,0.0023612,0.0021568,0.0021877,0.0021867,0.0021752,0.002138,2.0338e-05,5.8775e-05,5.3062e-05,0.00043539,0.00043912,0.00051418,0.00065183,0.00046279,0.00049854,4.9235e-05,4.9766e-05,5.7948e-05,9.3596e-05,6.6603e-05,7.1769e-05,5.0782e-07,1.8928e-06,2.0091e-06
9577.92,0.0023535,0.002148,0.0021791,0.0021816,0.0021686,0.0021315,1.9995e-05,5.8626e-05,5.2761e-05,0.00043205,0.00043715,0.00051196,0.00064879,0.00046095,0.00049679,4.8875e-05,4.954e-05,5.7696e-05,9.3151e-05,6.6332e-05,7.1511e-05,4.2026e-06,1.886e-06,2.0018e-06
9591.52,0.0023459,0.0021393,0.0021706,0.0021767,0.0021622,0.0021251,1.9656e-05,5.8474e-05,5.2457e-05,0.00042875,0.00043522,0.0005098,0.0006458,0.00045914,0.00049507,4.8525e-05,4.9319e-05,5.7448e-05,9.2713e-05,6.6067e-05,7.1259e-05,1.095e-05,1.8743e-06,1.9947e-06
9605.13,0.0023384,0.0021307,0.0021622,0.0021719,0.002156,0.0021189,1.932e-05,5.8317e-05,5.2151e-05,0.00042548,0.00043332,0.00050765,0.00064287,0.00045739,0.0004934,4.8183e-05,4.91e-05,5.7203e-05,9.2284e-05,6.5808e-05,7.1013e-05,1.8215e-05,1.8585e-06,1.9878e-06
9618.73,0.0023309,0.002122,0.0021538,0.0021674,0.00215,0.0021129,1.8988e-05,5.8156e-05,5.1843e-05,0.00042222,0.00043142,0.00050551,0.00064001,0.00045568,0.00049179,4.7845e-05,4.8882e-05,5.6958e-05,9.1865e-05,6.5556e-05,7.0776e-05,2.2644e-05,1.8401e-06,1.9812e-06
9632.34,0.0023233,0.0021133,0.0021452,0.0021631,0.0021442,0.0021072,1.8659e-05,5.7994e-05,5.1535e-05,0.00041898,0.0004295,0.00050334,0.00063721,0.00045403,0.00049023,4.7509e-05,4.8662e-05,5.6711e-05,9.1455e-05,6.5312e-05,7.0546e-05,2.2049e-05,1.8211e-06,1.9747e-06
9645.94,0.0023153,0.0021043,0.0021364,0.002159,0.0021386,0.0021016,1.8334e-05,5.7829e-05,5.1226e-05,0.00041571,0.00042753,0.00050111,0.00063447,0.00045242,0.00048871,4.717e-05,4.8436e-05,5.6456e-05,9.1054e-05,6.5075e-05,7.0322e-05,1.6736e-05,1.8037e-06,1.9684e-06
9659.55,0.0023066,0.0020947,0.002127,0.002155,0.0021331,0.0020961,1.8012e-05,5.766e-05,5.0915e-05,0.00041237,0.00042544,0.00049874,0.00063176,0.00045083,0.00048722,4.6819e-05,4.8196e-05,5.6186e-05,9.0657e-05,6.484e-05,7.0102e-05,9.3086e-06,1.7896e-06,1.9622e-06
9673.15,0.0022951,0.0020826,0.002115,0.0021508,0.0021274,0.0020905,1.769e-05,5.7458e-05,5.0577e-05,0.00040868,0.00042285,0.00049578,0.00062901,0.00044922,0.0004857,4.6423e-05,4.79e-05,5.5849e-05,9.0255e-05,6.4603e-05,6.9878e-05,3.0897e-06,1.7799e-06,1.9559e-06
9686.76,0.0022877,0.0020742,0.0021068,0.0021463,0.0021214,0.0020846,1.7367e-05,5.7372e-05,5.0339e-05,0.00040562,0.000421,0.00049368,0.00062614,0.00044753,0.00048409,4.6092e-05,4.7688e-05,5.561e-05,8.9836e-05,6.4354e-05,6.9641e-05,1.9096e-07,1.7748e-06,1.9493e-06
9700.36,0.0022902,0.0020746,0.0021076,0.0021437,0.0021173,0.0020805,1.7062e-05,5.7344e-05,5.0152e-05,0.00040384,0.00042096,0.0004937,0.00062385,0.00044625,0.00048293,4.5903e-05,4.768e-05,5.5608e-05,8.95e-05,6.4165e-05,6.9469e-05,4.6494e-07,1.7759e-06,1.9444e-06
9713.97,0.0022802,0.0020639,0.002097,0.0021395,0.0021115,0.0020748,1.6745e-05,5.7183e-05,4.9852e-05,0.00040043,0.00041866,0.00049107,0.00062106,0.00044463,0.00048139,4.5517e-05,4.7417e-05,5.5309e-05,8.9094e-05,6.3926e-05,6.9242e-05,1.9747e-06,1.7792e-06,1.9381e-06
9727.57,0.0022715,0.0020544,0.0020876,0.0021351,0.0021057,0.002069,1.643e-05,5.7046e-05,4.9573e-05,0.0003972,0.0004166,0.00048872,0.00061825,0.00044299,0.00047983,4.5145e-05,4.7181e-05,5.5041e-05,8.8684e-05,6.3684e-05,6.9012e-05,2.5889e-06,1.784e-06,1.9316e-06
9741.18,0.0022633,0.0020452,0.0020787,0.0021306,0.0020997,0.002063,1.6115e-05,5.6916e-05,4.9301e-05,0.00039405,0.00041463,0.00048647,0.0006154,0.00044132,0.00047824,4.4775e-05,4.6955e-05,5.4784e-05,8.8267e-05,6.3439e-05,6.8778e-05,1.5873e-06,1.7885e-06,1.925e-06
9754.78,0.0022554,0.0020364,0.0020701,0.002126,0.0020935,0.0020569,1.5802e-05,5.6789e-05,4.9033e-05,0.00039095,0.00041273,0.00048429,0.0006125,0.00043963,0.00047662,4.4404e-05,4.6737e-05,5.4536e-05,8.7846e-05,6.319e-05,6.854e-05,1.7692e-07,1.7906e-06,1.9183e-06
9768.39,0.0022478,0.0020278,0.0020617,0.0021212,0.0020873,0.0020508,1.549e-05,5.6661e-05,4.8765e-05,0.00038789,0.00041089,0.00048218,0.00060958,0.00043792,0.00047498,4.4033e-05,4.6525e-05,5.4295e-05,8.742e-05,6.2939e-05,6.8299e-05,5.7963e-07,1.7888e-06,1.9116e-06
9781.99,0.0022404,0.0020195,0.0020536,0.0021165,0.002081,0.0020446,1.5181e-05,5.6529e-05,4.8495e-05,0.00038487,0.00040909,0.00048013,0.00060666,0.00043621,0.00047334,4.3663e-05,4.6319e-05,5.4061e-05,8.6995e-05,6.2688e-05,6.8058e-05,4.3265e-06,1.7822e-06,1.9048e-06
9795.6,0.0022333,0.0020114,0.0020456,0.0021118,0.0020748,0.0020385,1.4874e-05,5.6393e-05,4.8223e-05,0.00038189,0.00040734,0.00047812,0.00060375,0.00043452,0.00047172,4.3296e-05,4.6118e-05,5.3832e-05,8.6572e-05,6.2439e-05,6.7819e-05,1.0935e-05,1.7709e-06,1.8981e-06
9809.2,0.0022262,0.0020034,0.0020378,0.0021072,0.0020688,0.0020325,1.4571e-05,5.6251e-05,4.7947e-05,0.00037894,0.00040563,0.00047615,0.00060088,0.00043286,0.00047012,4.2932e-05,4.5921e-05,5.3608e-05,8.6155e-05,6.2195e-05,6.7585e-05,1.7894e-05,1.7558e-06,1.8915e-06
9822.81,0.0022193,0.0019954,0.0020301,0.0021028,0.0020629,0.0020266,1.4272e-05,5.6102e-05,4.7666e-05,0.00037601,0.00040392,0.0004742,0.00059807,0.00043124,0.00046857,4.2572e-05,4.5726e-05,5.3384e-05,8.5745e-05,6.1957e-05,6.7357e-05,2.2008e-05,1.7383e-06,1.8851e-06
9836.41,0.0022122,0.0019874,0.0020223,0.0020986,0.0020572,0.002021,1.3976e-05,5.5946e-05,4.7381e-05,0.00037307,0.00040221,0.00047222,0.00059532,0.00042967,0.00046707,4.2215e-05,4.5529e-05,5.3159e-05,8.5345e-05,6.1726e-05,6.7136e-05,2.1268e-05,1.7204e-06,1.8789e-06
9850.02,0.0022048,0.0019791,0.0020141,0.0020947,0.0020517,0.0020156,1.3685e-05,5.5774e-05,4.7084e-05,0.0003701,0.00040043,0.00047017,0.00059263,0.00042815,0.00046562,4.186e-05,4.5326e-05,5.2925e-05,8.4954e-05,6.1502e-05,6.6922e-05,1.6048e-05,1.704e-06,1.8729e-06
9863.62,0.0021957,0.0019693,0.0020045,0.0020908,0.0020463,0.0020103,1.3396e-05,5.554e-05,4.6738e-05,0.00036689,0.00039836,0.00046778,0.00058998,0.00042665,0.00046419,4.1483e-05,4.5089e-05,5.2653e-05,8.4567e-05,6.1281e-05,6.6712e-05,8.8712e-06,1.6907e-06,1.867e-06
9877.23,0.0021881,0.0019609,0.0019963,0.0020876,0.0020416,0.0020057,1.3115e-05,5.5461e-05,4.652e-05,0.00036409,0.00039659,0.00046573,0.00058751,0.0004253,0.00046292,4.1159e-05,4.4886e-05,5.242e-05,8.4209e-05,6.1082e-05,6.6525e-05,2.9088e-06,1.6822e-06,1.8618e-06
9890.83,0.002188,0.0019591,0.0019949,0.002084,0.0020365,0.0020005,1.2833e-05,5.5552e-05,4.6441e-05,0.00036227,0.00039615,0.00046525,0.00058491,0.00042385,0.00046154,4.0953e-05,4.4834e-05,5.2362e-05,8.3831e-05,6.0868e-05,6.6321e-05,1.633e-07,1.678e-06,1.856e-06
9904.44,0.0021794,0.0019498,0.0019857,0.0020804,0.0020313,0.0019955,1.2554e-05,5.5365e-05,4.6137e-05,0.00035923,0.00039419,0.00046297,0.00058233,0.00042241,0.00046018,4.0616e-05,4.461e-05,5.2103e-05,8.3455e-05,6.0656e-05,6.612e-05,4.9543e-07,1.6781e-06,1.8504e-06
9918.04,0.0021715,0.0019411,0.0019772,0.0020767,0.0020262,0.0019904,1.2277e-05,5.522e-05,4.5868e-05,0.00035633,0.00039235,0.00046085,0.00057974,0.00042097,0.0004588,4.0301e-05,4.44e-05,5.1861e-05,8.3078e-05,6.0444e-05,6.5918e-05,2.0467e-06,1.6815e-06,1.8447e-06
9931.65,0.0021637,0.0019326,0.0019689,0.0020729,0.0020208,0.0019851,1.2002e-05,5.509e-05,4.5613e-05,0.00035348,0.00039056,0.00045877,0.0005771,0.0004195,0.0004574,3.9996e-05,4.4195e-05,5.1624e-05,8.2696e-05,6.0228e-05,6.5712e-05,2.7357e-06,1.6865e-06,1.8389e-06
9945.25,0.0021561,0.0019242,0.0019606,0.002069,0.0020154,0.0019797,1.1728e-05,5.4969e-05,4.5365e-05,0.00035067,0.0003888,0.00045672,0.00057443,0.000418,0.00045596,3.97e-05,4.3993e-05,5.1391e-05,8.2308e-05,6.0008e-05,6.5501e-05,1.7899e-06,1.6911e-06,1.833e-06
9958.86,0.0021486,0.001916,0.0019526,0.0020648,0.0020097,0.0019741,1.1457e-05,5.4851e-05,4.5122e-05,0.00034788,0.00038707,0.00045471,0.0005717,0.00041647,0.00045448,3.9409e-05,4.3795e-05,5.1162e-05,8.1912e-05,5.9783e-05,6.5283e-05,2.8951e-07,1.6936e-06,1.8269e-06
9972.46,0.0021413,0.0019079,0.0019447,0.0020605,0.0020039,0.0019684,1.1188e-05,5.4736e-05,4.488e-05,0.00034513,0.00038538,0.00045274,0.00056893,0.00041491,0.00045297,3.9123e-05,4.3602e-05,5.0938e-05,8.151e-05,5.9553e-05,6.5061e-05,3.6934e-07,1.6924e-06,1.8207e-06
9986.07,0.0021343,0.0019,0.001937,0.002056,0.0019979,0.0019625,1.0921e-05,5.4618e-05,4.4638e-05,0.0003424,0.00038374,0.00045082,0.00056613,0.00041332,0.00045143,3.884e-05,4.3413e-05,5.0719e-05,8.1104e-05,5.9321e-05,6.4836e-05,3.6243e-06,1.6868e-06,1.8144e-06
9999.67,0.0021274,0.0018924,0.0019296,0.0020515,0.0019919,0.0019566,1.0656e-05,5.4496e-05,4.4394e-05,0.00033971,0.00038214,0.00044895,0.00056331,0.00041173,0.00044988,3.8558e-05,4.323e-05,5.0506e-05,8.0696e-05,5.9088e-05,6.4609e-05,9.7953e-06,1.6766e-06,1.808e-06
