,1s,1s,1s,2p,2p,2p,2s,2s,2s
8421.49,7.2406e-05,6.6663e-05,6.0505e-05,3.0299e-06,2.0767e-08,2.0268e-08,3.5151e-06,3.0791e-06,3.4455e-06
8435.1,7.2549e-05,6.63e-05,6.0176e-05,4.8131e-06,2.1382e-08,2.014e-08,3.4765e-06,3.0609e-06,3.4264e-06
8448.7,7.2702e-05,6.5948e-05,5.9856e-05,6.6539e-06,2.2215e-08,2.0018e-08,3.4262e-06,3.0433e-06,3.4079e-06
8462.31,7.286e-05,6.56e-05,5.9542e-05,8.2434e-06,2.3242e-08,1.9896e-08,3.3667e-06,3.026e-06,3.3896e-06
8475.91,7.3022e-05,6.5259e-05,5.9234e-05,9.2998e-06,2.4432e-08,1.9776e-08,3.3012e-06,3.0091e-06,3.3717e-06
8489.52,7.3191e-05,6.4923e-05,5.8932e-05,9.6299e-06,2.5737e-08,1.9655e-08,3.2331e-06,2.9926e-06,3.3542e-06
8503.12,7.3366e-05,6.4595e-05,5.8637e-05,9.1721e-06,2.7101e-08,1.9534e-08,3.1661e-06,2.9765e-06,3.3371e-06
8516.73,7.3548e-05,6.4273e-05,5.8348e-05,8.0096e-06,2.8458e-08,1.9412e-08,3.1035e-06,2.9608e-06,3.3203e-06
8530.33,7.3734e-05,6.3955e-05,5.8065e-05,6.3515e-06,2.9738e-08,1.9288e-08,3.0483e-06,2.9455e-06,3.3039e-06
8543.94,7.3922e-05,6.3641e-05,5.7784e-05,4.4861e-06,3.0875e-08,1.9163e-08,3.0029e-06,2.9305e-06,3.2876e-06
8557.54,7.4107e-05,6.3324e-05,5.7503e-05,2.7183e-06,3.1805e-08,1.9034e-08,2.969e-06,2.9154e-06,3.2713e-06
8571.15,7.4258e-05,6.2979e-05,5.7196e-05,1.304e-06,3.2435e-08,1.8872e-08,2.9465e-06,2.899e-06,3.2535e-06
8584.75,7.4567e-05,6.2769e-05,5.7012e-05,4.0957e-07,3.3091e-08,1.8878e-08,2.9438e-06,2.8889e-06,3.2428e-06
8598.36,7.4712e-05,6.2421e-05,5.6704e-05,5.4673e-08,3.3181e-08,1.872e-08,2.9477e-06,2.8725e-06,3.2249e-06
8611.96,7.4882e-05,6.2095e-05,5.6416e-05,1.5974e-07,3.3072e-08,1.8597e-08,2.9649e-06,2.8571e-06,3.2083e-06
8625.57,7.5051e-05,6.177e-05,5.613e-05,5.4642e-07,3.2746e-08,1.8482e-08,2.9927e-06,2.8417e-06,3.1917e-06
8639.17,7.5218e-05,6.1444e-05,5.5844e-05,9.9945e-07,3.2247e-08,1.8369e-08,3.0289e-06,2.8262e-06,3.1751e-06
8652.78,7.5384e-05,6.1119e-05,5.5558e-05,1.3239e-06,3.163e-08,1.8259e-08,3.0708e-06,2.8107e-06,3.1586e-06
8666.38,7.5551e-05,6.0796e-05,5.5275e-05,1.396e-06,3.0958e-08,1.815e-08,3.1154e-06,2.7953e-06,3.1422e-06
8679.99,7.5721e-05,6.0476e-05,5.4997e-05,1.1944e-06,3.0294e-08,1.8041e-08,3.1596e-06,2.78e-06,3.1261e-06
8693.59,7.5897e-05,6.0162e-05,5.4723e-05,8.0428e-07,2.9699e-08,1.7931e-08,3.2001e-06,2.7649e-06,3.1103e-06
8707.2,7.6079e-05,5.9855e-05,5.4456e-05,3.9442e-07,2.9226e-08,1.7821e-08,3.2338e-06,2.7501e-06,3.0948e-06
8720.8,7.6267e-05,5.9553e-05,5.4195e-05,1.7135e-07,2.8921e-08,1.7708e-08,3.258e-06,2.7355e-06,3.0797e-06
8734.41,7.646e-05,5.9256e-05,5.3939e-05,3.2363e-07,2.8816e-08,1.759e-08,3.2706e-06,2.7211e-06,3.0649e-06
8748.01,7.6657e-05,5.8963e-05,5.3687e-05,9.6767e-07,2.8909e-08,1.745e-08,3.2701e-06,2.7069e-06,3.0503e-06
8761.62,7.6846e-05,5.8665e-05,5.3431e-05,2.1167e-06,2.9311e-08,1.7347e-08,3.2557e-06,2.6925e-06,3.0355e-06
8775.22,7.7054e-05,5.8383e-05,5.3189e-05,3.6751e-06,3.0086e-08,1.7311e-08,3.2288e-06,2.6789e-06,3.0215e-06
8788.83,7.7246e-05,5.809e-05,5.2939e-05,5.4084e-06,3.0966e-08,1.7192e-08,3.1893e-06,2.6648e-06,3.007e-06
8802.43,7.7434e-05,5.7794e-05,5.2686e-05,7.0562e-06,3.2088e-08,1.7082e-08,3.1396e-06,2.6507e-06,2.9924e-06
8816.04,7.7614e-05,5.7494e-05,5.243e-05,8.3399e-06,3.341e-08,1.6976e-08,3.0824e-06,2.6365e-06,2.9776e-06
8829.64,7.7789e-05,5.7191e-05,5.2172e-05,9.0343e-06,3.4884e-08,1.6873e-08,3.0207e-06,2.6223e-06,2.9627e-06
8843.25,7.7958e-05,5.6886e-05,5.1912e-05,9.0145e-06,3.6448e-08,1.6773e-08,2.9577e-06,2.608e-06,2.9477e-06
8856.85,7.8125e-05,5.658e-05,5.1652e-05,8.2828e-06,3.8035e-08,1.6674e-08,2.8967e-06,2.5938e-06,2.9327e-06
8870.46,7.8291e-05,5.6276e-05,5.1394e-05,6.9679e-06,3.9569e-08,1.6575e-08,2.8407e-06,2.5798e-06,2.9178e-06
8884.06,7.8459e-05,5.5974e-05,5.1139e-05,5.2972e-06,4.0976e-08,1.6477e-08,2.7923e-06,2.566e-06,2.903e-06
8897.67,7.8631e-05,5.5676e-05,5.0888e-05,3.5487e-06,4.2186e-08,1.6378e-08,2.7536e-06,2.5525e-06,2.8885e-06
8911.27,7.8808e-05,5.5384e-05,5.0641e-05,1.9932e-06,4.3139e-08,1.6276e-08,2.7263e-06,2.5392e-06,2.8743e-06
8924.88,7.8986e-05,5.5093e-05,5.0397e-05,8.3925e-07,4.3777e-08,1.6164e-08,2.7109e-06,2.5261e-06,2.8602e-06
8938.48,7.92e-05,5.4829e-05,5.0179e-05,1.9571e-07,4.4137e-08,1.6063e-08,2.7091e-06,2.5143e-06,2.8476e-06
8952.09,7.9408e-05,5.4562e-05,4.9957e-05,5.3134e-08,4.4369e-08,1.6026e-08,2.7189e-06,2.5022e-06,2.8347e-06
8965.69,7.9596e-05,5.4282e-05,4.9724e-05,2.9936e-07,4.4104e-08,1.5911e-08,2.7389e-06,2.4896e-06,2.8213e-06
8979.3,7.9789e-05,5.4006e-05,4.9496e-05,7.5236e-07,4.3631e-08,1.5807e-08,2.7683e-06,2.4772e-06,2.8081e-06
8992.9,7.9979e-05,5.3731e-05,4.9268e-05,1.209e-06,4.2985e-08,1.5708e-08,2.8049e-06,2.4647e-06,2.7949e-06
9006.51,8.0164e-05,5.3452e-05,4.9037e-05,1.4973e-06,4.2229e-08,1.5611e-08,2.8461e-06,2.4521e-06,2.7816e-06
9020.11,8.0342e-05,5.3171e-05,4.8805e-05,1.5187e-06,4.1434e-08,1.5516e-08,2.8889e-06,2.4392e-06,2.7682e-06
9033.72,8.0512e-05,5.2886e-05,4.8569e-05,1.2711e-06,4.0668e-08,1.5424e-08,2.9303e-06,2.4262e-06,2.7546e-06
9047.32,8.0675e-05,5.2597e-05,4.8331e-05,8.485e-07,3.9998e-08,1.5333e-08,2.9675e-06,2.413e-06,2.7409e-06
9060.93,8.0832e-05,5.2307e-05,4.8092e-05,4.1611e-07,3.9482e-08,1.5244e-08,2.9977e-06,2.3996e-06,2.7271e-06
9074.53,8.0987e-05,5.2017e-05,4.7852e-05,1.6836e-07,3.9167e-08,1.5156e-08,3.0186e-06,2.3862e-06,2.7132e-06
9088.14,8.1138e-05,5.1726e-05,4.7612e-05,2.787e-07,3.9089e-08,1.5067e-08,3.0284e-06,2.3727e-06,2.6994e-06
9101.74,8.128e-05,5.1431e-05,4.7369e-05,8.5312e-07,3.9271e-08,1.4976e-08,3.0257e-06,2.3591e-06,2.6854e-06
9115.35,8.1341e-05,5.1087e-05,4.7082e-05,1.8959e-06,3.9686e-08,1.4868e-08,3.0075e-06,2.3433e-06,2.6689e-06
9128.95,8.1854e-05,5.1027e-05,4.7056e-05,3.3311e-06,4.0619e-08,1.4848e-08,2.9939e-06,2.3405e-06,2.6672e-06
9142.56,8.192e-05,5.0689e-05,4.6774e-05,4.9243e-06,4.1571e-08,1.4736e-08,2.9529e-06,2.325e-06,2.651e-06
9156.16,8.2084e-05,5.0414e-05,4.6551e-05,6.4519e-06,4.2817e-08,1.4643e-08,2.9064e-06,2.3125e-06,2.6381e-06
9169.77,8.2264e-05,5.015e-05,4.6337e-05,7.6556e-06,4.4272e-08,1.4552e-08,2.8537e-06,2.3006e-06,2.6258e-06
9183.37,8.2447e-05,4.9889e-05,4.6128e-05,8.327e-06,4.5878e-08,1.4463e-08,2.7971e-06,2.2889e-06,2.6138e-06
9196.98,8.2629e-05,4.9629e-05,4.5919e-05,8.3476e-06,4.7573e-08,1.4375e-08,2.7393e-06,2.2772e-06,2.6017e-06
9210.58,8.2805e-05,4.9368e-05,4.5709e-05,7.7127e-06,4.9284e-08,1.4288e-08,2.683e-06,2.2657e-06,2.5896e-06
9224.19,8.2974e-05,4.9102e-05,4.5497e-05,6.5321e-06,5.0937e-08,1.4204e-08,2.6307e-06,2.254e-06,2.5773e-06
9237.79,8.3133e-05,4.8833e-05,4.5281e-05,5.0073e-06,5.2457e-08,1.4121e-08,2.5849e-06,2.2422e-06,2.5649e-06
9251.4,8.3282e-05,4.856e-05,4.5061e-05,3.3896e-06,5.3775e-08,1.404e-08,2.5472e-06,2.2303e-06,2.5522e-06
9265.0,8.3419e-05,4.8282e-05,4.4837e-05,1.9298e-06,5.4832e-08,1.396e-08,2.5193e-06,2.2182e-06,2.5393e-06
9278.61,8.3541e-05,4.7997e-05,4.4606e-05,8.2889e-07,5.5586e-08,1.3882e-08,2.5017e-06,2.2058e-06,2.526e-06
9292.21,8.3616e-05,4.7687e-05,4.4353e-05,2.0079e-07,5.6009e-08,1.3802e-08,2.494e-06,2.1924e-06,2.5115e-06
9305.82,8.3813e-05,4.7448e-05,4.4166e-05,5.4684e-08,5.6097e-08,1.3722e-08,2.5008e-06,2.1821e-06,2.5007e-06
9319.42,8.4264e-05,4.7353e-05,4.4114e-05,3.0114e-07,5.5945e-08,1.3658e-08,2.5255e-06,2.1785e-06,2.4975e-06
9333.03,8.4318e-05,4.7036e-05,4.3855e-05,7.7732e-07,5.5456e-08,1.3577e-08,2.5473e-06,2.1647e-06,2.4827e-06
9346.63,8.4452e-05,4.6766e-05,4.3639e-05,1.2908e-06,5.4761e-08,1.3498e-08,2.5786e-06,2.153e-06,2.4703e-06
9360.24,8.4608e-05,4.651e-05,4.3437e-05,1.6655e-06,5.3921e-08,1.3419e-08,2.6156e-06,2.1418e-06,2.4586e-06
9373.84,8.4773e-05,4.626e-05,4.3241e-05,1.7834e-06,5.3008e-08,1.3339e-08,2.6555e-06,2.131e-06,2.4474e-06
9387.45,8.4943e-05,4.6014e-05,4.3049e-05,1.612e-06,5.21e-08,1.326e-08,2.6955e-06,2.1202e-06,2.4363e-06
9401.05,8.5111e-05,4.577e-05,4.2859e-05,1.2103e-06,5.1269e-08,1.3181e-08,2.7328e-06,2.1095e-06,2.4253e-06
9414.66,8.5275e-05,4.5524e-05,4.2667e-05,7.1381e-07,5.0582e-08,1.3103e-08,2.7646e-06,2.0987e-06,2.4143e-06
9428.26,8.5429e-05,4.5275e-05,4.2473e-05,3.0124e-07,5.0097e-08,1.3027e-08,2.7886e-06,2.0877e-06,2.4031e-06
9441.87,8.5572e-05,4.5021e-05,4.2274e-05,1.5118e-07,4.986e-08,1.2952e-08,2.8027e-06,2.0764e-06,2.3916e-06
9455.47,8.5697e-05,4.476e-05,4.2068e-05,3.9799e-07,4.9904e-08,1.2879e-08,2.8054e-06,2.0648e-06,2.3798e-06
9469.08,8.5792e-05,4.4486e-05,4.1851e-05,1.0971e-06,5.0247e-08,1.2808e-08,2.7959e-06,2.0526e-06,2.3673e-06
9482.68,8.5787e-05,4.4161e-05,4.1586e-05,2.2072e-06,5.0894e-08,1.2738e-08,2.7718e-06,2.0381e-06,2.3522e-06
9496.29,8.5964e-05,4.3933e-05,4.1411e-05,3.5931e-06,5.1838e-08,1.2669e-08,2.743e-06,2.0281e-06,2.3421e-06
9509.89,8.6505e-05,4.389e-05,4.1412e-05,5.0521e-06,5.3054e-08,1.2601e-08,2.7164e-06,2.0267e-06,2.342e-06
9523.5,8.6538e-05,4.3591e-05,4.1172e-05,6.3462e-06,5.45e-08,1.2533e-08,2.6665e-06,2.0136e-06,2.3282e-06
9537.1,8.6639e-05,4.3327e-05,4.0965e-05,7.2578e-06,5.6127e-08,1.2464e-08,2.6137e-06,2.0021e-06,2.3163e-06
9550.71,8.6762e-05,4.3077e-05,4.0771e-05,7.6284e-06,5.7872e-08,1.2395e-08,2.5592e-06,1.9913e-06,2.3052e-06
9564.31,8.6899e-05,4.2836e-05,4.0585e-05,7.3922e-06,5.9662e-08,1.2326e-08,2.5051e-06,1.981e-06,2.2945e-06
9577.92,8.7045e-05,4.26e-05,4.0405e-05,6.5892e-06,6.142e-08,1.2256e-08,2.4539e-06,1.9711e-06,2.2842e-06
9591.52,8.7195e-05,4.2369e-05,4.0229e-05,5.3569e-06,6.3071e-08,1.2185e-08,2.4076e-06,1.9614e-06,2.274e-06
9605.13,8.7346e-05,4.2139e-05,4.0055e-05,3.9026e-06,6.454e-08,1.2115e-08,2.3682e-06,1.9518e-06,2.264e-06
9618.73,8.7493e-05,4.1909e-05,3.988e-05,2.4618e-06,6.5766e-08,1.2045e-08,2.3371e-06,1.9422e-06,2.254e-06
9632.34,8.7631e-05,4.1676e-05,3.9703e-05,1.2517e-06,6.6698e-08,1.1975e-08,2.3152e-06,1.9326e-06,2.2438e-06
9645.94,8.7752e-05,4.1437e-05,3.952e-05,4.3071e-07,6.7306e-08,1.1907e-08,2.303e-06,1.9227e-06,2.2333e-06
9659.55,8.784e-05,4.1184e-05,3.9324e-05,7.0118e-08,6.7573e-08,1.184e-08,2.3002e-06,1.9122e-06,2.2221e-06
9673.15,8.7804e-05,4.0876e-05,3.9075e-05,1.4524e-07,6.7497e-08,1.1771e-08,2.3041e-06,1.899e-06,2.2078e-06
9686.76,8.794e-05,4.0649e-05,3.8904e-05,5.4661e-07,6.718e-08,1.1715e-08,2.3216e-06,1.8897e-06,2.198e-06
9700.36,8.8486e-05,4.0613e-05,3.8915e-05,1.1082e-06,6.6594e-08,1.1659e-08,2.3579e-06,1.8892e-06,2.1985e-06
9713.97,8.851e-05,4.0338e-05,3.8698e-05,1.6461e-06,6.5769e-08,1.1595e-08,2.3866e-06,1.8775e-06,2.1861e-06
9727.57,8.8584e-05,4.0087e-05,3.8504e-05,2.002e-06,6.4818e-08,1.1534e-08,2.4209e-06,1.8669e-06,2.175e-06
9741.18,8.8674e-05,3.9846e-05,3.832e-05,2.0771e-06,6.381e-08,1.1473e-08,2.4577e-06,1.8568e-06,2.1644e-06
9754.78,8.8775e-05,3.9611e-05,3.8142e-05,1.8541e-06,6.2816e-08,1.1412e-08,2.4944e-06,1.8469e-06,2.1542e-06
9768.39,8.8887e-05,3.9383e-05,3.797e-05,1.4002e-06,6.1908e-08,1.135e-08,2.5286e-06,1.8372e-06,2.1443e-06
9781.99,8.9006e-05,3.916e-05,3.7803e-05,8.5043e-07,6.1151e-08,1.1287e-08,2.5579e-06,1.8278e-06,2.1348e-06
9795.6,8.9132e-05,3.8942e-05,3.764e-05,3.7672e-07,6.0601e-08,1.1224e-08,2.5803e-06,1.8185e-06,2.1255e-06
9809.2,8.926e-05,3.8726e-05,3.7481e-05,1.4785e-07,6.0302e-08,1.116e-08,2.5941e-06,1.8094e-06,2.1163e-06
9822.81,8.9387e-05,3.8512e-05,3.7322e-05,2.9e-07,6.0288e-08,1.1097e-08,2.598e-06,1.8003e-06,2.1072e-06
9836.41,8.9506e-05,3.8295e-05,3.7161e-05,8.5615e-07,6.0576e-08,1.1033e-08,2.5912e-06,1.7911e-06,2.098e-06
9850.02,8.9604e-05,3.8072e-05,3.6994e-05,1.8107e-06,6.1167e-08,1.0967e-08,2.5735e-06,1.7816e-06,2.0884e-06
9863.62,8.9623e-05,3.7816e-05,3.6795e-05,3.0317e-06,6.2013e-08,1.0895e-08,2.5438e-06,1.7706e-06,2.0771e-06
9877.23,8.9707e-05,3.7591e-05,3.6626e-05,4.3433e-06,6.3273e-08,1.0848e-08,2.5076e-06,1.761e-06,2.0674e-06
9890.83,9.0125e-05,3.7505e-05,3.6593e-05,5.5344e-06,6.4847e-08,1.0815e-08,2.4738e-06,1.7581e-06,2.0654e-06
9904.44,9.0158e-05,3.7261e-05,3.6406e-05,6.3877e-06,6.6435e-08,1.0752e-08,2.4246e-06,1.7478e-06,2.0547e-06
9918.04,9.0218e-05,3.703e-05,3.6231e-05,6.7665e-06,6.8175e-08,1.0694e-08,2.3738e-06,1.7381e-06,2.0447e-06
9931.65,9.0283e-05,3.6803e-05,3.606e-05,6.6025e-06,6.9975e-08,1.0639e-08,2.323e-06,1.7287e-06,2.035e-06
9945.25,9.0352e-05,3.6579e-05,3.5892e-05,5.9222e-06,7.1754e-08,1.0584e-08,2.2745e-06,1.7195e-06,2.0254e-06
9958.86,9.0424e-05,3.6359e-05,3.5727e-05,4.8414e-06,7.3429e-08,1.0529e-08,2.2304e-06,1.7105e-06,2.016e-06
9972.46,9.0504e-05,3.6143e-05,3.5567e-05,3.5426e-06,7.4924e-08,1.0474e-08,2.1924e-06,1.7018e-06,2.0068e-06
9986.07,9.059e-05,3.5931e-05,3.5411e-05,2.2393e-06,7.6169e-08,1.0419e-08,2.1621e-06,1.6933e-06,1.9979e-06
9999.67,9.0684e-05,3.5725e-05,3.526e-05,1.1347e-06,7.7111e-08,1.0362e-08,2.1405e-06,1.685e-06,1.9893e-06
