,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s
6081.43,0.002736,0.0027623,0.0028252,5.4157e-05,5.6519e-05,7.4219e-05,0.00040803,0.00030695,0.00034697,1.0088e-06,1.141e-06,1.4374e-06,3.6432e-05,2.7761e-05,3.1129e-05
6095.04,0.0027219,0.0027478,0.0028104,5.3738e-05,5.6072e-05,7.3594e-05,0.00040451,0.00030479,0.00034479,9.7338e-07,1.1319e-06,1.4251e-06,3.6127e-05,2.7563e-05,3.0931e-05
6108.64,0.0027073,0.0027328,0.0027951,5.3333e-05,5.5646e-05,7.2996e-05,0.00040092,0.00030258,0.00034257,9.419e-07,1.1232e-06,1.4134e-06,3.5818e-05,2.736e-05,3.0728e-05
6122.25,0.0026975,0.0027226,0.0027848,5.2943e-05,5.5279e-05,7.2478e-05,0.00039805,0.00030091,0.00034095,9.2093e-07,1.1157e-06,1.4032e-06,3.5571e-05,2.7207e-05,3.058e-05
6135.85,0.0026836,0.0027083,0.0027703,5.2554e-05,5.4861e-05,7.1887e-05,0.0003946,0.0002988,0.00033883,9.1354e-07,1.107e-06,1.3917e-06,3.5269e-05,2.7014e-05,3.0386e-05
6149.46,0.0026701,0.0026944,0.0027561,5.2174e-05,5.4455e-05,7.1313e-05,0.0003912,0.00029674,0.00033676,9.1895e-07,1.0985e-06,1.3804e-06,3.4968e-05,2.6825e-05,3.0197e-05
6163.06,0.0026568,0.0026806,0.0027422,5.18e-05,5.4056e-05,7.0747e-05,0.00038784,0.0002947,0.00033471,9.3225e-07,1.0901e-06,1.3694e-06,3.4665e-05,2.6639e-05,3.001e-05
6176.67,0.0026437,0.0026671,0.0027284,5.1431e-05,5.3663e-05,7.0187e-05,0.00038453,0.0002927,0.0003327,9.4692e-07,1.0818e-06,1.3584e-06,3.4362e-05,2.6456e-05,2.9827e-05
6190.27,0.0026308,0.0026538,0.0027149,5.1068e-05,5.3273e-05,6.963e-05,0.00038125,0.00029073,0.00033072,9.5706e-07,1.0735e-06,1.3475e-06,3.406e-05,2.6276e-05,2.9646e-05
6203.88,0.0026181,0.0026407,0.0027016,5.0711e-05,5.2886e-05,6.9076e-05,0.00037802,0.00028879,0.00032877,9.5867e-07,1.0653e-06,1.3367e-06,3.3761e-05,2.6099e-05,2.9468e-05
6217.48,0.0026056,0.0026278,0.0026885,5.036e-05,5.2502e-05,6.8523e-05,0.00037482,0.00028688,0.00032684,9.4971e-07,1.0572e-06,1.3259e-06,3.3465e-05,2.5924e-05,2.9293e-05
6231.09,0.0025932,0.002615,0.0026755,5.0015e-05,5.2117e-05,6.797e-05,0.00037164,0.000285,0.00032494,9.3002e-07,1.0493e-06,1.315e-06,3.3174e-05,2.5752e-05,2.9119e-05
6244.69,0.0025808,0.0026021,0.0026624,4.9674e-05,5.1725e-05,6.7405e-05,0.00036846,0.00028311,0.00032303,9.0162e-07,1.0412e-06,1.304e-06,3.2888e-05,2.5579e-05,2.8945e-05
6258.3,0.0025681,0.0025889,0.002649,4.935e-05,5.1349e-05,6.686e-05,0.00036525,0.0002812,0.00032109,8.6933e-07,1.0336e-06,1.2934e-06,3.2602e-05,2.5404e-05,2.8769e-05
6271.9,0.0025572,0.0025777,0.0026376,4.9044e-05,5.106e-05,6.6429e-05,0.00036232,0.0002795,0.0003194,8.3973e-07,1.0277e-06,1.2849e-06,3.2347e-05,2.5249e-05,2.8614e-05
6285.51,0.0025448,0.0025648,0.0026245,4.8721e-05,5.0686e-05,6.5884e-05,0.00035917,0.00027763,0.0003175,8.1845e-07,1.02e-06,1.2743e-06,3.2074e-05,2.5079e-05,2.8441e-05
6299.11,0.0025324,0.002552,0.0026115,4.8406e-05,5.033e-05,6.5362e-05,0.00035603,0.00027579,0.00031562,8.098e-07,1.0126e-06,1.2641e-06,3.1805e-05,2.491e-05,2.827e-05
6312.72,0.0025201,0.0025392,0.0025985,4.8093e-05,4.9984e-05,6.4852e-05,0.00035291,0.00027395,0.00031375,8.1348e-07,1.0053e-06,1.2542e-06,3.1537e-05,2.4742e-05,2.81e-05
6326.32,0.0025078,0.0025266,0.0025856,4.7781e-05,4.9644e-05,6.435e-05,0.00034981,0.00027213,0.00031189,8.2561e-07,9.9811e-07,1.2443e-06,3.1269e-05,2.4576e-05,2.7931e-05
6339.93,0.0024957,0.002514,0.0025729,4.7469e-05,4.931e-05,6.3853e-05,0.00034673,0.00027033,0.00031006,8.4054e-07,9.9095e-07,1.2347e-06,3.1e-05,2.4412e-05,2.7763e-05
6353.53,0.0024837,0.0025016,0.0025603,4.7156e-05,4.898e-05,6.3361e-05,0.00034368,0.00026855,0.00030824,8.5287e-07,9.8385e-07,1.225e-06,3.073e-05,2.425e-05,2.7598e-05
6367.14,0.002472,0.0024894,0.0025479,4.6842e-05,4.8651e-05,6.287e-05,0.00034067,0.00026681,0.00030646,8.5851e-07,9.7684e-07,1.2155e-06,3.046e-05,2.409e-05,2.7436e-05
6380.74,0.0024604,0.0024774,0.0025357,4.6527e-05,4.8324e-05,6.2379e-05,0.00033769,0.00026509,0.0003047,8.5481e-07,9.6991e-07,1.2059e-06,3.019e-05,2.3934e-05,2.7276e-05
6394.35,0.002449,0.0024656,0.0025237,4.6208e-05,4.7991e-05,6.188e-05,0.00033474,0.0002634,0.00030298,8.4067e-07,9.6295e-07,1.1962e-06,2.9921e-05,2.3779e-05,2.7119e-05
6407.95,0.0024378,0.0024538,0.0025118,4.5902e-05,4.7665e-05,6.139e-05,0.00033182,0.00026173,0.00030126,8.174e-07,9.5622e-07,1.1866e-06,2.9654e-05,2.3627e-05,2.6963e-05
6421.56,0.0024266,0.0024423,0.0025,4.5641e-05,4.7435e-05,6.1022e-05,0.00032892,0.00026008,0.00029958,7.8922e-07,9.5142e-07,1.1794e-06,2.9392e-05,2.3476e-05,2.681e-05
6435.16,0.0024155,0.0024307,0.0024882,4.5318e-05,4.7096e-05,6.0512e-05,0.00032603,0.00025844,0.00029789,7.6e-07,9.4446e-07,1.1695e-06,2.9133e-05,2.3326e-05,2.6656e-05
6448.77,0.0024043,0.002419,0.0024764,4.5009e-05,4.6783e-05,6.0036e-05,0.00032314,0.00025679,0.0002962,7.3749e-07,9.3799e-07,1.1602e-06,2.8879e-05,2.3176e-05,2.6503e-05
6462.37,0.002393,0.0024073,0.0024646,4.4704e-05,4.648e-05,5.9571e-05,0.00032025,0.00025515,0.0002945,7.2598e-07,9.3164e-07,1.1511e-06,2.8628e-05,2.3027e-05,2.6349e-05
6475.98,0.0023818,0.0023956,0.0024526,4.4398e-05,4.6185e-05,5.9116e-05,0.00031737,0.00025351,0.00029281,7.264e-07,9.2535e-07,1.1422e-06,2.8381e-05,2.2877e-05,2.6195e-05
6489.58,0.0023705,0.0023839,0.0024407,4.409e-05,4.5896e-05,5.8668e-05,0.00031449,0.00025188,0.00029112,7.3618e-07,9.1912e-07,1.1335e-06,2.8137e-05,2.2729e-05,2.6041e-05
6503.19,0.0023592,0.0023722,0.0024288,4.378e-05,4.5613e-05,5.8226e-05,0.00031163,0.00025026,0.00028944,7.5066e-07,9.1295e-07,1.1249e-06,2.7894e-05,2.2581e-05,2.5889e-05
6516.79,0.0023481,0.0023606,0.0024171,4.3466e-05,4.5333e-05,5.7789e-05,0.0003088,0.00024866,0.00028777,7.6487e-07,9.0686e-07,1.1164e-06,2.7653e-05,2.2435e-05,2.5738e-05
6530.4,0.0023371,0.0023491,0.0024054,4.3147e-05,4.5056e-05,5.7354e-05,0.00030599,0.00024708,0.00028613,7.7453e-07,9.0083e-07,1.1079e-06,2.7412e-05,2.229e-05,2.5588e-05
6544.0,0.0023262,0.0023378,0.0023939,4.2822e-05,4.4778e-05,5.6917e-05,0.00030321,0.00024552,0.00028451,7.7634e-07,8.9486e-07,1.0994e-06,2.7169e-05,2.2148e-05,2.5441e-05
6557.61,0.0023154,0.0023266,0.0023825,4.2474e-05,4.4486e-05,5.6462e-05,0.00030045,0.00024397,0.0002829,7.6791e-07,8.8867e-07,1.0905e-06,2.6925e-05,2.2007e-05,2.5295e-05
6571.21,0.0023053,0.002316,0.0023718,4.2143e-05,4.4191e-05,5.6004e-05,0.00029779,0.0002425,0.00028137,7.4965e-07,8.8252e-07,1.0816e-06,2.6686e-05,2.1873e-05,2.5156e-05
6584.82,0.0022951,0.0023054,0.002361,4.1914e-05,4.4009e-05,5.5686e-05,0.00029513,0.00024103,0.00027984,7.253e-07,8.7865e-07,1.0753e-06,2.6445e-05,2.1739e-05,2.5018e-05
6598.42,0.0022848,0.0022946,0.0023501,4.1587e-05,4.3735e-05,5.5253e-05,0.00029247,0.00023956,0.0002783,6.9627e-07,8.7297e-07,1.0669e-06,2.6202e-05,2.1605e-05,2.4878e-05
6612.03,0.0022746,0.0022839,0.0023392,4.1269e-05,4.3471e-05,5.4831e-05,0.00028982,0.00023809,0.00027677,6.707e-07,8.6745e-07,1.0587e-06,2.5962e-05,2.1471e-05,2.4739e-05
6625.63,0.0022643,0.0022732,0.0023283,4.0955e-05,4.3212e-05,5.4416e-05,0.00028719,0.00023663,0.00027524,6.539e-07,8.6199e-07,1.0506e-06,2.5724e-05,2.1338e-05,2.46e-05
6639.24,0.002254,0.0022624,0.0023174,4.0644e-05,4.2959e-05,5.4008e-05,0.00028456,0.00023517,0.0002737,6.4841e-07,8.5656e-07,1.0426e-06,2.549e-05,2.1205e-05,2.4461e-05
6652.84,0.0022436,0.0022516,0.0023064,4.0334e-05,4.2711e-05,5.3606e-05,0.00028193,0.00023371,0.00027217,6.5334e-07,8.5117e-07,1.0347e-06,2.5259e-05,2.1072e-05,2.4321e-05
6666.45,0.0022331,0.0022407,0.0022953,4.0024e-05,4.2469e-05,5.3211e-05,0.00027931,0.00023225,0.00027063,6.6526e-07,8.4584e-07,1.027e-06,2.5033e-05,2.0939e-05,2.4182e-05
6680.05,0.0022227,0.0022298,0.0022843,3.9714e-05,4.2231e-05,5.2821e-05,0.00027671,0.0002308,0.00026909,6.7969e-07,8.4058e-07,1.0194e-06,2.4811e-05,2.0806e-05,2.4043e-05
6693.66,0.0022123,0.002219,0.0022733,3.9402e-05,4.1996e-05,5.2435e-05,0.00027412,0.00022935,0.00026756,6.9224e-07,8.354e-07,1.0119e-06,2.4591e-05,2.0675e-05,2.3904e-05
6707.26,0.0022018,0.002208,0.0022622,3.9082e-05,4.1761e-05,5.2048e-05,0.00027154,0.00022791,0.00026603,6.9902e-07,8.3028e-07,1.0043e-06,2.4373e-05,2.0543e-05,2.3765e-05
6720.87,0.0021921,0.0021979,0.0022519,3.8769e-05,4.1525e-05,5.1661e-05,0.00026906,0.00022655,0.00026459,6.973e-07,8.2521e-07,9.9675e-07,2.4162e-05,2.0419e-05,2.3635e-05
6734.47,0.002184,0.0021893,0.0022432,3.8547e-05,4.1333e-05,5.1328e-05,0.00026679,0.00022536,0.00026335,6.8691e-07,8.2108e-07,9.9023e-07,2.3968e-05,2.031e-05,2.3522e-05
6748.08,0.0021737,0.0021786,0.0022322,3.822e-05,4.1096e-05,5.0939e-05,0.00026427,0.00022395,0.00026184,6.6512e-07,8.1611e-07,9.8263e-07,2.3747e-05,2.0182e-05,2.3385e-05
6761.68,0.002164,0.0021684,0.002222,3.7917e-05,4.0868e-05,5.056e-05,0.00026183,0.0002226,0.00026042,6.3772e-07,8.1134e-07,9.7523e-07,2.3532e-05,2.0059e-05,2.3256e-05
6775.29,0.0021545,0.0021585,0.0022118,3.7624e-05,4.0642e-05,5.0185e-05,0.00025943,0.00022129,0.00025901,6.1013e-07,8.0662e-07,9.6791e-07,2.3316e-05,1.9939e-05,2.3129e-05
6788.89,0.0021451,0.0021486,0.0022018,3.7338e-05,4.042e-05,4.9814e-05,0.00025705,0.00021998,0.00025762,5.8832e-07,8.0192e-07,9.6066e-07,2.31e-05,1.982e-05,2.3003e-05
6802.5,0.0021356,0.0021386,0.0021917,3.7059e-05,4.0201e-05,4.9447e-05,0.00025468,0.00021868,0.00025623,5.764e-07,7.9721e-07,9.5349e-07,2.2884e-05,1.9701e-05,2.2876e-05
6816.1,0.0021261,0.0021287,0.0021816,3.6787e-05,3.9986e-05,4.9086e-05,0.00025232,0.00021737,0.00025484,5.7536e-07,7.9252e-07,9.4642e-07,2.2669e-05,1.9582e-05,2.275e-05
6829.71,0.0021164,0.0021186,0.0021714,3.6519e-05,3.9776e-05,4.873e-05,0.00024996,0.00021606,0.00025343,5.8327e-07,7.8787e-07,9.3946e-07,2.2455e-05,1.9463e-05,2.2623e-05
6843.31,0.0021067,0.0021084,0.0021611,3.6255e-05,3.957e-05,4.838e-05,0.0002476,0.00021475,0.00025202,5.9644e-07,7.8328e-07,9.3261e-07,2.2245e-05,1.9343e-05,2.2495e-05
6856.92,0.0020969,0.0020981,0.0021506,3.5993e-05,3.9368e-05,4.8034e-05,0.00024523,0.00021343,0.00025059,6.1067e-07,7.7877e-07,9.2586e-07,2.2037e-05,1.9223e-05,2.2366e-05
6870.52,0.0020864,0.0020873,0.0021395,3.5725e-05,3.9169e-05,4.7692e-05,0.00024281,0.00021205,0.0002491,6.2189e-07,7.7434e-07,9.1916e-07,2.1827e-05,1.9098e-05,2.2231e-05
6884.13,0.0020771,0.0020775,0.0021296,3.5461e-05,3.897e-05,4.735e-05,0.00024054,0.00021079,0.00024775,6.2673e-07,7.6999e-07,9.1248e-07,2.1631e-05,1.8983e-05,2.2108e-05
6897.73,0.0020712,0.0020711,0.0021232,3.5277e-05,3.8786e-05,4.7028e-05,0.00023867,0.00020989,0.0002468,6.2385e-07,7.6601e-07,9.0618e-07,2.1474e-05,1.89e-05,2.2022e-05
6911.34,0.0020613,0.0020608,0.0021127,3.5021e-05,3.8593e-05,4.6692e-05,0.00023635,0.00020859,0.00024539,6.0966e-07,7.6188e-07,8.9962e-07,2.1275e-05,1.8781e-05,2.1894e-05
6924.94,0.0020521,0.0020512,0.0021029,3.4777e-05,3.84e-05,4.6359e-05,0.00023412,0.00020736,0.00024405,5.8722e-07,7.5781e-07,8.9309e-07,2.1084e-05,1.8669e-05,2.1773e-05
6938.55,0.0020432,0.0020418,0.0020934,3.4541e-05,3.8208e-05,4.6026e-05,0.00023194,0.00020616,0.00024276,5.6074e-07,7.5377e-07,8.8659e-07,2.0894e-05,1.856e-05,2.1656e-05
6952.15,0.0020344,0.0020326,0.0020841,3.4311e-05,3.8017e-05,4.5695e-05,0.00022978,0.00020498,0.00024148,5.3599e-07,7.4972e-07,8.8011e-07,2.0703e-05,1.8453e-05,2.154e-05
6965.76,0.0020257,0.0020234,0.0020748,3.4088e-05,3.7827e-05,4.5365e-05,0.00022764,0.00020382,0.00024021,5.1826e-07,7.4564e-07,8.7367e-07,2.051e-05,1.8346e-05,2.1425e-05
6979.36,0.002017,0.0020143,0.0020655,3.3871e-05,3.764e-05,4.5039e-05,0.00022551,0.00020265,0.00023895,5.1052e-07,7.4154e-07,8.673e-07,2.0316e-05,1.824e-05,2.1311e-05
6992.97,0.0020082,0.002005,0.0020561,3.3659e-05,3.7456e-05,4.4717e-05,0.00022338,0.00020149,0.00023767,5.1277e-07,7.3745e-07,8.61e-07,2.0119e-05,1.8134e-05,2.1195e-05
7006.57,0.0019992,0.0019956,0.0020466,3.3452e-05,3.7275e-05,4.4399e-05,0.00022124,0.00020031,0.00023639,5.2266e-07,7.3339e-07,8.5479e-07,1.9921e-05,1.8026e-05,2.1079e-05
7020.18,0.00199,0.001986,0.0020368,3.3246e-05,3.7099e-05,4.4086e-05,0.00021909,0.00019911,0.00023507,5.3664e-07,7.2939e-07,8.4867e-07,1.9721e-05,1.7917e-05,2.096e-05
7033.78,0.0019796,0.0019752,0.0020258,3.3037e-05,3.6925e-05,4.3776e-05,0.00021682,0.0001978,0.00023363,5.5083e-07,7.2545e-07,8.4261e-07,1.9513e-05,1.7798e-05,2.0829e-05
7047.39,0.0019704,0.0019655,0.002016,3.2824e-05,3.676e-05,4.3476e-05,0.00021468,0.00019661,0.00023231,5.6155e-07,7.2174e-07,8.3676e-07,1.9319e-05,1.769e-05,2.071e-05
7060.99,0.0019665,0.0019612,0.0020117,3.2661e-05,3.6598e-05,4.3182e-05,0.00021314,0.00019596,0.00023164,5.6641e-07,7.1815e-07,8.3101e-07,1.9181e-05,1.763e-05,2.0649e-05
7074.6,0.0019571,0.0019514,0.0020017,3.2457e-05,3.6433e-05,4.2883e-05,0.000211,0.00019476,0.00023031,5.6148e-07,7.1456e-07,8.2517e-07,1.8992e-05,1.7521e-05,2.0529e-05
7088.2,0.0019483,0.0019422,0.0019924,3.2255e-05,3.627e-05,4.2587e-05,0.00020894,0.00019363,0.00022906,5.4698e-07,7.1106e-07,8.1938e-07,1.8812e-05,1.7418e-05,2.0415e-05
7101.81,0.0019399,0.0019333,0.0019833,3.2054e-05,3.6108e-05,4.2291e-05,0.00020692,0.00019253,0.00022785,5.2496e-07,7.076e-07,8.1361e-07,1.8638e-05,1.7318e-05,2.0306e-05
7115.41,0.0019316,0.0019246,0.0019745,3.1854e-05,3.5946e-05,4.1996e-05,0.00020494,0.00019146,0.00022667,4.9995e-07,7.0413e-07,8.0784e-07,1.8467e-05,1.722e-05,2.0199e-05
7129.02,0.0019235,0.0019161,0.0019659,3.1654e-05,3.5784e-05,4.1701e-05,0.00020297,0.00019041,0.0002255,4.7751e-07,7.0064e-07,8.0209e-07,1.8297e-05,1.7124e-05,2.0093e-05
7142.62,0.0019154,0.0019076,0.0019573,3.1456e-05,3.5622e-05,4.1407e-05,0.00020103,0.00018937,0.00022435,4.6231e-07,6.971e-07,7.9636e-07,1.8127e-05,1.7029e-05,1.9989e-05
7156.23,0.0019074,0.0018991,0.0019487,3.1258e-05,3.5462e-05,4.1115e-05,0.00019909,0.00018833,0.00022319,4.5668e-07,6.9353e-07,7.9066e-07,1.7955e-05,1.6934e-05,1.9884e-05
7169.83,0.0018992,0.0018906,0.00194,3.1061e-05,3.5303e-05,4.0825e-05,0.00019715,0.00018729,0.00022203,4.6027e-07,6.8993e-07,7.8501e-07,1.778e-05,1.6839e-05,1.978e-05
7183.44,0.0018908,0.0018817,0.0019311,3.0864e-05,3.5146e-05,4.0537e-05,0.00019519,0.00018622,0.00022085,4.7076e-07,6.8634e-07,7.794e-07,1.7602e-05,1.6742e-05,1.9672e-05
7197.04,0.0018814,0.0018719,0.001921,3.0664e-05,3.4985e-05,4.0246e-05,0.00019313,0.00018506,0.00021954,4.849e-07,6.8267e-07,7.7372e-07,1.7412e-05,1.6636e-05,1.9554e-05
7210.65,0.0018724,0.0018625,0.0019115,3.0458e-05,3.4846e-05,3.9978e-05,0.00019113,0.00018394,0.00021829,4.9913e-07,6.7944e-07,7.6851e-07,1.7227e-05,1.6535e-05,1.9441e-05
7224.25,0.0018691,0.0018587,0.0019077,3.0261e-05,3.4725e-05,3.9732e-05,0.00018972,0.00018339,0.0002177,5.1018e-07,6.7662e-07,7.6371e-07,1.7094e-05,1.6484e-05,1.9387e-05
7237.86,0.0018602,0.0018495,0.0018984,3.0052e-05,3.458e-05,3.9459e-05,0.00018775,0.0001823,0.00021647,5.1446e-07,6.7339e-07,7.5838e-07,1.6913e-05,1.6385e-05,1.9276e-05
7251.46,0.0018519,0.0018408,0.0018895,2.9837e-05,3.444e-05,3.9191e-05,0.00018585,0.00018127,0.00021531,5.0972e-07,6.7032e-07,7.5318e-07,1.6739e-05,1.6291e-05,1.9171e-05
7265.07,0.0018439,0.0018323,0.0018809,2.9618e-05,3.4303e-05,3.8927e-05,0.00018398,0.00018026,0.00021417,4.9553e-07,6.6734e-07,7.4803e-07,1.6571e-05,1.6199e-05,1.9068e-05
7278.67,0.001836,0.001824,0.0018725,2.9393e-05,3.4166e-05,3.8664e-05,0.00018213,0.00017927,0.00021306,4.7403e-07,6.6439e-07,7.4291e-07,1.6408e-05,1.6109e-05,1.8968e-05
7292.28,0.0018283,0.0018159,0.0018643,2.9164e-05,3.403e-05,3.8401e-05,0.00018032,0.00017831,0.00021197,4.4965e-07,6.6144e-07,7.3779e-07,1.625e-05,1.6022e-05,1.887e-05
7305.88,0.0018208,0.001808,0.0018563,2.8931e-05,3.3893e-05,3.8138e-05,0.00017853,0.00017737,0.00021091,4.2773e-07,6.5845e-07,7.3268e-07,1.6096e-05,1.5936e-05,1.8773e-05
7319.49,0.0018133,0.0018001,0.0018483,2.8695e-05,3.3755e-05,3.7874e-05,0.00017675,0.00017644,0.00020985,4.1265e-07,6.5539e-07,7.2756e-07,1.5944e-05,1.5851e-05,1.8678e-05
7333.09,0.0018059,0.0017923,0.0018404,2.8456e-05,3.3617e-05,3.7611e-05,0.00017499,0.00017551,0.00020881,4.066e-07,6.5227e-07,7.2244e-07,1.5793e-05,1.5767e-05,1.8584e-05
7346.7,0.0017984,0.0017844,0.0018324,2.8214e-05,3.3477e-05,3.7346e-05,0.00017323,0.00017458,0.00020775,4.093e-07,6.4907e-07,7.173e-07,1.5641e-05,1.5682e-05,1.8488e-05
7360.3,0.0017904,0.001776,0.0018239,2.7969e-05,3.3327e-05,3.7072e-05,0.00017144,0.00017361,0.00020664,4.1868e-07,6.4565e-07,7.1197e-07,1.5484e-05,1.5593e-05,1.8388e-05
7373.91,0.0017823,0.0017675,0.0018153,2.7726e-05,3.3203e-05,3.6825e-05,0.00016964,0.00017263,0.00020552,4.3187e-07,6.4273e-07,7.0718e-07,1.5325e-05,1.5504e-05,1.8287e-05
7387.51,0.0017778,0.0017626,0.0018103,2.7478e-05,3.3132e-05,3.6635e-05,0.0001682,0.000172,0.00020482,4.4547e-07,6.4085e-07,7.0347e-07,1.5196e-05,1.5447e-05,1.8223e-05
7401.12,0.0017698,0.0017543,0.0018019,2.7223e-05,3.2996e-05,3.6377e-05,0.00016643,0.00017104,0.00020372,4.5609e-07,6.3778e-07,6.9846e-07,1.5036e-05,1.5359e-05,1.8124e-05
7414.72,0.0017621,0.0017462,0.0017937,2.6966e-05,3.2872e-05,3.6131e-05,0.0001647,0.00017011,0.00020265,4.6049e-07,6.3499e-07,6.937e-07,1.4878e-05,1.5275e-05,1.8027e-05
7428.33,0.0017545,0.0017382,0.0017856,2.6703e-05,3.2752e-05,3.5891e-05,0.000163,0.00016919,0.0002016,4.5625e-07,6.3235e-07,6.8905e-07,1.4722e-05,1.5191e-05,1.7932e-05
7441.93,0.001747,0.0017304,0.0017776,2.6436e-05,3.2636e-05,3.5655e-05,0.00016131,0.00016829,0.00020056,4.4279e-07,6.298e-07,6.8445e-07,1.4568e-05,1.5109e-05,1.7839e-05
7455.54,0.0017397,0.0017226,0.0017697,2.6165e-05,3.252e-05,3.542e-05,0.00015965,0.0001674,0.00019954,4.2201e-07,6.2729e-07,6.7989e-07,1.4418e-05,1.5028e-05,1.7746e-05
7469.14,0.0017325,0.001715,0.0017621,2.589e-05,3.2405e-05,3.5185e-05,0.00015801,0.00016653,0.00019853,3.9805e-07,6.2478e-07,6.7534e-07,1.4272e-05,1.4949e-05,1.7656e-05
7482.75,0.0017254,0.0017076,0.0017545,2.5613e-05,3.2288e-05,3.495e-05,0.0001564,0.00016568,0.00019755,3.7598e-07,6.2222e-07,6.7078e-07,1.4132e-05,1.4872e-05,1.7567e-05
7496.35,0.0017185,0.0017003,0.0017472,2.5334e-05,3.217e-05,3.4714e-05,0.0001548,0.00016485,0.00019659,3.601e-07,6.1957e-07,6.662e-07,1.3996e-05,1.4796e-05,1.748e-05
7509.96,0.0017116,0.0016931,0.0017398,2.5053e-05,3.2048e-05,3.4474e-05,0.00015323,0.00016402,0.00019563,3.5267e-07,6.1681e-07,6.6157e-07,1.3863e-05,1.4721e-05,1.7394e-05
7523.56,0.0017048,0.0016859,0.0017325,2.477e-05,3.1916e-05,3.4225e-05,0.00015167,0.0001632,0.00019468,3.536e-07,6.138e-07,6.5675e-07,1.3733e-05,1.4646e-05,1.7308e-05
7537.17,0.0016977,0.0016785,0.001725,2.4498e-05,3.1801e-05,3.3995e-05,0.0001501,0.00016237,0.00019371,3.6134e-07,6.111e-07,6.5229e-07,1.3603e-05,1.457e-05,1.7221e-05
7550.77,0.001692,0.0016723,0.0017188,2.424e-05,3.177e-05,3.3852e-05,0.00014866,0.00016165,0.00019288,3.733e-07,6.1e-07,6.4949e-07,1.3484e-05,1.4505e-05,1.7146e-05
7564.38,0.001685,0.0016649,0.0017113,2.3959e-05,3.1634e-05,3.36e-05,0.00014711,0.00016082,0.00019191,3.8592e-07,6.0692e-07,6.4463e-07,1.3355e-05,1.443e-05,1.7059e-05
7577.98,0.001678,0.0016576,0.0017039,2.3684e-05,3.1518e-05,3.3371e-05,0.00014559,0.00016001,0.00019096,3.9653e-07,6.0427e-07,6.4019e-07,1.3225e-05,1.4355e-05,1.6973e-05
7591.59,0.001671,0.0016503,0.0016965,2.3411e-05,3.1409e-05,3.315e-05,0.00014407,0.00015919,0.00019,4.0196e-07,6.018e-07,6.359e-07,1.3095e-05,1.4281e-05,1.6886e-05
7605.19,0.001664,0.001643,0.0016891,2.3139e-05,3.1305e-05,3.2933e-05,0.00014256,0.00015837,0.00018904,3.9972e-07,5.9947e-07,6.3171e-07,1.2963e-05,1.4207e-05,1.68e-05
7618.8,0.0016571,0.0016356,0.0016816,2.2867e-05,3.1203e-05,3.272e-05,0.00014107,0.00015756,0.00018809,3.8889e-07,5.9724e-07,6.2759e-07,1.283e-05,1.4133e-05,1.6714e-05
7632.4,0.0016502,0.0016284,0.0016743,2.2597e-05,3.1103e-05,3.2509e-05,0.00013959,0.00015676,0.00018714,3.7078e-07,5.9507e-07,6.2351e-07,1.2698e-05,1.406e-05,1.6629e-05
7646.01,0.0016434,0.0016212,0.0016671,2.2327e-05,3.1004e-05,3.23e-05,0.00013814,0.00015597,0.00018621,3.4888e-07,5.9289e-07,6.1945e-07,1.2567e-05,1.3988e-05,1.6546e-05
7659.61,0.0016367,0.0016142,0.00166,2.2058e-05,3.0904e-05,3.209e-05,0.0001367,0.0001552,0.0001853,3.278e-07,5.9068e-07,6.1538e-07,1.2438e-05,1.3918e-05,1.6464e-05
7673.22,0.0016302,0.0016074,0.001653,2.1791e-05,3.0801e-05,3.1878e-05,0.00013529,0.00015444,0.00018441,3.1173e-07,5.8837e-07,6.1128e-07,1.2313e-05,1.3849e-05,1.6383e-05
7686.82,0.0016238,0.0016007,0.0016462,2.1523e-05,3.0691e-05,3.166e-05,0.0001339,0.0001537,0.00018353,3.031e-07,5.8589e-07,6.0706e-07,1.2191e-05,1.3782e-05,1.6304e-05
7700.43,0.0016175,0.0015941,0.0016395,2.1235e-05,3.0542e-05,3.1402e-05,0.00013254,0.00015297,0.00018267,3.0201e-07,5.826e-07,6.0208e-07,1.2073e-05,1.3716e-05,1.6226e-05
7714.03,0.0016113,0.0015875,0.0016329,2.1071e-05,3.0599e-05,3.1356e-05,0.00013118,0.00015225,0.00018181,3.0922e-07,5.8323e-07,6.0115e-07,1.1957e-05,1.365e-05,1.6149e-05
7727.64,0.0016051,0.001581,0.0016263,2.0793e-05,3.0443e-05,3.1093e-05,0.00012984,0.00015154,0.00018096,3.1905e-07,5.7978e-07,5.9607e-07,1.1844e-05,1.3585e-05,1.6073e-05
7741.24,0.0015989,0.0015744,0.0016196,2.0543e-05,3.0332e-05,3.0878e-05,0.0001285,0.00015083,0.00018011,3.3101e-07,5.7723e-07,5.9191e-07,1.1732e-05,1.352e-05,1.5996e-05
7754.85,0.0015926,0.0015678,0.0016129,2.0302e-05,3.0231e-05,3.0672e-05,0.00012717,0.00015011,0.00017925,3.4203e-07,5.7488e-07,5.8792e-07,1.1621e-05,1.3455e-05,1.5919e-05
7768.45,0.0015862,0.0015611,0.0016062,2.0066e-05,3.0133e-05,3.0471e-05,0.00012584,0.00014939,0.00017839,3.4921e-07,5.7266e-07,5.8403e-07,1.1508e-05,1.3389e-05,1.5841e-05
